timestamp,beacon-metrics-gazer--2b532c65542b49af8a577a2e4cc703dc,cadvisor,cl-1-lighthouse-geth--f1b6a7e23fde416abcf8ae7b2fd8bfcf,cl-2-lighthouse-geth--d4e8bc4b810c45d8ba27af41e7f3a254,cl-3-lighthouse-geth--7bf1d58c403c42aab8058786c63bd915,cl-4-lighthouse-geth--bc5dc8b2680d45128dae60b6cf9d1170,cl-5-lighthouse-geth--55326f7a353246b0a8b010691ef29506,dora--8975b56d1fa64122a26798324a883fdb,el-1-geth-lighthouse--3a206e2f8d344038a2c57690b25e2253,el-2-geth-lighthouse--57b91914600844d2a4d3df60120f29e2,el-3-geth-lighthouse--560a46ec7aed44e3981b7cb4a4c7567d,el-4-geth-lighthouse--ef00419e71df4b5697918ace32a8fcab,el-5-geth-lighthouse--8e9fe02e04754795baa98a36c53fa90a,el-forkmon--9b3c8a98abac4b0f9d5447b68cd35a38,ethereum-metrics-exporter-1-lighthouse-geth--54f86d1694044be68d52c0a40cef2cb6,ethereum-metrics-exporter-2-lighthouse-geth--41334489f20a41f7af3c173f5da99706,ethereum-metrics-exporter-3-lighthouse-geth--1ffc74243e5c4d84aea1fa28cc1d8e3c,ethereum-metrics-exporter-4-lighthouse-geth--3e01a429001e47edadc902db280bef71,ethereum-metrics-exporter-5-lighthouse-geth--79bfddb14d0043b99dcf3b938647b58e,grafana,grafana--68034e5f1f434158b0ed30861e348183,kurtosis-api--06caa2bc713a4c3996fcf6b19c5fef43,kurtosis-engine--1cfa7bb487cd419db0f48556625aa3bb,kurtosis-logs-aggregator,kurtosis-logs-collector--06caa2bc713a4c3996fcf6b19c5fef43,kurtosis-reverse-proxy--1cfa7bb487cd419db0f48556625aa3bb,portainer,prometheus,prometheus--c2ea8c1670de45899ee65fdb189a6e04,validator-key-generation-cl-validator-keystore--753b76e9cb714564a051955f20862c0c,vc-1-lighthouse-geth--5eab6e70605248e094481e2a4f743494,vc-2-lighthouse-geth--b97784b9fd4847b0a3e0dddb896b0eff,vc-3-lighthouse-geth--13275fdcf9184bf08ad30c2fd1d44bef,vc-4-lighthouse-geth--a3101570a8094675a9a33d3c43ba229a,vc-5-lighthouse-geth--1ffcaca25cac48599e1b27e8b6b82ead
1714022141,14442496.0,284364800.0,197435392.0,155074560.0,154374144.0,269082624.0,152682496.0,27963392.0,114130944.0,88006656.0,97247232.0,97337344.0,95285248.0,34344960.0,22151168.0,9658368.0,10641408.0,10870784.0,9736192.0,51257344.0,103682048.0,18513920.0,23576576.0,16224256.0,3465216.0,27725824.0,19091456.0,752136192.0,125440000.0,5189632.0,33329152.0,30806016.0,32129024.0,31756288.0,31956992.0
1714022156,14442496.0,284360704.0,196575232.0,123711488.0,131059712.0,266461184.0,137093120.0,27963392.0,114049024.0,88100864.0,97665024.0,97443840.0,95473664.0,35717120.0,22478848.0,9801728.0,9367552.0,10969088.0,9842688.0,51257344.0,103682048.0,18513920.0,23576576.0,16355328.0,3457024.0,27725824.0,19091456.0,752197632.0,125865984.0,5189632.0,33439744.0,30990336.0,32157696.0,31571968.0,31969280.0
1714022171,14442496.0,274194432.0,201232384.0,126832640.0,145694720.0,268079104.0,139304960.0,25444352.0,114085888.0,88035328.0,96247808.0,97452032.0,95031296.0,32387072.0,20660224.0,9506816.0,9461760.0,9392128.0,9920512.0,50024448.0,103682048.0,12840960.0,23576576.0,16478208.0,3452928.0,27725824.0,18378752.0,737296384.0,126152704.0,5189632.0,32653312.0,30920704.0,32079872.0,31744000.0,32034816.0
1714022186,14442496.0,280375296.0,219930624.0,128528384.0,141164544.0,273653760.0,142135296.0,25444352.0,114286592.0,88227840.0,96567296.0,97882112.0,95002624.0,33349632.0,21442560.0,9310208.0,9707520.0,9777152.0,10117120.0,50024448.0,103682048.0,12840960.0,23576576.0,16543744.0,3538944.0,27725824.0,18444288.0,737353728.0,126324736.0,5189632.0,32874496.0,30900224.0,31969280.0,31776768.0,31907840.0
1714022201,14442496.0,284168192.0,201588736.0,130224128.0,139862016.0,270876672.0,143319040.0,25444352.0,114282496.0,88264704.0,96309248.0,97566720.0,94961664.0,32858112.0,21479424.0,10211328.0,10301440.0,10833920.0,10862592.0,50024448.0,102174720.0,12840960.0,23965696.0,16625664.0,3473408.0,27725824.0,18444288.0,737406976.0,126554112.0,5189632.0,32690176.0,30961664.0,32169984.0,31756288.0,32022528.0
1714022216,14442496.0,284663808.0,204431360.0,130646016.0,141279232.0,272162816.0,144973824.0,25444352.0,114327552.0,88162304.0,96370688.0,97566720.0,95084544.0,33714176.0,21831680.0,9592832.0,11034624.0,10711040.0,10866688.0,51716096.0,102174720.0,12840960.0,23965696.0,16707584.0,3457024.0,27725824.0,18444288.0,737460224.0,126783488.0,5189632.0,32665600.0,31330304.0,32059392.0,31580160.0,31928320.0
1714022231,14442496.0,284848128.0,207388672.0,134885376.0,143925248.0,276877312.0,158318592.0,25444352.0,114368512.0,88612864.0,96583680.0,97734656.0,95404032.0,32419840.0,21848064.0,9871360.0,11128832.0,10977280.0,9162752.0,51806208.0,102174720.0,12840960.0,23965696.0,16789504.0,3485696.0,27725824.0,18444288.0,737517568.0,127008768.0,5189632.0,32747520.0,31125504.0,31973376.0,31731712.0,32120832.0
1714022246,14442496.0,284848128.0,213561344.0,137719808.0,155496448.0,280023040.0,151953408.0,25444352.0,114335744.0,88272896.0,96526336.0,97742848.0,95211520.0,33038336.0,20860928.0,10321920.0,9158656.0,9302016.0,9760768.0,51818496.0,102174720.0,12840960.0,23965696.0,16867328.0,3457024.0,27725824.0,18444288.0,737570816.0,127193088.0,5189632.0,32575488.0,30879744.0,32333824.0,31830016.0,31977472.0
1714022261,14442496.0,285114368.0,209829888.0,139706368.0,151326720.0,282238976.0,155131904.0,25444352.0,114909184.0,88305664.0,96751616.0,97705984.0,95182848.0,32772096.0,21143552.0,10969088.0,10043392.0,9752576.0,9969664.0,51818496.0,102174720.0,12840960.0,23965696.0,16973824.0,3473408.0,27725824.0,18444288.0,737632256.0,128856064.0,5189632.0,32739328.0,30797824.0,32169984.0,31756288.0,32186368.0
1714022276,14442496.0,285106176.0,214319104.0,148750336.0,150736896.0,279896064.0,150077440.0,25444352.0,114536448.0,88465408.0,96604160.0,97832960.0,95285248.0,33071104.0,20758528.0,10772480.0,10956800.0,9474048.0,9367552.0,51830784.0,102174720.0,12840960.0,23965696.0,17043456.0,3489792.0,27725824.0,18444288.0,737693696.0,129081344.0,5189632.0,32772096.0,31252480.0,32096256.0,31698944.0,32256000.0
1714022291,14442496.0,285380608.0,218017792.0,140763136.0,152133632.0,288530432.0,155021312.0,25444352.0,114573312.0,88350720.0,95772672.0,97882112.0,95727616.0,33079296.0,21004288.0,10969088.0,10911744.0,9592832.0,9248768.0,51830784.0,102174720.0,12840960.0,23580672.0,17059840.0,3452928.0,27725824.0,18444288.0,737914880.0,129474560.0,5189632.0,32817152.0,30916608.0,32038912.0,31907840.0,32096256.0
1714022306,14442496.0,285126656.0,255102976.0,175411200.0,184246272.0,315211776.0,193720320.0,25665536.0,114647040.0,88510464.0,95608832.0,98009088.0,95186944.0,33353728.0,20832256.0,10989568.0,9396224.0,9662464.0,9740288.0,52477952.0,102174720.0,12578816.0,23580672.0,17129472.0,3452928.0,27725824.0,16109568.0,737972224.0,129769472.0,5189632.0,32423936.0,30973952.0,31965184.0,31817728.0,32264192.0
1714022321,14442496.0,285130752.0,227577856.0,158425088.0,175394816.0,295141376.0,158789632.0,42098688.0,114679808.0,88195072.0,95707136.0,97996800.0,95305728.0,33030144.0,20992000.0,9117696.0,9424896.0,9486336.0,10297344.0,52473856.0,102174720.0,12578816.0,21504000.0,17240064.0,3399680.0,27725824.0,16109568.0,718139392.0,130011136.0,5189632.0,32587776.0,31096832.0,32030720.0,31600640.0,32157696.0
1714022336,14442496.0,285155328.0,222072832.0,153837568.0,162316288.0,288518144.0,160722944.0,42098688.0,114683904.0,88248320.0,95715328.0,98050048.0,95260672.0,33132544.0,21184512.0,9400320.0,9986048.0,9641984.0,11165696.0,52473856.0,102174720.0,12578816.0,21504000.0,17321984.0,3387392.0,27725824.0,16109568.0,718188544.0,130187264.0,5189632.0,32604160.0,31076352.0,32169984.0,31559680.0,32284672.0
1714022351,14442496.0,285130752.0,225996800.0,159535104.0,167645184.0,296112128.0,159834112.0,42098688.0,114905088.0,88276992.0,95817728.0,98299904.0,95256576.0,31641600.0,21200896.0,9936896.0,9236480.0,9523200.0,10330112.0,52473856.0,102178816.0,12578816.0,21504000.0,17444864.0,3383296.0,27799552.0,16109568.0,718249984.0,130457600.0,5189632.0,32542720.0,31023104.0,31625216.0,31522816.0,32149504.0
1714022366,14442496.0,285151232.0,227065856.0,159916032.0,169771008.0,298541056.0,172957696.0,42094592.0,114819072.0,88420352.0,96968704.0,98152448.0,95363072.0,31649792.0,20475904.0,9068544.0,9687040.0,9674752.0,9060352.0,52477952.0,102178816.0,12578816.0,21504000.0,17518592.0,3461120.0,27799552.0,16109568.0,718311424.0,130678784.0,5189632.0,32661504.0,31166464.0,31760384.0,31641600.0,32358400.0
1714022381,14442496.0,285130752.0,233086976.0,164196352.0,171032576.0,300941312.0,167178240.0,42102784.0,115118080.0,88350720.0,98508800.0,98451456.0,95440896.0,31711232.0,20602880.0,8806400.0,10047488.0,9969664.0,9699328.0,52477952.0,102178816.0,12578816.0,21860352.0,17559552.0,3403776.0,27803648.0,18821120.0,718364672.0,130949120.0,5189632.0,32657408.0,31248384.0,31961088.0,31707136.0,32305152.0
1714022396,14442496.0,285138944.0,235655168.0,163823616.0,173006848.0,301686784.0,177455104.0,42102784.0,114909184.0,88829952.0,98308096.0,98250752.0,95502336.0,31895552.0,20738048.0,8962048.0,10649600.0,9064448.0,9510912.0,52477952.0,102178816.0,12578816.0,21860352.0,17698816.0,3383296.0,27803648.0,18821120.0,718422016.0,131129344.0,5189632.0,32673792.0,31145984.0,31985664.0,31600640.0,32309248.0
1714022411,14442496.0,285147136.0,236019712.0,172023808.0,176521216.0,303599616.0,170065920.0,42110976.0,115167232.0,88489984.0,98402304.0,96129024.0,95555584.0,32157696.0,21331968.0,10076160.0,9347072.0,9584640.0,9617408.0,52477952.0,102178816.0,12578816.0,21860352.0,17780736.0,3391488.0,27803648.0,18821120.0,718475264.0,131399680.0,5189632.0,32550912.0,31014912.0,32038912.0,31809536.0,32284672.0
1714022426,14442496.0,285134848.0,239902720.0,169357312.0,182366208.0,310501376.0,178978816.0,42119168.0,115073024.0,88846336.0,98439168.0,96067584.0,95584256.0,32165888.0,20471808.0,10166272.0,9519104.0,9232384.0,9854976.0,52477952.0,102178816.0,12578816.0,21860352.0,17879040.0,3387392.0,27803648.0,18886656.0,718536704.0,131624960.0,5189632.0,32595968.0,30949376.0,32161792.0,31752192.0,32174080.0
1714022441,14442496.0,290963456.0,236105728.0,171057152.0,180195328.0,309977088.0,177569792.0,28479488.0,115609600.0,88551424.0,96595968.0,95997952.0,95698944.0,32202752.0,20586496.0,8986624.0,9437184.0,9572352.0,10002432.0,52477952.0,102240256.0,12578816.0,22429696.0,17915904.0,3391488.0,27803648.0,18886656.0,718594048.0,131858432.0,5189632.0,32649216.0,31182848.0,32067584.0,31825920.0,32215040.0
1714022456,13918208.0,290971648.0,223154176.0,149757952.0,156168192.0,289800192.0,156008448.0,28479488.0,106184704.0,87724032.0,96546816.0,95899648.0,95469568.0,33062912.0,19836928.0,9687040.0,10379264.0,9756672.0,10362880.0,52482048.0,99999744.0,12079104.0,21958656.0,16699392.0,3215360.0,24944640.0,18886656.0,710475776.0,130473984.0,5189632.0,32493568.0,31150080.0,31244288.0,31408128.0,32301056.0
1714022471,13918208.0,290725888.0,227131392.0,156286976.0,157618176.0,294731776.0,153862144.0,28479488.0,106426368.0,87719936.0,96686080.0,95961088.0,95522816.0,31449088.0,19869696.0,9912320.0,9011200.0,10637312.0,10776576.0,52490240.0,100003840.0,12079104.0,21958656.0,16818176.0,3145728.0,24944640.0,18886656.0,710754304.0,130699264.0,5189632.0,32821248.0,30965760.0,31170560.0,31309824.0,32309248.0
1714022486,13918208.0,290791424.0,231690240.0,158236672.0,160702464.0,306110464.0,158384128.0,28479488.0,106414080.0,87924736.0,96620544.0,95952896.0,95694848.0,31678464.0,20217856.0,9752576.0,9224192.0,11071488.0,11157504.0,52490240.0,99999744.0,12079104.0,21958656.0,16883712.0,3461120.0,24944640.0,18886656.0,710807552.0,130928640.0,5189632.0,32690176.0,31072256.0,31232000.0,31870976.0,32198656.0
1714022501,13918208.0,290803712.0,229171200.0,155590656.0,163356672.0,294756352.0,161558528.0,28475392.0,111071232.0,87924736.0,96800768.0,100036608.0,95711232.0,33226752.0,19673088.0,10006528.0,9347072.0,9007104.0,11350016.0,52490240.0,100012032.0,12079104.0,21217280.0,16965632.0,3145728.0,24944640.0,18886656.0,710860800.0,131162112.0,5189632.0,32727040.0,31133696.0,31043584.0,31514624.0,32526336.0
1714022516,13918208.0,290795520.0,234209280.0,156852224.0,171196416.0,296361984.0,157851648.0,28479488.0,110620672.0,87859200.0,97099776.0,98779136.0,95739904.0,31326208.0,19668992.0,10842112.0,9281536.0,9674752.0,10956800.0,52490240.0,100016128.0,12079104.0,21217280.0,17072128.0,3244032.0,24944640.0,18886656.0,710922240.0,131395584.0,5189632.0,33222656.0,31162368.0,31551488.0,31637504.0,32268288.0
1714022531,13918208.0,290799616.0,238497792.0,163299328.0,167391232.0,300433408.0,160911360.0,28475392.0,110448640.0,87855104.0,96829440.0,99028992.0,95735808.0,31514624.0,19447808.0,11046912.0,10305536.0,9527296.0,11169792.0,52494336.0,100155392.0,12079104.0,21217280.0,17174528.0,3141632.0,24944640.0,18886656.0,710979584.0,131612672.0,5189632.0,32628736.0,31113216.0,31297536.0,31473664.0,32268288.0
1714022546,13918208.0,290795520.0,238948352.0,165724160.0,168407040.0,305192960.0,179245056.0,28479488.0,110841856.0,87965696.0,96882688.0,99106816.0,95907840.0,31715328.0,20303872.0,11079680.0,10350592.0,9986048.0,9236480.0,52494336.0,100655104.0,12079104.0,21217280.0,17285120.0,3141632.0,24944640.0,18886656.0,711041024.0,131842048.0,5189632.0,32808960.0,31150080.0,31346688.0,31465472.0,32645120.0
1714022561,13918208.0,290803712.0,239689728.0,164306944.0,171626496.0,308559872.0,168046592.0,27222016.0,112377856.0,88174592.0,97361920.0,99000320.0,95940608.0,33095680.0,21233664.0,9048064.0,9281536.0,9998336.0,9109504.0,52494336.0,103378944.0,12079104.0,21217280.0,17346560.0,3149824.0,24944640.0,16470016.0,711090176.0,132075520.0,5189632.0,32735232.0,31223808.0,31203328.0,31612928.0,32657408.0
