timestamp,beacon-metrics-gazer--2b532c65542b49af8a577a2e4cc703dc,cadvisor,cl-1-lighthouse-geth--f1b6a7e23fde416abcf8ae7b2fd8bfcf,cl-2-lighthouse-geth--d4e8bc4b810c45d8ba27af41e7f3a254,cl-3-lighthouse-geth--7bf1d58c403c42aab8058786c63bd915,cl-4-lighthouse-geth--bc5dc8b2680d45128dae60b6cf9d1170,cl-5-lighthouse-geth--55326f7a353246b0a8b010691ef29506,dora--8975b56d1fa64122a26798324a883fdb,el-1-geth-lighthouse--3a206e2f8d344038a2c57690b25e2253,el-2-geth-lighthouse--57b91914600844d2a4d3df60120f29e2,el-3-geth-lighthouse--560a46ec7aed44e3981b7cb4a4c7567d,el-4-geth-lighthouse--ef00419e71df4b5697918ace32a8fcab,el-5-geth-lighthouse--8e9fe02e04754795baa98a36c53fa90a,el-forkmon--9b3c8a98abac4b0f9d5447b68cd35a38,ethereum-metrics-exporter-1-lighthouse-geth--54f86d1694044be68d52c0a40cef2cb6,ethereum-metrics-exporter-2-lighthouse-geth--41334489f20a41f7af3c173f5da99706,ethereum-metrics-exporter-3-lighthouse-geth--1ffc74243e5c4d84aea1fa28cc1d8e3c,ethereum-metrics-exporter-4-lighthouse-geth--3e01a429001e47edadc902db280bef71,ethereum-metrics-exporter-5-lighthouse-geth--79bfddb14d0043b99dcf3b938647b58e,grafana,grafana--68034e5f1f434158b0ed30861e348183,kurtosis-api--06caa2bc713a4c3996fcf6b19c5fef43,kurtosis-engine--1cfa7bb487cd419db0f48556625aa3bb,kurtosis-logs-aggregator,kurtosis-logs-collector--06caa2bc713a4c3996fcf6b19c5fef43,kurtosis-reverse-proxy--1cfa7bb487cd419db0f48556625aa3bb,portainer,prometheus,prometheus--c2ea8c1670de45899ee65fdb189a6e04,validator-key-generation-cl-validator-keystore--753b76e9cb714564a051955f20862c0c,vc-1-lighthouse-geth--5eab6e70605248e094481e2a4f743494,vc-2-lighthouse-geth--b97784b9fd4847b0a3e0dddb896b0eff,vc-3-lighthouse-geth--13275fdcf9184bf08ad30c2fd1d44bef,vc-4-lighthouse-geth--a3101570a8094675a9a33d3c43ba229a,vc-5-lighthouse-geth--1ffcaca25cac48599e1b27e8b6b82ead
1714022141,0.0022397686832739774,26.562197046017076,79.69366779660994,86.93368981574474,86.99391536768171,89.3209188313845,89.67441618292251,0.020437182601015524,2.6274393432930774,2.742138763725489,2.7830609822895713,2.871771033933142,2.6270271457436634,1.7362601626016196,0.1004397995964716,0.08901771123183541,0.08755005302915464,0.08273337400854149,0.08211239886288985,0.08132465680095721,0.1860960105217005,0.046826547195501424,0.09223004800165267,0.5099542518220666,0.18406171397772464,0.024868985231012355,0.0034683623102999936,2.649218767268909,0.8029473873388187,0.0012637805861786026,2.6752216827372006,2.646603496897885,2.7703153072224134,2.850045550494419,2.9352320529618106
1714022156,0.0021502579442493454,26.990636050337674,80.9467435868726,87.24220151299215,87.73826725538322,90.14254912110765,89.8080349287346,0.02034199134199138,2.976369065917169,2.7308699472759006,2.859007640409297,2.7092714053849654,2.9079136053819137,1.8028926905132308,0.08977188614494247,0.08414130026305941,0.08570392530142391,0.08001041006608134,0.09097345901568299,0.0780854293146394,0.17905427831744022,0.047053879501017463,0.1130422806777754,0.5010133191731739,0.19636770906535536,0.002904505189252642,0.003109698681642453,2.798305666071801,0.8130487222083171,0.0012657105490654073,2.798200542242443,2.8112912912912718,2.951443708609288,2.861472072231597,2.8416235000983563
1714022171,0.0022361160555358526,26.51246336572994,81.36147806637186,87.16563710912997,87.9946479058447,89.88166624578244,89.81101912839561,0.02356861623737991,2.66240367093331,2.4937080797761557,2.7009376990139398,2.5543558471973618,2.6662403033208997,1.3912094649831848,0.08484935184981464,0.08361586995082877,0.08465392707632922,0.0793587717317688,0.08928240059743366,0.08699390339218649,0.19784561709550622,0.04669671022983418,0.09102000000009662,0.49930499866348965,0.178038556426436,0.0029592876444882953,0.0034322394707760107,2.8203187624538857,0.7954904941290527,0.0011110867130719956,2.5886045367097887,2.5562490385248875,2.7185295731372747,2.6578978273634646,2.652181446596762
1714022186,0.0022624434389140733,26.73755534684072,81.1021500075018,86.6355166855441,87.44878573011354,89.35003968163915,89.1439032069444,0.026599258961653403,2.741495021745375,2.4444359909597093,2.8910840001749287,2.4481724836849277,2.883472737137164,1.7937447336910712,0.08202232464667265,0.07290117133567903,0.08136252930598746,0.07745426149040667,0.08242289860915056,0.043599523242496045,0.10388046987087449,0.04637899685130293,0.00012699119966531284,0.5006981070136335,0.17806198068717616,0.002713123948459092,0.013800396268923647,2.6707543285587954,0.6037367503018902,0.001191089219747451,2.861931719965418,2.9035654399435193,3.0162744883440853,2.771284617801496,2.7387509723302736
1714022201,0.002324893650902029,26.760496847870698,80.88376127074002,86.68503209470808,87.2780326230963,89.09766996699732,89.30868803879383,0.02785028658241802,2.4967131962717137,2.6164871771470652,3.0992420537897427,2.5710675208594775,2.841089698904919,1.8906195341986523,0.0819050350822999,0.08329544421205835,0.08829742101149994,0.08278213507625236,0.07772434463630602,0.039319597294164316,0.19797542058359552,0.045470880219210696,0.09096994356204803,0.4958269989202177,0.17606804429729442,0.003072083104523577,0.013911352013099294,2.647919519414726,0.6017902134995383,0.0013468089938674624,2.7811943979564586,2.838270272700729,2.920975316610652,2.8844684814075063,2.8729809004093076
1714022216,0.0021763953594591706,26.94035866356636,81.2737536721188,87.06846553822352,87.29082398697531,89.60957280201895,89.88895933094884,0.02160177975528339,2.7450746064026825,2.6574102754023188,2.9638265086451088,2.3568750855110574,2.9007870232674846,1.8691717961823113,0.0827376090076164,0.0903062009539919,0.08476845234043431,0.08319124908660053,0.08151273777557155,0.10935078276809312,0.18082532986267105,0.054876643843060756,0.09411274053372726,0.487760170553066,0.18954978566510375,0.0030231246474237716,0.013763627078585507,2.6459974141502935,0.6097665491228714,0.0013750112521382196,2.782314478928743,2.8537510836463853,2.9022133726430686,2.8520165347097777,2.775891957266674
1714022231,0.002148977648818979,27.196032410104532,81.35896202414628,87.74809075691196,87.14585599017774,89.62835352275772,90.10169510013438,0.017620584425563874,2.7594574426056626,3.010879190385842,2.7245571277052,2.3018963645627846,2.5309676434676156,1.4582141736518952,0.07619339045287676,0.09366089153582374,0.07789947193428605,0.0797743282024516,0.0824527042065438,0.13097187611268482,0.19384757070015132,0.0548829737388164,0.11257354644422038,0.48430205020647316,0.1783237558278211,0.0024864543901722694,0.0032676252318342047,2.7714838620502604,0.5984210410087694,0.0013330732214848272,2.5589649371347516,2.5774346163199513,2.6270322042683714,2.609805257605046,2.5244239531351917
1714022246,0.002193340541494726,27.59061248996065,80.21274638926766,86.948596750369,86.25676581196655,89.19979225601188,89.89515379508806,0.01909301726359212,2.8317422696249177,3.0215301301479576,2.549109708364422,2.6206132993357034,2.685832061068732,1.5797111125948722,0.07994376114489564,0.08861781463800872,0.07362428842504626,0.07916174734356567,0.08471741637831569,0.13360641060087292,0.08554092018606169,0.05482690622261178,0.0003423298273284481,0.49031007751955713,0.18746712833099527,0.024112362448503295,0.0030602529809180363,2.680539430202987,0.5707586083213785,0.0011583096124375381,2.7053803674067463,2.732257113705925,2.7305773692664466,2.6885051648569576,2.6656786373006303
1714022261,0.0022166025288620317,27.47694420824486,80.65813560452582,87.30501830946272,86.1882867477809,89.50228940157264,89.86528156977661,0.019762576184845098,2.623319094023955,3.3496727335986223,2.774036731065292,2.847368303919145,2.658281419735304,1.9163075632478237,0.07871401885985685,0.07904011748214497,0.07284105406713398,0.07806285940037827,0.07958062152493316,0.10139328829263533,0.105934567026737,0.04508709882916356,0.00031616451830364324,0.4812588164174469,0.1790005387931039,0.025048302205249538,0.0029988951440985804,2.6741706902716116,0.766477447069656,0.0011357668067220634,2.7620235263868276,2.589709673043038,2.799959440275799,2.7440328123267927,2.8411997984268487
1714022276,0.002236941879655596,27.511779448569797,81.08730772611355,87.15967037028959,86.98977002555282,90.02112534648722,90.21530495080835,0.019853171583329454,2.7339548818386983,3.200074137311299,3.0980549995648836,2.9766860949208658,2.929942119832552,1.970655270655273,0.0912482002436592,0.07846129746906443,0.08462739406733029,0.08256593552970422,0.07946611909651007,0.08651996370210951,0.17185624749966683,0.045214190822569764,0.0,0.47887434898684894,0.1997341683750498,0.02218232254146754,0.0031375448975330678,2.5827797011247067,0.7895694885871039,0.001116967589996383,2.799995529827232,2.7993762423743767,2.835324521081248,2.7450329774937337,2.8288179099147523
