timestamp,beacon-metrics-gazer--bb1ab8fca3f3426a93d5110d0129518a,cadvisor,cl-1-prysm-geth--4e294659452c4095b103003cb258afe7,cl-2-prysm-geth--b5d526f408a446f99096eb724a8f5814,cl-3-prysm-geth--88a8ded51981464883c191f8ac461e80,cl-4-prysm-geth--9e8584b8430e4d95b55621781afd3f7a,cl-5-prysm-geth--c68fcdeae8a6420c9985243a57a3aee0,dora--748bc68702d847f4a2594999df938d5c,el-1-geth-prysm--832feabe10934c36aae822b8785927cb,el-2-geth-prysm--0be07b1c07a74c17978f36529275b9f1,el-3-geth-prysm--c6c4206b94b94285a5caef2c59082ba6,el-4-geth-prysm--dd94bea36e0a4dc09bc99b71a56c4d32,el-5-geth-prysm--a7faac33e68345279792d89eca414d6d,el-forkmon--34faff3b3e59494b862e9f92d93dd6d1,ethereum-metrics-exporter-1-prysm-geth--9613eda2293c43568fd7ab7d148246ca,ethereum-metrics-exporter-2-prysm-geth--9909725f10e04408b771a71d0cb86c4d,ethereum-metrics-exporter-3-prysm-geth--dbfd4a578ae945e4909e2b7a374b7cb6,ethereum-metrics-exporter-4-prysm-geth--a7e26a9ba4d8439ca25f9d4b8aeba1ad,ethereum-metrics-exporter-5-prysm-geth--0f179a79c51e43b3a50acb18be514f28,grafana--78fd287ba7d444aabad34683bb8dfa79,helpers-grafana-1,kurtosis-api--157ca42856aa41779de8d188e0b90a4c,kurtosis-engine--6fdc57d17383499788d1f083430c337f,kurtosis-logs-aggregator,kurtosis-logs-collector--157ca42856aa41779de8d188e0b90a4c,kurtosis-reverse-proxy--6fdc57d17383499788d1f083430c337f,portainer,prometheus,prometheus--7942f9d58b9b4d26b17efd602fe8743d,validator-key-generation-cl-validator-keystore--6a4490986a8646029f70150b83f74001,vc-1-geth-prysm--fad3ba2d1e804e25b1ad9bfddae4c3df,vc-2-geth-prysm--183b1baab7e44677ae718fcd696df30f,vc-3-geth-prysm--b55bdf61212f4efd9180729367e46dbb,vc-4-geth-prysm--bc0ef5640d9c4900811cbbdc35631e02,vc-5-geth-prysm--3f7f2a5fe5e34f71901833f590ae60be
1716643459,159.19787646940736,52637.8474144613,64532.00139896826,62697.9906500045,57610.95197601039,68182.6151755578,67078.983903857,162.97417549653687,15414.240833095328,16433.785782650306,14759.883931809936,13773.55916051201,15791.014447446576,5004.53514739229,886.5602725601829,909.8155569824856,862.2282608695652,763.1045863207011,846.8405696119845,0.0,0.0,0.0,0.0,467.7180985993162,21572.618543842847,0.0,0.0,720.7787878114373,880.0785925608076,0.0,5349.578509609981,5664.583380338891,5361.9084385502765,5147.342156650032,5703.28692790108
1716643474,159.41478668751395,52288.69381558974,63509.52622188938,67929.91847886448,64360.09437141894,66290.737274183,65465.41417591802,158.7357797352928,14519.926736693442,17206.146530468475,14948.18241903503,14410.652843172762,16236.392188087497,5438.284660036899,822.9559540351574,854.6856990867984,863.5097493036211,865.2557478396246,821.8992977870324,0.0,0.0,65.73225913254608,0.0,463.0225080385852,23747.084849937884,0.0,0.0,698.9547490748556,876.2700534759358,0.0,5492.432273926872,5737.592148602927,5386.896749564181,5574.232081911263,5481.558913759801
1716643489,159.26182134648428,53459.40839050726,69906.54734934299,72048.60619469026,65943.65555965052,67871.60928674211,68341.95497342949,136.08925058129137,15640.39593483389,17433.0586676845,14559.437134014652,13951.944976885781,15993.982196384775,5502.566577457992,893.256376328877,883.2231040564375,848.4177963006723,1009.7025989883133,862.4691304062766,0.0,0.0,67.2276390187436,0.0,475.69731517340404,25331.075963466246,0.0,0.0,692.9414288779232,879.0478279947346,0.0,5438.63393810032,5283.281362437036,5179.709952690454,5213.032854836598,5141.4880370008
1716643504,158.34313225212435,53734.24533634822,64872.40829346092,72652.25336298188,68150.77655085735,58121.528720036185,58385.60365280451,141.5275357843894,14826.747787124688,17009.76084790289,15490.600324499728,15785.004292233318,16105.546737016253,5908.271052452238,867.9802309307207,771.124223042969,854.8604512408017,869.5375849222003,873.1339958112385,0.0,0.0,68.50597254412551,0.0,472.5594731418843,25149.939058171745,0.0,0.0,701.8399564507348,871.9073599821846,1.525420035302578,5738.498259136794,5753.071364046974,5392.645420102518,5651.696056145307,4987.141970382194
1716643519,159.32226091615323,53174.98321772209,61093.531958809144,61939.553924968124,67583.60476554815,58189.124715744416,65365.760104019944,157.3666070415776,16155.657423971377,15817.182300566597,15973.095194591633,15608.268722369094,15486.67551217757,5823.407263409031,874.949720670391,782.886854300893,831.4041268243584,833.1108144192256,861.2522980426085,0.0,0.0,3.1377899045020463,0.0,428.9538401270975,21685.704483074107,0.0,0.0,738.109299050561,866.129105118128,1.5351213842408826,5355.67502721436,5199.498257220878,5207.90557844338,5294.995551601423,4969.976297076639
1716643534,158.89306943918785,52221.13821138212,64997.17959537187,67217.16465065896,66305.32592492207,66737.14285714286,64205.926092834605,157.30635556637816,15822.090519633302,15266.700338179104,14935.713966280578,16748.715500386486,13981.643949504452,5946.241047497693,830.3975954206909,850.8350543234263,841.8614066260318,716.7332690276055,829.0488431876607,0.0,0.0,5.225706026239715,0.0,437.912362924876,23833.418135964424,0.0,0.0,719.7869270891134,868.7186213759102,1.6012810248198557,5491.332309677994,5304.30047783087,5329.756490960819,5603.045254627046,5267.168495176706
1716643549,157.27885759619198,52667.5455895061,64388.62497276094,68437.15273903828,68545.02160684363,67256.64284608068,67634.90176729165,155.36588536025303,16057.782047762834,15376.064828972083,15117.991071428569,15392.454341200808,14436.294030934412,6524.026594916724,832.3102493074792,963.7041095890411,844.169381107492,854.3198324644657,842.4076424610862,0.0,0.0,4.900452687557685,0.0,388.7878653479398,24818.784757042573,0.0,0.0,721.9382675074677,867.670555275887,0.0,5092.599245554158,5010.98322920092,5288.810702806012,5160.29554208997,5323.273911863181
1716643564,156.70560337256282,51749.357718266925,66503.04822976878,69646.8268037582,60516.784612592994,67853.2540191504,60256.084058298504,164.0658233516176,14045.312774556316,15521.222711287077,15598.823942425837,15186.850463453104,15197.977423432612,6585.270893939061,836.6583815410334,968.9932708800633,857.0432660886236,879.3334697310692,852.0591487009399,0.0,0.0,3.9733064055845806,0.0,411.39039134584795,23670.924052803017,0.0,0.0,724.4806590257881,884.8663486634866,0.0,5680.071492403932,5468.90046830684,5573.968897903989,5460.831646161034,5423.375047743152
1716643579,159.60729940066193,52609.85921728351,62352.95533097082,61160.63318193962,70882.33613851597,57333.89183030628,60111.25848310012,160.40795330008277,13467.481111651128,15942.403728775942,16395.17740574626,14374.41845226394,14880.512775638785,5755.245077696316,850.9032143805897,862.5262924831175,842.418060052335,845.8840293763016,855.7883673606296,1.5917411374127386,0.0,0.9436293783279786,1.3186150774215424,432.7968874347864,20870.81435842486,0.0,0.0,751.617491855183,874.5483042361443,0.0,5242.716723246578,5772.617880381496,5447.934673824037,5098.186253472772,5435.453695042094
1716643594,160.35510857956567,51681.81126166294,70059.38482263134,68708.25511852272,69959.98835047157,65907.88093364805,68352.16593084758,161.80365348484506,14321.512431696989,16326.74182638106,15738.487470502307,15236.707037053711,15204.634677075623,6051.835711951192,874.6247450558012,847.3657424822428,868.4933976294559,947.297001532064,840.7691452706457,1.5949326710565288,0.0,0.0,1.75,450.57253201436407,23727.49381161245,0.0,0.0,723.2905982905984,872.7155926721751,0.0,5482.929843532761,5581.38076251064,5668.682660215487,5491.884419869794,5451.226481448918
