timestamp,beacon-metrics-gazer--bb1ab8fca3f3426a93d5110d0129518a,cadvisor,cl-1-prysm-geth--4e294659452c4095b103003cb258afe7,cl-2-prysm-geth--b5d526f408a446f99096eb724a8f5814,cl-3-prysm-geth--88a8ded51981464883c191f8ac461e80,cl-4-prysm-geth--9e8584b8430e4d95b55621781afd3f7a,cl-5-prysm-geth--c68fcdeae8a6420c9985243a57a3aee0,dora--748bc68702d847f4a2594999df938d5c,el-1-geth-prysm--832feabe10934c36aae822b8785927cb,el-2-geth-prysm--0be07b1c07a74c17978f36529275b9f1,el-3-geth-prysm--c6c4206b94b94285a5caef2c59082ba6,el-4-geth-prysm--dd94bea36e0a4dc09bc99b71a56c4d32,el-5-geth-prysm--a7faac33e68345279792d89eca414d6d,el-forkmon--34faff3b3e59494b862e9f92d93dd6d1,ethereum-metrics-exporter-1-prysm-geth--9613eda2293c43568fd7ab7d148246ca,ethereum-metrics-exporter-2-prysm-geth--9909725f10e04408b771a71d0cb86c4d,ethereum-metrics-exporter-3-prysm-geth--dbfd4a578ae945e4909e2b7a374b7cb6,ethereum-metrics-exporter-4-prysm-geth--a7e26a9ba4d8439ca25f9d4b8aeba1ad,ethereum-metrics-exporter-5-prysm-geth--0f179a79c51e43b3a50acb18be514f28,grafana--78fd287ba7d444aabad34683bb8dfa79,helpers-grafana-1,kurtosis-api--157ca42856aa41779de8d188e0b90a4c,kurtosis-engine--6fdc57d17383499788d1f083430c337f,kurtosis-logs-aggregator,kurtosis-logs-collector--157ca42856aa41779de8d188e0b90a4c,kurtosis-reverse-proxy--6fdc57d17383499788d1f083430c337f,portainer,prometheus,prometheus--7942f9d58b9b4d26b17efd602fe8743d,validator-key-generation-cl-validator-keystore--6a4490986a8646029f70150b83f74001,vc-1-geth-prysm--fad3ba2d1e804e25b1ad9bfddae4c3df,vc-2-geth-prysm--183b1baab7e44677ae718fcd696df30f,vc-3-geth-prysm--b55bdf61212f4efd9180729367e46dbb,vc-4-geth-prysm--bc0ef5640d9c4900811cbbdc35631e02,vc-5-geth-prysm--3f7f2a5fe5e34f71901833f590ae60be
1716643309,32.77818326587486,649.0169402264548,76132.66883189605,73215.13568103978,77059.54364682619,75960.86698728507,76889.97177039925,393.6241015174372,4668.557256847099,5156.627049457613,5811.905998148859,5343.06421936005,5189.836668661214,9050.064919345965,6198.4413525889395,6534.767282606255,6579.116359877725,6517.525219764243,6354.021117366433,4.62942551033905,0.0,4.5890605537466405,1.6037255639097743,23251.13251528346,26220.770030296993,5.092390513603957,0.0,52702.885881413364,32841.0056579266,4.703984947248168,2214.78282274487,2232.0392388710065,2370.1433296582136,2228.6065238160227,2455.5736120871397
1716643324,31.538077782356893,666.2609272988824,65500.795201526795,73861.12507925404,76639.7948448185,75010.63968668408,66582.05270766151,320.6050882420353,5242.725795320465,5514.452167262749,5987.04878582367,6199.838716708077,4569.2189049245335,9819.681391933116,6206.909702748178,6736.2258186594245,6412.296686238779,5852.95399093761,6497.477945914718,2.5492784631492693,0.0,2.5325615050651233,7.5732774613151745,23541.08425273555,22086.443827571176,2.4410976221093703,0.0,54108.257815788886,32895.49478134496,2.489995553579369,2399.7180119844907,2447.4905103331926,2183.4067081196386,2448.4954974741927,2338.6687048985004
1716643339,35.06533503453737,668.1453410610789,63895.41649881384,64989.04289830087,67548.36707958906,61987.14046232575,62033.0017683466,394.6148557233792,5012.255552605964,5957.648601398602,6047.725909302997,6168.719513553244,5018.494200043773,10041.258710417218,6059.445843828715,5807.0034343346515,5530.21569775296,6131.403067581957,5666.111554693738,5.794701986754967,0.0,7.25568399468217,9.68684035508776,19843.321414022543,26463.550657283227,7.0962623413258115,0.0,56112.95917664085,33553.02055830117,6.925475857619099,2420.3001815799757,2456.843098490295,2488.797727989902,2308.569523174391,2343.3316424428217
1716643354,56828.39037040258,691.3622868190292,71638.12547174,72329.23466891982,74853.62039660057,71184.03157120243,72228.84942624022,61180.77148246926,5218.697417719247,5996.692515699376,6383.125926591491,5479.158396188964,5643.952809143802,12164.9348617908,4376.5873983289375,4088.6747314254762,4126.27790412683,5037.1218351968355,4180.038713325649,17.341679754031276,0.0,18.92311101263018,7.5479350201653785,24577.808932505508,28175.18165304269,17.598087701945268,0.0,56715.14743753335,33798.0732177264,19.077404222048475,2851.6528288589866,3053.7203118662396,2953.586681774601,2830.717782829166,2862.2880427638784
1716643369,56684.237224154116,659.4987623762376,73091.54699383295,74236.37007839142,75226.11828807453,74655.447574893,76161.90819568696,61177.563407760674,5275.758918679371,6589.044124148908,6613.130572044732,4767.916945746819,5940.487045479817,11251.417183348096,5576.562568437651,4651.310081554746,6015.327695560253,7114.695259593678,5306.087649755298,26.98506418246627,0.0,18.167173796312873,2.45743373705459,25428.033536919073,28464.251439539345,21.08131363831923,1.599670924838319,54602.576122868115,33355.23595705426,22.254932114767783,2841.1559699465915,2841.854139261109,3278.373675748299,2819.380239322289,2664.0118581447314
1716643384,57235.25031289111,659.2126053370786,75842.57295318047,74316.74925668979,74782.3023386504,77062.29693140794,76701.71165685677,62930.70191105555,6238.263140711721,5968.871242200794,7196.4740537308135,5087.627956230145,5960.467021712413,11809.389204224239,4971.7809549024805,5277.922598756767,6291.274640354515,6874.093738148884,5893.387314439945,32.218064258984526,0.0,37.65445967198382,1.668172690763052,25233.9463840399,24306.430044649936,34.047018374226965,2.965284985067672,51425.06829165791,32796.93844316578,26.22153139149828,2923.022862539257,3021.204936739713,3001.912258466191,3140.616740088106,2857.6781577871648
1716643399,43.49742188532899,649.7485139460448,62924.98798234497,64380.898749859225,65156.57763493295,66630.35289897314,69130.07200053832,410.7625743645213,5914.728508811163,6671.801931733753,6552.195251359598,5819.721980886186,6084.709666203061,13684.300797433956,5752.642706131078,5718.1507980187125,6092.409093945535,6817.754077791719,6282.692780647036,21.19889756545705,0.0,26.774883659381132,3.8365974861151706,19804.920716800858,21930.026687495934,21.286173633440512,4.611229441602074,53466.50487559578,33091.970162351914,13.857218031924225,2381.049549749368,2398.721560130011,2480.7450910069037,2562.6321172860553,2685.378417646282
1716643414,38.75563242455965,672.0221108689302,73968.55559325869,74733.821761517,75677.58508514123,76401.76481181344,75326.06322543275,395.42887398517473,5850.977416763367,6561.480955655627,6112.998157882913,6227.227789511527,6014.296745725317,12686.415413366556,5158.548942781869,5200.169106848827,4847.571528105545,5452.561773653455,5466.5507665214145,9.862248867328727,0.0,26.294130387697642,3.3004797420658045,22573.46685572492,25279.35436925316,19.61576061546308,3.0489132801951304,56147.91240607551,33672.8013612753,14.507587557296072,2497.0813930609297,2205.2056653751015,2281.282654127482,2525.5613087028287,2579.4689644587693
1716643429,31.636493995339666,685.421584580478,74942.64102677192,75261.32680732853,77902.45315389587,75898.79226007532,77654.01830007716,392.1694338204408,6405.356455593036,6797.407627472988,5155.002327695139,6198.815984213123,5522.466612574286,12727.55458515284,7261.339721488381,6903.853448468216,5985.772895712017,6338.465228863642,6456.371999359254,3.0195841601242344,0.0,4.5347556630460595,1.367221406428455,23552.830932259054,26985.59536897844,1.7228224754497796,1.7032873445750296,56096.61192144253,33506.43539132939,7.910421596984836,2351.3048028079966,2135.9461935512704,2235.7211463289327,2221.8985833443667,2571.045751633987
1716643444,34.96282946609597,662.68278026307,74844.16184462387,75360.01330671989,77967.95990513267,77515.59298884589,71977.3135266134,398.3684568320871,6233.433034230641,6730.38844044062,6048.459487001583,5888.147802307743,6449.709629695057,13551.048171275646,6202.310491472665,6677.219924315762,5861.42709410548,5503.214507404451,5279.307702708793,6.095702529716551,0.0,6.249163058518948,1.4732093326806985,23514.836595439043,26472.858543542206,6.296521172052441,0.0,56201.81311980857,33443.27521655331,11.108647450110864,2588.3658091869684,2393.676730186032,2392.619975208075,2452.0309267124035,2467.679495836147
