timestamp,beacon-metrics-gazer--9494adc28d9a4f3a9ebe5d2f68d76987,cadvisor,cl-1-prysm-geth--4fdf5cfa38d14eb089f45267e1de31ac,cl-2-prysm-geth--a0b305c36eaa42ec929e54f3e183fdf8,cl-3-prysm-geth--316634be263d456891d1bef3c4f95a39,cl-4-prysm-geth--51e00612d88543aeb907bb80ad76aaa7,cl-5-prysm-geth--3806ae07666341aea18cc33d9671db8a,dora--50326b647ce047878a34128a60ffbdc3,el-1-geth-prysm--64bfd2e0b4bf45d690a9a09863350c2b,el-2-geth-prysm--db9cf52bdd334e918f89defbd18585a3,el-3-geth-prysm--da9eaf2b3f8b492ab526185206389baf,el-4-geth-prysm--c9e5d3239aeb45f18101437cca229111,el-5-geth-prysm--2c9145d33b7441c9a46872c52c5bdb14,el-forkmon--1fc4e8413cd24add876e8a06419b2cf2,ethereum-metrics-exporter-1-prysm-geth--280fa5f2d7474029adb08f4147e25040,ethereum-metrics-exporter-2-prysm-geth--b19fe24fc7fe491785296987e0c23fc8,ethereum-metrics-exporter-3-prysm-geth--e7f24c930aab4a1091f206957564d040,ethereum-metrics-exporter-4-prysm-geth--37675b0b6aef4b5aabe92019600fa700,ethereum-metrics-exporter-5-prysm-geth--5369079979234001bc12104e5dda672f,grafana--9c652fda54bf416696909af2f2ffed78,helpers-grafana-1,kurtosis-api--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-engine--6fdc57d17383499788d1f083430c337f,kurtosis-logs-aggregator,kurtosis-logs-collector--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-reverse-proxy--6fdc57d17383499788d1f083430c337f,portainer,prometheus,prometheus--62e5e457865142e4a9abd4c8da65381d,validator-key-generation-cl-validator-keystore--9a9533696e4e4b2aa79eedbefcaf4d3b,vc-1-geth-prysm--b7845805ee4c41faa1480aaa19ad47eb,vc-2-geth-prysm--4bb20b6f9f5845bd977fb8b9c32ed18f,vc-3-geth-prysm--4736ff2d86de4a889181350fc17b98c7,vc-4-geth-prysm--92e022d7728547b481f39a856e585cef,vc-5-geth-prysm--ceb1122f96e349d3a7b154544da0152b
1716642065,162.7156145579337,51078.9751546103,59097.19112332897,60801.85189238886,60378.81173626665,56775.29014184713,63259.89082969433,157.49028511548707,11797.748132571029,12588.524189426433,14556.016597510374,13886.549195578415,15385.938236175954,4499.040480437089,921.6423522334186,828.5843900542221,856.414902049598,815.0120008727907,910.4146100691016,12.165781469880612,0.0,0.0,74.74540294307042,449.41687008407916,21229.435773232868,131.55149066530512,0.0,717.7788085613942,875.4813578185865,1.5301884317754557,5571.974110032362,5498.5411227870045,5464.585107813691,5530.46875,5438.676313920455
1716642080,163.24635317568178,51739.35252897902,67603.57759796345,67642.0614682593,69420.91322753718,67455.47728610996,68464.98193335414,163.89396709323586,13864.278394154078,12549.183824685093,15231.958536478238,13842.403214024835,15149.580058994392,4913.169417312226,833.8043718260101,815.4209697181866,830.8312942265723,824.7181683125054,875.1949004861046,13.565240749445975,0.0,0.0,4.164834910571739,449.49642881283376,24259.692676644314,124.70484986522347,0.0,739.0746369469774,872.6336615855029,0.0,5222.674367725563,5332.192234639339,5381.795940558173,5538.110410593632,5735.290823982619
1716642095,162.46252338766035,51633.2636529919,71306.63393983066,70728.41681917803,72931.72343445095,69505.77857549359,72777.64287962588,169.7328851937025,16281.507868512423,13924.314998524436,15430.225220324231,14405.018792836614,15141.252785561415,4758.462946020129,844.497871495688,872.8063363876379,878.1762479726076,872.6572079173235,902.5556952928495,10.672600935555655,0.0,1.5515559890061175,5.293623980547008,471.14613946032597,25460.979873593617,140.43013788884184,0.0,744.4175471143186,873.8283903101653,0.0,5220.345489443378,5180.718589600535,5239.989054091034,5396.512280398843,5427.128651336235
1716642110,155.9625008194751,54217.53439685515,71291.79704962001,69053.17131263232,68872.47295619792,71622.40266963292,65360.0958657879,166.36704618594223,16597.089516093525,15386.9212884585,14816.675433982113,15428.95532415183,14910.727109515257,4903.295160370321,867.9945367630321,865.2421780311532,859.1570583408903,880.8334651630546,894.7010407455275,10.477916795614307,0.0,3.1328320802005014,5.951200158698672,428.2406897007916,24890.185583293118,8.34007747886074,0.0,752.5275526004191,868.8252573043029,0.0,5270.210906156846,5388.8976930565295,5424.639170651058,5357.416982649661,5826.9981689426195
1716642125,158.69168853115133,52885.78623640577,65334.727761401075,60595.55015088051,57169.979743116004,68810.1763818766,66203.46149633038,140.8894569816643,14600.123732296337,16590.189735070384,13745.07557396554,15207.594936708861,14157.684980401602,4314.120846322213,818.7686525920194,844.1423976737015,832.5308356968537,835.9246507752024,834.5286330249389,11.753612700918799,0.0,3.0799014431538185,3.9185785977732284,453.19728479398157,20514.649877825963,9.02277791076657,0.0,718.5248897967961,875.6762700681768,0.0,5610.538195981234,5475.788326636246,4831.429440125093,5497.017407694866,5222.0264906569155
1716642140,156.2458951792986,52349.033283305376,63287.64820584083,68942.07235967014,63154.34635357869,68743.04164885358,64529.835021967185,164.41632422325137,12616.285361788705,17009.606063276635,14406.648532952824,14662.760801802006,15398.42935421612,5425.707762557078,822.2061939322905,833.9791290564045,802.4840890572355,830.5017518344682,822.7183045511982,11.61908478029958,0.0,69.86208455799233,1.5436352610397488,491.01135987647507,24019.650461320085,9.8270332593537,0.0,700.0341646737273,886.4188095666248,0.0,5257.236055235402,5630.793916246695,5457.265143905314,5749.009394060816,5474.284583937755
1716642155,158.54715094968344,52310.06572272947,64580.21741989217,72708.39883224791,64743.340094658546,67698.21385095504,66363.47772304565,142.20783692583157,11994.687212511499,15137.381091681293,15346.921394867073,14728.683724141003,17823.224702146348,5475.806812586724,846.3482831898,878.7575150300601,841.9273980573832,864.0821634011418,864.6995163107097,11.734314111826265,0.0,68.17463542372116,0.0,518.4238926943154,25512.707031071768,6.545454545454546,0.0,740.5285946238499,871.99236437894,0.0,4988.767281105991,5418.898156277436,4809.3045303717745,5398.158752532817,5426.268900324168
1716642170,156.48227323554562,52514.66778842961,55936.72822400071,71052.97719407224,65374.7880410531,58005.72981542294,57500.12342631449,163.67354196301565,12202.633586073847,14456.22813620865,13931.720801658605,14938.789177605144,17470.25864001076,5734.926670287887,847.6139790668796,884.7765206676373,867.5156389633602,881.4332836292983,868.6909310275487,4896.455777037815,0.0,70.42444514758397,0.0,484.0912194455824,24884.231001408545,8.693614029106561,0.0,739.2569177203592,1216.6159586044548,0.0,5098.749266266312,5697.323206898815,5665.368343294608,5633.724507735584,5735.140380670915
1716642185,159.70373022444002,52720.328815818706,68092.73884792929,60977.039688853525,66889.87485283216,57397.82589245773,56089.47090877131,159.00395851301442,13752.152494230426,12586.740919881964,15210.273224043716,16043.884509786552,15907.618409294013,5777.53529886738,848.0796841349605,854.4821894586578,862.5770694682485,870.0275519730401,876.1947198395901,4861.141788185445,0.0,2.0597764284334974,0.0,477.4175861832636,20873.04747997699,2.272962560673433,0.0,740.4324988061942,1201.318918918919,0.0,5169.96651459649,5747.869793127253,5468.643278484942,5284.285682109958,5190.744412400865
1716642200,160.28477103779727,52166.71796675755,67426.05712248808,66592.71779235988,65809.73391865256,68297.59613232463,67496.05696002884,171.68602235198915,14269.479667686926,13802.828282828285,15614.34628363762,15073.812380571479,13803.09027933966,6167.402071139126,827.85578243345,846.8169308799783,851.4494367012513,854.2907492917531,838.9067663941555,4885.056953761649,0.0,5.982333758071832,0.0,459.4797509163979,23593.715220949263,1.87650790814047,0.0,721.2037817923566,1235.8425948430145,0.0,5493.991930120161,5401.617608061522,5265.459560459115,5639.921240462712,5257.387802818731
1716642215,159.88977753881306,53889.6636307888,71963.09429700735,68921.04977296921,66291.6594753193,73876.97790129544,71929.33584785621,165.11840317226935,14752.496608171527,14637.919638990812,16416.28614916286,14958.534125294182,15195.824824143408,6245.778821424578,879.6861574639352,860.3564981949457,868.9999109448748,882.2249093107617,927.2574681879012,81.56434422619573,0.0,3.9200398501288634,0.0,483.89486206819146,26143.836396347157,0.0,0.0,704.6425396274693,883.0161151269978,0.0,5250.7797056885565,5338.224537293583,5125.558200158676,5505.758739139221,5393.558682069493
1716642230,158.33961929271862,52470.88741956171,59877.908549783555,69209.73184159119,54085.306900833784,73144.42433339219,70634.02885682575,143.6648501362398,15072.885187921116,14727.930634259574,15538.276959992616,14994.355534896076,16140.642939150403,6545.807055467653,852.3470713923828,843.4646149822368,865.6930758693826,863.036809815951,886.5553680845396,1667.839533841327,0.0,4.040358944595741,0.0,430.76458013948564,25189.237547807028,0.0,0.0,722.5726763421411,1219.4707290338456,0.0,5555.91133560331,5270.567955405315,4553.2416324865735,5896.905385605825,5812.143376440263
