timestamp,beacon-metrics-gazer--9494adc28d9a4f3a9ebe5d2f68d76987,cadvisor,cl-1-prysm-geth--4fdf5cfa38d14eb089f45267e1de31ac,cl-2-prysm-geth--a0b305c36eaa42ec929e54f3e183fdf8,cl-3-prysm-geth--316634be263d456891d1bef3c4f95a39,cl-4-prysm-geth--51e00612d88543aeb907bb80ad76aaa7,cl-5-prysm-geth--3806ae07666341aea18cc33d9671db8a,dora--50326b647ce047878a34128a60ffbdc3,el-1-geth-prysm--64bfd2e0b4bf45d690a9a09863350c2b,el-2-geth-prysm--db9cf52bdd334e918f89defbd18585a3,el-3-geth-prysm--da9eaf2b3f8b492ab526185206389baf,el-4-geth-prysm--c9e5d3239aeb45f18101437cca229111,el-5-geth-prysm--2c9145d33b7441c9a46872c52c5bdb14,el-forkmon--1fc4e8413cd24add876e8a06419b2cf2,ethereum-metrics-exporter-1-prysm-geth--280fa5f2d7474029adb08f4147e25040,ethereum-metrics-exporter-2-prysm-geth--b19fe24fc7fe491785296987e0c23fc8,ethereum-metrics-exporter-3-prysm-geth--e7f24c930aab4a1091f206957564d040,ethereum-metrics-exporter-4-prysm-geth--37675b0b6aef4b5aabe92019600fa700,ethereum-metrics-exporter-5-prysm-geth--5369079979234001bc12104e5dda672f,grafana--9c652fda54bf416696909af2f2ffed78,helpers-grafana-1,kurtosis-api--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-engine--6fdc57d17383499788d1f083430c337f,kurtosis-logs-aggregator,kurtosis-logs-collector--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-reverse-proxy--6fdc57d17383499788d1f083430c337f,portainer,prometheus,prometheus--62e5e457865142e4a9abd4c8da65381d,validator-key-generation-cl-validator-keystore--9a9533696e4e4b2aa79eedbefcaf4d3b,vc-1-geth-prysm--b7845805ee4c41faa1480aaa19ad47eb,vc-2-geth-prysm--4bb20b6f9f5845bd977fb8b9c32ed18f,vc-3-geth-prysm--4736ff2d86de4a889181350fc17b98c7,vc-4-geth-prysm--92e022d7728547b481f39a856e585cef,vc-5-geth-prysm--ceb1122f96e349d3a7b154544da0152b
1716642065,44.56786778650772,643.0279914668046,65613.49679650608,64250.90296171443,68368.65449868044,63303.637333807645,66831.70305676857,400.16591712876044,4642.680335589582,5038.6008577968405,5944.674965421853,5755.87173032724,6599.413200839508,12255.706319282956,5579.292267365662,5735.175304054784,5019.205073038161,4865.7211433558805,5463.766490173202,30.300966907258612,0.0,29.30353313015012,170.0970688544921,19922.588373564777,22301.466630785795,1739.6496992030548,1.832700615263778,53811.32242175248,33656.02671118531,18.64643903292091,2493.3549083063645,2395.98095781322,2571.12117272605,2494.4227430555557,2499.200994318182
1716642080,31.983328803116784,658.6260341854221,77687.78979907263,72520.53415648907,77127.58925135263,73255.94835670512,75483.82923673997,405.9872029250458,5915.764380875997,4919.594943530099,6275.02525585277,5654.83473338203,5971.065726959536,13533.310879083867,4359.593729300066,4924.076667250131,4916.804444150519,5232.827929738704,5126.135008713198,12.356456920287423,0.0,16.438478547338796,5.784492931349638,22991.978910844242,25550.60620864236,1626.407840023403,1.815784353991483,54845.25498142519,33914.06987724268,11.046191158637416,2315.8309267524287,2350.65594770087,2584.4055817325116,2426.8863127923532,2633.138480145132
1716642095,36.5636482495886,658.6752025084922,78511.4168618267,76006.2586140672,77242.03920525103,74703.19134964759,78452.74068078601,408.6546966212631,7667.200252513866,5568.432044675489,6288.891306713089,6255.8036701304445,6178.231802837411,12973.598222454582,5938.08589011183,6091.828811039869,7151.198414128671,5982.155368716062,6765.98993891484,15.62287115672828,0.0,11.171203120844046,9.618902110993954,23666.889304479475,26438.343269532477,1833.1450891806674,3.418955220567014,55135.177937150744,33896.015395064525,15.8797516415777,2219.9164502653266,2228.721267574202,2442.0322904314517,2370.65653731601,2391.347775903401
1716642110,36.97471646161579,694.6336334963661,78442.08761734464,74306.78810868031,73693.62918957263,76416.41824249165,73173.00224130662,407.6614066626717,7790.960327594559,6177.738651497709,5953.598982991408,6859.7469488299175,6006.328545780969,13388.047913650125,6077.213749146369,6519.818647035058,6606.512069784513,6234.897963795792,6477.337142598009,13.926345108094965,0.0,9.398496240601505,9.071071757046763,23205.873922342515,26535.405606984605,18.86042901945411,1.5638613971984539,55517.60178522635,33602.237818687354,11.124228114783872,2372.010668579241,2421.9284145706456,2295.1874525224544,2441.3420659542685,2690.0218403229724
1716642125,37.62173700360208,677.5940452843644,73222.40766429686,64868.53127955682,64248.82576853728,73936.65989115468,73804.60072297076,332.5546544428772,6565.854305221061,7323.926729037335,5326.48834442339,6852.570170610898,5659.557229509273,12012.027149521347,4432.740134851332,5916.156320218532,5248.180638920036,5372.053244446394,4893.809719844864,18.244413744709778,0.0,9.239704329461457,7.449381188475148,18776.925072419905,21885.156404781297,18.947833612609795,1.5487410947387052,52447.75830555854,33403.76072135474,9.240720776220545,2541.27201912012,2432.3594179209517,2109.1734352603917,2600.0221754074732,2326.673504883379
1716642140,32.44450282411665,664.9819016509226,74085.12450411278,72140.79542431499,75179.29555204336,73782.3954278514,72366.96404554829,397.6692105320375,5101.339797839873,7611.747598484179,6063.163292606796,6111.5332984459965,5949.663908423365,15131.849315068495,3026.4166253437315,5314.62727312756,3068.9510889911694,4844.318106696635,3792.6134474273426,13.483340920422274,0.0,164.68460321049065,2.315452891559623,22447.9100033087,25387.819375443574,15.021322267869229,2.5434313614170545,52053.65989067304,34066.354972127316,4.685721935872549,2317.0816570620855,2429.614228570137,2237.345503777787,2612.0609055696536,2405.4244142599673
1716642155,31.36732200377652,665.6742093423316,74380.87932319292,74097.21536043116,76235.06874013973,74884.84097297536,72250.0497006914,327.80111562564565,4480.657773689052,6491.51660924397,6645.782023247784,6105.618277774067,7393.4145627350745,15219.439595362785,3867.7552846437766,6573.279893119572,3658.654491741641,5142.375421506183,5064.160611347925,12.084592145015108,0.0,162.85159600884916,0.0,23315.06728630267,26578.500707213578,7.555555555555556,2.460294796037168,54973.16435143424,33653.40051496049,3.0491124904715234,2075.0620347394542,2329.433713784021,2237.2181214870993,2321.5795965113207,2255.5255820279735
1716642170,34.9492424740731,663.6039586423716,64104.307535415785,74602.18297985625,75417.55912539044,64172.664477409126,62246.6282174996,393.35881934566146,4716.2501682444245,5709.294602134349,6185.671504261691,5950.821501919814,7414.653278945718,15719.513851167843,4430.149015433742,6186.243978940292,4081.970509383378,5275.721838145588,5388.3861742297295,915.7733886785569,0.0,169.3260407720472,0.0,23829.646319814285,25955.53021664766,13.6370416142848,2.5411230856494615,55839.151548469854,34069.44413600124,7.1878208848609315,2236.5331647627218,2523.846002320033,2597.989837261881,2473.45288326301,2543.834498577446
1716642185,38.80149477500056,664.4523439235725,73259.4675009298,66711.57075930345,74164.17389787642,64064.61930750649,62235.19071893127,395.0551759216258,5512.360198828333,4372.856160280447,6526.295081967213,6747.320875033211,6814.767649687221,15872.400322981906,5338.56783919598,6122.25369705351,4936.1185923832,5260.832934854385,5303.709479781664,930.6272397394578,0.0,11.972450490269704,0.0,19889.246795970117,26301.517766272846,12.880121177149453,0.0,55455.89740091412,33507.80540540541,10.29297092569901,2321.5947142503987,2580.171279418427,2529.959639863396,2376.60758125183,2278.7716294160055
1716642200,40.514743863273964,656.0768621932988,73440.87243238426,73919.00311526482,74710.67013080092,74508.41577510184,73945.2706052003,407.54106248496385,5844.490599038041,4985.297418630752,6677.7061521156,6123.228014042572,5568.890288336107,16737.88833858622,4844.554192319618,4977.323902017422,4493.387362515029,5357.179504338709,4742.781353278831,960.8077078924857,0.0,20.797788480228064,0.0,22357.019829527886,24929.88543371522,13.761057993030112,0.0,54121.7097962626,34247.575067942285,11.826690082920216,2450.5165609896685,2344.006894722885,2390.359462585639,2495.4690891191017,2312.658310060401
