timestamp,beacon-metrics-gazer--9494adc28d9a4f3a9ebe5d2f68d76987,cadvisor,cl-1-prysm-geth--4fdf5cfa38d14eb089f45267e1de31ac,cl-2-prysm-geth--a0b305c36eaa42ec929e54f3e183fdf8,cl-3-prysm-geth--316634be263d456891d1bef3c4f95a39,cl-4-prysm-geth--51e00612d88543aeb907bb80ad76aaa7,cl-5-prysm-geth--3806ae07666341aea18cc33d9671db8a,dora--50326b647ce047878a34128a60ffbdc3,el-1-geth-prysm--64bfd2e0b4bf45d690a9a09863350c2b,el-2-geth-prysm--db9cf52bdd334e918f89defbd18585a3,el-3-geth-prysm--da9eaf2b3f8b492ab526185206389baf,el-4-geth-prysm--c9e5d3239aeb45f18101437cca229111,el-5-geth-prysm--2c9145d33b7441c9a46872c52c5bdb14,el-forkmon--1fc4e8413cd24add876e8a06419b2cf2,ethereum-metrics-exporter-1-prysm-geth--280fa5f2d7474029adb08f4147e25040,ethereum-metrics-exporter-2-prysm-geth--b19fe24fc7fe491785296987e0c23fc8,ethereum-metrics-exporter-3-prysm-geth--e7f24c930aab4a1091f206957564d040,ethereum-metrics-exporter-4-prysm-geth--37675b0b6aef4b5aabe92019600fa700,ethereum-metrics-exporter-5-prysm-geth--5369079979234001bc12104e5dda672f,grafana--9c652fda54bf416696909af2f2ffed78,helpers-grafana-1,kurtosis-api--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-engine--6fdc57d17383499788d1f083430c337f,kurtosis-logs-aggregator,kurtosis-logs-collector--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-reverse-proxy--6fdc57d17383499788d1f083430c337f,portainer,prometheus,prometheus--62e5e457865142e4a9abd4c8da65381d,validator-key-generation-cl-validator-keystore--9a9533696e4e4b2aa79eedbefcaf4d3b,vc-1-geth-prysm--b7845805ee4c41faa1480aaa19ad47eb,vc-2-geth-prysm--4bb20b6f9f5845bd977fb8b9c32ed18f,vc-3-geth-prysm--4736ff2d86de4a889181350fc17b98c7,vc-4-geth-prysm--92e022d7728547b481f39a856e585cef,vc-5-geth-prysm--ceb1122f96e349d3a7b154544da0152b
1716642065,9654272.0,197615616.0,300212224.0,274931712.0,267382784.0,268328960.0,286613504.0,47706112.0,60137472.0,44122112.0,45191168.0,43720704.0,44949504.0,32178176.0,14614528.0,8982528.0,9506816.0,8970240.0,8851456.0,157929472.0,49479680.0,62685184.0,37883904.0,41816064.0,9728000.0,99512320.0,17252352.0,967168000.0,104140800.0,16113664.0,48898048.0,26173440.0,25653248.0,26656768.0,24993792.0
1716642080,9781248.0,197701632.0,302252032.0,281440256.0,269070336.0,282832896.0,301236224.0,47788032.0,60563456.0,45318144.0,45215744.0,43483136.0,45133824.0,32772096.0,15589376.0,9097216.0,8941568.0,8699904.0,9527296.0,157941760.0,51142656.0,61861888.0,37900288.0,42323968.0,9723904.0,99520512.0,15491072.0,1035735040.0,104161280.0,16158720.0,48918528.0,26234880.0,25964544.0,26664960.0,25931776.0
1716642095,9781248.0,197939200.0,304910336.0,281796608.0,271405056.0,297861120.0,301666304.0,47792128.0,61562880.0,45154304.0,45404160.0,44736512.0,46080000.0,34279424.0,15409152.0,8679424.0,9461760.0,9379840.0,8687616.0,157949952.0,51154944.0,61861888.0,37900288.0,42328064.0,9728000.0,99520512.0,15491072.0,1035784192.0,104165376.0,16158720.0,48939008.0,26243072.0,25989120.0,26669056.0,25972736.0
1716642110,9781248.0,197361664.0,337108992.0,286707712.0,273629184.0,317878272.0,301731840.0,47898624.0,61792256.0,45187072.0,45977600.0,44752896.0,46075904.0,33378304.0,14913536.0,9576448.0,10625024.0,8531968.0,9531392.0,157982720.0,51154944.0,61861888.0,37900288.0,42438656.0,9826304.0,99516416.0,15491072.0,1035837440.0,104173568.0,16158720.0,49430528.0,27676672.0,28090368.0,26943488.0,26005504.0
1716642125,3530752.0,226369536.0,342310912.0,299978752.0,275550208.0,321888256.0,301654016.0,39264256.0,46874624.0,46837760.0,45953024.0,44765184.0,46407680.0,33251328.0,8527872.0,8650752.0,8495104.0,8953856.0,9023488.0,158588928.0,51343360.0,62246912.0,18751488.0,13234176.0,4927488.0,30019584.0,16248832.0,1036677120.0,62259200.0,16101376.0,26427392.0,27660288.0,28012544.0,26734592.0,26099712.0
1716642140,3530752.0,226148352.0,344514560.0,303259648.0,304107520.0,321982464.0,304021504.0,30310400.0,47038464.0,47370240.0,46157824.0,45637632.0,46858240.0,33452032.0,9142272.0,8974336.0,8241152.0,8900608.0,9191424.0,168652800.0,51343360.0,63000576.0,20672512.0,13533184.0,5099520.0,30019584.0,16248832.0,1036718080.0,62476288.0,16101376.0,26443776.0,26857472.0,28233728.0,25776128.0,26738688.0
1716642155,3530752.0,226877440.0,346767360.0,313688064.0,304152576.0,322080768.0,306343936.0,30367744.0,47214592.0,47271936.0,46829568.0,45690880.0,46923776.0,33431552.0,9342976.0,9924608.0,9707520.0,9744384.0,9396224.0,169295872.0,51351552.0,63000576.0,20672512.0,13246464.0,5107712.0,32612352.0,16248832.0,1036746752.0,62517248.0,16101376.0,26460160.0,26943488.0,28299264.0,25788416.0,26742784.0
1716642170,3530752.0,227893248.0,355532800.0,325976064.0,304226304.0,322150400.0,310681600.0,30466048.0,47452160.0,47472640.0,46919680.0,45711360.0,47181824.0,34398208.0,8642560.0,8896512.0,10186752.0,9080832.0,9785344.0,193732608.0,51351552.0,63000576.0,20672512.0,14028800.0,5103616.0,32612352.0,16248832.0,1036804096.0,80035840.0,16101376.0,26488832.0,27131904.0,28344320.0,25845760.0,27910144.0
1716642185,3530752.0,224194560.0,355954688.0,326115328.0,329019392.0,345505792.0,313106432.0,30662656.0,47599616.0,48021504.0,47595520.0,46477312.0,47222784.0,34705408.0,8425472.0,8835072.0,8568832.0,9830400.0,10330112.0,193753088.0,51351552.0,63000576.0,20672512.0,14188544.0,5439488.0,32612352.0,13819904.0,1036820480.0,80039936.0,16101376.0,26488832.0,27136000.0,29003776.0,25858048.0,27942912.0
1716642200,3530752.0,223498240.0,355962880.0,326103040.0,329064448.0,401899520.0,316456960.0,30662656.0,48586752.0,48185344.0,47980544.0,46600192.0,47570944.0,33787904.0,9670656.0,8921088.0,9396224.0,8499200.0,9338880.0,193757184.0,51351552.0,63029248.0,20918272.0,14286848.0,5107712.0,32612352.0,13819904.0,1036857344.0,80199680.0,16101376.0,27402240.0,27193344.0,29036544.0,25964544.0,26624000.0
