timestamp,beacon-metrics-gazer--9494adc28d9a4f3a9ebe5d2f68d76987,cadvisor,cl-1-prysm-geth--4fdf5cfa38d14eb089f45267e1de31ac,cl-2-prysm-geth--a0b305c36eaa42ec929e54f3e183fdf8,cl-3-prysm-geth--316634be263d456891d1bef3c4f95a39,cl-4-prysm-geth--51e00612d88543aeb907bb80ad76aaa7,cl-5-prysm-geth--3806ae07666341aea18cc33d9671db8a,dora--50326b647ce047878a34128a60ffbdc3,el-1-geth-prysm--64bfd2e0b4bf45d690a9a09863350c2b,el-2-geth-prysm--db9cf52bdd334e918f89defbd18585a3,el-3-geth-prysm--da9eaf2b3f8b492ab526185206389baf,el-4-geth-prysm--c9e5d3239aeb45f18101437cca229111,el-5-geth-prysm--2c9145d33b7441c9a46872c52c5bdb14,el-forkmon--1fc4e8413cd24add876e8a06419b2cf2,ethereum-metrics-exporter-1-prysm-geth--280fa5f2d7474029adb08f4147e25040,ethereum-metrics-exporter-2-prysm-geth--b19fe24fc7fe491785296987e0c23fc8,ethereum-metrics-exporter-3-prysm-geth--e7f24c930aab4a1091f206957564d040,ethereum-metrics-exporter-4-prysm-geth--37675b0b6aef4b5aabe92019600fa700,ethereum-metrics-exporter-5-prysm-geth--5369079979234001bc12104e5dda672f,grafana--9c652fda54bf416696909af2f2ffed78,helpers-grafana-1,kurtosis-api--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-engine--6fdc57d17383499788d1f083430c337f,kurtosis-logs-aggregator,kurtosis-logs-collector--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-reverse-proxy--6fdc57d17383499788d1f083430c337f,portainer,prometheus,prometheus--62e5e457865142e4a9abd4c8da65381d,validator-key-generation-cl-validator-keystore--9a9533696e4e4b2aa79eedbefcaf4d3b,vc-1-geth-prysm--b7845805ee4c41faa1480aaa19ad47eb,vc-2-geth-prysm--4bb20b6f9f5845bd977fb8b9c32ed18f,vc-3-geth-prysm--4736ff2d86de4a889181350fc17b98c7,vc-4-geth-prysm--92e022d7728547b481f39a856e585cef,vc-5-geth-prysm--ceb1122f96e349d3a7b154544da0152b
1716641915,0.003915315193051495,25.12499105385575,12.919152821700585,12.558680186996094,11.879458789040473,11.62351560928736,13.349313475557942,0.06775743352447582,2.7194124847001224,3.1766206069222918,3.2181903719912466,3.3982597231377714,3.5471771474805602,0.6270189984260347,0.2509421221164529,0.2374967624967625,0.2653920803123257,0.21987087517934004,0.22621508785247033,0.5238772878441661,0.38785138498781,0.09784220872051541,0.0007491250993029118,1.3635176770475452,0.4319310740953478,0.07211442954083203,0.03267946016231611,1.7029782065357009,0.941961418351753,0.0025584424184899495,2.1950481309337624,2.2533880813315186,2.309986895024627,2.2406670528473405,2.506884928066272
1716641930,0.003850005563591844,23.314934576960354,12.551980352062591,11.955857168474855,12.811828650186738,11.662698740674681,13.629457827327625,0.04053797896827183,3.06351502155314,3.5395032738767234,3.117142792924411,3.546795054788203,3.579100765723512,0.6665632168398326,0.25531984906984906,0.276998724793049,0.23981475384649148,0.20576113547704583,0.23313478594109271,0.3932191023656881,0.3865253233740179,0.09992299155172014,0.000559869227625657,1.2824479645105635,0.40658889512058305,0.06097470804427821,0.006285714285720572,1.6445120056810016,0.9050754034747333,0.0026949478005604353,2.4573977759885093,2.519927607765713,2.565165010207974,2.521369276665656,2.789480352111137
1716641945,0.004117086574043295,22.632475256027103,12.523594241498866,12.228842377722243,12.789222927050295,12.50545690584637,13.345547316143957,0.0421916552040348,3.7964154431756403,4.1114204123850415,2.815884731829131,3.489642472152353,3.6585514182840075,0.5477435538179929,0.2399909818509751,0.2724479793254021,0.20730464075173977,0.19041674751525337,0.21295218432208046,0.2592233226266961,0.3761664479341281,0.10067170808866518,0.0,1.305598399172606,0.41328728685516936,0.006591821525058113,0.0060986626126416366,1.5324007863639635,0.700419236594306,0.002632386463264965,2.5198618687313052,2.5527063884515604,2.4515243028766673,2.5622702702702713,2.693226609120736
1716641960,0.003745415880042544,23.508489110707462,11.837367530501378,11.471144010767159,12.487958173055667,12.3838791760809,11.789112929340902,0.04617009449694276,4.076787567054459,3.3308352286801646,2.4217226521081967,3.4745175525258523,4.081834673355577,0.9779923210857624,0.29138783693472914,0.25402525913923596,0.21215446155221346,0.19031529536799224,0.21542987241332678,0.5862499434619391,0.08691484716156365,0.11030242755752442,0.0,1.298291918513544,0.4207992441323627,0.006240802675586265,0.007079780096095462,1.6218356368090356,0.7360502117760661,0.0028175813565641324,2.498300706905926,2.629534403516952,2.569024996670071,2.667082576126944,2.804057125033418
1716641975,0.003874060355158518,24.542862523540396,13.101714117059437,13.77655356042602,14.126039493048076,13.474344886838951,12.804225477338898,0.05234468242084936,3.9497961777855704,3.1933876157331382,2.9697550893412745,3.809212778094697,4.435050647346885,1.0002223298406272,0.30334803932546517,0.2761630865208061,0.2565584694269386,0.2364778483112517,0.25032832400511223,0.5888178773884306,0.10711139081182704,0.11624352104014875,0.0,1.3796860016502754,0.4570075593014163,0.005950313511140781,0.007123564417309761,1.76770657483067,0.8554196513042299,0.0026301369863014658,2.295855525220427,2.502094518459601,2.5340761353517367,2.4279195617316955,2.589127033792242
1716641990,0.003892634798905674,24.799986319797796,13.421575440371203,13.497689855452194,13.917227630142776,13.57701587301587,12.973031010336777,0.04719975177855103,3.396513860961116,2.767816167168348,2.818337884417389,4.198185643508359,4.3672053039667365,0.9714282616708947,0.26668711522029653,0.26707945403597566,0.2701010372560878,0.22023930989704113,0.28248526322921597,0.5725595032769927,0.1044312853589156,0.11849411550870134,0.0,1.2836449014109592,0.39297645310882007,0.0038779358210193314,0.0068440895985799515,1.7772567019223702,0.8126485982966641,0.0028116874531753885,2.2501320713185105,2.513467125553122,2.7285797023968636,2.496049320583794,2.553985449765429
1716642005,0.08848454860330168,23.007005246316023,12.63433736275923,14.109498830677769,14.36074994403403,13.60170819135284,12.627600454029519,0.14701917747478105,3.4069970329037713,2.921564622829993,2.559713274258446,3.9753290977237397,4.20899675950254,0.8792467034721908,0.2643284820487522,0.24324076558447386,0.2804532702086621,0.20810739144845875,0.22769500632813022,0.3169960388753014,0.09243074965347517,0.11408609520440348,0.0,1.326337885114546,0.42148050531673187,0.007285303629176205,0.013482366630865236,1.673863159058182,0.7746573783180805,0.0028108487359951007,2.594694983205116,2.6039834081020743,2.817199715707179,2.577664286359938,2.8608016530761886
1716642020,0.08706911869225302,22.55820380759654,12.180801786711342,12.40828904450172,12.924086223055301,12.302376067244692,11.383519801101054,0.14536727502710522,3.0446747709335,2.670961392206866,2.7661359068925173,3.940331763077402,3.9579753686672916,0.6798563671396043,0.26881295451465753,0.20698584626587171,0.2812835050409231,0.18063492777752765,0.21123052478262774,0.302545872066064,0.0793886343431741,0.11048164232135711,0.0014257909745166082,1.3822494878612215,0.4223194797095639,0.007240586807570198,0.013594406872597714,2.389861419655149,0.9455787425943943,0.002928492849284865,2.6526939312786544,2.688423366415773,2.6654271878242817,2.7924645190358195,2.774184861231665
1716642035,0.08737984771460917,22.707570499868176,13.888517403820996,13.904939387260312,13.66985849674631,12.99266684427867,12.325957750746724,0.14433554960711506,3.2221562247505076,2.924216082659476,4.04920697684636,3.5283374529822655,4.205248345462941,1.023131703886056,0.2883773857004441,0.2476708247170526,0.2898027482269505,0.1930342048789033,0.21561432890358231,0.34224486638226254,0.2399779419874339,0.10780539962576922,0.24886635612630914,1.4809879191105668,0.4453344048575765,0.05687046571482308,0.013934593649997684,2.600840544998504,1.0139806002094818,0.002973667598521215,2.4478345388788445,2.48894917190177,2.466879361914256,2.413641490607781,2.6557344239470946
1716642050,0.004528857997536524,23.605181488823536,13.97608591260314,13.18207165143502,12.879333739236317,12.84043841289131,12.81232143248995,0.04862579281183937,2.697566591422121,2.9740688548757754,4.299466941203389,3.6967237804212605,4.374187689649826,1.1005848733515686,0.2834824699691365,0.2618997039481118,0.24986018641810914,0.1839867801521187,0.24427086766418393,0.5125766255767799,0.23801158003652628,0.10525658466959471,0.26940075751886133,1.4389812297166922,0.41952321697557116,0.04526433407094263,0.005854507023642051,2.5480661287493653,1.0186380706362466,0.0030129905461473523,2.3941262386805375,2.690053179703082,2.467681275254208,2.5312289751065267,2.532539933219026
1716642065,0.004946717240133655,23.50509621393347,13.489141374952876,12.58626622594838,12.743449912399374,12.495471119213839,13.189997816593884,0.057909444177618646,2.9087270815535273,3.114758105735683,4.153917369383837,3.216758235744773,4.436782027669509,1.3094619917368429,0.275979202028232,0.24854507355641484,0.2353187634469483,0.1903818459524329,0.23923988153998027,0.4891007308547816,0.23670776407864647,0.10606388982955321,0.23103818359607922,1.4009809239670925,0.42168998923573736,0.48233622660776393,0.06770519701531555,1.622004285114748,0.8399020589872009,0.0028876841691079604,2.576528586839264,2.683204264747821,2.6655377235845252,2.5964062500000007,2.495636541193182
1716642080,0.004401105372836822,22.806649348381313,12.01059187198836,11.26893929226502,12.344597378489121,11.712692735480775,12.755636347414894,0.05694241316270579,3.1652987568506883,2.7350090935626583,3.935863310932487,3.319621986851715,3.962333656076194,1.146567867969013,0.28599690880989176,0.2556231402065464,0.23487423671273955,0.22280214978589527,0.2466201962762542,0.5425872450921145,0.08540952211285402,0.11400174212136736,0.001851037738031937,1.3097762656873118,0.4250899320513391,0.4150803435234134,0.06777198936469558,1.6925227963527092,0.7543279823733076,0.002725168118178845,2.583158309267523,2.7353505013472326,2.8456573939833287,2.7234763744830874,2.8394835270666765
1716642095,0.004481413854511823,23.280685480358578,13.259932894973883,12.486036738290522,13.845930902962566,12.495613535875334,14.288666306938266,0.054550681054307396,4.002022365513821,3.312272139111485,4.1268588836905655,3.9432080477559124,4.032387529510405,1.1948786650982444,0.28039349758475407,0.2448006567124442,0.2795233375382952,0.24250525486074614,0.25530452748832183,0.3466006630637182,0.10230852066226914,0.1159810266867647,0.02281207634869076,1.3165954225665693,0.4271616836254426,0.4678078968422039,0.06927602513154643,1.804601705843822,0.7564704550599956,0.0029034707642825227,2.4413796996725763,2.447873242579782,2.560498951017055,2.4760132947727365,2.557311551096511
1716642110,0.0041104870959987935,24.42939616949315,13.413578453285652,13.007798165137622,12.868088313530759,12.861939933259173,13.38993631138628,0.05664602614466112,3.915981242569681,3.490061172434031,3.6224552866912183,4.111564214533647,3.7918312387791713,1.3391053486025184,0.2689824721147281,0.22795933025093149,0.24187718616401083,0.21160930190512786,0.27313788177675,0.35458243069985423,0.10041354063091588,0.11420739348370927,0.233716253990009,1.3118558860494334,0.4284539112885533,0.005010396800118564,0.005719264538331494,1.8523362783495545,0.6860013005359104,0.0029581365782783645,2.2862541183853704,2.5134998075660513,2.4910719871307907,2.291288061587955,2.7595578989168095
1716642125,0.003993418419531298,24.32724416117,11.10089084445986,11.76789397829122,10.802996238007252,11.48720083928924,11.429459962756052,0.05567039844851898,3.035648158377338,3.5528285389525203,2.706997752610937,3.3550908090258647,3.049276282654873,1.2631668545908783,0.211232452746767,0.1781116447107548,0.19033485038365966,0.16689107695006702,0.21432842935453816,0.2320439444773358,0.07744842514468687,0.0944451777543105,0.2644999734969867,1.2097280470405118,0.40194818059744253,0.005242418104480167,0.0042833753705929555,1.6844511342865804,0.6071981526281073,0.0025433983850738926,2.2603279631760653,2.2916320461304474,2.085484081136254,2.3074221088812523,2.346918342773044
1716642140,0.003286045798852845,23.589758982961023,9.231414035009063,10.546366498182143,8.835407541205702,10.69585986544562,9.754839505065908,0.39127258495858075,2.1157940304322413,3.0549969154842684,2.8477414608044245,2.2666970034811484,3.099926791933802,1.083280821917809,0.18153540999864773,0.1776628065695039,0.1600035235305775,0.15537559771710627,0.21033940011971008,0.47296828596822105,0.05489367351908521,0.11775265656793923,0.21894812282926263,1.2188728355575167,0.398840046132009,0.0037803995293630007,0.004757579198366354,1.6115177656303357,0.635499460528682,0.0020327108017049473,2.185456126997934,2.5520192546724196,2.2157138489758514,2.564910288945285,2.5608136621389925
1716642155,0.0040386537820726424,22.968947113052167,10.439707622846626,12.513474062429813,10.730707685373,11.263736969079927,11.419102736851405,0.3947776783049836,1.9892065317387277,2.818635290038784,3.526168719070087,2.76617899213931,4.348766919663973,1.1410970860749294,0.19339447489095182,0.22444889779559118,0.19492413052235813,0.17559341458576683,0.2162510767056121,0.5259534130215856,0.2213141513951233,0.1209919183710323,0.0003566436936720733,1.2811025703147374,0.409421909932929,0.030224242424241533,0.00528524042791682,1.669682482410275,0.7481465861670956,0.002106065555918415,2.1132577100319025,2.3614815627743644,2.0976817679059176,2.4280525944850706,2.439466823838777
1716642170,0.0044311429761669735,22.959629818229903,11.209623783448247,13.282970982340933,11.820000000000004,11.934308685313097,11.88972868651961,0.37879845305832155,2.400383597290147,2.8960988354071686,3.6833102971665546,3.273437360478615,4.80812900623067,1.2123709940249858,0.21850496718112444,0.22246443374033795,0.21076630920464712,0.19136053499615924,0.25266215340617126,0.9097386306618638,0.2313562315129642,0.13316683994033512,0.12941426594969316,1.4430834357503757,0.4072215887495242,0.03138224201487259,0.005613159387406514,1.7209272494044077,0.9017899575828905,0.0023170677262379894,2.391811532035941,2.6881284335397995,2.497595863273121,2.633621220112515,2.7436845239408036
