timestamp,beacon-metrics-gazer--e279876f5d7b447a809644c7d8e1d31a,cadvisor,cl-1-prysm-geth--10fb289d593f43fd8a6b29394d684cbf,cl-2-prysm-geth--5b43dbb1138f405187bb1f285c9d0ffb,cl-3-prysm-geth--0aa0aaec98f644f49188614afeeed982,cl-4-prysm-geth--f8f5f6e9c5c54cdd92b101a71f6ee5f1,cl-5-prysm-geth--84bb1b5e9a6c480b8ad71034b4a29874,dora--83efb46d635b48fbab0a776f1d432787,el-1-geth-prysm--5643f7789bc645de97a0a757e4bed33a,el-2-geth-prysm--aac25400748348689c07778cc82cdb4c,el-3-geth-prysm--cba74686a05a471aa73f369be9289b6c,el-4-geth-prysm--44e3bac3c9734c17b63a5e87048a0579,el-5-geth-prysm--8810fc63c683432ebffe4d828c42c0af,el-forkmon--296a44d8d71144319de7afa6c1f7f44f,ethereum-metrics-exporter-1-prysm-geth--74ba6663bd464dc18ff3328ee650fe0b,ethereum-metrics-exporter-2-prysm-geth--45869df02b50441c9678be27708ece24,ethereum-metrics-exporter-3-prysm-geth--ad3a07c7c1194f4dbc76b4f7b31afb8f,ethereum-metrics-exporter-4-prysm-geth--6d071479aad7453daa385c7b0aa6e86f,ethereum-metrics-exporter-5-prysm-geth--15cf2cb52a214a1cba25b24323711da5,grafana--d0d53c19779146e38b8fdd465197be4a,helpers-grafana-1,kurtosis-api--a393fd3081894d068684cb7ac205bbfe,kurtosis-engine--c7df69c45c1149ada0b9cda29031c282,kurtosis-logs-aggregator,kurtosis-logs-collector--a393fd3081894d068684cb7ac205bbfe,kurtosis-reverse-proxy--c7df69c45c1149ada0b9cda29031c282,portainer,prometheus,prometheus--02b4ba062c6449aaa83af2289d4581a8,validator-key-generation-cl-validator-keystore--a6311fa7ad014983bcebb6cc6a1fd313,vc-1-geth-prysm--d2131392290f47afbf2f1bf22856ddb3,vc-2-geth-prysm--ab9a770aaf694ae68bd6a4b720544624,vc-3-geth-prysm--689af2249dd64389a53d3e93b2314937,vc-4-geth-prysm--3a4427e12a1c45f7853e297364915401,vc-5-geth-prysm--6e1c04a42d4042aba438013b75ab88d8
1716637291,54544.07042439318,666.8846249239025,78377.39716667426,78231.63057158978,76748.48316479608,82308.2078548769,76526.69945936365,62689.3199563989,5085.855001397939,6185.689073565221,6067.790237321125,4836.221022963141,4472.7216021742515,10854.520024864578,6202.973399312834,6374.974818130947,6696.732546314719,7278.695055553096,7379.543945096302,663.8269838024489,1.5887065658972785,23.82733433072252,5.579950528273667,26479.77179597473,29299.00022217285,21.600161496534554,3.0478512648582754,52479.83523119393,33394.82604817128,23.829750157921108,3036.0100828231907,3400.0265886732254,2686.3025642172097,3117.8785361374667,2958.7506066087262
1716637306,53383.865692265164,659.8918100665612,67136.0888027324,69342.32369863325,76322.07588994653,81553.95971363777,77435.29567170094,62779.89184858802,5261.402879311118,5046.300049542854,4991.777889126771,4590.703534546763,5183.723717180521,11410.045128988078,6724.012578335824,6558.093866596845,7340.433737126264,7239.222949879827,7195.7931601020355,109.36582182095073,1.5476453681185054,36.81712936429702,6.139497513975836,25976.98848299442,24822.00972225392,31.269721707619958,1.581742176025308,54648.54974856322,33284.15227976981,25.019439235237616,3261.0541054980636,3156.170889620718,2821.9343041277343,3203.3259569246943,3115.3536797890883
1716637321,50.52758382224999,645.3670643560044,66112.01574055228,77285.92680098882,76662.00141505261,79016.53983196233,72147.33801997044,416.22295987702455,5144.885527299079,5888.387900759035,4675.321132204161,4599.11111111111,5717.5579403012,11365.759686547672,6054.736842105262,6054.668568969812,6688.129772717003,6724.787892685164,6840.379391921493,641.7675701297023,1.561419553434008,26.08061280320992,1.392425206874602,19411.494707251724,21787.938888041328,25.716704971573723,1.5467904098994585,52824.58347795905,32821.654287954974,19.858430689128422,2539.046631228661,2382.7166004552964,2322.9675799291513,2519.4644185469874,2630.556492411467
1716637336,39.9702421209252,652.4168456111134,75244.37064098306,77386.90637109127,74172.26890756303,75435.01587649183,76321.36327728248,399.88283802356756,5348.367207124914,5876.287975943042,4501.282916948008,4332.411871378655,5187.3656395557155,12187.323269674165,5037.161935815262,5446.107851731967,5342.935282117958,5434.3364644081375,5719.715334148782,653.4568845306104,0.0,19.482258424458823,1.5224400171379604,22171.757376481783,25802.113224335448,20.694398132710905,1.5735287506181717,55849.63888570446,33643.908091209196,12.649534780682322,2477.5455758114717,2401.3505835045235,2444.66028292616,2552.6526972804277,2580.0
1716637351,33.60696630232663,655.6300120839284,75782.81736423382,76915.18816311163,75819.26097822205,77493.17432572959,76938.04793829459,325.8339442815249,5554.2593537226385,6201.859894045156,4931.251551183413,4660.812756062452,5454.060210827228,12758.046295270795,5183.0535750206745,5984.0898455779125,6825.829831699237,6005.085922971792,6667.9723143346755,649.9760366980852,0.0,6.134297294336728,0.0,23799.674666310137,26190.91990055129,7.7131586486546055,1.610491199815944,53380.41596353197,34069.17654182164,10.826112323616483,2160.734482070388,2437.6729491229976,2539.965929957302,2321.765704584041,2309.4751957638714
1716637366,32.19989136338946,667.9086782738298,75649.42000437732,64503.59407089919,63235.91291417919,67261.07858103028,71024.99599056064,381.64846777034165,5842.748494306941,5874.16139749223,4912.7253723543245,4807.812432221403,5363.376284015138,12971.027159306925,4846.99884961541,5701.394838001098,6927.084248440657,5632.020407280902,6180.93904228358,71.72776054520344,0.0,10.98565761367104,147.81959873984417,23289.334249673,26649.656851892843,1550.927400095526,3.4702661288505303,53625.50642945217,34247.4954659297,6.243449952059223,2384.017957351291,2505.7166278367417,2640.3148305176874,2549.6969965055073,2439.381575174786
1716637381,31.090364629205567,647.9615359283409,63464.35715384784,65461.18822385289,66335.59435116201,68501.51576851727,65014.1983741294,394.41912173429677,6701.188196378829,6786.176668914363,4728.616380074455,5069.853522016837,5911.3489232395295,14080.973491359813,5117.8665348047925,5879.875089863408,6906.553131721021,5317.307478978546,6316.852937921877,637.9074286723787,4.403645605117869,8.087271434601968,141.14079545627578,20217.52286481321,23216.197787211575,1625.6559559836892,3.3344881344188466,52642.10048426149,34249.555890355514,1.5963147932772344,2385.3339560952827,2358.6529340018974,2458.9119353137635,2427.6907551226363,2424.2818428184282
1716637396,29.721170243394678,659.8698772553491,71995.39139875479,74041.05291264296,73659.88901220866,76154.9483505498,72744.77917774774,386.3666071195155,7299.003841686768,6365.388333870448,5570.822327112111,5092.778324046761,5728.31314570716,13917.392827429172,4689.2922279109625,5215.111030871998,4743.0345278292125,4517.291904587472,4352.930775351429,636.0526199620359,4.5373484728774915,163.0623801667633,163.95628858130434,22897.44281155903,25412.915072008494,1650.4195900641168,4.216595314416023,53497.15540911587,33675.1033173238,1.6091954022988508,2465.3558052434455,2370.4493423710555,2417.811750465132,2410.3247110621905,2369.079973267988
1716637411,31.445560430260787,640.8007295149595,76193.31169424887,77969.83013798442,78372.77638389729,76415.726421259,75716.01888689722,323.1667158721868,8962.11627854753,5908.977838082316,6064.794041102037,4791.025126076673,5994.93006993007,14965.80627382538,5864.130555124998,7514.653661167798,6300.8587110481585,5841.189218474874,5359.129225688712,631.9267255479228,4.492021633218611,158.30551195029736,0.0,24097.370546531452,26546.887874401513,10.297350457017238,0.9066770286898517,53814.618410004856,34149.240867201486,3.0776671283167367,2237.9391831639023,2392.0410036034827,2322.667755917126,2227.288896793988,2214.5836621496696
1716637426,29.721170243394678,669.1573173209327,74491.60788129408,76574.50591533884,76067.50582332915,75230.691592066,75412.66088783818,306.8125756828273,8334.097118181016,5151.900698215672,6382.94418501223,4774.0357314462935,5991.72144571826,14711.940653589116,5438.370606312105,6890.55130202049,6003.589263420724,5025.0016291244,4957.3993014104435,68.48918298687698,0.0,159.70532131816088,8.630635427760028,23467.784214815958,25595.415932755124,11.428178820080614,0.9346418318979905,55401.04604889141,33361.27934220415,1.5456291814789465,2410.465243568692,2587.889112590986,2560.041962412393,2364.1592822084526,2479.7078839675323
