timestamp,beacon-metrics-gazer--adb8a3706cbb47fb82d9985aa3b8fb22,cadvisor,cl-1-prysm-geth--27729cf71bb04432a94650b5b702ab7e,cl-2-prysm-geth--e6c16ad2d5ec49e7995c5ee30e3dc7b7,cl-3-prysm-geth--3876283c7cb344b8ac545b746e4d7052,cl-4-prysm-geth--e16333e3e0344b948c69cf2bf5cf1875,cl-5-prysm-geth--d28ac8a37cb6452c8a5cc25e1f30e477,dora--64988aa60c36407c90a25af1983c6282,el-1-geth-prysm--ae3b6681daa54b64aa809f227c29f71e,el-2-geth-prysm--30f4377f71764bcc81092d2a286547b5,el-3-geth-prysm--0703b0d4af9f4ab7a268ca908335d8ac,el-4-geth-prysm--c6f41dbce1874f5e90797b78a81c755f,el-5-geth-prysm--173649707c65475d9880db527c5659eb,el-forkmon--dfae7caaa2884f02aa5e94bc2935d6b3,ethereum-metrics-exporter-1-prysm-geth--705c8ba6cd00412e88c3a8d8515e4ebb,ethereum-metrics-exporter-2-prysm-geth--261f426d7d08410c8e4c931b839d23a0,ethereum-metrics-exporter-3-prysm-geth--1802f40095554dbbbfcd8d1666edfc56,ethereum-metrics-exporter-4-prysm-geth--793030750ecb4752b815a886da385db3,ethereum-metrics-exporter-5-prysm-geth--11187d13911140efb2c64a46648351ee,grafana--d1165000f08c4f6db2d22b9e023df1b0,helpers-grafana-1,kurtosis-api--67d1f576dff84fd4937a040c1f54d2af,kurtosis-engine--7b584146a4904e41ad7870a9f16ce66d,kurtosis-logs-aggregator,kurtosis-logs-collector--67d1f576dff84fd4937a040c1f54d2af,kurtosis-reverse-proxy--7b584146a4904e41ad7870a9f16ce66d,portainer,prometheus,prometheus--4bbe2a8ffb494cbba9e1452f6adb22db,validator-key-generation-cl-validator-keystore--05cfb3e1f30e491dbb8b6921af40ad43,vc-1-geth-prysm--8f09d13b3cab471e90b7e3c145a3e090,vc-2-geth-prysm--8571b98c411042de8183e2898ddd55e9,vc-3-geth-prysm--3ee7cc80f32640c4b42490d6394928a0,vc-4-geth-prysm--a4774913f9804976810ee21f0ca66f26,vc-5-geth-prysm--e30e4006f85949a1a8c647e72dddd18b
1716786627,0.004579015402142735,22.21199533563405,12.595929265516945,11.625979066724815,11.557178881366722,11.231479570553502,11.01900303924396,0.04530062596724648,3.4629510210348498,2.9359931647595796,3.4708666339241834,3.3092178409825457,2.602045915976887,1.7125096574813288,0.24377078990553058,0.23596825122193832,0.23822231976297603,0.15471863508081737,0.2645865627352852,0.36866395320388756,0.11499845057333963,0.13536796536796572,0.11317960088691814,1.2714455721214304,0.4088418653498098,0.007706698302611213,0.039029925687887865,1.6253451108406904,0.8219339936925328,0.0026397098334229826,2.686852386237516,2.620600972160851,2.7682973685386254,2.717412022640327,2.4926173297294865
1716786642,0.004349358833120353,22.000400792687874,14.2518731030816,13.807962971087608,12.806485025408154,12.729050743853668,12.764229782487455,0.06731313041348445,3.614300010877842,3.030932030932027,3.475244773749664,2.8272928753014783,2.877998380141408,1.6598473481636105,0.2757989422772682,0.22608617634524344,0.23384232630329552,0.1770671036975505,0.28231527868263195,0.23022722720494804,0.12329711981311443,0.09447482342219102,0.1358781877229412,1.2064651100013484,0.3928312623646831,0.006107060934342085,0.005905630349681294,1.6413973721591208,0.8270981074613879,0.00268801639088693,2.4156053199453917,2.4631387756011685,2.626549117237283,2.7322046188665983,2.278032141685798
1716786657,0.004949731016844542,22.33365836043186,13.324614812220966,13.55423936601062,12.707504263786243,12.266680530624768,12.53124281690142,0.0723238294184315,3.1810431630529634,2.599244366482256,3.660625284170867,2.838111500421339,2.80596995512779,1.766266652225712,0.2660792364887361,0.23155244816744744,0.25322148848830994,0.1929804036267912,0.23785530582578562,0.22523227162782347,0.12668418806300188,0.09886969089065833,0.00032302093560792965,1.1956207892204043,0.3652291758483917,0.004592572252350907,0.07621988052888955,1.6639513677820021,0.7395858708891582,0.0029453766511964696,2.543263405371191,2.507366150052833,2.7760068514207936,2.5943118989738183,2.568257863038142
1716786672,0.005265178894109143,23.131323962816026,13.769457033484404,13.561325475369717,13.139461148162102,12.297665040215676,13.748188382086687,0.09121474337803012,3.0013809555074116,2.7271817172883943,3.568210610539424,3.8992194853194375,3.7900747041583083,1.7919868376262347,0.28944266858025086,0.2554758378078136,0.3077426606717799,0.2249324952916883,0.2799357872840734,0.20296060626146303,0.07958109417673913,0.105484456646886,0.00033458118858213437,1.2634849186911132,0.40541264978826846,0.031367246190169354,0.0759727909422407,2.2489504305331325,0.7863374504046095,0.002807915979515946,2.6301464935977665,2.720367271446185,2.8157736571466727,2.544933677635789,2.553414287967197
1716786687,0.005533999955657048,22.623665691106382,12.67679261049256,11.356105819150395,12.278653477983415,11.665865964681373,12.986802490096206,0.06382607543503227,3.6244092752600925,2.639209612934405,4.0557191773157575,4.322216234422365,4.014193519065583,1.8488443622261364,0.27088781380753113,0.2564078164073739,0.31833781673030204,0.2042553191489364,0.25950090805138937,0.3208363548465078,0.0859113966857641,0.11454942654287277,0.06873699975039502,1.3198108632395753,0.42762145573997196,0.03170857956261004,0.0814367856889336,2.136771943764265,0.9216102936205693,0.0027452049813655533,2.9867786371333116,2.594284596662029,2.6855489542151667,2.804349271796235,2.634474779164722
1716786702,0.0055325817263744154,22.65045745553129,14.058696428571416,12.47243795299803,12.55102791651801,12.942809784069528,14.034201895862331,0.060061885772809624,4.091558412866736,3.3012341828551115,3.6688777941677055,4.0247974593298315,3.7947308617770217,2.024271956236927,0.30712956272307207,0.2935833202273697,0.2674829871060169,0.20659287245089614,0.24838824577025848,0.28923226993592993,0.23600993559450492,0.11600978526773612,0.08721676934321776,1.344093409729037,0.41531010711402916,0.0313038805691204,0.006361900214849276,2.1568733092359706,0.9508040952490516,0.0026869265013166896,2.5534078261059348,2.375231602074796,2.4750593026898797,2.535139953645926,2.326905839496633
1716786717,0.005886621514645085,22.754418348226995,13.05422491846647,12.52189500925865,12.44808847321647,12.577960923785426,13.329310810202887,0.04891216760676874,4.572670324544059,3.3869001155615632,3.695325045325046,3.5512924569916184,3.3316722842729067,1.8224846799078616,0.29308572814891576,0.2940727328257598,0.2253462259675123,0.17701941420716,0.24251445993812495,0.31048111118566696,0.24410370972112092,0.14971811671491822,0.06677618478693723,1.3507541874945195,0.39151102420605505,0.00477538995592314,0.007088769272886946,1.7004307583548521,0.9010951537805761,0.002774319758136039,2.803343892995425,2.358329446776379,2.4514134118066697,2.771941736940094,2.270176609279772
1716786732,0.005920495565756033,23.141499204694554,12.984256980019069,12.93119066809959,11.421021120537299,11.765505441861485,13.689428194413889,0.047438706552575205,4.56847194065097,3.430317284224545,3.0630996726492823,3.8486659691341867,3.53945416592645,1.7436398442141392,0.28469467963258227,0.3016076803794581,0.22692706152048864,0.19346396335102256,0.23231276394036007,0.23702852723053924,0.22793062464238437,0.14837098796665027,0.0014788468738299466,1.342185729206017,0.40516226859186216,0.004878106790345323,0.005649256860649354,1.6848157673041795,0.7760629599345872,0.002781579760695432,2.74101162438961,2.388039507509131,2.3874744320056323,2.4588479099250873,2.299883763333027
1716786747,0.005756454273866324,22.497715532581005,11.84520421280529,12.277658405293272,11.32368720462106,10.793754253474127,12.464604825923606,0.04254406752883274,4.312971552257266,3.5866955390000834,3.3157754544849185,4.099688721257841,3.8914804751532586,1.6711035120545412,0.24149032785396435,0.2902651523570331,0.2627974646425913,0.18561654520737228,0.25632548010294975,0.28583181588819856,0.08886806763927135,0.14710778469554492,0.21062705382708463,1.4256062846172508,0.4381100958324057,0.005618569140650787,0.006547034615310235,1.6746103867592597,0.8856138346261178,0.002693281950248425,2.796530712093582,2.654441401117863,2.718663470585603,2.747549609810485,2.5207082793597855
1716786762,0.004968507861706466,25.214289190199494,13.702532344239849,13.233566649738362,13.040167985284654,12.03307360059034,13.770786591290518,0.045030103874909126,3.9184796588370743,3.91490814465549,3.313347225022959,4.040213765253274,4.029150592065655,1.955643617859637,0.3187749274836842,0.2844250717280954,0.25949082823790987,0.20569894602503994,0.26742056487202104,0.28463360204035176,0.09862514714698242,0.11427728479676728,0.24014960957151327,1.460364033988657,0.43951298701298697,0.002533891752153096,0.005980586807848907,1.5590028842191026,0.9407489529440736,0.002658739062149409,2.521270019039083,2.521733122339361,2.598440141559405,2.406158344778702,2.46860374583676
