timestamp,beacon-metrics-gazer--adb8a3706cbb47fb82d9985aa3b8fb22,cadvisor,cl-1-prysm-geth--27729cf71bb04432a94650b5b702ab7e,cl-2-prysm-geth--e6c16ad2d5ec49e7995c5ee30e3dc7b7,cl-3-prysm-geth--3876283c7cb344b8ac545b746e4d7052,cl-4-prysm-geth--e16333e3e0344b948c69cf2bf5cf1875,cl-5-prysm-geth--d28ac8a37cb6452c8a5cc25e1f30e477,dora--64988aa60c36407c90a25af1983c6282,el-1-geth-prysm--ae3b6681daa54b64aa809f227c29f71e,el-2-geth-prysm--30f4377f71764bcc81092d2a286547b5,el-3-geth-prysm--0703b0d4af9f4ab7a268ca908335d8ac,el-4-geth-prysm--c6f41dbce1874f5e90797b78a81c755f,el-5-geth-prysm--173649707c65475d9880db527c5659eb,el-forkmon--dfae7caaa2884f02aa5e94bc2935d6b3,ethereum-metrics-exporter-1-prysm-geth--705c8ba6cd00412e88c3a8d8515e4ebb,ethereum-metrics-exporter-2-prysm-geth--261f426d7d08410c8e4c931b839d23a0,ethereum-metrics-exporter-3-prysm-geth--1802f40095554dbbbfcd8d1666edfc56,ethereum-metrics-exporter-4-prysm-geth--793030750ecb4752b815a886da385db3,ethereum-metrics-exporter-5-prysm-geth--11187d13911140efb2c64a46648351ee,grafana--d1165000f08c4f6db2d22b9e023df1b0,helpers-grafana-1,kurtosis-api--67d1f576dff84fd4937a040c1f54d2af,kurtosis-engine--7b584146a4904e41ad7870a9f16ce66d,kurtosis-logs-aggregator,kurtosis-logs-collector--67d1f576dff84fd4937a040c1f54d2af,kurtosis-reverse-proxy--7b584146a4904e41ad7870a9f16ce66d,portainer,prometheus,prometheus--4bbe2a8ffb494cbba9e1452f6adb22db,validator-key-generation-cl-validator-keystore--05cfb3e1f30e491dbb8b6921af40ad43,vc-1-geth-prysm--8f09d13b3cab471e90b7e3c145a3e090,vc-2-geth-prysm--8571b98c411042de8183e2898ddd55e9,vc-3-geth-prysm--3ee7cc80f32640c4b42490d6394928a0,vc-4-geth-prysm--a4774913f9804976810ee21f0ca66f26,vc-5-geth-prysm--e30e4006f85949a1a8c647e72dddd18b
1716786927,16982016.0,264052736.0,413184000.0,372273152.0,334680064.0,369303552.0,369217536.0,31678464.0,73494528.0,52719616.0,56098816.0,55402496.0,55185408.0,29069312.0,16646144.0,9822208.0,9641984.0,8400896.0,9060352.0,137117696.0,60366848.0,33550336.0,23572480.0,18784256.0,3612672.0,46321664.0,14811136.0,596934656.0,88350720.0,12943360.0,50036736.0,28057600.0,27643904.0,27885568.0,26714112.0
1716786942,16982016.0,264052736.0,417234944.0,372285440.0,336527360.0,363565056.0,369278976.0,31690752.0,73613312.0,52387840.0,56135680.0,55504896.0,55623680.0,30621696.0,16146432.0,8933376.0,10280960.0,8507392.0,9175040.0,137117696.0,60366848.0,33550336.0,23572480.0,18759680.0,3608576.0,46321664.0,14811136.0,597213184.0,88457216.0,12943360.0,50044928.0,28065792.0,27652096.0,27914240.0,26976256.0
1716786957,16982016.0,264380416.0,433766400.0,372371456.0,332636160.0,363589632.0,369577984.0,31711232.0,73584640.0,53256192.0,56762368.0,56451072.0,55721984.0,32403456.0,15941632.0,10092544.0,8933376.0,8454144.0,9101312.0,124092416.0,60366848.0,33550336.0,23572480.0,14835712.0,3317760.0,46321664.0,18022400.0,597708800.0,82853888.0,12943360.0,50339840.0,28082176.0,27697152.0,27918336.0,26656768.0
1716786972,14929920.0,264445952.0,433516544.0,372391936.0,333103104.0,363589632.0,369573888.0,30519296.0,74432512.0,53420032.0,56557568.0,56639488.0,55783424.0,29728768.0,17399808.0,9641984.0,9732096.0,8466432.0,9900032.0,101785600.0,57597952.0,33550336.0,22798336.0,14303232.0,3219456.0,44339200.0,18022400.0,598409216.0,66068480.0,12943360.0,48975872.0,28835840.0,28123136.0,27938816.0,26664960.0
1716786987,14929920.0,264445952.0,433831936.0,372436992.0,335474688.0,364007424.0,369643520.0,30523392.0,74665984.0,53702656.0,57090048.0,56799232.0,56000512.0,29704192.0,16814080.0,8970240.0,10489856.0,9224192.0,9412608.0,101785600.0,57597952.0,33550336.0,23134208.0,15314944.0,3211264.0,44339200.0,18022400.0,599347200.0,66203648.0,12943360.0,49025024.0,28844032.0,28545024.0,27959296.0,26677248.0
1716787002,14929920.0,264970240.0,419012608.0,372449280.0,325918720.0,364048384.0,369410048.0,30617600.0,75771904.0,54341632.0,57659392.0,58109952.0,57552896.0,27897856.0,16097280.0,9338880.0,9723904.0,9306112.0,9502720.0,101838848.0,57602048.0,33550336.0,23134208.0,16162816.0,3215360.0,44339200.0,18022400.0,599486464.0,66318336.0,12943360.0,49037312.0,28717056.0,28561408.0,26415104.0,27422720.0
1716787017,14929920.0,264450048.0,418783232.0,374640640.0,326242304.0,364068864.0,373776384.0,30724096.0,76275712.0,54648832.0,57831424.0,57937920.0,57532416.0,27746304.0,16363520.0,9875456.0,9482240.0,8253440.0,9351168.0,101838848.0,57602048.0,33550336.0,23134208.0,16502784.0,3215360.0,44339200.0,18022400.0,599658496.0,66437120.0,12943360.0,48848896.0,28725248.0,29618176.0,26431488.0,27504640.0
1716787032,14929920.0,264445952.0,419065856.0,374730752.0,326418432.0,364347392.0,382857216.0,25296896.0,76365824.0,54784000.0,58167296.0,58068992.0,58507264.0,28958720.0,16211968.0,9039872.0,9543680.0,8499200.0,9076736.0,101847040.0,57602048.0,33550336.0,23134208.0,16158720.0,3219456.0,44339200.0,18022400.0,604577792.0,66551808.0,12943360.0,49123328.0,28872704.0,29622272.0,26017792.0,27828224.0
1716787047,14929920.0,264724480.0,418836480.0,374767616.0,326422528.0,362143744.0,391438336.0,25305088.0,78176256.0,54960128.0,58830848.0,59678720.0,59162624.0,28839936.0,16683008.0,9256960.0,9392128.0,9285632.0,9691136.0,101847040.0,57602048.0,33550336.0,22990848.0,17711104.0,3231744.0,44376064.0,18022400.0,604643328.0,66662400.0,12943360.0,49692672.0,28880896.0,29396992.0,26312704.0,28135424.0
1716787062,14929920.0,264720384.0,374890496.0,375042048.0,327483392.0,362188800.0,391720960.0,25305088.0,78577664.0,55955456.0,58822656.0,59932672.0,60313600.0,30019584.0,15773696.0,9015296.0,9814016.0,8749056.0,9293824.0,101847040.0,57602048.0,33550336.0,22990848.0,17620992.0,3219456.0,44376064.0,18022400.0,604811264.0,66764800.0,12943360.0,49717248.0,29339648.0,29405184.0,26329088.0,28151808.0
1716787077,14929920.0,264458240.0,374927360.0,374824960.0,327499776.0,362201088.0,391757824.0,25305088.0,78995456.0,56086528.0,58990592.0,59555840.0,59887616.0,29040640.0,16080896.0,9113600.0,10190848.0,9273344.0,9908224.0,101851136.0,57602048.0,33550336.0,22990848.0,18018304.0,3325952.0,44376064.0,18055168.0,604897280.0,66891776.0,12943360.0,49721344.0,29638656.0,28246016.0,26411008.0,28160000.0
1716787092,14929920.0,264466432.0,375992320.0,374845440.0,329646080.0,364335104.0,391507968.0,25309184.0,80048128.0,56262656.0,60715008.0,60301312.0,59998208.0,29237248.0,16080896.0,9007104.0,9457664.0,9240576.0,9289728.0,101851136.0,57602048.0,33550336.0,22990848.0,18673664.0,3223552.0,44376064.0,15671296.0,664350720.0,67010560.0,12943360.0,51212288.0,30175232.0,28274688.0,28958720.0,28246016.0
1716787107,14929920.0,264491008.0,374980608.0,375140352.0,329912320.0,362901504.0,377241600.0,25309184.0,79441920.0,57307136.0,60813312.0,60862464.0,60104704.0,29831168.0,16556032.0,9019392.0,9986048.0,9068544.0,9412608.0,101851136.0,57634816.0,33550336.0,23482368.0,19451904.0,3223552.0,44376064.0,15671296.0,723918848.0,67121152.0,12943360.0,51220480.0,29913088.0,28274688.0,29028352.0,28250112.0
1716787122,14929920.0,264552448.0,374996992.0,374898688.0,329662464.0,362938368.0,377786368.0,25309184.0,79544320.0,57438208.0,60866560.0,60862464.0,60493824.0,28852224.0,16650240.0,9080832.0,9773056.0,8581120.0,9392128.0,101863424.0,57634816.0,33550336.0,23482368.0,18472960.0,3219456.0,44376064.0,15671296.0,725061632.0,67235840.0,12943360.0,49803264.0,29913088.0,28286976.0,26988544.0,28250112.0
1716787137,14929920.0,264544256.0,375029760.0,374943744.0,336392192.0,362962944.0,382017536.0,25313280.0,79884288.0,57507840.0,61120512.0,61845504.0,61034496.0,29057024.0,16609280.0,9687040.0,9539584.0,8638464.0,10137600.0,104873984.0,57634816.0,33550336.0,23482368.0,18886656.0,3223552.0,44376064.0,15671296.0,725270528.0,67346432.0,12943360.0,49815552.0,29212672.0,28291072.0,26992640.0,28303360.0
1716787152,14929920.0,264806400.0,377192448.0,374964224.0,336400384.0,370470912.0,381075456.0,25522176.0,80523264.0,57733120.0,62054400.0,61972480.0,61247488.0,26996736.0,15851520.0,9084928.0,10207232.0,8781824.0,9457664.0,104882176.0,57634816.0,33550336.0,23482368.0,19304448.0,3235840.0,44376064.0,15671296.0,725397504.0,67444736.0,12943360.0,49840128.0,29229056.0,28319744.0,26988544.0,28319744.0
1716787167,15953920.0,264544256.0,380059648.0,375001088.0,337981440.0,372613120.0,383635456.0,41611264.0,81088512.0,58904576.0,62160896.0,61906944.0,61685760.0,27009024.0,16166912.0,9089024.0,11476992.0,8462336.0,9531392.0,105123840.0,57638912.0,33550336.0,23482368.0,19521536.0,3235840.0,44408832.0,15671296.0,725463040.0,67842048.0,12943360.0,50249728.0,29249536.0,28327936.0,27033600.0,28327936.0
1716787182,15953920.0,264806400.0,380080128.0,375029760.0,350932992.0,372658176.0,384061440.0,41607168.0,81121280.0,58945536.0,62312448.0,61992960.0,61452288.0,27017216.0,15699968.0,8904704.0,11124736.0,8613888.0,10084352.0,105123840.0,57638912.0,33550336.0,23187456.0,20234240.0,3235840.0,44408832.0,15671296.0,725540864.0,68341760.0,12943360.0,50262016.0,29253632.0,28340224.0,27033600.0,28368896.0
1716787197,15699968.0,264687616.0,388050944.0,377204736.0,363524096.0,372948992.0,381747200.0,41607168.0,80351232.0,58990592.0,62267392.0,62021632.0,62263296.0,26959872.0,15372288.0,8863744.0,9818112.0,9347072.0,9617408.0,103292928.0,57634816.0,33550336.0,22724608.0,20914176.0,3338240.0,43966464.0,15732736.0,725729280.0,68251648.0,12820480.0,49967104.0,29290496.0,27815936.0,27394048.0,28639232.0
1716787212,15699968.0,259899392.0,388091904.0,377221120.0,363536384.0,372723712.0,381759488.0,41611264.0,80629760.0,59273216.0,63946752.0,62550016.0,62382080.0,28086272.0,15630336.0,9007104.0,9940992.0,9175040.0,10235904.0,102125568.0,57634816.0,33521664.0,22511616.0,19390464.0,3670016.0,43732992.0,15409152.0,715759616.0,67977216.0,12505088.0,49709056.0,29888512.0,27820032.0,27463680.0,27021312.0
1716787227,15699968.0,260149248.0,387854336.0,377274368.0,367247360.0,372953088.0,381800448.0,41619456.0,81829888.0,60194816.0,63836160.0,62955520.0,62464000.0,28151808.0,16461824.0,10104832.0,9805824.0,8949760.0,9646080.0,102125568.0,57634816.0,33521664.0,22654976.0,20332544.0,3035136.0,43732992.0,15409152.0,716525568.0,68190208.0,12505088.0,49717248.0,30027776.0,27820032.0,27500544.0,27242496.0
1716787242,15699968.0,260243456.0,387870720.0,377286656.0,369664000.0,385400832.0,381825024.0,41623552.0,81862656.0,60444672.0,64024576.0,63033344.0,63025152.0,28155904.0,16719872.0,10891264.0,9531392.0,9068544.0,9572352.0,102133760.0,57634816.0,33521664.0,22654976.0,21221376.0,3031040.0,43732992.0,15409152.0,716578816.0,68415488.0,12505088.0,49401856.0,28332032.0,27828224.0,27521024.0,26726400.0
1716787257,15699968.0,260505600.0,403091456.0,379486208.0,369422336.0,385191936.0,366043136.0,41623552.0,82022400.0,61419520.0,64253952.0,63328256.0,63311872.0,27865088.0,16023552.0,11030528.0,10211328.0,9236480.0,8851456.0,102129664.0,57647104.0,33521664.0,22654976.0,22036480.0,3043328.0,43732992.0,18178048.0,716644352.0,68632576.0,12505088.0,49410048.0,28340224.0,28770304.0,27197440.0,26996736.0
1716787272,15699968.0,260251648.0,402821120.0,381661184.0,369524736.0,385232896.0,369201152.0,41635840.0,82305024.0,60583936.0,64954368.0,64290816.0,64655360.0,27877376.0,16039936.0,9850880.0,9547776.0,9076736.0,9011200.0,102252544.0,57647104.0,33521664.0,22654976.0,22536192.0,3035136.0,43732992.0,18178048.0,590528512.0,68861952.0,12505088.0,49405952.0,28348416.0,28770304.0,27217920.0,27107328.0
1716787287,15699968.0,260255744.0,402862080.0,381689856.0,369471488.0,385257472.0,371597312.0,31621120.0,83095552.0,60887040.0,64667648.0,64880640.0,64569344.0,29138944.0,16375808.0,10149888.0,9707520.0,8589312.0,9097216.0,102252544.0,57647104.0,33521664.0,22732800.0,22700032.0,3035136.0,43638784.0,18178048.0,590725120.0,69574656.0,12505088.0,49418240.0,28356608.0,29204480.0,27996160.0,26882048.0
1716787302,15699968.0,260329472.0,402874368.0,381960192.0,373764096.0,387448832.0,378687488.0,31621120.0,83062784.0,62406656.0,64708608.0,64356352.0,64610304.0,29380608.0,15953920.0,8814592.0,10293248.0,8691712.0,9662464.0,102260736.0,57647104.0,33521664.0,22732800.0,22061056.0,3039232.0,43638784.0,18178048.0,591003648.0,69783552.0,12505088.0,49418240.0,29069312.0,29204480.0,28012544.0,27095040.0
1716787317,15699968.0,260648960.0,402923520.0,389226496.0,373870592.0,387465216.0,366141440.0,31621120.0,83193856.0,62279680.0,64733184.0,64491520.0,64724992.0,30027776.0,15802368.0,9162752.0,10485760.0,8638464.0,9584640.0,102260736.0,57647104.0,33521664.0,22732800.0,22335488.0,3149824.0,43638784.0,18178048.0,591708160.0,70156288.0,12505088.0,49491968.0,29085696.0,27840512.0,28385280.0,27095040.0
