timestamp,beacon-metrics-gazer--adb8a3706cbb47fb82d9985aa3b8fb22,cadvisor,cl-1-prysm-geth--27729cf71bb04432a94650b5b702ab7e,cl-2-prysm-geth--e6c16ad2d5ec49e7995c5ee30e3dc7b7,cl-3-prysm-geth--3876283c7cb344b8ac545b746e4d7052,cl-4-prysm-geth--e16333e3e0344b948c69cf2bf5cf1875,cl-5-prysm-geth--d28ac8a37cb6452c8a5cc25e1f30e477,dora--64988aa60c36407c90a25af1983c6282,el-1-geth-prysm--ae3b6681daa54b64aa809f227c29f71e,el-2-geth-prysm--30f4377f71764bcc81092d2a286547b5,el-3-geth-prysm--0703b0d4af9f4ab7a268ca908335d8ac,el-4-geth-prysm--c6f41dbce1874f5e90797b78a81c755f,el-5-geth-prysm--173649707c65475d9880db527c5659eb,el-forkmon--dfae7caaa2884f02aa5e94bc2935d6b3,ethereum-metrics-exporter-1-prysm-geth--705c8ba6cd00412e88c3a8d8515e4ebb,ethereum-metrics-exporter-2-prysm-geth--261f426d7d08410c8e4c931b839d23a0,ethereum-metrics-exporter-3-prysm-geth--1802f40095554dbbbfcd8d1666edfc56,ethereum-metrics-exporter-4-prysm-geth--793030750ecb4752b815a886da385db3,ethereum-metrics-exporter-5-prysm-geth--11187d13911140efb2c64a46648351ee,grafana--d1165000f08c4f6db2d22b9e023df1b0,helpers-grafana-1,kurtosis-api--67d1f576dff84fd4937a040c1f54d2af,kurtosis-engine--7b584146a4904e41ad7870a9f16ce66d,kurtosis-logs-aggregator,kurtosis-logs-collector--67d1f576dff84fd4937a040c1f54d2af,kurtosis-reverse-proxy--7b584146a4904e41ad7870a9f16ce66d,portainer,prometheus,prometheus--4bbe2a8ffb494cbba9e1452f6adb22db,validator-key-generation-cl-validator-keystore--05cfb3e1f30e491dbb8b6921af40ad43,vc-1-geth-prysm--8f09d13b3cab471e90b7e3c145a3e090,vc-2-geth-prysm--8571b98c411042de8183e2898ddd55e9,vc-3-geth-prysm--3ee7cc80f32640c4b42490d6394928a0,vc-4-geth-prysm--a4774913f9804976810ee21f0ca66f26,vc-5-geth-prysm--e30e4006f85949a1a8c647e72dddd18b
1716786777,62952.21450478081,647.1570803753929,75941.16876596301,76010.6582933463,77049.09747292419,65494.32540403124,77473.43835867375,388.2615091727242,6059.7951315219125,5875.1744316903,5962.673022676083,6236.345807393217,5528.639510835356,23008.524605110204,6260.270586120101,5989.687614372752,5832.20872694557,5994.982876338809,5446.322245601468,10.963264223509128,0.0,0.9444781758078661,0.0,25026.393027082315,28494.012583722346,0.0,0.0,53474.32962000793,34715.165958177684,0.9178722846278246,2938.9086859688196,2638.9278126836325,3149.918364608262,3166.4697884859697,3051.9042581327694
1716786792,61799.234038785085,647.4568053596614,67160.27382135365,77514.94004107683,66005.38309707517,65297.40541517877,68534.57875957365,64045.571055914705,6413.277087033748,5625.833405489653,5643.117802591613,6134.80738646404,5300.672387861629,21338.68023547666,6464.882647766665,6012.435323274925,5912.03571975749,5990.801258775115,5502.609086819613,12.836795790619615,0.0,4.0202337036955225,0.0,22071.584005802884,24602.764935589566,3.801328376289736,1.477011372987572,52911.23989629404,33345.76041004973,0.9591888003288649,3191.3140463888194,2998.8556086181475,3290.365666739655,3264.413027353847,2950.7995354654277
1716786807,60770.07640899493,646.7434471803017,76163.4986102394,76278.61621137484,74620.30233745476,76037.17196249073,77834.74021577212,63626.814207157666,6246.495483067064,5710.898363575643,5192.49570322091,5911.863064331603,5420.375028584495,18781.10389754271,5103.563349683083,3888.2256819935537,4901.123840698309,4773.083700440528,4944.560989467243,10.691468555782519,0.0,5.557270762581044,0.0,23978.365384615383,28344.685451719713,3.229813664596273,1.56624079833531,54210.125678058794,33963.294416935445,0.9466068651535983,3408.1266466793863,2980.472787739877,3091.2492614718044,3450.9653033972345,3082.5173895706885
1716786822,28.923618754127226,651.8635474114925,75909.90165400087,75708.46174165714,75195.97367906704,75365.15820048336,77480.57869355545,63741.02378583703,5841.574013516459,6439.8930242924,5229.9965912964435,6863.127562894825,6005.867182462927,23851.47923760669,6913.481730365392,4363.995183302114,6814.703164194869,5007.635277193759,5725.497230755432,8.639118457300274,0.0,4.635966267826394,0.0,24035.47429285826,26761.522782562955,4.48353164338679,1.5107370238480629,55239.33956471311,32993.05743395546,0.0,2455.57547190688,2541.6189591479615,2580.385497529993,2475.558999335842,2294.212326470391
1716786837,28.380187416331992,658.4937521107734,75069.10560130705,64454.85342920353,76133.32895111636,76903.48949635228,79158.91412046897,306.27518710420264,6453.225146597573,6796.204197239012,5644.503566431963,6936.05314366235,5994.841314343389,24044.833494420523,6807.947598253275,4366.922234392114,6773.237928127066,4888.736890104879,5990.199302769191,119.518019973947,0.0,3.214621937498565,2.846280521275947,22954.871772693852,26704.667764964306,3.168137587689522,3.2518059136413258,55400.994276071244,33962.25387895835,0.0,2403.071832591831,2226.638913135925,2229.84233974285,2401.003879622121,2570.0571579899806
1716786852,29.685011502388964,665.5667569351205,63651.40111035526,64169.620028014324,75723.95238513572,75106.26879882284,67077.35756385069,391.4934214905371,6237.0281956580475,6655.0085194153,6128.028060944864,7112.054862060464,6229.042013881334,23307.108608630624,6588.348034411412,4713.614615050022,5905.321432606485,4183.288349579531,5597.810136584265,123.9360272377027,0.0,3.14953544352208,3.9061410116905217,19627.50139742873,26159.227617470144,3.124023742580444,3.3682994899432197,53014.57560549858,33879.88161730346,1.53576129881527,2346.07496618231,2290.5897504218847,2513.251911882205,2140.060308744768,2343.853708093464
1716786867,29.576409397452284,659.9647186538808,74914.89748189188,75107.00616867036,75200.25566428633,75598.4428136746,76203.01461231295,391.95366589739035,7014.318218381559,6175.6584679311045,5722.216054180082,6055.690393186533,5649.882692654755,19516.669587312714,5460.275552991813,4937.213034369009,3746.814029547761,3798.775875111753,4625.928892448716,127.10028953787929,0.0,3.1210986267166043,3.136341233926251,22708.13748858346,25600.879444655253,2.8436211484167124,3.161841094900402,52516.64504971898,33752.64861031074,1.5531051008408956,2546.198020244453,2315.6534717426657,2319.7433323148107,2240.0399511707915,2389.709469948991
1716786882,30.770641781120307,642.8618212780823,76139.41638608306,74758.6221642541,78186.78667947202,75741.32675930076,74679.95964885924,377.75749277346716,6907.024519549371,6268.55395764919,5537.199336764357,6061.7785190712375,6303.98853380512,25656.30215195432,6064.985581114613,6662.288228822883,4826.415013220405,5542.249881562514,5200.173986750239,11.373637533003858,0.0,1.5253203172666259,0.0,23516.011547856982,26706.058815508386,0.0,0.0,53047.49945402927,34069.44658378259,1.5472006719271487,2475.7140691656377,2148.5710542977536,2410.8659833522347,2239.842996832392,2192.287151186079
1716786897,28.642842667026958,643.4799711532157,75791.33919625959,77045.84304584305,67328.90143851303,65438.26468772155,75607.15633393265,314.99494552398073,7647.614098900148,6471.626422051351,5349.1369546504775,6123.980573627783,6090.9513995080115,26264.30778121041,6751.544581993935,6838.037590192336,5323.082746949319,6122.088443794307,4959.101665401617,8.459132938873767,0.0,0.0,0.0,24009.362410820784,22449.617346938776,1.518734677051919,0.0,54511.27870177093,34085.577155941086,0.0,2659.959802507974,2386.427295383869,2375.3956122031564,2411.794201002834,2472.7296622420818
1716786912,28.638973319824384,653.5056499688584,64238.91942203705,64975.927673301,72689.29783812756,73788.27580233011,64636.84670747293,389.87884683409976,7841.167388600593,6264.453437694566,5366.744349661419,5915.264919372365,5671.682566260547,26560.037395111274,6244.590951312897,6521.335060989231,5061.982036707598,6278.092855756582,4842.125520738996,12.178209239837047,0.0,0.0,0.0,19691.595441595444,26426.944226237232,1.531058617672791,0.0,54930.43930688141,33997.94555726759,0.0,2524.0845166111826,2254.5430131590724,2423.585499685167,2277.2525216057043,2362.7386868951085
