timestamp,beacon-metrics-gazer--adb8a3706cbb47fb82d9985aa3b8fb22,cadvisor,cl-1-prysm-geth--27729cf71bb04432a94650b5b702ab7e,cl-2-prysm-geth--e6c16ad2d5ec49e7995c5ee30e3dc7b7,cl-3-prysm-geth--3876283c7cb344b8ac545b746e4d7052,cl-4-prysm-geth--e16333e3e0344b948c69cf2bf5cf1875,cl-5-prysm-geth--d28ac8a37cb6452c8a5cc25e1f30e477,dora--64988aa60c36407c90a25af1983c6282,el-1-geth-prysm--ae3b6681daa54b64aa809f227c29f71e,el-2-geth-prysm--30f4377f71764bcc81092d2a286547b5,el-3-geth-prysm--0703b0d4af9f4ab7a268ca908335d8ac,el-4-geth-prysm--c6f41dbce1874f5e90797b78a81c755f,el-5-geth-prysm--173649707c65475d9880db527c5659eb,el-forkmon--dfae7caaa2884f02aa5e94bc2935d6b3,ethereum-metrics-exporter-1-prysm-geth--705c8ba6cd00412e88c3a8d8515e4ebb,ethereum-metrics-exporter-2-prysm-geth--261f426d7d08410c8e4c931b839d23a0,ethereum-metrics-exporter-3-prysm-geth--1802f40095554dbbbfcd8d1666edfc56,ethereum-metrics-exporter-4-prysm-geth--793030750ecb4752b815a886da385db3,ethereum-metrics-exporter-5-prysm-geth--11187d13911140efb2c64a46648351ee,grafana--d1165000f08c4f6db2d22b9e023df1b0,helpers-grafana-1,kurtosis-api--67d1f576dff84fd4937a040c1f54d2af,kurtosis-engine--7b584146a4904e41ad7870a9f16ce66d,kurtosis-logs-aggregator,kurtosis-logs-collector--67d1f576dff84fd4937a040c1f54d2af,kurtosis-reverse-proxy--7b584146a4904e41ad7870a9f16ce66d,portainer,prometheus,prometheus--4bbe2a8ffb494cbba9e1452f6adb22db,validator-key-generation-cl-validator-keystore--05cfb3e1f30e491dbb8b6921af40ad43,vc-1-geth-prysm--8f09d13b3cab471e90b7e3c145a3e090,vc-2-geth-prysm--8571b98c411042de8183e2898ddd55e9,vc-3-geth-prysm--3ee7cc80f32640c4b42490d6394928a0,vc-4-geth-prysm--a4774913f9804976810ee21f0ca66f26,vc-5-geth-prysm--e30e4006f85949a1a8c647e72dddd18b
1716786627,156.36570777556253,51996.589733999244,68225.46616475531,65972.54688181423,66548.1393975192,66145.41023558084,65189.67544423985,169.12664864989722,15751.57377552587,13980.857000713806,15093.874179577622,14106.808877397112,12680.57383815622,6478.581852519529,864.2169689980929,812.9676889138804,809.502907933721,814.5044043444796,815.4479826387351,12.855585952269745,9.163752268803401,0.0,0.0,489.98562960301774,24496.681786695863,6.159883190363204,0.0,685.6771000021337,862.7681783858214,0.0,5603.351831298557,5498.497569597879,5564.580261805835,5384.952683505224,5300.511537516474
1716786642,157.2511347111444,52624.746721293224,72765.08119364629,71768.9202825429,67395.99956752082,71458.80713739943,68882.56553262688,136.8706998285498,16926.726857391495,14671.03061547506,15654.95721972303,13531.104013210783,13731.891513254386,6638.963185248006,816.0963702933599,896.1263261781397,884.8260750479319,895.7187436858767,883.6519668411476,12.863596910956312,0.9255382445624628,0.0,0.0,498.3128627345121,25723.742414475295,6.132043333106221,0.0,722.3233309659092,890.3850337176419,0.0,5477.363808517198,5305.676271979674,5550.282072950688,5578.347140126129,4971.2255384279
1716786657,157.35514595643355,53382.60653665583,71267.72739210365,72187.17572626371,68550.22521537587,70751.60894882011,57781.16056338028,142.46983266294805,15787.048846523909,14197.161876489903,16306.774633554898,13567.703020357474,13479.178860202464,6800.216614318206,968.1056486516482,883.6268495921554,848.7417454934855,893.8061061488963,855.6860114055687,10.94106743223998,0.0,0.0,0.0,447.0207367223729,24744.44689290436,0.0,0.0,721.1680416847589,909.3788063337394,0.0,5521.882629532508,5174.357168016907,5762.879353506962,5639.696233031431,5429.801472228418
1716786672,161.20798698951936,53698.32237587847,71407.77489329872,70159.32391860335,60127.86652781779,61376.77962703027,69368.21324956918,166.06116652354848,13457.466132668023,13010.056397363593,14701.242415486853,14534.170473588762,14447.674034244916,5733.779643708159,933.5464370365538,899.1853360488799,887.6179141320637,905.4707177055207,887.8538482409334,9.853958153818963,0.0,0.0,0.0,454.3589064672007,21178.98008829624,0.0,0.0,787.1072841517338,907.0856963529174,0.0,5339.856361599789,5452.3295754800065,5787.280457672017,5280.58443134918,5300.606033298039
1716786687,158.23781123206882,52915.88659770783,70840.71455994941,66772.53848584714,68842.67025252986,66894.70220467259,69456.63837011885,167.60886847451638,14859.636748368892,12433.834190061947,15447.888458697937,15120.13023464691,14662.636913148208,6344.061336839994,925.0348675034867,852.1920021245049,826.2539048941342,846.9457789979409,852.6490437434138,12.701342650581228,0.0,0.0,0.0,462.1285600917027,23486.730636237895,0.0,0.0,736.0127127060849,868.8284471685782,0.0,5907.8531874971395,5144.210709318499,5344.965434989067,5679.169160515174,5526.33335558374
1716786702,155.33452313585514,52435.03688442879,72115.53571428571,66206.21568196794,67909.58348198359,68736.02275781741,70746.46210521586,156.76276394064197,15087.398373983739,14462.75173765817,15069.78327470782,15159.159159159159,15014.43721593441,8036.293010320177,871.6853883378221,885.8433125884652,857.0021489971348,864.6074987295907,880.186999109528,11.882856319418272,0.0,0.0,0.0,471.9793640285799,24790.135037849865,0.0,0.0,750.3239446225193,862.4410445185782,0.0,5447.131228039545,5065.165688917076,5197.063957391577,5309.458013906222,5392.294955293079
1716786717,158.47919781862961,52085.52210828096,60885.60220767669,58831.158110791344,67909.95323685202,68624.78626632925,59831.481398173564,159.06962562885204,16511.451229535513,14597.278852233829,15177.372010705343,15260.277900308778,14902.694248011807,7619.735755573905,868.8604133124544,867.7981631361941,833.5856132661589,852.923353159017,854.8401560328206,14.49372609541703,0.0,0.0,0.0,427.255985267035,24942.080776751398,0.0,0.0,704.7206697740176,877.4345858744836,0.0,5890.157514959522,4992.937570790858,5243.467986445515,5581.00974701566,5291.6277414475735
1716786732,160.5909354249298,52920.6039832426,58675.55939946333,57871.12663442593,55002.165075998586,66546.87948429257,60321.42071695623,163.34155960975158,15725.131998128634,15325.4493010872,14213.13918049441,16072.129217891708,15861.120980635993,7320.307170990385,866.5079614615851,872.6169844020799,852.1833050455176,861.1602485598949,847.5394294578987,11.647481687064927,0.0,0.0,0.0,452.1232861491967,21304.440320463495,0.0,0.0,710.1937657961247,854.796947397111,0.0,5740.892787692839,5089.004645289316,5097.631249037764,4968.903763464692,5387.159267025253
1716786747,160.6768627101262,52608.4342714642,68247.78421776685,67694.60580912864,63953.111325048136,64522.271739369055,67164.78074843081,162.2768411311982,17693.59042318226,14906.13499685845,14322.811924263611,16031.764064346085,15802.753014618373,6842.678022237993,767.3008809372445,844.3757917898339,846.8183971308055,848.053308372891,824.6331859477771,11.3205063513306,0.0,0.0,0.0,464.06425844605775,24204.07844885224,0.0,0.0,703.1476359805084,889.5163594014371,0.0,5564.782279944847,5465.250406395439,5543.931179712353,5258.81828316611,5379.080949349025
1716786762,161.69740359780684,52267.57946426597,71577.44955181703,70004.01863587185,68313.8532455732,67713.51984893538,69916.7697199894,133.7141344860287,16104.289356709312,15934.055424580758,15575.698505523065,16161.50908612062,16027.696630466295,8562.583027491952,795.1867295141407,892.407856985213,867.5486381322957,871.1026030321033,862.6434245366285,13.162089538643714,0.0,0.0,0.0,493.56448048841605,24713.160173160173,0.0,0.0,698.9785960575109,867.4326412685614,0.0,5352.200694366669,5246.41718857958,5465.455447106823,5022.063710070444,5434.642501838315
