timestamp,beacon-metrics-gazer--889f401b7ac24b45ad5daf2e27ffaa06,cadvisor,cl-1-prysm-geth--7fc964e5142748bcb0dab76baea76b6b,cl-2-prysm-geth--b4b812a13e874086a0bc30c027faf4b5,cl-3-prysm-geth--6d7b63950dff472593c44297957e9329,cl-4-prysm-geth--db5fcf5dd652488c858ddca728d81a51,cl-5-prysm-geth--5ac35d02641d44d598ccf868dfdbdc8d,dora--d22603b309a34a4ba1a3a6b2ac2556b4,el-1-geth-prysm--6df8fe6e0f84467bae8dcb950344f104,el-2-geth-prysm--81461ecf4fe34400a4f469d25647af08,el-3-geth-prysm--61039548227e41ebbd20da4b9441c7a3,el-4-geth-prysm--37430a8575e6418a817b0535dfd7982b,el-5-geth-prysm--4e779ddb7bec422ca4c887c4aae8685a,el-forkmon--8074a951bb3741f6978b424a5b05bedf,ethereum-metrics-exporter-1-prysm-geth--bbde63a5d8ab41b0a8d6516d98475e87,ethereum-metrics-exporter-2-prysm-geth--aa838ce8f2b54e1ea5d738e02f609313,ethereum-metrics-exporter-3-prysm-geth--949464493e7a4a55a4196e9d4fc40d4b,ethereum-metrics-exporter-4-prysm-geth--a2b6e36f9f574c8bbdd037d62bf994fa,ethereum-metrics-exporter-5-prysm-geth--0f0a6050cd9c43ca93397acfdc1c5220,grafana--7cfae55ca3bc401e8bd611634a1d2f7d,helpers-grafana-1,kurtosis-api--c6aa81f473fd49ecb33f78f539638112,kurtosis-engine--2f2b4f032bfd4da298afd2bca70adaa4,kurtosis-logs-aggregator,kurtosis-logs-collector--c6aa81f473fd49ecb33f78f539638112,kurtosis-reverse-proxy--2f2b4f032bfd4da298afd2bca70adaa4,portainer,prometheus,prometheus--9379e5c5c0a24c65a2911623416f6838,validator-key-generation-cl-validator-keystore--d1a3dc515e2347e2bcd84a6975bcb35d,vc-1-geth-prysm--fb05356dde5f4a3189f45670f09dfbdb,vc-2-geth-prysm--932f79eb055b422b9f90a5a40969ef3b,vc-3-geth-prysm--092f67016720442ebec01ff1ddada5d1,vc-4-geth-prysm--5f86c8a931a54473a245cd978251fe04,vc-5-geth-prysm--061ad92585064d768ed7c18e1108b024
1717052574,33.49797365754813,689.5238529599563,77051.49632975721,73616.02597710092,74025.61556791104,82367.89960369882,73960.00996918614,398.08845912794345,9341.97839478618,10577.080282025954,12271.06592009893,10809.831441504972,10285.597826086956,19520.448902905453,5249.8564819504945,6328.4209092147685,6384.96254381343,5789.311270125223,6430.771358753284,8.044388982975311,0.0,3.1684243878151452,0.0,22752.242152466366,25272.132651500993,3.9338366146526047,0.0,53203.00408660117,33750.3922887245,3.542390607604332,2437.0176405733187,2480.0357501955086,2326.289138323909,2202.830585110854,2507.3863445166066
1717052589,31.84836567597189,677.6200726489976,73031.28953360883,77252.71775903288,74546.48187994512,73754.45942265796,74082.93823038397,310.84294508522794,9697.991914639802,9337.936220391703,11023.054368019339,10535.391756218152,10792.280528127038,21002.614349875985,5785.833957938363,6328.4209092147685,5869.72371774316,5363.756122276643,5939.7664623497585,6.048826259613612,0.0,2.058286250732077,0.0,22854.0491112251,24929.56974513565,1.6236025420976945,0.0,53426.12538877066,34042.371148077444,1.572009252397314,2361.1591120563608,2472.5830045658054,2250.3883473288456,2178.2135570165497,2268.4736284303335
1717052604,28.73212712610965,662.4566455074929,65538.71688909965,67307.9168102953,74594.25048582724,64877.634051962414,64601.782057916884,320.30716723549483,11792.721908040323,8288.474924591468,9240.116060156372,10382.31884057971,10792.280528127038,21105.50891213577,5940.808799169557,5520.257435920355,6326.425560239628,6675.02151833362,6811.904524781728,3.151024082826919,0.0,0.9507424846070264,0.0,19532.334222952166,24118.14778500758,2.564102564102564,0.0,55862.55534760579,33861.26662295523,1.572009252397314,2859.304118035675,2906.951775968507,3005.7761414493266,3013.8722306456357,2818.970924811393
1717052619,47321.351094841026,673.8739328121421,73799.23141015832,57497.227035888005,68607.78592110027,63687.37481753064,74885.30716070504,63864.559053158024,11543.884109225695,8837.397104423673,9172.439008176561,9604.617637636722,10592.377320345526,20926.369605533557,4949.493815798335,4359.01061656903,4763.888582094498,5741.401402751552,4713.0700064226085,1.372728461236763,0.0,1.3972055888223556,0.0,24008.336989907853,24118.14778500758,3.668467306296864,0.0,54270.05033371028,33914.46557492516,1.9016248705366996,3134.371957156767,3287.9318634521605,3160.381418314421,3013.8722306456357,3499.8984634129833
1717052634,47355.862349688774,666.9521299956083,81100.35697447298,79323.89700002283,75766.1148052653,73090.72803717636,74443.49525687036,47573.67420098624,12663.558506055842,10022.070789259562,10341.14283181133,9525.632240169685,10635.785402920772,23550.92921469328,6121.260638746103,6100.627375143353,6558.179091783981,4845.475270096144,4681.976519158818,2.4955436720142603,0.0,3.746571218304677,0.0,24155.351950774224,28876.319427681097,4.094211864216138,0.0,55334.13591969614,33846.64708651884,2.530615933842469,2866.3510132809474,2968.288937846318,2801.171560608681,3164.3138542350625,3086.0978933494184
1717052649,46701.607372840255,677.3356401384084,82604.49055739208,75076.80763983629,77717.42238105874,80692.55391380258,76218.10865868647,313.0070246997508,11913.952455009998,10229.895134369624,10955.22754130527,8681.804220964415,11547.670398137687,23550.929214693275,7611.319114795747,6100.627375143353,6159.27971718957,5649.2369276957725,7030.189802261755,1.6085667670105934,0.0,3.0785885855407833,1.471794117028658,20655.659568631487,29429.202793428023,3.3973367306700637,1.5561780267662622,54805.02933404989,33846.64708651884,2.4103853173100096,2868.875074512475,2225.547730829421,2801.673220112106,2753.7927466328424,2995.4392823134363
1717052664,30.304554063793766,671.0621844766745,65779.74346668994,65333.44555922161,69393.0831594431,67253.16836649389,69600.79767947788,313.00702469975073,12183.821082292383,11081.100260196668,11107.53772221662,8560.980613396245,11202.827175849667,22391.97373383322,6602.019305447687,5705.0167818800155,6210.273654403468,5327.369074170341,6022.050152415282,1.6085667670105934,0.0,1.5788880117288822,1.7860332202178961,19622.704224396697,21766.250250517736,2.168323885636403,1.5541740674955595,55512.21448499557,33503.519736842114,1.1689265914100595,2331.5367468476566,2333.4781912582057,2245.2398588296805,2329.293546525444,2632.485055508113
1717052679,27.613155323998697,680.5626511358605,75163.68786672963,72295.64238677597,75102.02600033766,73210.66501057438,76600.64534922804,430.5711455926048,11782.744697843644,11856.417282052995,10701.553444669253,9070.294025788604,10134.087738335142,23908.92213607076,5232.143646897528,4905.880425880426,4447.587189083562,4337.1244928659335,5992.093398829151,0.0,0.0,1.1875678610206297,6.476165042061691,22931.810988017187,21766.250250517736,6.301156294660257,1.5597495487867377,55895.75624685944,33827.70005230126,0.0,2458.735026142205,2333.4781912582057,2379.299399161093,2285.213547364426,2425.8441470208577
1717052694,31.014005602240896,683.5589941972921,74724.03082554019,76115.46791659933,80665.56655665566,73980.92953625259,78444.08823064592,416.3225491789953,11809.723687459315,12266.523410992988,10591.496068329716,9375.080326039166,10527.797817657138,24995.563124635864,5541.0430071114115,4530.512204881952,5336.4602876798,5969.569691142486,4761.32807184651,113.55424341235569,0.0,1.582171190922858,5.793074523578601,22286.857206316155,26875.578729716362,6.681691088691744,0.0,55126.44454957085,33627.89852678866,2.5280455048190866,2437.530502684236,2440.3104970320137,2294.282957219523,2250.004201186415,2221.4790040877
1717052709,32.930944669671376,676.0797710685687,78250.84995973876,78969.79496507894,67252.50433334082,77288.81628207746,66910.84532010862,317.93607347252697,11898.661756485712,10093.815194017396,10673.156087243284,10133.136293410356,10318.556197470145,24995.563124635864,6141.260798268895,6443.261270717296,5747.672378896235,6548.245810055865,6193.336571801874,117.97652119365533,255.96283370751553,4.074140401146132,5.763463293780155,24172.851584213447,25258.105220653804,6.2308210463288685,0.0,55278.08899932234,34078.47818810666,3.0990328293148077,2317.286123477241,2426.8783953196826,2182.859067183028,2374.218136980159,2270.3993055555557
1717052724,25.75,671.4561488176195,69113.550829529,69673.12381468437,67252.50433334082,64740.265217978136,66910.84532010861,317.93607347252697,10122.807017543859,7811.696932874276,10057.78632936946,9413.126895557902,10623.148271720273,19653.746127230374,6323.078989790434,6661.742585815954,6529.002713704206,7912.350597609561,6755.503743890957,89.65889173520289,253.2264072394224,6.053953364601005,0.0,19604.47958419592,22859.01676742329,4.27401163480945,1.5592284046865952,53994.79396452837,33906.62109071538,4.04876312511123,2388.2573642718357,2506.7261496225124,2425.1508599825743,2223.543041353951,2445.411538914797
1717052739,32.285282884803266,691.4743287800283,76801.58341858292,75525.7551240561,78062.3963378226,74186.94263276986,63601.80362026306,389.6101028833842,11287.475421425888,8196.8528553564,11785.175077579946,9683.531257002016,10311.111829556108,19899.107051216255,4713.707200546013,6622.503710700311,5702.456093725777,5491.484294252461,4868.980623420387,120.23142288917015,387.07840707371804,3.210272873194221,0.0,23218.628571428573,25441.017578484338,3.0191934440370924,2.280650311145864,54777.39733691396,34379.366231661406,2.3432531048103633,2394.5194830434357,2516.023387801992,2588.675110380612,2349.2910195813643,2539.151198414129
