timestamp,beacon-metrics-gazer--889f401b7ac24b45ad5daf2e27ffaa06,cadvisor,cl-1-prysm-geth--7fc964e5142748bcb0dab76baea76b6b,cl-2-prysm-geth--b4b812a13e874086a0bc30c027faf4b5,cl-3-prysm-geth--6d7b63950dff472593c44297957e9329,cl-4-prysm-geth--db5fcf5dd652488c858ddca728d81a51,cl-5-prysm-geth--5ac35d02641d44d598ccf868dfdbdc8d,dora--d22603b309a34a4ba1a3a6b2ac2556b4,el-1-geth-prysm--6df8fe6e0f84467bae8dcb950344f104,el-2-geth-prysm--81461ecf4fe34400a4f469d25647af08,el-3-geth-prysm--61039548227e41ebbd20da4b9441c7a3,el-4-geth-prysm--37430a8575e6418a817b0535dfd7982b,el-5-geth-prysm--4e779ddb7bec422ca4c887c4aae8685a,el-forkmon--8074a951bb3741f6978b424a5b05bedf,ethereum-metrics-exporter-1-prysm-geth--bbde63a5d8ab41b0a8d6516d98475e87,ethereum-metrics-exporter-2-prysm-geth--aa838ce8f2b54e1ea5d738e02f609313,ethereum-metrics-exporter-3-prysm-geth--949464493e7a4a55a4196e9d4fc40d4b,ethereum-metrics-exporter-4-prysm-geth--a2b6e36f9f574c8bbdd037d62bf994fa,ethereum-metrics-exporter-5-prysm-geth--0f0a6050cd9c43ca93397acfdc1c5220,grafana--7cfae55ca3bc401e8bd611634a1d2f7d,helpers-grafana-1,kurtosis-api--c6aa81f473fd49ecb33f78f539638112,kurtosis-engine--2f2b4f032bfd4da298afd2bca70adaa4,kurtosis-logs-aggregator,kurtosis-logs-collector--c6aa81f473fd49ecb33f78f539638112,kurtosis-reverse-proxy--2f2b4f032bfd4da298afd2bca70adaa4,portainer,prometheus,prometheus--9379e5c5c0a24c65a2911623416f6838,validator-key-generation-cl-validator-keystore--d1a3dc515e2347e2bcd84a6975bcb35d,vc-1-geth-prysm--fb05356dde5f4a3189f45670f09dfbdb,vc-2-geth-prysm--932f79eb055b422b9f90a5a40969ef3b,vc-3-geth-prysm--092f67016720442ebec01ff1ddada5d1,vc-4-geth-prysm--5f86c8a931a54473a245cd978251fe04,vc-5-geth-prysm--061ad92585064d768ed7c18e1108b024
1717052739,175.32640554223286,53428.571428571435,67323.15527287283,68060.36497662711,70364.02839514363,68587.29313634144,55767.54785779399,154.89910363403544,21762.852661113935,17644.574128108936,22554.019851662742,21192.941967286577,22066.01791083379,7623.832495124704,851.3024684336253,897.0111995682095,887.5822204504684,858.8504920684852,836.967144060657,29.447658651238477,70.77067354389256,0.0,1.4407145944388415,482.19428571428574,24209.352891000013,0.0,0.0,740.5169519973145,884.7770668377425,0.0,5556.635247627376,5775.724010219303,6327.693448064714,5423.2950708980425,5590.962335555956
1717052754,172.809244506697,53369.72487857347,73408.8825667773,68629.09960266684,66223.83566495484,76237.67123287672,68625.75186727478,158.64186543253825,22494.195387992484,19656.472624780843,24236.260565531753,20425.86977077831,21923.339067216253,10220.033246473178,851.3024684336253,897.7755858644263,854.2677092612755,886.0211444873299,870.8635173281637,3.175863437872171,4.9215827810223765,0.0,1.2687595156963678,463.4117706254297,25497.227889647827,0.0,0.0,745.8083354244133,878.3987787295396,0.0,5403.926660547584,4681.419559111035,5287.030831099196,5203.867691105613,5586.869847276658
1717052769,179.17763456476357,53310.990966788675,73408.8825667773,79078.0020975354,62993.01444739289,71927.66525706655,69601.9923781507,135.9405783645463,22494.195387992484,20405.44303228994,22946.426750943014,21385.58653340347,20431.257737477834,10220.033246473178,892.9553342047144,900.779718207104,894.9005666037106,893.5806851287548,905.3928804366482,3.099073506149724,3.334889615153738,0.0,0.0,431.0456073623799,27247.487069386163,0.0,0.0,747.0894398027667,882.5316340048421,0.0,5403.926660547584,5646.759515965948,5273.913434716099,5718.6840057797035,5418.418328307152
1717052784,179.17763456476357,52360.23615554602,61953.8823112057,63735.78892028652,62993.01444739289,60211.97243565752,69601.9923781507,152.5489929694664,21369.031470428647,19922.572920477596,22626.09619383419,19672.05256277027,18942.304449016767,8892.516231917076,870.6581251523952,900.779718207104,865.6555685183523,874.3207326776253,855.6134453781513,6.351351351351351,1.423246357167062,0.0,0.0,447.1207147670703,21461.302001502834,0.0,0.0,731.8038505400148,880.0675105485233,0.0,5407.248471372985,5262.323713050691,5166.165514765281,5172.05125891165,5609.306724059218
1717052799,177.08701283409866,53150.86979088184,57372.30245822354,62659.53115765974,69448.97959183673,68687.12791812528,71447.83568904593,147.29766156749108,22850.765192632793,21641.10761527792,21701.685561355098,22727.348310031222,18552.174598526995,8892.516231917076,838.9079670329669,849.915531028269,916.1940629153744,844.3084235779467,884.3117529710652,5.423774210288431,3.264695380115965,0.0,0.0,503.07426903171586,21461.302001502834,0.0,0.0,708.5161864784073,860.3651276623891,1.570457451820609,5544.978797873057,5336.749781571342,5152.148664343787,5410.3723087902945,5845.300642148279
1717052814,175.79873093621285,54006.964609800365,70664.35427375701,69886.23563865735,68929.64223720101,69248.63263829285,67512.83712823721,149.8834928670813,24054.645432143836,22666.886175978925,20441.7396303175,24064.97475719363,19546.976702428514,11132.448237711396,859.541673046496,857.3365420465716,866.1401546142159,844.3084235779467,901.8192448672108,6.096459537572255,3.418491761434855,0.0,0.0,519.0560997328583,24914.60410287109,0.0,0.0,719.6703799786358,874.0715424925949,1.5472348702533048,5254.855475517462,5414.0210183084,5184.418195526514,5320.729067015759,5526.96613872201
1717052829,178.13271970491695,54006.964609800365,70664.35427375701,67349.37956824749,64134.06326581084,68122.50350903894,59087.91826998807,126.57808409821399,24321.34564867384,22867.88056018825,18108.03969218307,23337.966067596564,21987.840466926067,10497.73732562096,854.2477698929993,845.3817263269851,869.2524611202108,872.2844121941507,871.3186387593244,5.077611740863639,9.4906239970657,0.0,0.0,503.9950829748002,23834.950800857398,1.447058337123248,0.0,747.4824113670851,874.0715424925951,1.17376796284186,5246.4060829274085,5293.803656420977,5025.152011487805,5588.180916305917,5526.966138722009
1717052844,177.15554957259207,54109.97289880516,60909.71253767601,64407.90385558053,64134.06326581084,60994.25157289639,59087.91826998807,172.02646057112918,24362.468723936614,22990.964525748874,18534.403464904448,22878.92814461968,22893.96629702838,11055.909849367987,871.9994513282428,859.5600388501713,834.5411999909126,863.9055201000067,855.9062805076472,0.0,6.9423483247811655,2.3525457906234246,0.0,504.4518185103656,21071.510542067008,1.75,0.0,732.3352168940028,862.3766093235871,0.0,5298.395551301335,5832.629674306394,5146.19635945713,5043.192952492247,5172.776824981745
1717052859,176.18904173779163,53727.125012694225,68614.76695737251,68799.98656275195,65913.4692246203,56082.19085567636,67823.41397394688,146.05948283470124,26158.824474064557,24381.226989867395,19351.554072276165,23817.357203751068,23281.47257834758,11055.909849367987,868.1608999488665,856.407710016702,856.0125514542142,830.7570090364436,826.9192510886623,0.0,0.0,2.3623907394283017,0.0,511.750263065591,21071.510542067008,1.2264993955110122,0.0,736.2560175429579,861.5666858229081,0.0,5405.069165156672,5569.974855291358,5413.89976855973,4397.310566319696,5298.831156971966
1717052874,176.33659386305774,52840.163797982495,74824.64807796427,70261.59847472113,66281.74147823152,71815.62018065654,66689.37526205451,113.83868357162123,26944.299390774588,27030.034421471802,19696.26970501015,23218.33810888252,21904.34918230026,12590.688374750072,861.1815555604561,856.407710016702,864.0622588681408,836.0014229811455,849.8070644108043,0.0,0.0,3.1513787281935848,0.0,477.82429626604034,25089.467118160755,1.3784129017970133,0.0,533.9,882.6268353963533,0.0,5496.407641625004,5547.880338427703,4831.173664444971,4860.768372389607,5186.419670373844
