timestamp,beacon-metrics-gazer--889f401b7ac24b45ad5daf2e27ffaa06,cadvisor,cl-1-prysm-geth--7fc964e5142748bcb0dab76baea76b6b,cl-2-prysm-geth--b4b812a13e874086a0bc30c027faf4b5,cl-3-prysm-geth--6d7b63950dff472593c44297957e9329,cl-4-prysm-geth--db5fcf5dd652488c858ddca728d81a51,cl-5-prysm-geth--5ac35d02641d44d598ccf868dfdbdc8d,dora--d22603b309a34a4ba1a3a6b2ac2556b4,el-1-geth-prysm--6df8fe6e0f84467bae8dcb950344f104,el-2-geth-prysm--81461ecf4fe34400a4f469d25647af08,el-3-geth-prysm--61039548227e41ebbd20da4b9441c7a3,el-4-geth-prysm--37430a8575e6418a817b0535dfd7982b,el-5-geth-prysm--4e779ddb7bec422ca4c887c4aae8685a,el-forkmon--8074a951bb3741f6978b424a5b05bedf,ethereum-metrics-exporter-1-prysm-geth--bbde63a5d8ab41b0a8d6516d98475e87,ethereum-metrics-exporter-2-prysm-geth--aa838ce8f2b54e1ea5d738e02f609313,ethereum-metrics-exporter-3-prysm-geth--949464493e7a4a55a4196e9d4fc40d4b,ethereum-metrics-exporter-4-prysm-geth--a2b6e36f9f574c8bbdd037d62bf994fa,ethereum-metrics-exporter-5-prysm-geth--0f0a6050cd9c43ca93397acfdc1c5220,grafana--7cfae55ca3bc401e8bd611634a1d2f7d,helpers-grafana-1,kurtosis-api--c6aa81f473fd49ecb33f78f539638112,kurtosis-engine--2f2b4f032bfd4da298afd2bca70adaa4,kurtosis-logs-aggregator,kurtosis-logs-collector--c6aa81f473fd49ecb33f78f539638112,kurtosis-reverse-proxy--2f2b4f032bfd4da298afd2bca70adaa4,portainer,prometheus,prometheus--9379e5c5c0a24c65a2911623416f6838,validator-key-generation-cl-validator-keystore--d1a3dc515e2347e2bcd84a6975bcb35d,vc-1-geth-prysm--fb05356dde5f4a3189f45670f09dfbdb,vc-2-geth-prysm--932f79eb055b422b9f90a5a40969ef3b,vc-3-geth-prysm--092f67016720442ebec01ff1ddada5d1,vc-4-geth-prysm--5f86c8a931a54473a245cd978251fe04,vc-5-geth-prysm--061ad92585064d768ed7c18e1108b024
1717052574,9261056.0,261861376.0,376860672.0,364015616.0,348069888.0,363823104.0,379473920.0,30322688.0,69365760.0,53866496.0,52293632.0,53018624.0,52101120.0,36155392.0,15806464.0,9277440.0,10465280.0,9310208.0,9080832.0,155926528.0,65576960.0,47210496.0,34107392.0,40046592.0,13848576.0,69812224.0,30298112.0,731058176.0,95342592.0,13615104.0,47521792.0,27570176.0,26710016.0,28921856.0,28565504.0
1717052589,9261056.0,265297920.0,379105280.0,364015616.0,348377088.0,368308224.0,380198912.0,30273536.0,70017024.0,53866496.0,52944896.0,53030912.0,53506048.0,36155392.0,14929920.0,9277440.0,9465856.0,9310208.0,9019392.0,155922432.0,65576960.0,47210496.0,34107392.0,40472576.0,13651968.0,69812224.0,30298112.0,731058176.0,95342592.0,13615104.0,46911488.0,27729920.0,26710016.0,28921856.0,28565504.0
1717052604,9261056.0,265297920.0,381980672.0,366350336.0,351555584.0,379437056.0,380030976.0,30273536.0,70422528.0,54140928.0,53219328.0,54161408.0,53506048.0,33669120.0,15732736.0,9338880.0,9408512.0,9310208.0,9019392.0,155922432.0,65777664.0,47210496.0,34107392.0,40472576.0,13660160.0,69812224.0,30298112.0,792535040.0,95567872.0,13615104.0,47034368.0,29601792.0,27283456.0,26927104.0,27025408.0
1717052619,15933440.0,265576448.0,384131072.0,366350336.0,351555584.0,379437056.0,385327104.0,49516544.0,70959104.0,54317056.0,53399552.0,54161408.0,53805056.0,33357824.0,15503360.0,9457664.0,9089024.0,10162176.0,9166848.0,155926528.0,65777664.0,47210496.0,34295808.0,41160704.0,13660160.0,69812224.0,27959296.0,792846336.0,95694848.0,13615104.0,48685056.0,29601792.0,27402240.0,26927104.0,27025408.0
1717052634,15933440.0,265302016.0,384131072.0,368664576.0,355745792.0,379461632.0,385441792.0,49614848.0,71180288.0,55001088.0,53813248.0,54267904.0,54366208.0,32866304.0,14909440.0,9994240.0,9302016.0,10162176.0,8765440.0,151220224.0,65781760.0,47210496.0,32985088.0,39321600.0,12861440.0,65617920.0,27959296.0,792846336.0,93749248.0,13615104.0,48762880.0,28164096.0,27402240.0,26939392.0,27181056.0
1717052649,15933440.0,265601024.0,387993600.0,368971776.0,355790848.0,379494400.0,385744896.0,49618944.0,71426048.0,55738368.0,53886976.0,54738944.0,54366208.0,32866304.0,14909440.0,9994240.0,9089024.0,9203712.0,9752576.0,151552000.0,65781760.0,44351488.0,32985088.0,39321600.0,12861440.0,65617920.0,27959296.0,792899584.0,93749248.0,13615104.0,47865856.0,28172288.0,28422144.0,27041792.0,27193344.0
1717052664,15929344.0,265342976.0,388091904.0,368996352.0,355790848.0,379518976.0,385744896.0,49618944.0,71557120.0,55554048.0,54534144.0,54738944.0,55001088.0,34545664.0,15331328.0,9367552.0,10096640.0,10072064.0,9961472.0,151552000.0,65781760.0,44351488.0,32985088.0,39567360.0,12869632.0,65490944.0,27959296.0,763551744.0,93904896.0,13615104.0,47865856.0,28196864.0,27467776.0,27041792.0,27193344.0
1717052679,15929344.0,266272768.0,389439488.0,368775168.0,355835904.0,382046208.0,388743168.0,49623040.0,72450048.0,56791040.0,55341056.0,54906880.0,55140352.0,34365440.0,15945728.0,8962048.0,10096640.0,8826880.0,9072640.0,151605248.0,65781760.0,44351488.0,33255424.0,41000960.0,12869632.0,65490944.0,27959296.0,763600896.0,94011392.0,13615104.0,48558080.0,28196864.0,27676672.0,27062272.0,27439104.0
1717052694,15929344.0,266272768.0,397291520.0,368775168.0,355835904.0,382087168.0,388812800.0,49635328.0,73293824.0,56791040.0,55549952.0,55492608.0,55988224.0,33579008.0,15945728.0,9760768.0,9334784.0,9498624.0,9072640.0,164069376.0,65781760.0,44351488.0,33255424.0,41000960.0,12865536.0,65490944.0,27959296.0,763744256.0,94130176.0,13615104.0,48754688.0,28282880.0,28098560.0,28049408.0,27439104.0
1717052709,15929344.0,266530816.0,397291520.0,368869376.0,358133760.0,382087168.0,388857856.0,49664000.0,73293824.0,56872960.0,55549952.0,56672256.0,57245696.0,33579008.0,14708736.0,9637888.0,9334784.0,8986624.0,8871936.0,164069376.0,66125824.0,44351488.0,33255424.0,41037824.0,12898304.0,65490944.0,27959296.0,763744256.0,94240768.0,13615104.0,48754688.0,28286976.0,28098560.0,28053504.0,27873280.0
