timestamp,beacon-metrics-gazer--675f3dce361d4f7da9fb6dde5b71cf03,cadvisor,cl-1-prysm-geth--a605baf59c4045a38d9e4d5f59d119d6,cl-2-prysm-geth--19001ea77c3545afa6c69ee28ba6aeef,cl-3-prysm-geth--d90a7d68dc274ecd8867ffb91b6f0de5,cl-4-prysm-geth--5be24fc6314f4152b35f9988d9d5069f,cl-5-prysm-geth--f4c42ddc242b43d7be6229d237ac1440,dora--6ad1bbd68ba74d9ea474027c4cbfe50f,el-1-geth-prysm--ae5abeea1d954559abc6f3e3e6750d6e,el-2-geth-prysm--0a52dd5b5d314aa0bb8409a102987dfb,el-3-geth-prysm--2b6ea066b8b24382a1b415d682ffb160,el-4-geth-prysm--60458066b7af49f9a4a45a63eba6a4b7,el-5-geth-prysm--35ede4594838490089a6718f61d8908e,el-forkmon--c55ed8e688eb4ca88cb9ae5d8280656b,ethereum-metrics-exporter-1-prysm-geth--1f7daa0a4737425282cb1bb09957a640,ethereum-metrics-exporter-2-prysm-geth--ca527045f38147a7bfb90eb2cd9ad76f,ethereum-metrics-exporter-3-prysm-geth--f0aaab339a2d4cfaa261c0fad2cffa1c,ethereum-metrics-exporter-4-prysm-geth--95fc04cafe5b4c78b80aab2f04c361f9,ethereum-metrics-exporter-5-prysm-geth--ac14cd1efa804a04bdfa02792a93aec7,grafana--e9468133916047cd82ef18a42a107214,helpers-grafana-1,kurtosis-api--6fce6122dc6c43d09e200f491eb776fa,kurtosis-engine--73e0d765f58b4761a30feebea23dd3b9,kurtosis-logs-aggregator,kurtosis-logs-collector--6fce6122dc6c43d09e200f491eb776fa,kurtosis-reverse-proxy--73e0d765f58b4761a30feebea23dd3b9,portainer,prometheus,prometheus--00088d92694440d2a227ca9549927893,validator-key-generation-cl-validator-keystore--2da60df637644c159167fc278b5abb0d,vc-1-geth-prysm--b96868daa3ff4844be18567ef2e373cf,vc-2-geth-prysm--64ad8039224d446bb49d93690f987a3f,vc-3-geth-prysm--84b5aadb1b4c483cb966da5ab80a4004,vc-4-geth-prysm--23c34b62238a4fd8b3ed332c76dc5b95,vc-5-geth-prysm--a9e8745b53c64ddd9873209e050c85e4
1717045975,8658944.0,169910272.0,304214016.0,276832256.0,332603392.0,309624832.0,296194048.0,39395328.0,55111680.0,47300608.0,47894528.0,46665728.0,47034368.0,27873280.0,11526144.0,8052736.0,8884224.0,9121792.0,8921088.0,153911296.0,63176704.0,44498944.0,36405248.0,39981056.0,18632704.0,102363136.0,20627456.0,900345856.0,98078720.0,16207872.0,42061824.0,27488256.0,26816512.0,26009600.0,26578944.0
1717045990,8658944.0,169852928.0,306155520.0,284418048.0,338354176.0,311783424.0,296001536.0,28631040.0,55132160.0,47874048.0,47960064.0,47865856.0,47542272.0,27992064.0,11034624.0,8720384.0,8667136.0,9011200.0,8409088.0,153944064.0,63176704.0,44515328.0,36700160.0,40046592.0,18632704.0,102445056.0,20627456.0,900341760.0,98086912.0,16207872.0,42119168.0,26636288.0,26820608.0,26021888.0,26587136.0
1717046005,8658944.0,169840640.0,317022208.0,286838784.0,338378752.0,319832064.0,298139648.0,28647424.0,55336960.0,47820800.0,48013312.0,48414720.0,47570944.0,27873280.0,10633216.0,8941568.0,9031680.0,9195520.0,8376320.0,155484160.0,63176704.0,44515328.0,36700160.0,40144896.0,18632704.0,102445056.0,20627456.0,900374528.0,96665600.0,16207872.0,42164224.0,26378240.0,27643904.0,26046464.0,26603520.0
1717046020,8658944.0,169840640.0,340598784.0,318787584.0,340537344.0,322330624.0,307179520.0,28782592.0,55701504.0,48009216.0,48168960.0,48234496.0,47796224.0,28741632.0,11223040.0,8699904.0,8781824.0,8749056.0,8425472.0,155492352.0,63176704.0,44515328.0,36700160.0,39612416.0,18735104.0,102436864.0,18391040.0,900382720.0,96669696.0,16207872.0,42184704.0,26402816.0,27893760.0,26062848.0,26628096.0
1717046035,8658944.0,258560000.0,348139520.0,319176704.0,359018496.0,322293760.0,340602880.0,28794880.0,56668160.0,48672768.0,48914432.0,48754688.0,47947776.0,29577216.0,10498048.0,9203712.0,8871936.0,8876032.0,8527872.0,155500544.0,63176704.0,44519424.0,36700160.0,40579072.0,19439616.0,102436864.0,18391040.0,682708992.0,96673792.0,16207872.0,42205184.0,27586560.0,27906048.0,26533888.0,27668480.0
1717046050,8658944.0,258621440.0,350830592.0,318963712.0,385769472.0,322310144.0,340652032.0,28807168.0,56614912.0,48791552.0,48766976.0,48783360.0,48132096.0,27926528.0,11399168.0,9605120.0,9310208.0,9039872.0,8839168.0,155504640.0,63176704.0,44584960.0,37601280.0,40091648.0,19255296.0,102436864.0,18391040.0,682831872.0,96677888.0,16207872.0,42250240.0,27607040.0,28545024.0,26574848.0,27672576.0
1717046065,8658944.0,258580480.0,353529856.0,319000576.0,385794048.0,322334720.0,342802432.0,28827648.0,57622528.0,49565696.0,49594368.0,49659904.0,49287168.0,28131328.0,10981376.0,9064448.0,8708096.0,9437184.0,8990720.0,155508736.0,63176704.0,44584960.0,37601280.0,40738816.0,19251200.0,102436864.0,18391040.0,686714880.0,96681984.0,16207872.0,42254336.0,27619328.0,28553216.0,28065792.0,25305088.0
1717046080,8658944.0,258310144.0,356319232.0,330076160.0,385839104.0,342470656.0,347119616.0,28839936.0,57602048.0,49545216.0,49168384.0,50184192.0,49123328.0,28708864.0,11243520.0,8978432.0,8515584.0,9150464.0,9334784.0,155504640.0,63176704.0,44584960.0,37601280.0,40222720.0,19288064.0,102436864.0,18391040.0,745787392.0,96686080.0,16207872.0,41574400.0,28127232.0,26083328.0,28233728.0,25317376.0
1717046095,8658944.0,258818048.0,356335616.0,341147648.0,385900544.0,342601728.0,349581312.0,28860416.0,57888768.0,50720768.0,50159616.0,50343936.0,49987584.0,27914240.0,11255808.0,8654848.0,9125888.0,9052160.0,8331264.0,156962816.0,63176704.0,44584960.0,37601280.0,40165376.0,19255296.0,102436864.0,18391040.0,746057728.0,96694272.0,16207872.0,41578496.0,28147712.0,26095616.0,26017792.0,25341952.0
1717046110,8658944.0,258236416.0,360714240.0,341200896.0,370311168.0,342630400.0,349667328.0,25034752.0,57946112.0,51245056.0,50647040.0,50352128.0,49872896.0,28884992.0,10788864.0,9097216.0,8904704.0,8220672.0,8945664.0,156975104.0,63041536.0,44584960.0,37650432.0,40239104.0,19251200.0,97497088.0,18391040.0,747880448.0,96702464.0,16207872.0,41590784.0,27725824.0,26103808.0,26034176.0,26193920.0
1717046125,8658944.0,258486272.0,370397184.0,349761536.0,370331648.0,342650880.0,349896704.0,25038848.0,58920960.0,51515392.0,50388992.0,51023872.0,50372608.0,28807168.0,11845632.0,8896512.0,8843264.0,8196096.0,8368128.0,156979200.0,63041536.0,44584960.0,37650432.0,40501248.0,19251200.0,97497088.0,18391040.0,748732416.0,96755712.0,16207872.0,41603072.0,27729920.0,26529792.0,26157056.0,26218496.0
1717046140,8658944.0,265396224.0,378134528.0,352366592.0,370257920.0,346890240.0,353886208.0,25022464.0,59490304.0,51105792.0,51232768.0,51838976.0,50343936.0,28401664.0,10653696.0,8613888.0,8876032.0,8687616.0,8359936.0,156979200.0,63041536.0,44584960.0,37650432.0,40497152.0,4997120.0,97497088.0,18038784.0,748920832.0,97017856.0,16207872.0,25767936.0,27750400.0,26562560.0,26329088.0,26238976.0
1717046155,8658944.0,265658368.0,378413056.0,352120832.0,364961792.0,347033600.0,356302848.0,25022464.0,59310080.0,51810304.0,51400704.0,51757056.0,50524160.0,28225536.0,11509760.0,8581120.0,8491008.0,9687040.0,8908800.0,156987392.0,63041536.0,44584960.0,37650432.0,40820736.0,4960256.0,97497088.0,18038784.0,749187072.0,97026048.0,16207872.0,25935872.0,27766784.0,26251264.0,25956352.0,27688960.0
