timestamp,beacon-metrics-gazer--675f3dce361d4f7da9fb6dde5b71cf03,cadvisor,cl-1-prysm-geth--a605baf59c4045a38d9e4d5f59d119d6,cl-2-prysm-geth--19001ea77c3545afa6c69ee28ba6aeef,cl-3-prysm-geth--d90a7d68dc274ecd8867ffb91b6f0de5,cl-4-prysm-geth--5be24fc6314f4152b35f9988d9d5069f,cl-5-prysm-geth--f4c42ddc242b43d7be6229d237ac1440,dora--6ad1bbd68ba74d9ea474027c4cbfe50f,el-1-geth-prysm--ae5abeea1d954559abc6f3e3e6750d6e,el-2-geth-prysm--0a52dd5b5d314aa0bb8409a102987dfb,el-3-geth-prysm--2b6ea066b8b24382a1b415d682ffb160,el-4-geth-prysm--60458066b7af49f9a4a45a63eba6a4b7,el-5-geth-prysm--35ede4594838490089a6718f61d8908e,el-forkmon--c55ed8e688eb4ca88cb9ae5d8280656b,ethereum-metrics-exporter-1-prysm-geth--1f7daa0a4737425282cb1bb09957a640,ethereum-metrics-exporter-2-prysm-geth--ca527045f38147a7bfb90eb2cd9ad76f,ethereum-metrics-exporter-3-prysm-geth--f0aaab339a2d4cfaa261c0fad2cffa1c,ethereum-metrics-exporter-4-prysm-geth--95fc04cafe5b4c78b80aab2f04c361f9,ethereum-metrics-exporter-5-prysm-geth--ac14cd1efa804a04bdfa02792a93aec7,grafana--e9468133916047cd82ef18a42a107214,helpers-grafana-1,kurtosis-api--6fce6122dc6c43d09e200f491eb776fa,kurtosis-engine--73e0d765f58b4761a30feebea23dd3b9,kurtosis-logs-aggregator,kurtosis-logs-collector--6fce6122dc6c43d09e200f491eb776fa,kurtosis-reverse-proxy--73e0d765f58b4761a30feebea23dd3b9,portainer,prometheus,prometheus--00088d92694440d2a227ca9549927893,validator-key-generation-cl-validator-keystore--2da60df637644c159167fc278b5abb0d,vc-1-geth-prysm--b96868daa3ff4844be18567ef2e373cf,vc-2-geth-prysm--64ad8039224d446bb49d93690f987a3f,vc-3-geth-prysm--84b5aadb1b4c483cb966da5ab80a4004,vc-4-geth-prysm--23c34b62238a4fd8b3ed332c76dc5b95,vc-5-geth-prysm--a9e8745b53c64ddd9873209e050c85e4
1717046125,9052160.0,306262016.0,376676352.0,352088064.0,371609600.0,343928832.0,351948800.0,26017792.0,60108800.0,51826688.0,50708480.0,51367936.0,50671616.0,29581312.0,11853824.0,8896512.0,8847360.0,8200192.0,8372224.0,163995648.0,70414336.0,60411904.0,38404096.0,58097664.0,19951616.0,99020800.0,25141248.0,898838528.0,100790272.0,24584192.0,41967616.0,28086272.0,26832896.0,26439680.0,26537984.0
1717046140,9052160.0,303382528.0,384413696.0,352448512.0,370339840.0,346968064.0,353972224.0,25214976.0,60715008.0,51429376.0,51589120.0,52219904.0,50413568.0,29179904.0,10661888.0,8613888.0,8880128.0,8691712.0,8364032.0,163995648.0,70414336.0,60411904.0,38404096.0,58408960.0,19456000.0,99020800.0,24788992.0,899080192.0,101163008.0,24584192.0,42119168.0,28143616.0,26873856.0,26357760.0,26562560.0
1717046155,9052160.0,303894528.0,384692224.0,352215040.0,365056000.0,347127808.0,356397056.0,25214976.0,60547072.0,52166656.0,51765248.0,52150272.0,50630656.0,29011968.0,11517952.0,8581120.0,8495104.0,9691136.0,8912896.0,164003840.0,70414336.0,60411904.0,38404096.0,59228160.0,19419136.0,99020800.0,24788992.0,899399680.0,101277696.0,24584192.0,42336256.0,28176384.0,26578944.0,26103808.0,28020736.0
1717046170,9052160.0,304242688.0,384454656.0,352251904.0,365096960.0,347152384.0,356466688.0,25219072.0,60596224.0,52887552.0,52912128.0,52322304.0,51171328.0,29609984.0,10940416.0,9125888.0,9363456.0,10260480.0,8572928.0,164012032.0,70414336.0,60411904.0,38404096.0,59641856.0,19529728.0,99020800.0,24788992.0,899506176.0,101392384.0,24584192.0,42356736.0,28184576.0,26591232.0,26124288.0,28078080.0
1717046185,9052160.0,306098176.0,384524288.0,352280576.0,365133824.0,347193344.0,356478976.0,25313280.0,61730816.0,53235712.0,53026816.0,53145600.0,51539968.0,29978624.0,11587584.0,9048064.0,9297920.0,9977856.0,9510912.0,164020224.0,70414336.0,60411904.0,38404096.0,60035072.0,19423232.0,99020800.0,24788992.0,900259840.0,101502976.0,24584192.0,42426368.0,28188672.0,26894336.0,26210304.0,25952256.0
1717046200,9052160.0,305819648.0,388411392.0,360845312.0,365293568.0,349364224.0,356507648.0,25374720.0,61980672.0,52928512.0,53211136.0,53706752.0,52908032.0,27312128.0,11612160.0,8990720.0,8949760.0,10031104.0,9728000.0,164028416.0,70410240.0,60411904.0,38404096.0,59604992.0,19423232.0,99020800.0,27598848.0,900304896.0,101605376.0,24584192.0,42442752.0,28200960.0,26927104.0,26218496.0,25956352.0
1717046215,9052160.0,305557504.0,388423680.0,360873984.0,365338624.0,349442048.0,356589568.0,25411584.0,62451712.0,53907456.0,53313536.0,53514240.0,53833728.0,29564928.0,11542528.0,8458240.0,9592832.0,9195520.0,8613888.0,164024320.0,70561792.0,60411904.0,37642240.0,60063744.0,19554304.0,99020800.0,27598848.0,901107712.0,101728256.0,24584192.0,42455040.0,28209152.0,29036544.0,27308032.0,27119616.0
1717046230,9052160.0,306626560.0,388460544.0,363077632.0,365629440.0,349507584.0,357150720.0,25079808.0,62631936.0,53907456.0,53465088.0,53714944.0,53936128.0,31358976.0,10641408.0,8957952.0,8372224.0,8613888.0,9740288.0,164024320.0,70561792.0,60411904.0,38039552.0,60645376.0,19423232.0,98906112.0,27598848.0,901328896.0,101838848.0,24584192.0,42536960.0,28438528.0,29044736.0,27652096.0,27947008.0
1717046245,13561856.0,307712000.0,398073856.0,365228032.0,365391872.0,349802496.0,356896768.0,40222720.0,62885888.0,54329344.0,53882880.0,53747712.0,53895168.0,27553792.0,11272192.0,8916992.0,9289728.0,9211904.0,8531968.0,162267136.0,70561792.0,60411904.0,38039552.0,60772352.0,19427328.0,98906112.0,27598848.0,901550080.0,101998592.0,24584192.0,42688512.0,28786688.0,29200384.0,26976256.0,26808320.0
1717046260,13561856.0,307449856.0,400261120.0,367468544.0,365432832.0,357048320.0,360685568.0,40243200.0,63512576.0,54435840.0,54333440.0,54935552.0,55881728.0,31363072.0,11055104.0,8871936.0,8458240.0,9289728.0,8404992.0,162267136.0,70561792.0,60411904.0,38039552.0,61394944.0,19427328.0,98906112.0,27598848.0,901824512.0,102109184.0,24584192.0,42807296.0,28180480.0,27140096.0,26992640.0,26906624.0
1717046275,13561856.0,307953664.0,400277504.0,367497216.0,365469696.0,357138432.0,362860544.0,40247296.0,64106496.0,54927360.0,54784000.0,54886400.0,55848960.0,30134272.0,11444224.0,9543680.0,8912896.0,9662464.0,9105408.0,162267136.0,70561792.0,60411904.0,38039552.0,62205952.0,19578880.0,98906112.0,27598848.0,778629120.0,102227968.0,24584192.0,44007424.0,28196864.0,27193344.0,27611136.0,26927104.0
1717046290,13561856.0,307961856.0,400310272.0,367542272.0,365547520.0,357150720.0,363151360.0,40247296.0,63754240.0,54972416.0,55042048.0,55009280.0,55910400.0,31694848.0,10956800.0,8372224.0,8241152.0,8679424.0,8458240.0,162320384.0,70561792.0,60411904.0,38150144.0,62693376.0,19460096.0,98906112.0,27598848.0,779956224.0,102346752.0,24584192.0,44220416.0,28368896.0,27258880.0,27848704.0,26955776.0
1717046305,13557760.0,307945472.0,400322560.0,375586816.0,365576192.0,357199872.0,363171840.0,40263680.0,64962560.0,56049664.0,55623680.0,55054336.0,56307712.0,30789632.0,11436032.0,8777728.0,8781824.0,9220096.0,9199616.0,162328576.0,70561792.0,60411904.0,38150144.0,62664704.0,19427328.0,98906112.0,27598848.0,780034048.0,102461440.0,24584192.0,44249088.0,28409856.0,27258880.0,27881472.0,26980352.0
1717046320,13557760.0,308211712.0,400445440.0,375619584.0,359424000.0,364724224.0,366424064.0,40296448.0,65167360.0,56102912.0,55836672.0,55742464.0,56209408.0,28508160.0,11706368.0,9363456.0,8716288.0,8871936.0,9129984.0,162328576.0,70561792.0,60411904.0,38150144.0,63025152.0,19423232.0,98906112.0,25227264.0,781942784.0,102576128.0,24584192.0,45248512.0,28418048.0,27725824.0,27922432.0,27787264.0
1717046335,13557760.0,308232192.0,400457728.0,375635968.0,359460864.0,365068288.0,369139712.0,40304640.0,65925120.0,57323520.0,56033280.0,55963648.0,56352768.0,31379456.0,11427840.0,8957952.0,9220096.0,9076736.0,9060352.0,162328576.0,70561792.0,60411904.0,38150144.0,63889408.0,19562496.0,98906112.0,25227264.0,782581760.0,102690816.0,24584192.0,45305856.0,29937664.0,27729920.0,25534464.0,27979776.0
1717046350,13557760.0,307957760.0,400490496.0,375672832.0,359518208.0,365121536.0,369176576.0,40316928.0,65798144.0,56958976.0,56946688.0,56889344.0,56381440.0,30580736.0,10932224.0,9568256.0,8822784.0,9441280.0,9244672.0,162328576.0,70561792.0,60411904.0,37859328.0,64069632.0,19423232.0,98975744.0,25227264.0,841699328.0,102801408.0,24584192.0,45326336.0,29949952.0,27734016.0,25645056.0,28082176.0
1717046365,13557760.0,307974144.0,400502784.0,392925184.0,359550976.0,365166592.0,369184768.0,28557312.0,66121728.0,57368576.0,57237504.0,56885248.0,56463360.0,28389376.0,11182080.0,8908800.0,9023488.0,8974336.0,8646656.0,162332672.0,70561792.0,60411904.0,37859328.0,64421888.0,19427328.0,98971648.0,25227264.0,841764864.0,102907904.0,24584192.0,45326336.0,29962240.0,27742208.0,25653248.0,28106752.0
1717046380,13557760.0,308219904.0,402718720.0,393527296.0,359632896.0,373993472.0,369221632.0,28581888.0,66396160.0,57864192.0,58052608.0,57737216.0,56475648.0,33005568.0,10674176.0,8298496.0,9261056.0,9306112.0,9396224.0,162328576.0,70561792.0,60411904.0,37859328.0,64737280.0,19427328.0,98971648.0,25227264.0,841916416.0,103268352.0,24584192.0,45338624.0,29974528.0,27762688.0,25657344.0,28147712.0
