timestamp,beacon-metrics-gazer--675f3dce361d4f7da9fb6dde5b71cf03,cadvisor,cl-1-prysm-geth--a605baf59c4045a38d9e4d5f59d119d6,cl-2-prysm-geth--19001ea77c3545afa6c69ee28ba6aeef,cl-3-prysm-geth--d90a7d68dc274ecd8867ffb91b6f0de5,cl-4-prysm-geth--5be24fc6314f4152b35f9988d9d5069f,cl-5-prysm-geth--f4c42ddc242b43d7be6229d237ac1440,dora--6ad1bbd68ba74d9ea474027c4cbfe50f,el-1-geth-prysm--ae5abeea1d954559abc6f3e3e6750d6e,el-2-geth-prysm--0a52dd5b5d314aa0bb8409a102987dfb,el-3-geth-prysm--2b6ea066b8b24382a1b415d682ffb160,el-4-geth-prysm--60458066b7af49f9a4a45a63eba6a4b7,el-5-geth-prysm--35ede4594838490089a6718f61d8908e,el-forkmon--c55ed8e688eb4ca88cb9ae5d8280656b,ethereum-metrics-exporter-1-prysm-geth--1f7daa0a4737425282cb1bb09957a640,ethereum-metrics-exporter-2-prysm-geth--ca527045f38147a7bfb90eb2cd9ad76f,ethereum-metrics-exporter-3-prysm-geth--f0aaab339a2d4cfaa261c0fad2cffa1c,ethereum-metrics-exporter-4-prysm-geth--95fc04cafe5b4c78b80aab2f04c361f9,ethereum-metrics-exporter-5-prysm-geth--ac14cd1efa804a04bdfa02792a93aec7,grafana--e9468133916047cd82ef18a42a107214,helpers-grafana-1,kurtosis-api--6fce6122dc6c43d09e200f491eb776fa,kurtosis-engine--73e0d765f58b4761a30feebea23dd3b9,kurtosis-logs-aggregator,kurtosis-logs-collector--6fce6122dc6c43d09e200f491eb776fa,kurtosis-reverse-proxy--73e0d765f58b4761a30feebea23dd3b9,portainer,prometheus,prometheus--00088d92694440d2a227ca9549927893,validator-key-generation-cl-validator-keystore--2da60df637644c159167fc278b5abb0d,vc-1-geth-prysm--b96868daa3ff4844be18567ef2e373cf,vc-2-geth-prysm--64ad8039224d446bb49d93690f987a3f,vc-3-geth-prysm--84b5aadb1b4c483cb966da5ab80a4004,vc-4-geth-prysm--23c34b62238a4fd8b3ed332c76dc5b95,vc-5-geth-prysm--a9e8745b53c64ddd9873209e050c85e4
1717045975,31.163786444194308,665.0366197183099,77096.43128321944,79320.98327195279,76011.01215285395,76255.96177353039,76462.44467443244,394.0339605323543,10627.036160865156,9354.16389958826,10771.791128579449,8600.195971692976,9985.795329609922,10610.810810810812,6132.227160052704,6897.831507703268,6650.929148335413,6338.348886011519,6460.097902726008,3.131780864818916,0.0,154.47864033073034,3.3932734938506184,23777.763038623954,26736.20475514549,11.825651260058173,0.9405020489508923,52569.42496493689,33305.62137967351,3.125907071248353,2633.7866953945595,2385.434976021527,2736.719063098366,2527.7821430976805,2522.2055547979458
1717045990,31.75031480482101,654.8654931916307,75065.20399630298,74568.9450383328,73752.3257894266,75763.93748012178,73317.06625362682,385.88664483660415,10804.704093724149,8262.716806704539,12092.559102298726,10745.693470416012,8764.177197864867,15140.702715035366,4984.523522051238,5445.48245614035,5016.717461455719,5377.52759864466,5315.122636744912,3.212777675784836,0.0,162.16036080069316,9.991851305731249,22666.56420165115,26528.588683029102,12.026447133359119,0.903342366757001,53306.53420280975,32872.48322147651,3.173739571998549,2604.1233924073013,2390.609347096999,2438.762374040041,2431.5290873510053,2457.9975714758802
1717046005,33.55750288703213,662.6859652267432,76865.49010255188,78037.72736470535,76588.74116975999,80194.27476614449,77778.22295023907,320.65192404946896,11086.294305794294,8925.621694610105,9921.189250501702,10813.656261686354,8366.299471416514,14899.416589902181,6807.125467350666,6969.14527064577,6885.4710996508675,7136.946010383475,7328.2583824694175,4.654667967018352,0.0,163.94275365519678,9.25630386211299,22987.520347259902,26490.6431060892,6.871663041328851,0.9137983551629606,53464.559323894195,33774.1935483871,4.6741452991453,2292.799461641992,2319.7770120492505,2283.0861317723693,2325.365235876792,2338.2877526753864
1717046020,30.71434786391717,646.7187363644297,66800.42842630626,65518.40984800018,66094.57944763271,69497.97988866943,67703.80046445159,381.20149221731486,10619.426716182259,8909.043997217923,10670.938459484716,10730.253615225705,7111.994916294153,15136.295491580662,5983.670365068003,6242.503259452412,6666.15377653075,6754.75904272757,7067.285689139238,3.134234798961225,0.0,18.37655747262951,7.132181842259596,20213.28885560624,22862.365002169096,8.625859126343466,0.0,55164.95755517826,33937.85878621367,3.0432797861009067,2364.200724262804,2492.4152944718494,2433.055040197897,2492.423732237861,2293.775806698272
1717046035,31.610289014752958,676.5645684027937,77303.92004441978,76970.775180016,76452.90453234718,78559.3811194078,78594.81539670071,386.5992020150235,10397.653997667203,8495.458540873133,9079.540877970196,9074.43798662134,8013.267684799896,12006.665780848614,5475.201643751776,6516.906824611034,6889.571088338759,6799.628244561971,6380.013006720139,3.0805113648865707,0.0,12.69933056068323,0.0,21538.21276978013,26413.812772865884,7.910529187124931,0.0,56513.77167764073,34752.06429593747,3.002037096601265,2431.274358741956,2535.9281437125746,2444.421549099068,2641.209929891089,2558.1245700845407
1717046050,31.864957573569235,663.0289234065345,74800.7737824306,74589.70139757344,72771.21787415227,75274.60432763213,73041.59048353344,387.3227257004496,11191.62539396668,9779.62471273344,10374.887163747968,9583.245792449878,9267.203329750499,17160.338711523058,3285.647237618452,4056.2862238074003,4692.123257259568,5214.797555721634,4681.295668206962,3.1068995361842835,0.0,13.190816908827532,0.0,22837.79939950787,25885.465962868588,7.166096948231125,0.0,55129.776170020355,33001.78555284332,3.134234798961225,2379.9180238037834,2354.4630136366723,2507.6568490570216,2461.931074273795,2426.552621792488
1717046065,38.193268774971216,671.1005002273761,76106.6211513311,76203.99161980372,75281.998798585,78190.9641674737,76410.31907975873,327.56267346103095,10423.62592649614,10161.432299730172,9798.881062767476,9654.122358790222,10983.13230740792,17602.608994164093,4728.768926925608,5529.882426155179,5848.576290414067,6855.413405467728,6537.6125405603025,7.893371822917842,0.0,16.579625533079433,0.0,23204.03637170104,26395.94814699123,8.147492900041902,0.0,53157.761591137096,33552.325453060505,7.675270279160546,2180.024014845541,2146.891062482379,2198.791860490752,2226.374431585526,2392.2338469918072
1717046080,39.87417683133811,665.1900157409489,64699.38486226264,65777.61565916183,64432.44033560519,65880.3569810637,64577.31867938243,392.2482974016397,9712.814493267186,10750.218536366692,10696.396026972845,10710.398511256355,10862.577604567907,17234.323867255276,4508.288284246652,5231.120549884679,5559.703657420838,6806.711011891201,5936.45092059189,9.33955970647098,0.0,11.360050489113284,0.0,21648.18092428712,22526.04154867357,8.570903822214968,0.0,52061.51874399231,33779.5823150411,9.635679544828852,2323.3571603536197,2349.037084195448,2520.7266757393127,2320.7870350037333,2337.238290643546
1717046095,38.17736658505407,656.4365443934047,76062.34315149915,76366.42247462866,75751.31776686182,78566.16842058227,76764.01153562406,397.7871918518184,8890.738905406894,9378.79450616744,10297.746558757444,10781.706879540765,9385.784142507859,13530.80674252377,5017.050240160259,5437.685292054225,6304.068100750596,6469.081114771615,6124.853024430606,10.688188461118989,0.0,11.03678176453364,0.0,23398.64540091763,26043.310896539864,11.254536267168913,0.0,53225.85788864377,34794.97004933051,10.908281389136242,2441.5947516731244,2586.4870134090074,2505.027017450616,2532.379319440781,2485.530833370491
1717046110,41.19172142505923,645.8683917214852,73747.9646017699,75393.1234373963,73010.86765994741,74804.48821788808,73290.7641428853,395.7790630932933,10395.244705144853,9563.544552685673,11526.30176529366,11335.928196533321,7830.272188843037,16907.1973054423,3939.5970243130105,4100.630893728961,5388.035694612758,4646.998437848695,4151.440329218107,9.061684178730934,268.4293076406005,9.114583333333334,0.0,22402.255389718077,24977.075737397117,9.289774612373096,0.0,55056.03759942154,33281.89248878669,9.308304337226568,2401.2683384319944,2543.5905427668195,2393.3493911414425,2396.9928898147723,2274.5755888076224
