timestamp,beacon-metrics-gazer--7b1c0d7a4c6c42769a4616ec14f7e0bf,cadvisor,cl-1-prysm-geth--abca67d1ee6a4e7fb261820a377d0e02,cl-2-prysm-geth--88ff2bdd3fd74ddab386856c2fafe412,dora--63267cc0bfe34136b43e54e3e027e2da,el-1-geth-prysm--cec91d692939414cbf440582a04a3f84,el-2-geth-prysm--1bf91a17ec80479eaa038c1be3f239ec,el-forkmon--7d8d78deeeda49e9a4c8ee2db9b532f4,ethereum-metrics-exporter-1-prysm-geth--a3ceedc115a04e77a18ec8f2c78e35c8,ethereum-metrics-exporter-2-prysm-geth--f67e34040cf240b5a2b6a8c4353d6e3d,grafana--f007a2d4c20d41fc9166ce3ae9a608c9,helpers-grafana-1,kurtosis-api--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-engine--229920ee62bc4cf39f51c74beed4423d,kurtosis-logs-aggregator,kurtosis-logs-collector--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-reverse-proxy--229920ee62bc4cf39f51c74beed4423d,portainer,prometheus,prometheus--66f832a0bccc478f82d5968272eff43c,validator-key-generation-cl-validator-keystore--94f5bf856715425ba784293f58b92222,vc-1-geth-prysm--0567dd7483864d8f8c8946b2e839f136,vc-2-geth-prysm--d1e87affcb63441197384b464cd23d19
1716635835,9416704.0,164798464.0,509689856.0,508788736.0,41152512.0,99729408.0,102973440.0,26419200.0,10702848.0,10395648.0,85209088.0,52969472.0,34332672.0,22634496.0,10571776.0,2842624.0,17317888.0,13488128.0,747384832.0,64229376.0,3067904.0,30912512.0,31199232.0
1716635850,9416704.0,164274176.0,509706240.0,508796928.0,41168896.0,99737600.0,102084608.0,26726400.0,10964992.0,10129408.0,85213184.0,52973568.0,34332672.0,22740992.0,10694656.0,2838528.0,17317888.0,13488128.0,623689728.0,64229376.0,3067904.0,31428608.0,31965184.0
1716635865,9416704.0,164519936.0,509960192.0,508796928.0,41185280.0,99688448.0,102084608.0,26075136.0,11722752.0,9981952.0,85213184.0,52973568.0,34332672.0,22740992.0,10612736.0,2838528.0,17317888.0,13488128.0,623714304.0,64233472.0,3067904.0,30912512.0,32194560.0
1716635880,9412608.0,164233216.0,480612352.0,508858368.0,41218048.0,102281216.0,102219776.0,26136576.0,11010048.0,9969664.0,85213184.0,52973568.0,34332672.0,22740992.0,10469376.0,2842624.0,17321984.0,13488128.0,623718400.0,64233472.0,3067904.0,31019008.0,32194560.0
1716635895,9412608.0,164470784.0,480354304.0,510849024.0,41230336.0,102166528.0,102154240.0,26255360.0,10620928.0,10964992.0,85209088.0,52973568.0,34332672.0,22740992.0,10612736.0,2838528.0,17321984.0,13488128.0,623722496.0,64237568.0,3067904.0,31019008.0,32202752.0
1716635910,9412608.0,164343808.0,480612352.0,510599168.0,41259008.0,102072320.0,102723584.0,26259456.0,11427840.0,10936320.0,85209088.0,52813824.0,34332672.0,22781952.0,10715136.0,2875392.0,17321984.0,13488128.0,623722496.0,64589824.0,3067904.0,31023104.0,32206848.0
1716635925,9412608.0,164245504.0,480346112.0,510590976.0,41263104.0,102174720.0,102273024.0,26353664.0,10756096.0,10526720.0,85209088.0,52813824.0,34332672.0,22781952.0,10661888.0,2850816.0,17321984.0,13488128.0,623767552.0,65138688.0,3067904.0,31023104.0,31576064.0
1716635940,9412608.0,164503552.0,484093952.0,512684032.0,29384704.0,102088704.0,102240256.0,26443776.0,10772480.0,10260480.0,85209088.0,52813824.0,34332672.0,22781952.0,10698752.0,2887680.0,17321984.0,13488128.0,629428224.0,64847872.0,3067904.0,29908992.0,31113216.0
1716635955,9412608.0,163946496.0,481017856.0,512172032.0,29392896.0,102100992.0,102354944.0,26451968.0,10665984.0,10964992.0,85209088.0,52813824.0,34332672.0,22781952.0,10727424.0,2838528.0,17321984.0,13488128.0,629460992.0,64856064.0,3067904.0,29908992.0,31113216.0
1716635970,9412608.0,164442112.0,481288192.0,512225280.0,29396992.0,102359040.0,102469632.0,26304512.0,11710464.0,10244096.0,85213184.0,52822016.0,34332672.0,22470656.0,10596352.0,2850816.0,17321984.0,11624448.0,625512448.0,64851968.0,3067904.0,29908992.0,30855168.0
1716635985,9412608.0,163917824.0,481284096.0,512208896.0,29409280.0,102125568.0,102711296.0,26312704.0,11587584.0,10616832.0,85209088.0,52822016.0,34332672.0,22470656.0,10629120.0,2838528.0,17321984.0,11624448.0,626089984.0,64851968.0,3067904.0,29941760.0,30855168.0
1716636000,9412608.0,163905536.0,491958272.0,512487424.0,29421568.0,102932480.0,102223872.0,26320896.0,11653120.0,10268672.0,85209088.0,52817920.0,34332672.0,22470656.0,10620928.0,2838528.0,17321984.0,11624448.0,626180096.0,64856064.0,3067904.0,29937664.0,30851072.0
1716636015,9412608.0,164405248.0,501133312.0,512208896.0,29425664.0,103002112.0,102232064.0,26324992.0,12095488.0,10813440.0,85209088.0,52817920.0,34332672.0,22470656.0,10563584.0,2842624.0,17321984.0,11624448.0,626454528.0,64856064.0,3067904.0,29937664.0,30851072.0
1716636030,9412608.0,163880960.0,501137408.0,512212992.0,29437952.0,102973440.0,102191104.0,26329088.0,12210176.0,10477568.0,85209088.0,52813824.0,34332672.0,22560768.0,10625024.0,2838528.0,17321984.0,11624448.0,626552832.0,64884736.0,3067904.0,29937664.0,30855168.0
1716636045,9412608.0,163880960.0,501489664.0,512471040.0,29458432.0,103141376.0,102199296.0,26570752.0,10686464.0,10825728.0,85209088.0,52813824.0,34332672.0,22560768.0,10637312.0,2842624.0,17321984.0,11624448.0,686407680.0,64905216.0,3067904.0,29937664.0,30859264.0
1716636060,9412608.0,164380672.0,501755904.0,486551552.0,22593536.0,103460864.0,102227968.0,26570752.0,10792960.0,10207232.0,85209088.0,52813824.0,34332672.0,22560768.0,10502144.0,2936832.0,17321984.0,13340672.0,686419968.0,64892928.0,3067904.0,29937664.0,30855168.0
1716636075,9412608.0,164102144.0,502013952.0,489963520.0,22614016.0,102940672.0,102547456.0,25489408.0,10731520.0,10592256.0,85209088.0,52813824.0,34332672.0,22560768.0,10625024.0,2891776.0,17321984.0,13340672.0,686624768.0,64892928.0,3067904.0,29937664.0,30855168.0
1716636090,9412608.0,163590144.0,499056640.0,489963520.0,22642688.0,103165952.0,102232064.0,26415104.0,11194368.0,10350592.0,85221376.0,52826112.0,34332672.0,22573056.0,10690560.0,2887680.0,17321984.0,13406208.0,686788608.0,64897024.0,3067904.0,29937664.0,31453184.0
1716636105,9412608.0,163561472.0,498806784.0,491802624.0,22650880.0,105213952.0,102334464.0,26345472.0,11530240.0,11214848.0,85213184.0,52826112.0,34332672.0,22573056.0,10829824.0,2887680.0,17321984.0,13406208.0,686796800.0,64897024.0,3067904.0,30199808.0,31465472.0
1716636120,9412608.0,164065280.0,498814976.0,499404800.0,22654976.0,105250816.0,102256640.0,26652672.0,11702272.0,10469376.0,85217280.0,52826112.0,34332672.0,22573056.0,10956800.0,2899968.0,17321984.0,13406208.0,686927872.0,64901120.0,3067904.0,30199808.0,32129024.0
1716636135,9412608.0,164040704.0,498798592.0,495292416.0,22671360.0,105521152.0,102313984.0,26578944.0,11603968.0,10170368.0,85209088.0,52826112.0,34332672.0,22573056.0,11100160.0,2887680.0,17321984.0,13406208.0,687173632.0,64901120.0,3067904.0,30912512.0,32165888.0
1716636150,9412608.0,163774464.0,499064832.0,495296512.0,22675456.0,105357312.0,102273024.0,26406912.0,11423744.0,11120640.0,85209088.0,52826112.0,34332672.0,22605824.0,10870784.0,2887680.0,17321984.0,13406208.0,687493120.0,63737856.0,3067904.0,30396416.0,30191616.0
1716636165,9412608.0,164040704.0,499064832.0,495292416.0,22691840.0,105385984.0,102260736.0,26488832.0,11456512.0,10919936.0,85209088.0,52908032.0,34332672.0,22605824.0,10993664.0,2887680.0,17321984.0,13406208.0,687546368.0,63746048.0,3067904.0,30396416.0,30191616.0
