timestamp,beacon-metrics-gazer--7b1c0d7a4c6c42769a4616ec14f7e0bf,cadvisor,cl-1-prysm-geth--abca67d1ee6a4e7fb261820a377d0e02,cl-2-prysm-geth--88ff2bdd3fd74ddab386856c2fafe412,dora--63267cc0bfe34136b43e54e3e027e2da,el-1-geth-prysm--cec91d692939414cbf440582a04a3f84,el-2-geth-prysm--1bf91a17ec80479eaa038c1be3f239ec,el-forkmon--7d8d78deeeda49e9a4c8ee2db9b532f4,ethereum-metrics-exporter-1-prysm-geth--a3ceedc115a04e77a18ec8f2c78e35c8,ethereum-metrics-exporter-2-prysm-geth--f67e34040cf240b5a2b6a8c4353d6e3d,grafana--f007a2d4c20d41fc9166ce3ae9a608c9,helpers-grafana-1,kurtosis-api--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-engine--229920ee62bc4cf39f51c74beed4423d,kurtosis-logs-aggregator,kurtosis-logs-collector--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-reverse-proxy--229920ee62bc4cf39f51c74beed4423d,portainer,prometheus,prometheus--66f832a0bccc478f82d5968272eff43c,validator-key-generation-cl-validator-keystore--94f5bf856715425ba784293f58b92222,vc-1-geth-prysm--0567dd7483864d8f8c8946b2e839f136,vc-2-geth-prysm--d1e87affcb63441197384b464cd23d19
1716635850,107.36133067564782,37172.01716352526,149898.8237355705,24598.75010887553,160.38522288522284,14883.240932469442,16054.579673776663,2809.3173472547896,898.8045656138139,946.2008383126728,13.932584269662922,0.0,0.0,0.0,311.2038664323374,12863.787448064728,0.0,0.0,528.0168628139821,389.6501263802049,0.0,7487.940834375755,7487.44497349744
1716635865,101.73088401087607,37211.01908534389,24829.58701275533,24598.28486042835,96.62704504583535,15428.056041256279,15432.776162790698,2892.7679172731423,818.2701652089407,912.0577197998571,10.890108901089011,0.0,0.0,0.0,276.8904030795098,12986.395013739027,0.0,0.0,536.9655018421347,390.86178564907794,0.0,6761.288613129016,7138.198932600716
1716635880,100.61875505608151,35897.81370887122,23455.838177771057,24354.32425043288,102.2072072072072,15032.365646753362,15630.001747335313,2971.027060680853,993.0170375444723,928.3176687502811,11.041223584777592,0.0,0.0,0.0,273.0494083038042,11049.580176563275,0.0,0.0,547.6212343864805,386.0724602527068,0.0,7044.098338389098,7209.408571751666
1716635895,101.04070609932815,36935.265311598574,23768.87368678231,23998.35623643895,100.77451152966027,17880.066334991712,16480.97969991174,3854.1347970844963,901.9837931187177,869.9607286281645,13.753632511812599,0.0,0.0,0.0,284.5377436609001,12807.582213481917,0.0,0.0,551.9300194390447,380.94597623851155,0.0,7363.4746583207625,6889.719253115713
1716635910,103.01755014326648,35859.83113754259,25479.49260042283,23826.042726347918,101.56787084469873,17435.204205597154,16126.472915933871,3084.1444757322456,980.0582273493424,913.9983533966755,12.729034531360112,44.938451386834736,0.0,0.0,278.51167893221196,13006.9970715132,0.0,0.0,505.7574206755374,387.515058591611,0.0,7250.802868329594,7370.322182283283
1716635925,102.33488992661773,37544.43005475655,24305.62473357116,24460.804969699602,77.5691916312119,19004.13876790396,18357.449969610334,4060.5789650162064,798.3499920672695,887.7124299314885,12.672937358854613,45.04444146679173,0.0,0.0,244.24895535517922,12590.548364741915,0.0,0.0,521.1820083682009,400.89019489218276,0.0,6688.689080010426,6979.522784198269
1716635940,99.5134609146935,36027.907990842694,22767.12902727854,23639.506775187954,81.29735060743265,17991.03385178408,18163.834817384388,3312.5179538172574,948.7224246656049,892.0259442960703,8.868196430550936,47.576402104556145,0.0,0.0,226.55491839435376,10851.828052293373,0.0,0.0,510.4333868378813,392.9275756545393,0.0,6530.567497850388,7135.458694358093
1716635955,101.26972250951742,36998.32087046075,23630.818873118667,25502.315330157173,98.91822515584893,17253.539752388337,17874.341544447117,3560.0878714302235,773.8740808823529,877.0815025124497,8.875999648475261,5.049633146309884,0.0,0.0,265.3836082744174,12299.549396553673,0.0,0.0,546.0900555136727,387.9230258792303,0.0,7261.628438271041,7093.680164476625
1716635970,103.08677926616191,35962.414851248126,23850.09892975987,24440.958035170093,96.70763827919227,17328.097068287454,18245.776198469623,3473.513941768085,988.4563641886907,906.9273452401596,11.773492070465227,6.5365173435593515,0.0,0.0,266.76735086153633,12357.669717251742,0.0,0.0,526.7648823411773,368.64251738016833,0.0,7438.982109123235,7211.093679964142
1716635985,105.51415797317436,36558.74870025,24790.08286795172,24855.17257101172,96.05626279711562,16769.057274836807,16961.4110707804,3518.853994490358,915.7353399528027,944.7053994892375,11.98944213304702,5.2892113650233945,0.0,0.0,275.2343678893238,12744.188625676516,0.0,0.0,528.3851554663992,379.00848986055513,0.0,7018.224309566077,6838.747229622333
