timestamp,beacon-metrics-gazer--7b1c0d7a4c6c42769a4616ec14f7e0bf,cadvisor,cl-1-prysm-geth--abca67d1ee6a4e7fb261820a377d0e02,cl-2-prysm-geth--88ff2bdd3fd74ddab386856c2fafe412,dora--63267cc0bfe34136b43e54e3e027e2da,el-1-geth-prysm--cec91d692939414cbf440582a04a3f84,el-2-geth-prysm--1bf91a17ec80479eaa038c1be3f239ec,el-forkmon--7d8d78deeeda49e9a4c8ee2db9b532f4,ethereum-metrics-exporter-1-prysm-geth--a3ceedc115a04e77a18ec8f2c78e35c8,ethereum-metrics-exporter-2-prysm-geth--f67e34040cf240b5a2b6a8c4353d6e3d,grafana--f007a2d4c20d41fc9166ce3ae9a608c9,helpers-grafana-1,kurtosis-api--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-engine--229920ee62bc4cf39f51c74beed4423d,kurtosis-logs-aggregator,kurtosis-logs-collector--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-reverse-proxy--229920ee62bc4cf39f51c74beed4423d,portainer,prometheus,prometheus--66f832a0bccc478f82d5968272eff43c,validator-key-generation-cl-validator-keystore--94f5bf856715425ba784293f58b92222,vc-1-geth-prysm--0567dd7483864d8f8c8946b2e839f136,vc-2-geth-prysm--d1e87affcb63441197384b464cd23d19
1716635565,0.004570600632244286,18.989330130651414,14.62102736437861,14.119160719758153,0.0540634390651092,3.4877577290486155,2.971454913834327,0.4339726272075445,0.25265621909137165,0.24927325905913914,0.29259613247388266,0.12177608768594031,0.04765526820556657,0.10170795578318188,1.2213692717623843,0.2532541356722672,0.005813729477494858,0.0046457243424389075,1.1799924441086653,0.4509414870215648,0.002717367133644777,5.188839435485634,5.188179864810526
1716635580,0.004799542062041942,19.117127427885322,14.29326360107882,13.469196457712219,0.05811872065985273,3.4058139275267854,3.5782979558891386,0.5662827754455624,0.23058216003883536,0.2621454829007414,0.21720499092961343,0.12576538206132737,0.04928333183088334,0.09949396165619649,1.2331638989834122,0.2726332502701304,0.007536699681640325,0.004999115592110742,1.1493824105113797,0.3138318692822332,0.003020111656689283,5.771346788496561,5.623004757163512
1716635595,0.004860363428621877,16.972091153980074,13.216730760826797,12.602854994531903,0.03803286708621416,3.0869003281014997,3.264395814337205,0.4897616566224177,0.25954623382985537,0.27765603085553914,0.1900512504674067,0.06388113647801563,0.05045863487384997,0.0009958865555284102,1.2648349719101615,0.28169694540921486,0.004102325581394546,0.018027731175367497,1.2128930962826265,0.3371444568868934,0.0031898208487044126,5.490826161018247,5.665683388928746
1716635610,0.004781354051054359,16.546489104116613,14.06058343109828,12.977997782353809,0.0350393083521849,3.0195995879428126,3.4381677326368014,0.5738152788557271,0.26969811070012045,0.27216990811464237,0.4336749698233412,0.0789095212088055,0.04986631917140345,0.04228247240436455,1.275250445848652,0.28652222654373477,0.0065309620741369565,0.016757434390347783,1.216891420338115,0.33429887341113607,0.002998916869753393,5.081157564787467,4.760352024027708
1716635625,0.004601321585903101,16.12121165031336,14.255056927891138,13.659172985404261,0.028859224379191976,3.2321912402999247,3.5828051656372364,0.5849543636323715,0.2549609686862415,0.2400424015517234,0.4619203975684363,0.07829078359364312,0.0774305786406037,0.043384469556325814,1.3099112521862797,0.26732836686444145,0.00537328797780137,0.017098017021832716,1.1464027407689064,0.34019502092591647,0.002875406379052817,5.424861250417857,5.273358213988705
1716635640,0.0046655374936759855,17.8011057191606,13.851171183439902,12.734850410321636,0.03357923914704194,3.537684379294566,4.236527367703829,0.6637374517374436,0.22590816079560783,0.24528255528255316,0.49654794152544557,0.08504081942008139,0.07640926469280461,0.04551647303485865,1.2651273420845421,0.2633113299426427,0.04072349917563613,0.006979034177163971,1.1117728501892745,0.31515593572486666,0.0027031934451529583,6.147764674229879,5.816840655679548
1716635655,0.005192747357222125,18.465650761928348,12.995663775850344,13.030908459568726,0.03924769803434891,3.930713163407877,4.321631373222731,0.6012400551136148,0.23502351394120996,0.2579573948498745,0.41011357247272257,0.06960959372176044,0.07766582324236454,0.0004062411576873799,1.345334901682259,0.2763338489357406,0.03776851941045955,0.006334148570865029,1.1045952726792354,0.32379959172805517,0.0029539724682628742,6.401491287970737,6.46014958461158
1716635670,0.006122909058117906,17.509935176315857,14.358774908408723,15.665218429738035,0.04165073153377501,3.7774296124544042,3.637392906290287,0.55312358430732,0.3165435292570095,0.2729310569529492,0.44434970872485574,0.14044758746404135,0.04923158923336731,0.0005394688812151067,1.3121206643317218,0.2748498732262843,0.03765320709615338,0.006866221505872122,1.1149789262308003,0.5450774103523863,0.0028673675787414996,5.990214802399326,5.955373258613908
1716635685,0.005736475749233132,15.74504992803102,14.93094138312421,16.594077751673026,0.03490381108679774,3.931313220160071,3.72373007369181,0.4457706725468571,0.2970983245744072,0.2535068382220605,0.4271871770629443,0.1437230223999278,0.04964606588619597,0.08005234369879023,1.33517049438995,0.27188713318284685,0.004162833978651519,0.005693301010489554,1.169995923359177,0.5756848226048206,0.0028576361909697463,5.531564306515436,5.1805669015664995
1716635700,0.0064300780655404755,15.439236675197584,15.794553479410403,16.85857158975485,0.03452637663117219,3.3302235877195105,3.6755227108868347,0.4493459933947457,0.3049207728822572,0.23684716938912664,0.3653722334004087,0.14535001541917872,0.049271960707610786,0.08867287452979586,1.3241048480013828,0.2830581526424021,0.00591694543285115,0.006441822603662788,1.1402235392207851,0.5826748870440135,0.00291289716358557,5.613415388694704,5.407464528069098
1716635715,0.006061076834302541,15.725944024877672,14.1304901026309,13.867550182987307,0.029243061211013822,3.799145842798779,3.836674404344667,0.6198861032925207,0.24595603020690177,0.21712375615029486,0.35031916793144713,0.07697674932102805,0.04999327324095023,0.0,1.3371621032438064,0.2841115361111745,0.005628457481024271,0.02447637140821673,1.0873257802479397,0.38322461874134095,0.0030751760163526625,5.645420262206572,5.576735570705367
1716635730,0.0066252034151451766,15.5441449403448,14.832558452330069,14.702205898920994,0.029814855151383452,3.9794124776868514,3.4472367236723445,0.6233086253369519,0.2762424615926476,0.27806385627890384,0.3799791402140396,0.10560036723719526,0.05027533892120344,0.13907506563850422,1.3353677901281458,0.28173503992999327,0.00891026555526126,0.0227024070021871,1.0851472140256797,0.3669316655288638,0.0034945271846401134,6.469690424766174,6.571644399221391
