timestamp,beacon-metrics-gazer--7b1c0d7a4c6c42769a4616ec14f7e0bf,cadvisor,cl-1-prysm-geth--abca67d1ee6a4e7fb261820a377d0e02,cl-2-prysm-geth--88ff2bdd3fd74ddab386856c2fafe412,dora--63267cc0bfe34136b43e54e3e027e2da,el-1-geth-prysm--cec91d692939414cbf440582a04a3f84,el-2-geth-prysm--1bf91a17ec80479eaa038c1be3f239ec,el-forkmon--7d8d78deeeda49e9a4c8ee2db9b532f4,ethereum-metrics-exporter-1-prysm-geth--a3ceedc115a04e77a18ec8f2c78e35c8,ethereum-metrics-exporter-2-prysm-geth--f67e34040cf240b5a2b6a8c4353d6e3d,grafana--f007a2d4c20d41fc9166ce3ae9a608c9,helpers-grafana-1,kurtosis-api--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-engine--229920ee62bc4cf39f51c74beed4423d,kurtosis-logs-aggregator,kurtosis-logs-collector--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-reverse-proxy--229920ee62bc4cf39f51c74beed4423d,portainer,prometheus,prometheus--66f832a0bccc478f82d5968272eff43c,validator-key-generation-cl-validator-keystore--94f5bf856715425ba784293f58b92222,vc-1-geth-prysm--0567dd7483864d8f8c8946b2e839f136,vc-2-geth-prysm--d1e87affcb63441197384b464cd23d19
1716635940,9719808.0,198705152.0,490659840.0,521469952.0,33857536.0,107446272.0,106258432.0,29323264.0,12365824.0,10866688.0,91721728.0,58515456.0,34390016.0,25284608.0,53321728.0,3387392.0,19337216.0,16601088.0,675999744.0,76587008.0,3067904.0,36933632.0,33198080.0
1716635955,9719808.0,198180864.0,487587840.0,520957952.0,33865728.0,107466752.0,106422272.0,29335552.0,12259328.0,11571200.0,91721728.0,58515456.0,34390016.0,25284608.0,53628928.0,3338240.0,19337216.0,16601088.0,676077568.0,76640256.0,3067904.0,36933632.0,33198080.0
1716635970,9719808.0,198705152.0,487866368.0,521015296.0,33869824.0,107778048.0,106536960.0,29200384.0,13303808.0,10850304.0,91725824.0,58523648.0,34390016.0,24973312.0,53653504.0,3350528.0,19337216.0,14737408.0,672174080.0,76685312.0,3067904.0,36933632.0,32940032.0
1716635985,9719808.0,198180864.0,487866368.0,521003008.0,33882112.0,107544576.0,106827776.0,29212672.0,13180928.0,11223040.0,91721728.0,58523648.0,34390016.0,24973312.0,53886976.0,3338240.0,19337216.0,14737408.0,672796672.0,76734464.0,3067904.0,36966400.0,32940032.0
1716636000,9719808.0,198176768.0,498540544.0,521289728.0,33894400.0,108404736.0,106344448.0,29224960.0,13246464.0,10874880.0,91721728.0,58519552.0,34390016.0,24973312.0,54042624.0,3338240.0,19337216.0,14737408.0,672931840.0,76787712.0,3067904.0,36962304.0,32948224.0
1716636015,9719808.0,198701056.0,507723776.0,521011200.0,33898496.0,108474368.0,106401792.0,29237248.0,13688832.0,11419648.0,91721728.0,58519552.0,34390016.0,24973312.0,54259712.0,3342336.0,19337216.0,14737408.0,673251328.0,76836864.0,3067904.0,36970496.0,32948224.0
1716636030,9719808.0,198176768.0,507731968.0,521019392.0,33910784.0,108498944.0,106369024.0,29245440.0,13803520.0,11083776.0,91721728.0,58515456.0,34390016.0,25063424.0,54480896.0,3338240.0,19337216.0,14737408.0,673394688.0,76914688.0,3067904.0,36970496.0,32952320.0
1716636045,9719808.0,198176768.0,508088320.0,521281536.0,33931264.0,108670976.0,106426368.0,29491200.0,12279808.0,11431936.0,91721728.0,58515456.0,34390016.0,25063424.0,54714368.0,3342336.0,19337216.0,14737408.0,733294592.0,76984320.0,3067904.0,36970496.0,32956416.0
1716636060,9719808.0,198696960.0,508358656.0,495366144.0,27066368.0,109039616.0,106459136.0,29503488.0,12386304.0,10813440.0,91721728.0,58515456.0,34390016.0,25063424.0,54734848.0,3436544.0,19337216.0,16453632.0,733351936.0,77021184.0,3067904.0,36970496.0,32956416.0
1716636075,9719808.0,198443008.0,508620800.0,498778112.0,27086848.0,108523520.0,106823680.0,28426240.0,12324864.0,11198464.0,91721728.0,58515456.0,34390016.0,25063424.0,55132160.0,3391488.0,19337216.0,16453632.0,733601792.0,77070336.0,3067904.0,36970496.0,32956416.0
1716636090,9719808.0,197931008.0,505667584.0,498782208.0,27115520.0,106762240.0,106516480.0,29360128.0,12787712.0,10956800.0,91734016.0,58527744.0,34390016.0,25075712.0,55373824.0,3387392.0,19337216.0,16519168.0,733810688.0,77123584.0,3067904.0,36970496.0,33558528.0
1716636105,9719808.0,197926912.0,505421824.0,500625408.0,27123712.0,108683264.0,106663936.0,29298688.0,13123584.0,11821056.0,91725824.0,58527744.0,34390016.0,25075712.0,55738368.0,3387392.0,19337216.0,16519168.0,733863936.0,77172736.0,3067904.0,37232640.0,33570816.0
1716636120,9719808.0,198447104.0,505434112.0,508231680.0,27127808.0,108769280.0,106590208.0,29609984.0,13295616.0,11075584.0,91729920.0,58527744.0,34390016.0,25075712.0,56008704.0,3399680.0,19337216.0,16519168.0,734040064.0,77225984.0,3067904.0,37232640.0,34234368.0
1716636135,9719808.0,198438912.0,505425920.0,504127488.0,27144192.0,109047808.0,106700800.0,29544448.0,13197312.0,10776576.0,91721728.0,58527744.0,34390016.0,25075712.0,56414208.0,3387392.0,19337216.0,16519168.0,734330880.0,77275136.0,3067904.0,37945344.0,34279424.0
1716636150,9719808.0,198180864.0,505692160.0,504131584.0,27148288.0,108933120.0,106659840.0,29380608.0,13017088.0,11726848.0,91721728.0,58527744.0,34390016.0,25108480.0,56373248.0,3387392.0,19337216.0,16519168.0,734695424.0,76161024.0,3067904.0,37429248.0,32305152.0
1716636165,9719808.0,198447104.0,505692160.0,504127488.0,27164672.0,108961792.0,106696704.0,29466624.0,13049856.0,11526144.0,91721728.0,58609664.0,34390016.0,25108480.0,56676352.0,3387392.0,19337216.0,16519168.0,734793728.0,76218368.0,3067904.0,37429248.0,32305152.0
