timestamp,beacon-metrics-gazer--7b1c0d7a4c6c42769a4616ec14f7e0bf,cadvisor,cl-1-prysm-geth--abca67d1ee6a4e7fb261820a377d0e02,cl-2-prysm-geth--88ff2bdd3fd74ddab386856c2fafe412,dora--63267cc0bfe34136b43e54e3e027e2da,el-1-geth-prysm--cec91d692939414cbf440582a04a3f84,el-2-geth-prysm--1bf91a17ec80479eaa038c1be3f239ec,el-forkmon--7d8d78deeeda49e9a4c8ee2db9b532f4,ethereum-metrics-exporter-1-prysm-geth--a3ceedc115a04e77a18ec8f2c78e35c8,ethereum-metrics-exporter-2-prysm-geth--f67e34040cf240b5a2b6a8c4353d6e3d,grafana--f007a2d4c20d41fc9166ce3ae9a608c9,helpers-grafana-1,kurtosis-api--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-engine--229920ee62bc4cf39f51c74beed4423d,kurtosis-logs-aggregator,kurtosis-logs-collector--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-reverse-proxy--229920ee62bc4cf39f51c74beed4423d,portainer,prometheus,prometheus--66f832a0bccc478f82d5968272eff43c,validator-key-generation-cl-validator-keystore--94f5bf856715425ba784293f58b92222,vc-1-geth-prysm--0567dd7483864d8f8c8946b2e839f136,vc-2-geth-prysm--d1e87affcb63441197384b464cd23d19
1716635715,29.783834169292913,479.5868502887606,33243.05632522776,31990.329377841856,287.6983690269188,5790.776919582008,5531.666082690959,7496.170714145448,5423.834845167345,5335.105796174129,12.186411927506473,0.0,1.5695771110812144,0.0,12145.818800139517,13116.311703596406,1.5009219949397488,0.0,36634.95083368961,14344.75783540535,1.589825119236884,3148.9607134142284,3236.4146517898243
1716635730,29.91595889342161,474.12726469288555,33998.20663991571,32914.12992046146,286.1468089740797,6031.249311325121,4910.936093609361,6375.179694519317,6463.617555134921,6551.316257559588,12.289134772356249,0.0,1.5480903200123848,0.0,11325.833650168855,13572.016190788754,1.426620743065604,0.0,36922.00995067738,13994.318306943558,1.5700699802619773,3401.975341972642,3213.74535480446
1716635745,29.854066559886103,461.2846885309528,33300.285025213765,32935.04869114626,231.909604519774,5946.590883959573,4998.586228986724,6664.7177976245275,6077.5120902740455,5671.430438760838,13.708019191226867,0.0,1.602270646401758,0.0,11677.295266048517,13374.781007142536,1.5403912593798825,0.0,37838.06686527639,13969.959611396134,1.5683814303638646,3208.1779375421256,2885.318698335345
1716635760,28.67836046354331,478.82626796186037,32190.678633286097,31471.333981152973,294.41431791301244,5608.1113615968825,5046.320911999279,6961.796293289416,6095.442408197731,6015.63064691001,12.495831017231794,0.0,0.0,0.0,10139.444000355272,11428.894806924101,0.0,0.0,39279.49058591781,13930.453337978488,0.0,3310.7937562271673,3025.6276978010806
1716635775,28.26415429739579,478.55575503690415,33358.41014081993,31745.21245091802,294.8230088495575,5353.380450726764,5089.925787285905,6815.613696380622,4928.097498041745,4622.027780815924,12.17541451752153,0.0,0.0,0.0,11944.867841409692,12540.143552365502,0.0,0.0,38394.59895203547,14153.608017817372,0.0,3207.190265486726,2924.152663686216
1716635790,29.156924769632788,490.1104372227754,33496.56865969436,32478.60323309425,281.66486486486485,5589.720147173598,5664.22516107155,8510.218100635411,4941.180414329452,6552.666785586872,10.326275598750433,0.0,0.0,0.0,11625.355739260061,12917.832714917968,0.0,0.0,38551.4357025611,14238.67252274459,0.0,3455.0335271447348,3157.9774349125983
1716635805,61770.268503181935,477.88249185489684,33615.079365079364,31882.623992736353,227.1956595456087,5789.498234157392,5298.590308370044,7055.251829530779,6431.7698863014,6537.3017427060895,8.04100026508792,0.0,0.0,0.0,14562.737127371274,16313.592539196252,0.0,0.0,37566.15681290266,14164.901799050316,0.0,3304.5303161640586,3538.4400515685434
1716635820,63825.23419203747,485.37593564964806,32671.717282783186,32005.196304849884,64575.31924511244,5699.189147389585,5972.011596788582,9364.362532910885,6055.274007902422,6360.256723444891,10.914292001320277,0.0,0.0,0.0,13227.903915761764,15070.657184248652,0.0,0.0,38552.03202662888,13949.731757316704,0.0,4017.448762459401,3801.7712243475917
1716635835,62004.52835141757,487.8674911266379,34861.65791276547,31280.831571529245,64218.44267816248,5874.3001866169025,5335.503869054256,7662.8670659215895,6114.219062919518,4976.303528834794,10.172985569597563,0.0,0.0,0.0,14838.019479088627,16997.530476169097,0.0,0.0,36653.95223535952,14399.808398531055,0.0,3802.4250753679735,3684.825422257828
1716635850,31.06742731459207,485.04931143710826,34557.61943355311,32675.22428359899,62743.396805896795,5574.555251263554,5957.58648503316,7714.352077157901,4809.135730205543,6239.9224114866665,11.146067415730336,0.0,1.5580484330484332,0.0,12726.384007029876,13427.465558714193,0.0,0.0,37619.62058668541,14089.95166511463,0.0,3653.4334057541646,3292.965591591052
1716635865,28.11857550235427,485.9335613971911,34036.81651948979,31361.28375598241,283.8720996534936,5716.119607799738,5488.372093023257,7868.914427233822,5979.117228286663,6353.020014295926,9.49509495094951,0.0,1.599853727659185,0.0,11907.349232334853,13350.758438889261,0.0,0.0,38228.15674891147,14407.727770677378,0.0,2864.2054361986357,3027.4956650978447
1716635880,27.81118131928198,466.35806493675847,33607.82745877726,31113.46031167411,326.05855855855856,5610.806455223045,5781.823344399791,8209.347830920775,5911.851147990189,6456.468948149482,8.235666772252138,0.0,1.5731044091869295,0.0,10462.860199237814,11445.962572039112,0.0,0.0,39273.787656135195,14023.727094312993,0.0,3143.2064110110023,3196.177767725884
1716635895,27.92780924779344,481.3175018447709,34489.3054660951,32288.513380235385,322.3024115472628,6993.764510779437,5943.865842894969,10694.456942319808,5791.98954966125,4879.168423154579,11.00290600945008,0.0,0.0,0.0,11314.840095785868,13358.876870971266,0.0,0.0,39581.06544478385,14278.63707688859,0.0,3302.0286852948466,3018.272940967756
1716635910,28.474212034383953,465.76085776919234,35174.27395126293,32396.56380694021,324.8175991839088,6870.850175601351,6030.315687653887,8626.660162745837,5933.585797780357,6312.476357891456,9.998238195912613,253.97619968599966,0.0,0.0,11452.301503862505,13731.227505421055,0.0,0.0,36478.71886728079,14161.099550980178,0.0,3233.7116712859092,3219.7058239795356
1716635925,28.28552368245497,492.0591643378093,32113.324807610334,31924.62911879059,222.15886661695689,7662.59290558842,6996.488305607455,11112.149323795686,5833.684639967361,5883.174659667229,9.954175710934246,250.21215775604094,0.0,0.0,11469.12249835056,13238.63814186395,0.0,0.0,37285.45589260809,14629.596819497863,0.0,2849.0357049778477,2990.178846069341
1716635940,27.50567628932858,470.75111740978963,30904.095088980528,31001.241932979978,226.56565203747704,7228.979871912168,7215.1395302591745,8962.965418185835,5788.780030111939,5962.340373005364,7.493625983815542,253.26318146199486,0.0,0.0,9919.960299955888,11472.10281409262,0.0,0.0,36616.8432316747,14765.272583021648,0.0,2833.899398108341,3203.5187512401617
1716635955,27.991109741874435,484.8654457529217,32609.969086355122,33115.120886949546,296.45672900623396,7055.427620328782,7083.211295927958,9534.489536362586,4872.97794117647,4858.288830302621,6.151682924685825,5.049633146309884,0.0,0.0,11745.15579994763,12680.524420895317,0.0,0.0,39089.21024375757,14498.894049988941,0.0,3156.0358219866584,3150.4424778761063
1716635970,28.493347072263788,468.4541556943568,32508.431513625328,32154.269848077834,285.8867427568042,6668.595816946729,7138.213686206973,9370.804815246815,6014.277654819251,6157.729322004509,9.049773755656108,6.5365173435593515,0.0,0.0,11488.50140729045,12911.920047352365,0.0,0.0,38016.776659333824,14301.888949871935,0.0,3255.5617290810087,3140.1837740923356
1716635985,29.164278344606213,477.66642330921894,31697.57701315079,31632.49441480874,287.5456244992433,6185.942616729197,6311.161524500908,9540.187327823693,5983.748163319827,6325.109449106166,9.21576522167047,5.2892113650233945,0.0,0.0,12122.030581596433,13131.887143997872,0.0,0.0,38133.266466064866,14323.978357453921,0.0,2992.4945506842546,2925.742685083615
