timestamp,beacon-metrics-gazer--41187cc62289490d96fa8e943fdd9c80,cadvisor,cl-1-prysm-geth--aa389c42a32547d2ab12fe67ba63476f,cl-2-prysm-geth--a453f7b4bb0d41ab95ec6d8bfc3163e0,cl-3-prysm-geth--f37998bfa5fb4219ba4d93002004bcf7,cl-4-prysm-geth--74ce62db53534923a5a0c50033b1e287,cl-5-prysm-geth--30d3adb3ae1945a6bdaa08037a4ea45d,dora--2013dff356474be4a223e18bf39604d3,el-1-geth-prysm--6930da1eaad9437bb3862dcabd2a5a9b,el-2-geth-prysm--a00d33a98893482499b530884747e193,el-3-geth-prysm--606626f9ee9c49ee9eb04ef20bb2929d,el-4-geth-prysm--f1754fd0761f40bb9acbcb9e9302bd8e,el-5-geth-prysm--f94a5d18b5684cdca5e8a5e9fa994ec3,el-forkmon--6f9431cb54ee47a7a1992238557683ef,ethereum-metrics-exporter-1-prysm-geth--d52fdae9fb2e4ecdb438ea1ab139b096,ethereum-metrics-exporter-2-prysm-geth--64fa870b863343e4b976cefefbbe217a,ethereum-metrics-exporter-3-prysm-geth--3aa770c39dc84aa38ecae4d357b1ff78,ethereum-metrics-exporter-4-prysm-geth--c35216f8f4ad46799cd97aa5ff833c4f,ethereum-metrics-exporter-5-prysm-geth--186affe656734e5795966d0af83c6d96,grafana--b00abafe65184f5caa6721a800c6d010,helpers-grafana-1,kurtosis-api--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-engine--3de9051e1dbb465ba4e1ab813b9681bf,kurtosis-logs-aggregator,kurtosis-logs-collector--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-reverse-proxy--3de9051e1dbb465ba4e1ab813b9681bf,portainer,prometheus,prometheus--b1fe3fc0b5dc477ab6385a2500d7c92a,validator-key-generation-cl-validator-keystore--720f0f410e5e4ddebe256ae3833b60ba,vc-1-geth-prysm--002232e17da6491eaab9374c1095bdb4,vc-2-geth-prysm--ea63ae36cf064ae38c79fc09b0bdbfc0,vc-3-geth-prysm--d250afe00edc4f7e85d4e85cfcd659f2,vc-4-geth-prysm--b073613778674434ab8d5ba9136e4eb6,vc-5-geth-prysm--37cd0b0864644d9d85d3573c71fd0537
1717054422,3747840.0,183341056.0,342265856.0,363728896.0,355168256.0,373313536.0,328298496.0,15687680.0,57466880.0,50941952.0,49418240.0,50958336.0,51363840.0,26533888.0,10764288.0,9555968.0,8970240.0,9314304.0,8830976.0,90808320.0,43855872.0,27631616.0,24104960.0,12787712.0,5009408.0,35639296.0,17481728.0,824918016.0,62107648.0,6643712.0,33644544.0,25980928.0,25841664.0,26206208.0,26628096.0
1717054437,3727360.0,200912896.0,360828928.0,363667456.0,375607296.0,373329920.0,330436608.0,15966208.0,61075456.0,51367936.0,49676288.0,51355648.0,52019200.0,22794240.0,12079104.0,8617984.0,9252864.0,9216000.0,9678848.0,89411584.0,43855872.0,27725824.0,24240128.0,13045760.0,5009408.0,30777344.0,17477632.0,820248576.0,62083072.0,5378048.0,37658624.0,25972736.0,25858048.0,26042368.0,26537984.0
1717054452,3698688.0,217776128.0,360845312.0,363884544.0,375427072.0,373932032.0,328818688.0,15802368.0,63864832.0,51531776.0,50892800.0,51585024.0,51720192.0,24387584.0,12058624.0,8986624.0,9043968.0,9572352.0,10444800.0,89198592.0,43855872.0,27725824.0,24240128.0,12611584.0,4997120.0,30781440.0,12853248.0,820252672.0,62074880.0,9715712.0,37662720.0,25980928.0,26816512.0,26112000.0,26558464.0
1717054467,3698688.0,216588288.0,367837184.0,364109824.0,375525376.0,366911488.0,328613888.0,15843328.0,63602688.0,52248576.0,51441664.0,52297728.0,52510720.0,25378816.0,12734464.0,9846784.0,9916416.0,9379840.0,8540160.0,89210880.0,43958272.0,27725824.0,24240128.0,13168640.0,5001216.0,30781440.0,12853248.0,820490240.0,62074880.0,9715712.0,37703680.0,26050560.0,26910720.0,26124288.0,26562560.0
1717054482,3698688.0,222547968.0,380227584.0,364838912.0,375836672.0,366956544.0,329695232.0,15872000.0,64876544.0,52420608.0,52203520.0,52428800.0,52424704.0,24125440.0,11837440.0,9158656.0,9166848.0,8617984.0,9670656.0,89223168.0,43966464.0,27725824.0,24240128.0,12529664.0,4997120.0,30785536.0,12853248.0,820490240.0,62148608.0,9715712.0,37711872.0,26341376.0,25919488.0,27836416.0,27680768.0
1717054497,10821632.0,225202176.0,380620800.0,364908544.0,381526016.0,369586176.0,329744384.0,38690816.0,64995328.0,54190080.0,52539392.0,53780480.0,53542912.0,25468928.0,11640832.0,8929280.0,9203712.0,9408512.0,8855552.0,89022464.0,43966464.0,27824128.0,24240128.0,13684736.0,5226496.0,31354880.0,12853248.0,820490240.0,62169088.0,11255808.0,37773312.0,26705920.0,25923584.0,27844608.0,27176960.0
1717054512,10821632.0,225095680.0,380628992.0,365039616.0,381566976.0,367624192.0,334999552.0,38690816.0,66330624.0,54120448.0,52862976.0,53448704.0,53571584.0,27287552.0,11591680.0,9170944.0,9113600.0,8871936.0,8773632.0,89022464.0,43966464.0,27824128.0,24014848.0,13758464.0,5222400.0,31354880.0,12853248.0,820518912.0,62164992.0,11255808.0,37789696.0,26730496.0,25980928.0,26980352.0,27185152.0
1717054527,10821632.0,190992384.0,380641280.0,365117440.0,381841408.0,367661056.0,341966848.0,38690816.0,66547712.0,54849536.0,53207040.0,54607872.0,54222848.0,26460160.0,12087296.0,9256960.0,9490432.0,9392128.0,8892416.0,89841664.0,43966464.0,27824128.0,24014848.0,13950976.0,5382144.0,31367168.0,12853248.0,820523008.0,62164992.0,5136384.0,38486016.0,26861568.0,26005504.0,27054080.0,27287552.0
1717054542,10821632.0,182722560.0,376119296.0,365137920.0,381636608.0,367669248.0,341983232.0,38764544.0,66936832.0,54808576.0,53456896.0,54857728.0,54870016.0,26841088.0,12185600.0,9609216.0,9080832.0,8495104.0,9609216.0,89903104.0,43962368.0,27824128.0,24014848.0,13594624.0,5234688.0,31367168.0,12533760.0,820518912.0,62484480.0,5136384.0,38838272.0,26882048.0,26181632.0,27553792.0,28168192.0
1717054557,10821632.0,179687424.0,376127488.0,365215744.0,381751296.0,375734272.0,342011904.0,38793216.0,67244032.0,55787520.0,53493760.0,55033856.0,55255040.0,25989120.0,11706368.0,9400320.0,9355264.0,9568256.0,9318400.0,90030080.0,43962368.0,27824128.0,24014848.0,13758464.0,5222400.0,31367168.0,12533760.0,820580352.0,62312448.0,5136384.0,36712448.0,26886144.0,26181632.0,27578368.0,28209152.0
1717054572,10821632.0,179314688.0,376180736.0,367222784.0,381792256.0,375799808.0,342286336.0,38801408.0,67342336.0,56221696.0,54009856.0,55050240.0,55730176.0,26669056.0,12050432.0,9494528.0,9183232.0,9289728.0,9154560.0,90816512.0,43966464.0,27824128.0,24154112.0,14323712.0,5222400.0,31367168.0,12533760.0,820576256.0,62406656.0,5136384.0,36728832.0,27926528.0,26632192.0,27586560.0,27799552.0
1717054587,10821632.0,178708480.0,371679232.0,375267328.0,381825024.0,376090624.0,372187136.0,38825984.0,67424256.0,55943168.0,54120448.0,55390208.0,56389632.0,25825280.0,11948032.0,9383936.0,8908800.0,8515584.0,8867840.0,90034176.0,43974656.0,27824128.0,24154112.0,13754368.0,5218304.0,31367168.0,12533760.0,820625408.0,62410752.0,5136384.0,36798464.0,27934720.0,26640384.0,27590656.0,27803648.0
1717054602,10821632.0,178692096.0,371683328.0,375296000.0,381870080.0,378019840.0,386326528.0,38858752.0,67424256.0,56020992.0,54620160.0,55812096.0,56446976.0,27676672.0,11812864.0,10121216.0,9310208.0,8712192.0,9936896.0,110284800.0,43974656.0,27824128.0,24154112.0,14082048.0,5218304.0,31367168.0,15257600.0,820629504.0,62414848.0,5136384.0,36802560.0,29274112.0,25804800.0,27598848.0,27840512.0
