timestamp,beacon-metrics-gazer--41187cc62289490d96fa8e943fdd9c80,cadvisor,cl-1-prysm-geth--aa389c42a32547d2ab12fe67ba63476f,cl-2-prysm-geth--a453f7b4bb0d41ab95ec6d8bfc3163e0,cl-3-prysm-geth--f37998bfa5fb4219ba4d93002004bcf7,cl-4-prysm-geth--74ce62db53534923a5a0c50033b1e287,cl-5-prysm-geth--30d3adb3ae1945a6bdaa08037a4ea45d,dora--2013dff356474be4a223e18bf39604d3,el-1-geth-prysm--6930da1eaad9437bb3862dcabd2a5a9b,el-2-geth-prysm--a00d33a98893482499b530884747e193,el-3-geth-prysm--606626f9ee9c49ee9eb04ef20bb2929d,el-4-geth-prysm--f1754fd0761f40bb9acbcb9e9302bd8e,el-5-geth-prysm--f94a5d18b5684cdca5e8a5e9fa994ec3,el-forkmon--6f9431cb54ee47a7a1992238557683ef,ethereum-metrics-exporter-1-prysm-geth--d52fdae9fb2e4ecdb438ea1ab139b096,ethereum-metrics-exporter-2-prysm-geth--64fa870b863343e4b976cefefbbe217a,ethereum-metrics-exporter-3-prysm-geth--3aa770c39dc84aa38ecae4d357b1ff78,ethereum-metrics-exporter-4-prysm-geth--c35216f8f4ad46799cd97aa5ff833c4f,ethereum-metrics-exporter-5-prysm-geth--186affe656734e5795966d0af83c6d96,grafana--b00abafe65184f5caa6721a800c6d010,helpers-grafana-1,kurtosis-api--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-engine--3de9051e1dbb465ba4e1ab813b9681bf,kurtosis-logs-aggregator,kurtosis-logs-collector--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-reverse-proxy--3de9051e1dbb465ba4e1ab813b9681bf,portainer,prometheus,prometheus--b1fe3fc0b5dc477ab6385a2500d7c92a,validator-key-generation-cl-validator-keystore--720f0f410e5e4ddebe256ae3833b60ba,vc-1-geth-prysm--002232e17da6491eaab9374c1095bdb4,vc-2-geth-prysm--ea63ae36cf064ae38c79fc09b0bdbfc0,vc-3-geth-prysm--d250afe00edc4f7e85d4e85cfcd659f2,vc-4-geth-prysm--b073613778674434ab8d5ba9136e4eb6,vc-5-geth-prysm--37cd0b0864644d9d85d3573c71fd0537
1717054272,32.58145363408521,682.5614920263085,75997.34418878029,73706.10914057853,75986.79610785776,76714.22174458175,77368.24677200701,395.774617115641,9859.955185659412,9187.107258938244,8380.076472318378,9178.100442597779,9127.340823970038,14748.935882710628,6914.79800576807,5021.310744538564,4944.938189107917,5554.561514767168,5252.773056624028,6.295388627830114,0.0,7.701330028548034,10.186507603125262,22780.96653285724,26020.593631948195,14.715097560448584,0.0,54444.20238306953,33774.8886242336,4.587055765492235,2609.2511212793906,2436.5860027855156,2288.982935771511,2549.3167095571926,2348.289362459403
1717054287,34.652912675553175,655.6455969746083,77173.04675243176,75856.00970915868,75882.03310206834,77928.38131570775,75980.70587173355,406.2563203667498,9124.613220815752,10094.539325842696,8302.503287832753,9487.271144107606,9155.99095704597,15249.33608058608,6778.959677963433,6130.358763251666,4892.0711756532655,6028.584149599287,6448.461075575565,6.2616007335018,0.0,17.62046189990691,9.226317537118733,23266.733637614383,26099.77546705034,7.955651474757733,0.0,54122.827167310876,33777.44880893188,6.2611806797853315,2586.4257918650405,2182.461040544435,2277.3783123894,2632.843470071618,2554.8641041428446
1717054302,35.45200209826893,681.2241857945696,75353.85914991998,75945.68668664192,78384.83951741406,77263.61209964413,76838.02218496658,321.8427251313644,10848.318631621367,9660.499043721922,8364.800830863102,9231.627444780705,9302.416778656561,15604.893854748601,6001.664080595471,5632.932948843123,6106.432086399861,6334.502231532926,5989.608597939519,7.766387076731903,0.0,16.329739442946988,1.0109276464641601,23173.191593898653,25834.901777570136,12.957333984158328,0.0,54293.98732775045,32297.831531917775,7.627266387726638,2324.59663846689,2287.052680079865,2170.032720297868,2301.8768837336743,2250.115600572498
1717054317,32.719565505364955,654.0815880372523,66361.12118190882,64181.559814937216,64007.872826884086,65574.08791358108,62631.59947984394,403.1497847269431,10553.588570152919,9084.839930998945,8577.36735626183,10007.5057861608,9189.321031255518,15876.292335115864,5635.572329239294,5407.904962806706,5854.169485410184,5664.32679481292,5744.959813210005,4.598405885959534,0.0,13.198129328176995,0.0,19135.68028340529,22213.69938607988,7.771326485037964,0.0,54140.08925415341,33496.91035485484,4.805052169137837,2356.068778758724,2355.128974205159,2265.3643742752656,2349.2430708413813,2329.304467171382
1717054332,32.57644033147957,678.4929427490429,74310.91789566366,73717.21501646153,77014.11281114409,74559.89849975515,73155.12958607197,385.0461274404634,12056.461702950477,8350.195243166489,8849.206698017844,9085.27097806316,8818.517201529025,15988.532606343848,4757.635919364691,4486.621102474762,5960.653384374456,5470.313408145929,4695.422535211268,4.634022552243088,0.0,4.605263157894736,0.0,22646.395193591456,25963.525766619583,7.568178852594493,0.0,54868.17296280538,32693.551652009628,4.604758250191865,2444.0456033412343,2597.0711870602213,2349.757655625293,2486.2876254180605,2374.6790615316513
1717054347,34.88345957609405,657.6734025122884,77992.69799249945,73835.84185352581,77683.84901922788,77139.9511260815,75269.4527363184,395.38384345208226,11723.899228325012,8325.157275555859,9151.926735389106,9261.770535124422,8244.225157596951,17051.623665480427,7287.529047250195,6625.970267070123,4901.904264735923,7038.376224830407,6486.154679424973,6.305170239596469,0.0,6.339861881580437,0.0,23147.621195039457,26277.121212121212,6.215316315205327,0.0,55669.80939182588,34601.34709397067,6.187161639597835,2525.0094020308384,2600.402369509333,2462.7720247813736,2579.90457848201,2480.4972043393996
1717054362,35.03939674440656,677.8781342679966,75938.26401843519,76468.57346998013,79397.11765775595,76478.75547952528,78452.52064560409,314.0522875816994,10289.502713674272,7969.530094436227,9561.426625276368,9186.578603309139,8032.9224493415495,16998.504356873458,7257.925942499161,7089.962078964978,5728.9694766475295,7307.068815927668,5863.133319864412,6.293973520354262,0.0,6.25880143952433,0.0,23550.863981711827,25944.98460184778,10.547841997632116,0.0,56909.133130529684,33631.25013895373,10.485769313075112,2448.334348090806,2713.1239917795506,2078.28171740278,2400.066283694211,2335.815256045519
1717054377,36.40117596894006,663.8077749910427,67541.63847160192,64902.32547729359,65263.94519478829,67449.98647673998,68289.68155733094,413.0765908109214,9200.443819484115,8671.451602217265,9127.794370531272,10294.563535911602,8843.10796475504,17720.73880746838,6794.454127005407,6766.624702126703,5394.2060133879595,6571.799232513518,5415.768614178838,7.888212756366914,0.0,7.689603655857281,0.0,19352.955431693506,21325.998229209406,7.9520152678693155,0.0,55591.1648591006,34304.729272604265,7.895152376440865,2377.1554091158705,2369.319651634043,2284.3148022052846,2393.152796125055,2199.5819071466312
1717054392,35.677364010294085,672.2557871156066,76410.87750334534,77955.72580285955,75980.71768071543,76681.11796765911,77461.6669964602,403.5660753036981,8805.582966032936,8034.847307051638,9004.744746088942,10458.043710369771,8479.402154715648,13770.44011481256,5409.71930367847,4890.439378057302,5764.408318561113,5447.966320666459,4622.097553373851,7.7933645067913595,0.0,7.674597083653109,0.0,23401.421154523054,25517.301894433698,7.868351243199495,0.0,54132.45398908552,33859.551818222484,7.7295112740443015,2425.605689171581,2463.688506507832,2470.7486310935733,2533.2528288384988,2192.390634627234
1717054407,44.59887996761353,660.1416354890433,76478.50414180491,78211.50353178607,77260.26824057965,78303.32861348975,78310.70437157237,408.8958163910726,10824.522935978985,9337.429278642152,8903.957496083372,10107.043538715565,9556.642922131237,19231.720200499,6658.395023873144,5349.884759112981,5400.743376470322,5830.233615519519,6347.583844602943,10.890340934346803,0.0,10.965403034507451,0.0,22592.14918331924,26073.744381899898,5.958714620131942,0.0,53026.404640290886,33732.65519040167,6.239971474416117,2264.5501443083426,2191.9040814503883,2570.344207270254,2509.6568704962842,2149.2164129124435
1717054422,42.98586612138507,665.3897762195385,77082.83109592916,78716.14506835386,78017.3178600233,79371.69670983551,77864.21461411419,318.0808236355237,12348.664134706152,9054.543853081717,9318.93832263679,9640.040241448694,9565.632083305281,19254.624207199842,7186.784774837563,5592.890440315489,6946.855566260839,6358.844456453211,6811.144269742996,9.213557091148404,1.88099974055176,11.637515493733645,2.4520059661512232,23589.53658811591,26929.862335936963,6.9711065322198005,1.8922093174996737,53730.8527199772,33768.53812378809,9.454561826081086,2296.7765010953635,2283.012442103351,2298.2096020070703,2266.4512074692525,2283.072978903687
1717054437,40.987434671411094,661.5835777126099,66602.4526100262,66061.33404316675,67341.03562214276,69463.17299502398,67584.67285487888,406.64391353811146,12995.379494591161,9820.175438596492,9416.811738373539,8910.513043672312,10464.940791417595,20057.15660221754,6969.453303984547,5994.178437655129,7070.401125328979,6104.937447130582,7017.228177641653,10.931227090242626,1.9341499744336497,9.812947701704353,1.9744194648141002,19810.826005802053,21988.24423386376,9.593852908891328,1.9311018378762321,53142.95318023117,33469.58802316686,7.874901563730455,2549.0424874734026,2352.0902484973535,2356.7729566539588,2361.2985192324545,2357.3441904165356
1717054452,33.92201433817101,666.7107350608144,77132.14157384119,75075.1245856293,75322.40327231275,75974.54056081365,74523.15103934337,417.4763641127536,13934.832563639206,9631.959886636147,9269.30299825156,9358.865311393645,9666.735239662621,16140.990852991377,5754.949037372594,4918.051375986742,6125.8708280637065,4854.673307940228,5254.290414369553,9.54955354175437,1.9471363666883015,10.460343381736328,2.1802325581395348,22266.99766487565,25840.95175627078,9.878498634933205,2.035659132388039,54121.52401987852,33586.19302949062,6.282675522247402,2633.518745620182,2471.7838515434382,2568.062471706655,2454.129764045193,2534.037009820295
1717054467,32.82246633593196,675.1083577280051,77640.06640589466,77227.14524860316,77748.2956341144,76392.47867085766,74358.93332179855,584.691534190988,14390.371580054138,9923.419313199653,10190.172501605439,10049.400966396752,10942.494119715988,20822.867377172424,6106.064961195746,5662.616781437782,6103.249960531361,4910.453109951396,5865.858650172821,7.9475155758096125,0.0,6.971323011963406,2.248513249416858,23457.189087149985,25806.901664757024,5.712310283009016,5.0208812350429355,54950.264716439335,34118.18879508826,4.709893018144301,2793.033056762808,2495.2437705533116,2583.675955535252,2449.8580352072686,2384.2191368942345
1717054482,33.49985307081987,671.4260336634543,77417.10105371485,76140.64261555806,77566.69029999556,74691.36322333281,74343.59738069688,603.4557516368209,14140.08053449711,10002.323674138874,11339.90083789811,10369.290099514616,10556.18320610687,21088.866010995993,6108.6668314495655,5176.364077991477,5774.005209736819,5815.334653112975,5784.1891804896895,4.6858264905390925,0.0,7.769049319396654,2.268198583965744,23337.24229660829,26542.883375134363,7.981502478934614,4.893218091187635,55234.83908797726,34892.207619806184,5.5346906503261515,2736.586878058502,3009.354598431407,3322.9813664596277,2771.882407674073,2337.300786766189
1717054497,62321.72030531626,680.2647065354977,67521.92103582676,67754.4709897611,69046.3459697705,66434.19991035412,66144.55938195626,64852.28047837753,15254.396590399283,10087.617273573975,12473.37711369929,11039.39575430891,11620.339653316343,20599.844686043933,6106.688516106775,5468.984198645598,6213.974390822249,5980.888634462109,6279.7575976845155,5.624874444766857,0.0,4.066221318617485,2.3287960018305154,23439.48189221972,24990.017865118356,5.6426332288401255,4.548932913867868,55958.16387149842,35011.9702215283,5.669291338582678,3576.0062091140926,2947.694395202766,3142.777987100778,2945.2251468348923,3364.0148830616586
1717054512,62717.690130721894,679.8336798336799,77603.08726883691,76005.3024879184,77478.24951012411,76662.47567059666,78477.81344625821,62321.35190782846,13759.753871120427,10109.59568139253,11054.022758144609,10640.8925906955,9906.990867785327,16965.519557575622,5929.079116876194,4868.331883327991,5190.452589605533,5937.897639676026,5878.686687584044,4.173833276000459,257.8284128298677,2.5065461137345295,0.0,25785.401168969183,28944.41175829684,3.9925414061643094,0.0,52963.043854337855,34925.39211530309,3.9437474268131485,3602.058395793713,3128.4461434675063,3199.5960134070274,3239.4699061292104,3617.3371104815865
