timestamp,beacon-metrics-gazer--41187cc62289490d96fa8e943fdd9c80,cadvisor,cl-1-prysm-geth--aa389c42a32547d2ab12fe67ba63476f,cl-2-prysm-geth--a453f7b4bb0d41ab95ec6d8bfc3163e0,cl-3-prysm-geth--f37998bfa5fb4219ba4d93002004bcf7,cl-4-prysm-geth--74ce62db53534923a5a0c50033b1e287,cl-5-prysm-geth--30d3adb3ae1945a6bdaa08037a4ea45d,dora--2013dff356474be4a223e18bf39604d3,el-1-geth-prysm--6930da1eaad9437bb3862dcabd2a5a9b,el-2-geth-prysm--a00d33a98893482499b530884747e193,el-3-geth-prysm--606626f9ee9c49ee9eb04ef20bb2929d,el-4-geth-prysm--f1754fd0761f40bb9acbcb9e9302bd8e,el-5-geth-prysm--f94a5d18b5684cdca5e8a5e9fa994ec3,el-forkmon--6f9431cb54ee47a7a1992238557683ef,ethereum-metrics-exporter-1-prysm-geth--d52fdae9fb2e4ecdb438ea1ab139b096,ethereum-metrics-exporter-2-prysm-geth--64fa870b863343e4b976cefefbbe217a,ethereum-metrics-exporter-3-prysm-geth--3aa770c39dc84aa38ecae4d357b1ff78,ethereum-metrics-exporter-4-prysm-geth--c35216f8f4ad46799cd97aa5ff833c4f,ethereum-metrics-exporter-5-prysm-geth--186affe656734e5795966d0af83c6d96,grafana--b00abafe65184f5caa6721a800c6d010,helpers-grafana-1,kurtosis-api--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-engine--3de9051e1dbb465ba4e1ab813b9681bf,kurtosis-logs-aggregator,kurtosis-logs-collector--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-reverse-proxy--3de9051e1dbb465ba4e1ab813b9681bf,portainer,prometheus,prometheus--b1fe3fc0b5dc477ab6385a2500d7c92a,validator-key-generation-cl-validator-keystore--720f0f410e5e4ddebe256ae3833b60ba,vc-1-geth-prysm--002232e17da6491eaab9374c1095bdb4,vc-2-geth-prysm--ea63ae36cf064ae38c79fc09b0bdbfc0,vc-3-geth-prysm--d250afe00edc4f7e85d4e85cfcd659f2,vc-4-geth-prysm--b073613778674434ab8d5ba9136e4eb6,vc-5-geth-prysm--37cd0b0864644d9d85d3573c71fd0537
1717054422,10960896.0,272363520.0,356409344.0,363728896.0,355450880.0,373432320.0,328421376.0,21495808.0,69898240.0,51355648.0,49553408.0,51183616.0,51363840.0,36478976.0,15106048.0,9555968.0,8970240.0,9396224.0,8830976.0,162865152.0,70172672.0,53116928.0,41123840.0,41611264.0,16932864.0,89432064.0,23502848.0,827977728.0,97619968.0,15462400.0,49938432.0,26296320.0,26025984.0,26206208.0,26628096.0
1717054437,8056832.0,260255744.0,371220480.0,363769856.0,375902208.0,373460992.0,330571776.0,18890752.0,70184960.0,51531776.0,49848320.0,51482624.0,52170752.0,28495872.0,15208448.0,8617984.0,9252864.0,9297920.0,9678848.0,130015232.0,70172672.0,41398272.0,33656832.0,36188160.0,14311424.0,70660096.0,20877312.0,826372096.0,84332544.0,12308480.0,48922624.0,26288128.0,26046464.0,26202112.0,26669056.0
1717054452,6979584.0,259629056.0,371240960.0,363995136.0,375726080.0,374071296.0,328962048.0,17678336.0,72998912.0,51736576.0,51077120.0,51724288.0,51912704.0,28512256.0,15187968.0,8986624.0,9043968.0,9654272.0,10444800.0,118530048.0,70172672.0,37203968.0,33656832.0,31215616.0,12206080.0,61227008.0,20148224.0,826429440.0,79720448.0,11784192.0,49008640.0,26304512.0,27045888.0,26275840.0,26701824.0
1717054467,6979584.0,259645440.0,378236928.0,364232704.0,375828480.0,367063040.0,328769536.0,17719296.0,72790016.0,52473856.0,51675136.0,52486144.0,52723712.0,29515776.0,15863808.0,9846784.0,9916416.0,9461760.0,8540160.0,118542336.0,70275072.0,37203968.0,33656832.0,32231424.0,12210176.0,61227008.0,20148224.0,826720256.0,79835136.0,11784192.0,49053696.0,26374144.0,27144192.0,26300416.0,26722304.0
1717054482,6979584.0,268034048.0,390627328.0,364974080.0,376139776.0,367112192.0,329854976.0,17747968.0,74076160.0,52690944.0,52457472.0,52633600.0,52682752.0,28368896.0,14966784.0,9158656.0,9166848.0,8699904.0,9670656.0,118558720.0,70283264.0,37203968.0,33656832.0,31956992.0,12206080.0,61231104.0,20148224.0,826773504.0,80019456.0,11784192.0,49078272.0,26669056.0,26157056.0,28012544.0,27856896.0
1717054497,14503936.0,262959104.0,391028736.0,365047808.0,381837312.0,369754112.0,329916416.0,40546304.0,74272768.0,54497280.0,52854784.0,54059008.0,53833728.0,28381184.0,14770176.0,8929280.0,9203712.0,9490432.0,8855552.0,109445120.0,70283264.0,34320384.0,33656832.0,29384704.0,10862592.0,54411264.0,20148224.0,826826752.0,76214272.0,11522048.0,49139712.0,27033600.0,26165248.0,28033024.0,27357184.0
1717054512,14503936.0,263274496.0,391041024.0,365182976.0,381882368.0,367796224.0,335175680.0,40546304.0,75612160.0,54468608.0,53186560.0,53731328.0,53903360.0,30203904.0,14721024.0,9170944.0,9113600.0,8953856.0,8773632.0,109445120.0,70397952.0,34320384.0,33431552.0,29978624.0,10858496.0,54411264.0,20148224.0,826908672.0,76316672.0,11522048.0,49180672.0,27062272.0,26226688.0,27189248.0,27373568.0
1717054527,14503936.0,265510912.0,391053312.0,365264896.0,382156800.0,367837184.0,342147072.0,40546304.0,75866112.0,55205888.0,53571584.0,54931456.0,54566912.0,28336128.0,15216640.0,9256960.0,9490432.0,9474048.0,8892416.0,102924288.0,70397952.0,34320384.0,33431552.0,26873856.0,9707520.0,48394240.0,20148224.0,826966016.0,73281536.0,11505664.0,49881088.0,27201536.0,26251264.0,27262976.0,27484160.0
1717054542,14503936.0,265781248.0,386535424.0,365289472.0,381956096.0,367849472.0,342167552.0,40620032.0,76263424.0,55205888.0,53829632.0,55189504.0,55255040.0,28729344.0,15314944.0,9609216.0,9080832.0,8577024.0,9609216.0,102989824.0,70393856.0,34320384.0,33431552.0,26894336.0,9560064.0,48394240.0,19828736.0,827011072.0,73699328.0,11505664.0,50262016.0,27226112.0,26431488.0,27762688.0,28368896.0
1717054557,14503936.0,265777152.0,386543616.0,365367296.0,382070784.0,375914496.0,342196224.0,40648704.0,76611584.0,56193024.0,53903360.0,55406592.0,55644160.0,27881472.0,14835712.0,9400320.0,9355264.0,9650176.0,9318400.0,103116800.0,70393856.0,34320384.0,33431552.0,27389952.0,9547776.0,48394240.0,19828736.0,827125760.0,73658368.0,11505664.0,48136192.0,27234304.0,26439680.0,27787264.0,28418048.0
