timestamp,beacon-metrics-gazer--41187cc62289490d96fa8e943fdd9c80,cadvisor,cl-1-prysm-geth--aa389c42a32547d2ab12fe67ba63476f,cl-2-prysm-geth--a453f7b4bb0d41ab95ec6d8bfc3163e0,cl-3-prysm-geth--f37998bfa5fb4219ba4d93002004bcf7,cl-4-prysm-geth--74ce62db53534923a5a0c50033b1e287,cl-5-prysm-geth--30d3adb3ae1945a6bdaa08037a4ea45d,dora--2013dff356474be4a223e18bf39604d3,el-1-geth-prysm--6930da1eaad9437bb3862dcabd2a5a9b,el-2-geth-prysm--a00d33a98893482499b530884747e193,el-3-geth-prysm--606626f9ee9c49ee9eb04ef20bb2929d,el-4-geth-prysm--f1754fd0761f40bb9acbcb9e9302bd8e,el-5-geth-prysm--f94a5d18b5684cdca5e8a5e9fa994ec3,el-forkmon--6f9431cb54ee47a7a1992238557683ef,ethereum-metrics-exporter-1-prysm-geth--d52fdae9fb2e4ecdb438ea1ab139b096,ethereum-metrics-exporter-2-prysm-geth--64fa870b863343e4b976cefefbbe217a,ethereum-metrics-exporter-3-prysm-geth--3aa770c39dc84aa38ecae4d357b1ff78,ethereum-metrics-exporter-4-prysm-geth--c35216f8f4ad46799cd97aa5ff833c4f,ethereum-metrics-exporter-5-prysm-geth--186affe656734e5795966d0af83c6d96,grafana--b00abafe65184f5caa6721a800c6d010,helpers-grafana-1,kurtosis-api--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-engine--3de9051e1dbb465ba4e1ab813b9681bf,kurtosis-logs-aggregator,kurtosis-logs-collector--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-reverse-proxy--3de9051e1dbb465ba4e1ab813b9681bf,portainer,prometheus,prometheus--b1fe3fc0b5dc477ab6385a2500d7c92a,validator-key-generation-cl-validator-keystore--720f0f410e5e4ddebe256ae3833b60ba,vc-1-geth-prysm--002232e17da6491eaab9374c1095bdb4,vc-2-geth-prysm--ea63ae36cf064ae38c79fc09b0bdbfc0,vc-3-geth-prysm--d250afe00edc4f7e85d4e85cfcd659f2,vc-4-geth-prysm--b073613778674434ab8d5ba9136e4eb6,vc-5-geth-prysm--37cd0b0864644d9d85d3573c71fd0537
1717054272,156.9054214483577,53674.92566897918,71164.48614406688,67655.83485713026,70989.11179889113,69094.05785420025,71619.77465164344,162.85420899696317,19739.893908907994,20364.962080173347,17757.166451729678,19913.557944178487,19135.933024895352,5444.722203454721,884.4821033334078,858.5153811859117,840.8508742621672,883.6972277586518,861.1458985597997,0.0,0.0,3.0539757009759447,6.952028900277241,469.3384195701835,24694.419859686994,7.001015579420471,0.0,732.6605015116486,882.515107405937,0.0,5719.3177184795895,5490.446552924791,5056.2847960892595,5707.072499778153,5357.454286604084
1717054287,159.3542769107107,51524.905456509994,72998.31906405487,70180.16124138529,68856.19521955676,69743.17970101583,72163.35695265605,166.56554079866962,18781.62934112301,19798.67415730337,17759.874835608363,20016.956531701842,19303.41851065288,5587.087912087912,907.6843501922774,888.8298696412367,830.6888978530769,893.2101513802315,906.7061891283515,0.0,0.0,8.00124118976905,5.5737393861771265,483.76318490533083,24762.387461033726,2.031230163767932,0.0,720.9276642738819,874.7683406409618,0.0,5614.730755016413,5193.544811686728,5037.654279506305,5778.575965308044,5641.393262380157
1717054302,155.99318062598357,53819.30620443722,69982.63827138538,70093.53338401682,71663.32802185294,70114.59074733096,72212.13513079025,137.86464939300598,21342.833475126496,20294.689320820173,18336.131726421012,19072.225484439226,19253.57449714701,5798.882681564245,890.845307967348,812.2204309620581,844.8808953533946,900.9017214682575,876.9497785986069,0.0,0.0,5.008984725965858,1.0109276464641601,444.6032561359626,24542.481479009548,8.120520955825254,0.0,727.5023261996544,853.5325044565291,0.0,5280.008078450734,5336.112512890273,4881.529955996841,5431.86592382866,5170.934713200484
1717054317,157.57053914425754,52127.80376896506,60175.56421644158,57779.9735624587,56898.343470946034,59124.57820957039,57121.47811009969,164.55925674144572,20396.3612010269,19456.907946322557,18648.763297004505,20516.19043498951,19188.5043263288,5756.105169340463,866.7292043892755,868.1914066836905,875.9527353087088,848.9142557239389,864.9364644605093,0.0,0.0,5.013940102527206,0.0,455.3968781135835,21195.971580326965,6.029477445288075,0.0,719.6447507953341,863.6694079694671,0.0,5153.805508465248,5247.883756582017,5102.890018731603,5217.038767350972,5165.6705184398115
1717054332,156.8812784384411,54012.052833095455,66861.61127008585,66140.19930618467,68831.78807947019,67907.31425010016,66359.27985755424,157.73439176142458,22014.92299642849,18883.475328363507,19246.780644310642,18956.893340053914,18504.77820250689,5798.303691202562,841.9364691508857,846.4665415884929,903.6671306768749,868.0198506728663,831.2500000000001,0.0,0.0,0.0,0.0,495.86114819759683,24692.144712261357,5.871862902875038,0.0,738.0253935553217,868.6714198960888,0.0,5532.701207811264,5803.230375582564,5364.544012865471,5612.820512820513,5395.63966356795
1717054347,160.41446584702527,52086.706717640634,73958.7028457975,68866.66812936065,69479.27567125294,72287.783721903,68196.50635710337,162.7435153471934,21097.571493418065,16296.33667189026,19670.950758748837,19536.952213168905,18045.797785846346,6322.7758007117445,905.4774814650881,933.5175196246108,885.6079348146803,868.8058576504791,910.1803163999909,0.0,0.0,0.0,0.0,509.8985343855693,24985.95238095238,0.0,0.0,744.2579003566804,887.6914720260727,0.0,5727.230493551312,5868.71577064938,5567.242960345329,5710.233738947737,5737.0296941480465
1717054362,161.13155577630775,53575.1999640514,72635.07077800944,73684.8415834952,71072.83142389526,70669.15428204853,69909.29218234551,132.61437908496734,19643.449675682834,15914.301968369553,20644.571990084194,19219.69252964249,17604.465037910697,6449.776737330386,907.2826938136257,867.2986839170198,870.4807926761688,899.1506461482259,879.9021258446135,0.0,0.0,0.0,0.0,465.4071135614873,24702.92564892213,0.0,0.0,762.2785221651998,874.9638720291691,0.0,5528.3987127076625,5995.602501491614,4986.362836530001,5500.950066283694,5472.128378378378
1717054377,160.16966269440516,53385.70404872806,62624.125952993185,62132.16499921664,57033.90638888286,61761.96808510638,58558.97378192867,167.5495032623275,18549.940677593706,18757.8012853073,19606.819621685223,20257.613259668506,18811.521725011367,6774.632492359856,874.3352549492782,842.4081651004901,855.1055589137394,849.2935635792779,851.9104025650159,0.0,0.0,0.0,0.0,453.12947500605844,20407.713736584104,0.0,0.0,732.8129963243636,873.7478448746208,0.0,5241.09829763866,5239.135121152021,5384.760691457816,5280.295024218406,5158.346925179757
1717054392,156.98480082704617,53944.108795510605,70301.1498945363,71569.41784330319,66941.5673642241,69201.81523354804,69242.53017610975,163.40410300006712,18444.00587680635,17621.943364797335,18454.64515118283,20519.403830649553,18084.334157541503,5345.090023484387,841.4696188811961,825.7555904961564,851.8958882787841,851.4278077248631,832.3426612346669,0.0,0.0,0.0,0.0,478.61668426610345,24280.85766998155,0.0,0.0,715.0526943726387,876.571096300935,0.0,5419.775171713157,5501.389808074124,5445.343501296858,5673.0175768147055,5127.959686647303
1717054407,162.08982749702002,53088.74487796187,71770.87841234455,69866.128489741,71841.54425529104,69806.03690468163,72476.78801146493,167.9768681666215,21522.13273125936,20023.53695190948,17739.73162591104,20315.525332406363,20307.591593990634,7382.027017914541,869.8804152612904,863.6577233771175,850.667452349115,850.3258492649448,870.2061699221713,0.0,0.0,0.0,0.0,482.6650051181628,24744.076449797092,0.0,0.0,699.0303869794824,880.3903668927143,0.0,5314.069495261687,5178.239707064392,6001.513722221003,5670.0851611737335,5189.378041702013
