timestamp,beacon-metrics-gazer--2e73ea7fb1874fd8b436af91913745ba,cadvisor,cl-1-prysm-geth--913e0bc7a60d440abdf9d9adaf488ba6,cl-2-prysm-geth--3508a78ec3024129abece8254db0f89f,cl-3-prysm-geth--c5da3216a2444ecdad99225fc6af6f9a,cl-4-prysm-geth--64071cb6e4054ffca85d81f074644614,cl-5-prysm-geth--35bff00d19094189b4dbdae477ab6f99,dora--50338aa5c86f4e1088b54d531458cb5c,el-1-geth-prysm--d9774c61647d428abe16ff93a7d1794c,el-2-geth-prysm--d57c1c890acc4d029b174f70e79f513d,el-3-geth-prysm--a47af41839d74b6ea9dacee9e9bfbc09,el-4-geth-prysm--17f6a66db4264f1d95ad120eb10637b9,el-5-geth-prysm--544096fccb4c4445b21b436f761030ed,el-forkmon--859f24661976422b88d3ea4e7dc0a5b1,ethereum-metrics-exporter-1-prysm-geth--68c760dc3a2b407eac3ad660140b2fb5,ethereum-metrics-exporter-2-prysm-geth--eebf0494ed2b4ffe809e8e18f2b6ff5c,ethereum-metrics-exporter-3-prysm-geth--14553e8704fe4f588c6ebe6c60c3bb3c,ethereum-metrics-exporter-4-prysm-geth--f5e454b870f84fb3bb90d571b0e5fddb,ethereum-metrics-exporter-5-prysm-geth--007c8e624aed4ce28bf9c5ab5cfb9bcd,grafana,grafana--1ff3f43a3c5348d1a32767d7ef644730,kurtosis-api--370b2d3d7fb440e4802a4d67666a056f,kurtosis-engine--0d03c887a3884be3a71cebaef692f0cc,kurtosis-logs-aggregator,kurtosis-logs-collector--370b2d3d7fb440e4802a4d67666a056f,kurtosis-reverse-proxy--0d03c887a3884be3a71cebaef692f0cc,portainer,prometheus,prometheus--291616b49c7c4dd9975fa8c327850266,validator-key-generation-cl-validator-keystore--62e032cb716e4c63a63448512b3df6d3,vc-1-geth-prysm--e2d8cc641b774641ae660e47d66e2d95,vc-2-geth-prysm--54eed6dc08414c9094e7d83c0b4848b3,vc-3-geth-prysm--4f92e7bb2774425d97385751e7ac7fd5,vc-4-geth-prysm--67a52ac5076f45759cf64d4b32736d10,vc-5-geth-prysm--0238c08c9e1640198876ec491e0ba143
1716571600,0.004929671503605436,22.678352152435995,12.924307012700156,13.737567925778649,12.6385495755784,13.043342939481276,12.815620741125326,0.06267310066210302,3.0754914987051007,4.174674473279683,2.7322920150734715,2.907665801485727,3.7550200104402283,1.7127781008378034,0.2557447275922675,0.2880245022970901,0.24766215855503174,0.2278092373031321,0.24188831546910153,0.2173331299440329,0.29181948939230484,0.10091014286349992,0.0006525722492461422,1.4447338065661655,0.4357337990953474,0.13973771461154133,0.07955564433790528,1.8383604859205558,0.8710350397056844,0.002561185105861163,2.4772845245886863,2.6511019989748847,2.8498598574297667,2.812629844078674,2.9456340366050737
1716571615,0.005718397166260796,23.260415170695172,12.455600593616417,13.467851007849694,12.63213976781244,13.106595209204071,12.495606435643566,0.05001457627878819,3.0653473291548337,3.874507430569564,2.3463185390248245,2.736300289245331,3.597571883590031,1.3866978787609838,0.27190677584810574,0.2862058967839782,0.2435539832641675,0.2239077724394955,0.24970292972751462,0.22612469163484206,0.26572878737724903,0.10061075191838645,0.00087661267753141,1.4310148849796402,0.42854597688350515,0.16426264852806446,0.02854955901828911,1.8642449140999224,0.861146568893717,0.002420691942079907,2.322809475850592,2.8774304096928947,2.584389350102921,2.7032617840578155,2.8510371537350645
1716571630,0.005329780146568952,23.656001585443512,12.12478680305303,13.019266651715638,11.746265909796442,12.57847798628654,12.230371500808607,0.04509702863801372,3.6408491654829582,4.241779348494162,2.985707206091051,2.941570077199087,3.5555648027351663,1.3480547711891,0.3068403186084178,0.30209038155624773,0.2520701989716073,0.2778649675832777,0.21858430658555006,0.08529784537389742,0.5295817930788744,0.10152487780705818,0.000978355206056089,1.3772025061635225,0.3882408714058916,0.13429089079014195,0.028417881105946556,1.8713086453194,0.9795827746147583,0.0026043188099686633,2.4375022457779383,2.6360084099398327,2.5888792797587383,2.57930143175024,2.730381803411861
1716571645,0.005255255255255272,26.32476100289195,10.76702402876437,11.614178800759715,11.6097537771536,11.59880693428251,11.505004862383243,0.0467583846376103,3.3078987779820506,3.836143340981099,2.86657914645543,2.8431760750620754,2.96557148237588,1.265868047736995,0.24484758623697142,0.26659388646288223,0.2409504950495051,0.2997809201354315,0.21635967253959798,0.07184436139815899,0.4834266121004311,0.09628204262597759,0.35772876980593643,1.3947484773291152,0.39136339545976495,0.007587473002155725,0.006429090588771399,1.745680583843048,0.8428865886991981,0.0023985866684789548,2.542051081574144,2.7033279166573916,2.850896264087318,2.6536766809728185,2.8928100672836234
1716571660,0.005453755175805818,26.017515995294705,12.266433326470388,12.85322173300852,13.380114751952519,12.776303895869114,13.009445013585141,0.039506526093368244,3.8081676614459417,3.761261870974785,3.399285186098102,3.262280443972244,2.962089000396145,1.3877953112955146,0.2507276600515753,0.30539148276689987,0.2452429037484191,0.28953452391477336,0.25784420447618217,0.07760739604849268,0.5313271811332526,0.10502199736031795,0.3797852717211327,1.4160871560635846,0.3967779312803596,0.004351963615361791,0.007326520340664868,1.8467846353039303,0.8120516977193478,0.002393704229971123,2.765515861547699,2.4617508508576194,2.9565279514198988,2.507633920381578,2.5640965939329465
1716571675,0.005815327669632303,26.334099196092097,12.565315365072344,12.770107998052502,13.460300844475725,12.37283548592929,12.342436965455944,0.03949135434038441,3.758649371670074,3.5765468683852863,3.412849076088148,3.083533178907209,3.136958965711075,1.6571759463513624,0.2608144516584955,0.28762327738227433,0.2597287498321472,0.26338424437299013,0.30274690521369846,0.0805371670568672,0.2825977216886309,0.10821574574706692,0.3186203751437562,1.4769710671043816,0.4026181141604098,0.0059413311000999025,0.0068283453733512574,1.9322816044901512,0.7653171451265177,0.002331350295259751,2.300237806891997,2.4204796722900057,2.6201853281853293,2.6390427712038105,2.5855728211135918
1716571690,0.00525241992156507,26.143632281949742,13.189769344392671,12.688954838144467,12.973987684675462,12.04535909375839,12.156145089285705,0.05164963439344551,4.081213727551063,3.31280916370107,3.6302710439216392,3.1195014662756577,3.678608642353659,1.7954104477611956,0.3039788756234625,0.3112357304668413,0.2420556320075796,0.25783524651449136,0.30998066698888366,0.07526220453086532,0.3139195679599831,0.10718358800730567,0.00023907004484493473,1.3635195744777027,0.4054652912568426,0.0056696271544160555,0.006906506773245384,1.7636152446910704,0.8645205419960053,0.002280362188257429,2.4596928120719475,2.584619855587599,2.7122319406828583,2.4843646146542193,2.646564434624726
1716571705,0.004857922550463503,25.883838959115668,12.40558061126193,12.052279036446665,12.33706722364747,11.041689986882394,11.847773261366907,0.05559806116460543,4.039767570558935,3.525878295694739,3.4607848324514965,2.7539424535349624,3.7221275280402693,1.8021182157767526,0.25891884770771145,0.23436791160419526,0.20202233035016065,0.23723111473172012,0.32264028616141294,0.19401676086539588,0.21582586655401614,0.0951999467400456,0.0002495818860254432,1.3074027803017103,0.39533798497844597,0.004904740899444712,0.006754678850643783,1.679687742565017,0.8887834113478283,0.002222368334538914,2.5600829986018945,2.7738239575864254,2.843764848170706,2.6423155470583137,2.9256364051094876
1716571720,0.0050334954574653605,25.33445445801622,13.59264455401166,12.74834014127417,13.819726719742388,12.803683290169761,13.490631404526225,0.05648526178832604,3.470910018182627,3.2352247049962375,2.9519889720362364,2.864010848542784,3.5501409742120362,1.6040106652326862,0.23855335827543178,0.2823513622332573,0.2254880549117489,0.2429823020508543,0.29699108549720493,0.20960786455493444,0.2904708421423546,0.08893175735949982,0.1391129600902586,1.302081805861028,0.4191653369890108,0.026158646241842,0.04260389292215182,1.7366416273344558,0.8761729450178591,0.002215402535728974,2.790255261582132,2.7806886985622734,2.962227431553804,2.556641242045402,2.8312081734630175
1716571735,0.004884738457519746,23.21119083639903,12.797050991439077,12.53216855997697,13.797620346379388,13.160822852953983,13.339121027721449,0.04415341023181105,3.2119236255898223,3.784745876058849,2.9882975191980035,3.200286352691062,3.197648976311148,1.8081022393123716,0.2466456480126113,0.2794483806799136,0.22397379912663784,0.24036495376955935,0.27266126532961404,0.22017365229260724,0.280005750558469,0.09320889594916504,0.10654576671316272,1.320711044867624,0.38949368226988557,0.028190457236677083,0.04285335278890135,1.8175582127116567,0.8535170445678102,0.0024291674858553463,2.4127234890017686,2.445483878246351,2.9334405144694515,2.5472480278474703,2.456667188093587
