timestamp,beacon-metrics-gazer--2e73ea7fb1874fd8b436af91913745ba,cadvisor,cl-1-prysm-geth--913e0bc7a60d440abdf9d9adaf488ba6,cl-2-prysm-geth--3508a78ec3024129abece8254db0f89f,cl-3-prysm-geth--c5da3216a2444ecdad99225fc6af6f9a,cl-4-prysm-geth--64071cb6e4054ffca85d81f074644614,cl-5-prysm-geth--35bff00d19094189b4dbdae477ab6f99,dora--50338aa5c86f4e1088b54d531458cb5c,el-1-geth-prysm--d9774c61647d428abe16ff93a7d1794c,el-2-geth-prysm--d57c1c890acc4d029b174f70e79f513d,el-3-geth-prysm--a47af41839d74b6ea9dacee9e9bfbc09,el-4-geth-prysm--17f6a66db4264f1d95ad120eb10637b9,el-5-geth-prysm--544096fccb4c4445b21b436f761030ed,el-forkmon--859f24661976422b88d3ea4e7dc0a5b1,ethereum-metrics-exporter-1-prysm-geth--68c760dc3a2b407eac3ad660140b2fb5,ethereum-metrics-exporter-2-prysm-geth--eebf0494ed2b4ffe809e8e18f2b6ff5c,ethereum-metrics-exporter-3-prysm-geth--14553e8704fe4f588c6ebe6c60c3bb3c,ethereum-metrics-exporter-4-prysm-geth--f5e454b870f84fb3bb90d571b0e5fddb,ethereum-metrics-exporter-5-prysm-geth--007c8e624aed4ce28bf9c5ab5cfb9bcd,grafana,grafana--1ff3f43a3c5348d1a32767d7ef644730,kurtosis-api--370b2d3d7fb440e4802a4d67666a056f,kurtosis-engine--0d03c887a3884be3a71cebaef692f0cc,kurtosis-logs-aggregator,kurtosis-logs-collector--370b2d3d7fb440e4802a4d67666a056f,kurtosis-reverse-proxy--0d03c887a3884be3a71cebaef692f0cc,portainer,prometheus,prometheus--291616b49c7c4dd9975fa8c327850266,validator-key-generation-cl-validator-keystore--62e032cb716e4c63a63448512b3df6d3,vc-1-geth-prysm--e2d8cc641b774641ae660e47d66e2d95,vc-2-geth-prysm--54eed6dc08414c9094e7d83c0b4848b3,vc-3-geth-prysm--4f92e7bb2774425d97385751e7ac7fd5,vc-4-geth-prysm--67a52ac5076f45759cf64d4b32736d10,vc-5-geth-prysm--0238c08c9e1640198876ec491e0ba143
1716572020,174.4926382809391,53419.567095730774,65182.88423153693,71702.4392385887,71370.41192844657,67359.99735344714,65372.618767008804,141.64108592950603,15747.233249794852,17870.065201857808,15799.449868103622,15844.505642127886,16456.976222521313,9511.733268820515,868.1311403024616,895.7830373863407,885.2285263135125,874.001695444608,855.1704268427818,0.0,5.987891153445255,0.0,0.0,472.6732980349587,24854.056638629892,0.0,0.0,732.9760403530895,825.5510675129833,0.0,5253.808578502443,5456.431261148179,5166.23740454566,5449.150663059387,5774.962178517398
1716572035,174.02711939146732,53606.83475631448,69527.20726432824,69966.3773211735,72172.57308636465,65313.27302128403,66465.33770374829,124.14108028181263,17305.73847601129,18472.122785036692,16460.246037903136,15564.525145911133,17264.8199808212,9604.968691366954,859.6281958948504,879.1956758680517,886.2054107989205,819.7024423804611,863.1796221108264,0.0,5.911071217461743,0.0,0.0,399.1255874959012,24278.333843262382,0.0,0.0,728.8185415488977,905.6033733263781,0.0,5505.858237134535,5603.320140721196,5972.638697335054,5806.401775611454,5374.943931102539
1716572050,180.51870826090934,52380.35543582168,60884.12431280153,58962.36711706795,62363.30308447804,56481.24722592099,57015.449278655,147.3371123132961,17232.828766970597,17697.9941302381,17405.249894065437,16474.695869321175,18534.69053209871,11459.536099603445,882.5176366843032,870.4203117805697,888.3255474129342,859.7200622083981,837.3191942497117,0.0,0.0,0.0,0.0,427.0048589132083,20989.394717452946,0.0,0.0,726.7122671226712,876.1604445522503,0.0,5244.55295138889,5489.423860856961,5591.7053749170545,4782.078544928061,5502.995667803483
1716572065,173.63280390690306,52906.92213150733,70952.35002489663,67208.2716240412,68735.3645169228,67362.14223081594,66785.55345402144,152.9443350635404,18334.830552249194,17410.616740088106,18576.733988838696,17775.774376832844,18719.527502577665,11626.21899630405,832.7760688333111,836.0798865000546,851.3417609225992,852.259314522415,843.7185142063902,0.0,0.0,0.0,0.0,441.65837479270317,24501.640016400164,0.0,0.0,714.705297793874,905.3112335699124,0.0,5605.853245363765,5740.711825487945,5768.6958478676725,5033.350505073128,5434.038642480471
1716572080,175.73976354284952,54834.228126848364,72395.57555305588,72680.64458689459,71228.47962484532,70381.43776824036,71068.62701746628,149.09921110332513,17679.732313575525,16468.960863697706,17721.8693485069,16806.86789151356,18364.12652767793,10615.238593964785,869.41498086386,870.8506683190227,891.8758517606716,903.9293439077145,871.7248667929016,0.0,0.0,0.0,0.0,469.0942878633689,25084.015433682,0.0,0.0,725.3561504873638,829.942726231386,0.0,5493.862070513253,5522.128217085248,4966.510501894151,4897.787930878494,5654.812038364017
1716572095,171.40065146579803,52848.866277794834,71557.53351682502,71756.9611323001,71140.06521834926,70077.29046145568,70958.90054061095,135.24896406494125,17940.52883112243,17063.373595071436,16353.297502092602,15771.992741099208,18076.01891465886,9321.153277700721,853.4977193695524,856.9085598741855,849.2943548387096,877.7719772113398,852.8772128224088,0.0,0.0,0.0,0.0,403.90376758965044,24189.95415587004,0.0,0.0,725.0675047585321,860.5939167435891,0.0,5466.30733892793,5506.936689287862,5285.496148411504,5959.693024892251,5166.38037876976
1716572110,176.26959667693959,53679.28983537903,61388.01918378428,62382.60397093115,61098.11618725324,58828.62598809841,60438.36966994556,156.56418639020131,15771.014943960148,15578.052305885542,14664.51872734595,13516.87337755985,15187.683605910463,6357.109484503972,862.6409940077546,861.4333853495262,891.3345005570842,846.8802846287308,850.45929888409,0.0,0.0,0.0,0.0,421.1222869242986,20671.076153021095,1.534885760645529,0.0,733.4772052872943,835.7665883203761,0.0,5316.731378587049,5198.576761039924,5126.029690322012,5716.578475532427,5268.367598592023
1716572125,176.014093615503,53334.35141535534,67212.611393119,66828.79267095649,67356.49022964231,66646.87077892841,66619.36134453781,155.43720858285639,13336.196772650168,13042.819441389925,13714.465493606596,13715.090905103405,12643.435593477932,3339.2798511546457,833.2239299214559,847.2334865278905,817.6613273311336,825.7404934433765,845.9888268156424,0.0,0.0,0.0,0.0,422.18553978210633,23654.702804239907,1.6478342749529191,0.0,723.794125572622,858.0054319768356,1.5131863380890618,5444.434554274779,5563.978494623656,5580.465723808667,5937.094325507713,5536.397189612238
1716572140,178.60698769007968,54484.16627110598,67187.63936863276,70792.2031151526,70031.15306212887,67203.25902405681,67061.98091838836,144.86514978476674,11336.33932321022,12118.516298584535,13705.107268293774,12321.393566782499,11764.681984381348,720.3188639383181,847.6440362960533,869.4109918984014,897.2527972346038,841.8059090406108,857.4519283837783,0.0,0.0,0.0,0.0,444.59210357096924,23895.458078845088,1.4353674540682415,0.0,710.3585744638907,886.0471170115842,1.5649102412197358,5487.160979877516,5410.707271424941,5733.982262600043,5319.44105578352,5573.593928226726
1716572155,173.83165220455444,54635.222121486855,67317.24378391335,69557.08779824893,69098.03662033974,66315.65067672123,67183.97117623797,129.86127904676061,11625.440063369126,11676.896695759227,13133.425456778752,12565.623845033371,13514.229898326155,798.8698805365842,832.9051140552738,870.0862358606786,848.3253052537247,838.7559914297705,854.137227194222,0.0,0.0,0.0,0.0,385.1970822458677,24136.08017817372,0.0,0.0,716.8560816671486,863.2091193920404,1.5531740220550712,5253.732350031478,5406.979112448799,5426.355906066881,5639.401817656601,5293.31458635704
1716572170,178.17557958418928,53684.37228569519,57262.95623234734,59008.122440759886,58837.10165568809,57777.70036409404,57824.334084790644,150.43953853989063,11495.048619649044,13491.31420771043,13658.646649643393,10958.99955337204,14006.982735243604,1264.8832819190573,838.8963836546412,846.5655075208668,879.4143564020878,842.3343003793796,838.1823403362272,0.0,0.0,0.0,0.0,430.8303926385849,20396.131647354276,0.0,0.0,689.602778380725,872.337613708949,0.0,5339.095080179894,5181.540808543097,5576.323919759801,4848.142998116085,5258.768615247834
