timestamp,beacon-metrics-gazer--2e73ea7fb1874fd8b436af91913745ba,cadvisor,cl-1-prysm-geth--913e0bc7a60d440abdf9d9adaf488ba6,cl-2-prysm-geth--3508a78ec3024129abece8254db0f89f,cl-3-prysm-geth--c5da3216a2444ecdad99225fc6af6f9a,cl-4-prysm-geth--64071cb6e4054ffca85d81f074644614,cl-5-prysm-geth--35bff00d19094189b4dbdae477ab6f99,dora--50338aa5c86f4e1088b54d531458cb5c,el-1-geth-prysm--d9774c61647d428abe16ff93a7d1794c,el-2-geth-prysm--d57c1c890acc4d029b174f70e79f513d,el-3-geth-prysm--a47af41839d74b6ea9dacee9e9bfbc09,el-4-geth-prysm--17f6a66db4264f1d95ad120eb10637b9,el-5-geth-prysm--544096fccb4c4445b21b436f761030ed,el-forkmon--859f24661976422b88d3ea4e7dc0a5b1,ethereum-metrics-exporter-1-prysm-geth--68c760dc3a2b407eac3ad660140b2fb5,ethereum-metrics-exporter-2-prysm-geth--eebf0494ed2b4ffe809e8e18f2b6ff5c,ethereum-metrics-exporter-3-prysm-geth--14553e8704fe4f588c6ebe6c60c3bb3c,ethereum-metrics-exporter-4-prysm-geth--f5e454b870f84fb3bb90d571b0e5fddb,ethereum-metrics-exporter-5-prysm-geth--007c8e624aed4ce28bf9c5ab5cfb9bcd,grafana,grafana--1ff3f43a3c5348d1a32767d7ef644730,kurtosis-api--370b2d3d7fb440e4802a4d67666a056f,kurtosis-engine--0d03c887a3884be3a71cebaef692f0cc,kurtosis-logs-aggregator,kurtosis-logs-collector--370b2d3d7fb440e4802a4d67666a056f,kurtosis-reverse-proxy--0d03c887a3884be3a71cebaef692f0cc,portainer,prometheus,prometheus--291616b49c7c4dd9975fa8c327850266,validator-key-generation-cl-validator-keystore--62e032cb716e4c63a63448512b3df6d3,vc-1-geth-prysm--e2d8cc641b774641ae660e47d66e2d95,vc-2-geth-prysm--54eed6dc08414c9094e7d83c0b4848b3,vc-3-geth-prysm--4f92e7bb2774425d97385751e7ac7fd5,vc-4-geth-prysm--67a52ac5076f45759cf64d4b32736d10,vc-5-geth-prysm--0238c08c9e1640198876ec491e0ba143
1716571750,11501568.0,259846144.0,334737408.0,341377024.0,398409728.0,363905024.0,376512512.0,32116736.0,59936768.0,50524160.0,52088832.0,51879936.0,53882880.0,34410496.0,12386304.0,9191424.0,9699328.0,9732096.0,10014720.0,52981760.0,196116480.0,50896896.0,25624576.0,17604608.0,14397440.0,46534656.0,16834560.0,763166720.0,89735168.0,16482304.0,40349696.0,29061120.0,27766784.0,26976256.0,28229632.0
1716571765,11501568.0,260206592.0,342093824.0,341397504.0,398434304.0,366260224.0,373092352.0,32157696.0,60702720.0,50360320.0,52113408.0,53051392.0,54173696.0,33677312.0,11407360.0,9097216.0,9216000.0,9957376.0,9609216.0,53002240.0,196116480.0,50896896.0,24203264.0,18612224.0,14413824.0,46301184.0,16834560.0,763219968.0,89870336.0,16482304.0,39432192.0,29110272.0,27148288.0,28954624.0,28278784.0
1716571780,11501568.0,260214784.0,342110208.0,341430272.0,398557184.0,366280704.0,373387264.0,32169984.0,60682240.0,50655232.0,52625408.0,53649408.0,54341632.0,34623488.0,11653120.0,9768960.0,9859072.0,9375744.0,9183232.0,53002240.0,196128768.0,50507776.0,24203264.0,18903040.0,14602240.0,46301184.0,16834560.0,763273216.0,90234880.0,16482304.0,39452672.0,28778496.0,27189248.0,28971008.0,27746304.0
1716571795,11501568.0,260210688.0,344260608.0,342523904.0,398606336.0,366317568.0,373145600.0,32444416.0,60362752.0,51404800.0,53252096.0,53116928.0,54804480.0,34861056.0,11673600.0,8945664.0,9314304.0,9846784.0,9539584.0,53002240.0,196132864.0,50507776.0,24203264.0,19234816.0,14401536.0,46301184.0,16834560.0,763330560.0,90066944.0,16482304.0,39329792.0,28794880.0,27262976.0,25845760.0,27766784.0
1716571810,11501568.0,259944448.0,350687232.0,352120832.0,398893056.0,369541120.0,373604352.0,32317440.0,61399040.0,51122176.0,53317632.0,53465088.0,55345152.0,32808960.0,11571200.0,8871936.0,10309632.0,10346496.0,8908800.0,53002240.0,196136960.0,50507776.0,24203264.0,19550208.0,14401536.0,46301184.0,16834560.0,763387904.0,90181632.0,16482304.0,39333888.0,27779072.0,27303936.0,25878528.0,27463680.0
1716571825,11296768.0,258592768.0,373198848.0,351961088.0,398942208.0,377716736.0,372461568.0,46063616.0,61579264.0,51544064.0,53460992.0,54210560.0,55377920.0,33304576.0,11780096.0,9428992.0,9682944.0,9826304.0,9629696.0,51339264.0,196132864.0,47857664.0,22790144.0,19533824.0,13361152.0,46301184.0,16834560.0,763461632.0,88821760.0,16482304.0,39583744.0,27815936.0,27312128.0,26554368.0,27680768.0
1716571840,11296768.0,258850816.0,372961280.0,351977472.0,399032320.0,378015744.0,372510720.0,46104576.0,61726720.0,53366784.0,54476800.0,53895168.0,55492608.0,32833536.0,11743232.0,9625600.0,8929280.0,9302016.0,9478144.0,51347456.0,196145152.0,47857664.0,22790144.0,19779584.0,13549568.0,46301184.0,16834560.0,763523072.0,88936448.0,16482304.0,39591936.0,27832320.0,28618752.0,27021312.0,26779648.0
1716571855,10772480.0,255950848.0,373231616.0,352276480.0,399040512.0,377774080.0,372510720.0,45350912.0,62701568.0,53714944.0,54452224.0,53911552.0,57073664.0,33554432.0,11272192.0,9879552.0,9547776.0,9879552.0,9682944.0,50302976.0,196141056.0,44974080.0,22790144.0,19038208.0,12832768.0,46301184.0,16867328.0,763576320.0,87535616.0,16482304.0,40042496.0,27844608.0,28798976.0,27029504.0,26796032.0
1716571870,10772480.0,256086016.0,389558272.0,360951808.0,379613184.0,379928576.0,372871168.0,45363200.0,63291392.0,53678080.0,54583296.0,55324672.0,57110528.0,33157120.0,11726848.0,8716288.0,9850880.0,9515008.0,9236480.0,50307072.0,196157440.0,44974080.0,22028288.0,20148224.0,12828672.0,46301184.0,19210240.0,763629568.0,87707648.0,16482304.0,40325120.0,27844608.0,28057600.0,25829376.0,26804224.0
1716571885,10772480.0,255811584.0,389627904.0,360812544.0,379654144.0,377032704.0,374779904.0,45387776.0,63172608.0,54243328.0,56078336.0,55152640.0,57700352.0,34967552.0,11780096.0,9023488.0,10301440.0,10194944.0,9441280.0,50307072.0,196149248.0,44974080.0,22028288.0,20316160.0,12828672.0,46301184.0,19210240.0,763691008.0,87855104.0,16482304.0,41037824.0,27860992.0,28344320.0,25845760.0,27058176.0
