timestamp,beacon-metrics-gazer--e7d3d1b423014ee5a3d5f213061bd9b7,cadvisor,cl-1-prysm-geth--1602b089b3554faabfdd6b7e6678ac4c,cl-2-prysm-geth--d9843c17ce45455cab1a10d84dc8b306,cl-3-prysm-geth--173228f84efa4936b86c0128b52f40c8,cl-4-prysm-geth--41d076642b854b249a6c74a82cfbc88d,cl-5-prysm-geth--1ad1d6068ae0453b87327c5c519e5799,dora--fea04be8155341049ae44a229caade91,el-1-geth-prysm--367c9d704dff496d9814c0ab6cc507da,el-2-geth-prysm--5540b55ba59c404a950fd9b1403c3f27,el-3-geth-prysm--7500a0b6c80e4a68a56d5b97cc0b7411,el-4-geth-prysm--9e704a36409e495aa99ffe36cb63eb55,el-5-geth-prysm--f14512f12774480297105e47431cf968,el-forkmon--934ad11f00614e9397c1cd5fccb88972,ethereum-metrics-exporter-1-prysm-geth--536f809392594c2a9672509dedb9536a,ethereum-metrics-exporter-2-prysm-geth--4545a585ec7049ab9d5f50c1e6afc307,ethereum-metrics-exporter-3-prysm-geth--2640fbb79054430ba669eb445773a634,ethereum-metrics-exporter-4-prysm-geth--00231386c26a4dbcaf045147e3c3f2af,ethereum-metrics-exporter-5-prysm-geth--d67e275be273439fac04cf4ea8e735be,grafana--59dd93c8cfba43acb6dea7c5eefa6b69,helpers-grafana-1,kurtosis-api--12b76d53e3a3431880ce75ba5b5db142,kurtosis-engine--5c811456292d47799b9e2a915ff09c5c,kurtosis-logs-aggregator,kurtosis-logs-collector--12b76d53e3a3431880ce75ba5b5db142,kurtosis-reverse-proxy--5c811456292d47799b9e2a915ff09c5c,portainer,prometheus,prometheus--e4a5aa36e27b4a0c84ef39c56de88dcb,validator-key-generation-cl-validator-keystore--290d50834a8e4a5e8de7169613053c0b,vc-1-geth-prysm--5600c4c96a844bb4b9a2cc80c03f3569,vc-2-geth-prysm--1577d5d38f0f4a0887cb1fb88044cb26,vc-3-geth-prysm--635c4c189aaa4a0cbfae01aa58960591,vc-4-geth-prysm--5ed42ae8a86e41e2884f11e25330b785,vc-5-geth-prysm--02383982044149879109c61bead94905
1716976097,3719168.0,244658176.0,383176704.0,379432960.0,364437504.0,369700864.0,364498944.0,27639808.0,52322304.0,51007488.0,51060736.0,51245056.0,51888128.0,24932352.0,10002432.0,8843264.0,9277440.0,8953856.0,8368128.0,74989568.0,177164288.0,26030080.0,17293312.0,19869696.0,4083712.0,30793728.0,54673408.0,525103104.0,106942464.0,6610944.0,28561408.0,27443200.0,25878528.0,26439680.0,26800128.0
1716976112,10547200.0,250957824.0,385232896.0,380215296.0,365228032.0,370229248.0,365371392.0,47112192.0,52449280.0,51212288.0,51257344.0,51920896.0,52035584.0,27656192.0,9850880.0,8761344.0,9834496.0,9207808.0,9785344.0,74989568.0,177164288.0,22376448.0,17293312.0,17768448.0,3616768.0,30793728.0,47603712.0,525631488.0,106315776.0,6610944.0,29724672.0,28184576.0,26787840.0,27389952.0,27041792.0
1716976127,10547200.0,251764736.0,385425408.0,380297216.0,365318144.0,370245632.0,369647616.0,47124480.0,52535296.0,52142080.0,52137984.0,53239808.0,52154368.0,25788416.0,9728000.0,9232384.0,9109504.0,9494528.0,9162752.0,88973312.0,177238016.0,20811776.0,17293312.0,13856768.0,3203072.0,30793728.0,35762176.0,525922304.0,106442752.0,6610944.0,27824128.0,28237824.0,26161152.0,26353664.0,27144192.0
1716976142,10547200.0,252137472.0,385466368.0,380379136.0,365686784.0,372654080.0,378179584.0,47128576.0,53141504.0,52277248.0,52715520.0,53223424.0,52178944.0,25919488.0,9965568.0,9441280.0,9969664.0,9318400.0,9216000.0,88977408.0,177238016.0,20283392.0,17711104.0,15769600.0,3145728.0,30793728.0,31567872.0,525975552.0,106549248.0,6610944.0,27893760.0,28250112.0,25841664.0,26390528.0,29036544.0
1716976157,10547200.0,252157952.0,386600960.0,382148608.0,372051968.0,372740096.0,378265600.0,47153152.0,53620736.0,52441088.0,53420032.0,53379072.0,52953088.0,26492928.0,9478144.0,9347072.0,9240576.0,9146368.0,8986624.0,88969216.0,177278976.0,19025920.0,17711104.0,14487552.0,2985984.0,30793728.0,26062848.0,526303232.0,67022848.0,6610944.0,27701248.0,28266496.0,26247168.0,26640384.0,29085696.0
1716976172,10547200.0,252424192.0,386007040.0,382173184.0,372072448.0,373080064.0,378281984.0,47190016.0,53653504.0,52826112.0,52948992.0,53514240.0,53170176.0,26636288.0,9035776.0,9027584.0,8929280.0,10125312.0,9228288.0,88969216.0,176287744.0,18755584.0,17711104.0,14082048.0,2990080.0,30793728.0,22917120.0,526376960.0,67661824.0,6610944.0,27938816.0,28270592.0,26247168.0,27807744.0,27512832.0
1716976187,10547200.0,252157952.0,386142208.0,382197760.0,372101120.0,373235712.0,378286080.0,47263744.0,53882880.0,52838400.0,54648832.0,54771712.0,53301248.0,26800128.0,9125888.0,9994240.0,9728000.0,10252288.0,8404992.0,89104384.0,176287744.0,18755584.0,18173952.0,14553088.0,2985984.0,30793728.0,22917120.0,526430208.0,67862528.0,6610944.0,28577792.0,28303360.0,26550272.0,27947008.0,27516928.0
1716976202,10547200.0,269692928.0,386224128.0,382304256.0,372150272.0,373542912.0,378331136.0,47280128.0,54865920.0,53805056.0,54718464.0,54800384.0,53354496.0,27111424.0,10244096.0,9129984.0,9293824.0,11038720.0,8892416.0,89104384.0,176287744.0,18755584.0,18173952.0,13828096.0,3178496.0,30597120.0,21626880.0,576933888.0,67960832.0,6610944.0,28581888.0,28327936.0,28299264.0,26755072.0,28282880.0
1716976217,10547200.0,269455360.0,386191360.0,384544768.0,377790464.0,373616640.0,378343424.0,47312896.0,54923264.0,53858304.0,54964224.0,55394304.0,53936128.0,27295744.0,9637888.0,9117696.0,9588736.0,9400320.0,9056256.0,89100288.0,176295936.0,18927616.0,18173952.0,13336576.0,2990080.0,30597120.0,19791872.0,576987136.0,68440064.0,6610944.0,27971584.0,28450816.0,28385280.0,26771456.0,28303360.0
1716976232,10547200.0,269725696.0,410304512.0,384565248.0,377544704.0,373661696.0,382218240.0,36110336.0,58589184.0,53927936.0,54812672.0,55709696.0,54853632.0,28819456.0,9519104.0,8978432.0,9768960.0,9539584.0,9216000.0,89100288.0,176295936.0,18927616.0,18173952.0,12922880.0,3006464.0,30597120.0,19791872.0,510894080.0,68554752.0,6610944.0,27979776.0,28012544.0,28073984.0,26779648.0,27910144.0
