timestamp,beacon-metrics-gazer--1d085c0e3a0442b4a9ea5b7fded4a940,cadvisor,cl-1-prysm-geth--281cae6a1de54b17a7e93fc69e1fb584,cl-2-prysm-geth--9e5fff65ac404cf188ee4aecafd6938d,cl-3-prysm-geth--e2fa3dfa54724de2a216210c9a6aaaaf,cl-4-prysm-geth--e5f6c84f95864b62bf703d1fc1eb2317,cl-5-prysm-geth--e5d9a4f47c5943fea91694bde5f20eb1,dora--9943d72ad251431eb6fb33c0b6739f33,el-1-geth-prysm--ffecab9c8fa543d6adaa51f5d35a213c,el-2-geth-prysm--8633305d09784723aa04f4b66c467264,el-3-geth-prysm--e24e56fb1c8340c5a97a3c0655352dc2,el-4-geth-prysm--8d6843a6c1354af6b2d7632683f9756f,el-5-geth-prysm--001ce20020f74de4aa542f837decc2ae,el-forkmon--e2566cf8b7e949579d43ad368c58c1c2,ethereum-metrics-exporter-1-prysm-geth--d04ba5caaa464ff887d751f2497a2544,ethereum-metrics-exporter-2-prysm-geth--13f33f0edb4345d182f6f94bd23910d7,ethereum-metrics-exporter-3-prysm-geth--0d8c2ceef0754942a6e8138fafc98326,ethereum-metrics-exporter-4-prysm-geth--00e2cf241b1149c882b474a9d7aaeb0a,ethereum-metrics-exporter-5-prysm-geth--a4c2019fb8124f8a999874562440f62f,grafana--d652ea8a10184dc5a28851407774d8ea,helpers-grafana-1,kurtosis-api--6315bc785aa84b48824e307dcb7e4b74,kurtosis-engine--f91740d5a8a541d88661bee106dac019,kurtosis-logs-aggregator,kurtosis-logs-collector--6315bc785aa84b48824e307dcb7e4b74,kurtosis-reverse-proxy--f91740d5a8a541d88661bee106dac019,portainer,prometheus,prometheus--1b7bc418fadc4c16b1db60d937c88ca8,validator-key-generation-cl-validator-keystore--bb5e8255cc9640f79496fa26f5b29c7a,vc-1-geth-prysm--24176288ee1e42a0a3ce22426afc0d7f,vc-2-geth-prysm--9db0a1514fb04d2bbedcc729f6df68cf,vc-3-geth-prysm--a2b90fcb984f4e57aba5ca78b13b9edf,vc-4-geth-prysm--28b952348d4d4b318471cd51df362b1f,vc-5-geth-prysm--6d15c14d845f4d9eb3ebc4c289a7b93c
1716892073,156.8709337084579,51551.61465507695,72347.70493242057,67780.30942960033,70546.33056656666,68000.91659028413,71972.43303571429,162.86139031263176,19462.04147444798,19529.477745872216,20348.603451343173,18180.73472595115,20673.751352326,4845.033345033344,892.2612322933867,883.2547699214365,897.1729734497662,886.0610893304097,881.0511446444989,1423.5741444866921,52.47307100461639,0.0,0.0,503.6960245199676,25720.65759637188,0.0,0.0,728.7123515387475,1176.6922263352724,0.0,5319.991854835061,5005.157377484617,5477.587754833906,5232.815243545554,5364.4468458732945
1716892088,157.0089757127772,52585.43386125362,71768.46454494695,68262.1595544055,73317.98535372764,56799.17959693241,70088.47926267282,164.4961690530971,18671.4295106397,20051.300024094802,19396.641108303564,18229.92939330544,20387.16397402655,5121.805947076476,890.3857930189835,941.8398938522778,895.9666451138214,843.3759022765131,859.0136961935256,1429.8760016115311,4.939491232403062,0.0,0.0,453.86609730059484,22835.765777718807,0.0,0.0,732.5089856907113,1233.4504722161212,0.0,5562.655346105624,5142.697308062387,6028.1198595118485,5528.716967701753,5234.918780471365
1716892103,161.24167612721757,52130.292511441774,61286.39564444646,60051.99322416714,64306.404835174566,64568.36659275683,59722.04002409478,168.51981325695212,20105.92733380481,20185.4911550239,20540.99058718064,19005.999283667625,19320.747164776516,5298.440636096959,884.6153846153848,778.4584315045439,896.943821203738,882.6125330979701,870.0147710487445,85.5596298236424,179.7631377493583,0.0,0.0,480.41740968231954,21881.30116799476,0.0,0.0,711.7294900221729,923.1744196388864,0.0,5348.134829414845,5188.894574091789,6022.071832979475,5293.828274850503,5428.992999461497
1716892118,161.95425251883452,52240.70012185665,67590.92324112782,67615.3194713735,68803.87873974054,65064.70415471161,66708.54919399666,167.2500621033852,20711.58273223565,20894.657025429133,19091.121863395972,20500.256897129453,19374.758602528087,5361.163123692037,865.3639055909539,839.7095721295824,869.9657863547932,828.2481927184573,820.7355669540544,1510.1986342505058,174.39116691153555,0.0,0.0,483.6854744541629,23841.21318296288,0.0,0.0,715.6960420251788,1230.0206296528836,0.0,5346.518848946033,5775.897273016018,5522.663993763224,5556.643894493959,5436.451540364291
1716892133,162.35952500113746,52927.70408277782,67709.98226720298,71483.98809255334,72522.10160272842,69512.48137949713,68914.61164611646,139.91667604999438,23211.340091838774,19742.441834501853,18602.388205732583,20717.070529308246,19834.37069310452,5562.878128278972,869.6855624446413,780.2205205362558,894.1067530921358,893.3264332643326,863.922176151638,1490.0481045059357,181.77782710021089,68.80866908961181,0.0,511.9764546071995,24801.804611785676,0.0,0.0,668.7001103251347,1190.139600636155,0.0,5136.953088506795,5538.012486758176,5090.756302521008,5383.678064501886,5025.881990448313
1716892148,162.5740318906606,53809.857387335986,67248.22264901109,71087.78965165932,70885.94898792775,63630.17416874011,66522.13524679278,142.79730146831872,22375.002821097296,19628.707837849786,19504.1165577099,20253.25292155433,19142.269279533775,5826.1084075261815,879.4629717675292,866.2553707171971,881.1075290943594,867.8844237794752,834.1740643654867,1535.527266161069,10.852679255191125,67.83461191831711,0.0,459.7201467191958,23746.967302512967,0.0,0.0,708.3954410989062,1214.2437112054884,0.0,5406.093916988376,5897.914980199969,5006.936467261641,5641.027318115421,5192.695699485389
1716892163,153.34536547634397,53603.877408473745,67690.40410912306,64452.827241487044,60267.56434918018,57489.88824438423,65804.40293529019,164.4426240110376,21307.385629649423,18754.184077045116,19464.362515795776,19262.129498941424,19436.047567175017,5842.418872521874,871.9754221514587,862.2592634305665,860.0175554092605,862.5222816399287,843.9820331836099,84.4249726177437,14.014146772767463,71.66036897088242,0.0,492.5291793451111,21153.628673196792,0.0,0.0,674.4242211342129,912.7267822216228,0.0,5400.990099009901,5810.890763668237,5242.072192211198,5604.874558188954,5043.147431386347
1716892178,157.0746308074917,52805.63758389261,70908.47169984404,68674.89513100388,65884.89396980539,64214.51271186441,63279.48377549023,164.14402144065375,21427.485834907227,18729.28399034594,19971.831303055547,19258.14820466982,19461.763230772587,6513.060834852035,865.8245363447676,850.2660533910533,847.8848478189209,842.5545636604323,812.9322789855853,1619.7713517148622,4.643064422518862,3.129677507143829,0.0,478.7973775413345,24105.71858540256,0.0,0.0,685.7078802824796,1212.1327737504769,0.0,5611.988250413071,5628.868238800736,5474.8354889947805,5325.365381229089,5321.703108039255
1716892193,156.4925667675306,51889.38947738561,70386.71075421193,69370.68254286797,68059.35164300562,65871.30965219736,65297.887056828586,154.78920741989882,21760.48514830003,19898.674514837025,18957.11190697263,18465.921075760238,17424.266401410678,6560.865967392034,886.1443116423196,861.4602169981919,868.9006983178884,853.8793990533031,866.115229777592,1602.9444668188125,7.265551419473472,9.027037609031389,0.0,488.19786758159427,25510.240528076683,0.0,0.0,652.0882584712372,1211.9766705850438,0.0,5234.3332080726805,5451.590408062267,5099.88446115856,5539.415151857289,5083.5038249421805
1716892208,158.43452394166096,52889.784946236556,58800.564733085805,62295.55422817647,68694.24887793716,70897.58968230705,54886.20876393339,138.8638204327201,24423.403294967276,20329.226618705034,20864.541399194866,19560.31163248858,15344.654763502931,6857.79038092261,872.5955204216074,930.4076863152429,873.1791108037564,822.498982866959,840.6861123972045,1625.084745762712,4.186172128195894,6.293452083428001,0.0,438.18881954587704,24569.999338901252,0.0,0.0,672.4080821464062,1202.6184126424366,0.0,5402.122641509433,5130.419042447279,5363.533408833521,5446.747031468689,5379.537880961313
