timestamp,beacon-metrics-gazer--1d085c0e3a0442b4a9ea5b7fded4a940,cadvisor,cl-1-prysm-geth--281cae6a1de54b17a7e93fc69e1fb584,cl-2-prysm-geth--9e5fff65ac404cf188ee4aecafd6938d,cl-3-prysm-geth--e2fa3dfa54724de2a216210c9a6aaaaf,cl-4-prysm-geth--e5f6c84f95864b62bf703d1fc1eb2317,cl-5-prysm-geth--e5d9a4f47c5943fea91694bde5f20eb1,dora--9943d72ad251431eb6fb33c0b6739f33,el-1-geth-prysm--ffecab9c8fa543d6adaa51f5d35a213c,el-2-geth-prysm--8633305d09784723aa04f4b66c467264,el-3-geth-prysm--e24e56fb1c8340c5a97a3c0655352dc2,el-4-geth-prysm--8d6843a6c1354af6b2d7632683f9756f,el-5-geth-prysm--001ce20020f74de4aa542f837decc2ae,el-forkmon--e2566cf8b7e949579d43ad368c58c1c2,ethereum-metrics-exporter-1-prysm-geth--d04ba5caaa464ff887d751f2497a2544,ethereum-metrics-exporter-2-prysm-geth--13f33f0edb4345d182f6f94bd23910d7,ethereum-metrics-exporter-3-prysm-geth--0d8c2ceef0754942a6e8138fafc98326,ethereum-metrics-exporter-4-prysm-geth--00e2cf241b1149c882b474a9d7aaeb0a,ethereum-metrics-exporter-5-prysm-geth--a4c2019fb8124f8a999874562440f62f,grafana--d652ea8a10184dc5a28851407774d8ea,helpers-grafana-1,kurtosis-api--6315bc785aa84b48824e307dcb7e4b74,kurtosis-engine--f91740d5a8a541d88661bee106dac019,kurtosis-logs-aggregator,kurtosis-logs-collector--6315bc785aa84b48824e307dcb7e4b74,kurtosis-reverse-proxy--f91740d5a8a541d88661bee106dac019,portainer,prometheus,prometheus--1b7bc418fadc4c16b1db60d937c88ca8,validator-key-generation-cl-validator-keystore--bb5e8255cc9640f79496fa26f5b29c7a,vc-1-geth-prysm--24176288ee1e42a0a3ce22426afc0d7f,vc-2-geth-prysm--9db0a1514fb04d2bbedcc729f6df68cf,vc-3-geth-prysm--a2b90fcb984f4e57aba5ca78b13b9edf,vc-4-geth-prysm--28b952348d4d4b318471cd51df362b1f,vc-5-geth-prysm--6d15c14d845f4d9eb3ebc4c289a7b93c
1716892373,4169728.0,275980288.0,364400640.0,378368000.0,374648832.0,375054336.0,352022528.0,20992000.0,56434688.0,54325248.0,53383168.0,54013952.0,53559296.0,23244800.0,9183232.0,9379840.0,9142272.0,9310208.0,8572928.0,76062720.0,172982272.0,22040576.0,16453632.0,21684224.0,5718016.0,24174592.0,18788352.0,611254272.0,114167808.0,11661312.0,26275840.0,25092096.0,26144768.0,24780800.0,26103808.0
1716892388,8069120.0,275984384.0,364523520.0,378535936.0,373633024.0,375087104.0,358227968.0,21110784.0,55889920.0,54489088.0,53837824.0,53800960.0,53587968.0,25026560.0,9760768.0,9965568.0,8945664.0,9433088.0,9256960.0,76058624.0,173117440.0,22040576.0,16453632.0,22351872.0,5783552.0,24174592.0,18788352.0,621608960.0,114270208.0,11661312.0,26439680.0,25346048.0,27545600.0,24883200.0,26284032.0
1716892403,14053376.0,275984384.0,366944256.0,378580992.0,376696832.0,377401344.0,364593152.0,40976384.0,56782848.0,54591488.0,54026240.0,54169600.0,53964800.0,23801856.0,9109504.0,9027584.0,8982528.0,9674752.0,8454144.0,83443712.0,171778048.0,22040576.0,16453632.0,22736896.0,5451776.0,24137728.0,18788352.0,621809664.0,113827840.0,11399168.0,26722304.0,27226112.0,27545600.0,25329664.0,26312704.0
1716892418,14053376.0,275296256.0,369278976.0,385146880.0,376737792.0,379834368.0,364843008.0,40976384.0,58109952.0,55586816.0,54546432.0,54636544.0,54255616.0,25956352.0,9322496.0,9486336.0,9248768.0,9334784.0,8400896.0,83968000.0,171778048.0,22040576.0,16244736.0,24182784.0,5132288.0,24137728.0,18788352.0,632819712.0,116817920.0,11399168.0,26460160.0,27496448.0,27754496.0,26173440.0,26316800.0
1716892433,14053376.0,275296256.0,369418240.0,385179648.0,376811520.0,379850752.0,364867584.0,42160128.0,59338752.0,55861248.0,54677504.0,55844864.0,55566336.0,24178688.0,10317824.0,9535488.0,9265152.0,9166848.0,9318400.0,83968000.0,171778048.0,22040576.0,17227776.0,23711744.0,5136384.0,24137728.0,18788352.0,633368576.0,116932608.0,11399168.0,27131904.0,27529216.0,28131328.0,26382336.0,26361856.0
1716892448,14053376.0,275308544.0,369442816.0,385196032.0,378695680.0,380149760.0,364937216.0,42196992.0,59297792.0,56016896.0,54968320.0,55635968.0,55975936.0,24670208.0,9547776.0,11001856.0,10215424.0,8409088.0,8302592.0,83968000.0,171806720.0,22040576.0,17227776.0,24100864.0,5234688.0,24137728.0,16416768.0,633683968.0,117047296.0,11399168.0,27402240.0,27537408.0,28221440.0,26763264.0,27172864.0
1716892463,14053376.0,280264704.0,369516544.0,385839104.0,386342912.0,382382080.0,365203456.0,42196992.0,59355136.0,55812096.0,55844864.0,55795712.0,56107008.0,23977984.0,9125888.0,11108352.0,10784768.0,8822784.0,8208384.0,84008960.0,171806720.0,22040576.0,17227776.0,23875584.0,5132288.0,24137728.0,16416768.0,633966592.0,117157888.0,11399168.0,26877952.0,27553792.0,28717056.0,28860416.0,27222016.0
1716892478,14053376.0,280018944.0,369565696.0,387751936.0,386650112.0,384237568.0,365727744.0,42213376.0,60035072.0,56733696.0,55943168.0,55881728.0,56066048.0,24911872.0,9244672.0,8765440.0,8990720.0,8900608.0,8114176.0,85946368.0,171806720.0,22040576.0,17227776.0,24506368.0,5128192.0,24834048.0,16416768.0,634384384.0,117391360.0,11399168.0,26882048.0,27570176.0,28737536.0,28913664.0,26517504.0
1716892493,14053376.0,280289280.0,369668096.0,387862528.0,386912256.0,384249856.0,365486080.0,42237952.0,60051456.0,56754176.0,56614912.0,55959552.0,57233408.0,25423872.0,9129984.0,9404416.0,9846784.0,9441280.0,9162752.0,85946368.0,171810816.0,22040576.0,16773120.0,25325568.0,5132288.0,24834048.0,16416768.0,634699776.0,117522432.0,11399168.0,26898432.0,27578368.0,27799552.0,27484160.0,26529792.0
1716892508,14053376.0,280293376.0,369688576.0,387612672.0,386445312.0,384290816.0,365527040.0,42287104.0,60977152.0,57507840.0,56668160.0,56590336.0,57421824.0,25423872.0,9703424.0,9261056.0,9314304.0,9351168.0,9408512.0,85950464.0,171827200.0,22040576.0,16773120.0,25808896.0,5136384.0,24834048.0,16416768.0,635105280.0,117751808.0,11399168.0,26923008.0,27611136.0,27820032.0,27492352.0,26791936.0
