timestamp,beacon-metrics-gazer--1d085c0e3a0442b4a9ea5b7fded4a940,cadvisor,cl-1-prysm-geth--281cae6a1de54b17a7e93fc69e1fb584,cl-2-prysm-geth--9e5fff65ac404cf188ee4aecafd6938d,cl-3-prysm-geth--e2fa3dfa54724de2a216210c9a6aaaaf,cl-4-prysm-geth--e5f6c84f95864b62bf703d1fc1eb2317,cl-5-prysm-geth--e5d9a4f47c5943fea91694bde5f20eb1,dora--9943d72ad251431eb6fb33c0b6739f33,el-1-geth-prysm--ffecab9c8fa543d6adaa51f5d35a213c,el-2-geth-prysm--8633305d09784723aa04f4b66c467264,el-3-geth-prysm--e24e56fb1c8340c5a97a3c0655352dc2,el-4-geth-prysm--8d6843a6c1354af6b2d7632683f9756f,el-5-geth-prysm--001ce20020f74de4aa542f837decc2ae,el-forkmon--e2566cf8b7e949579d43ad368c58c1c2,ethereum-metrics-exporter-1-prysm-geth--d04ba5caaa464ff887d751f2497a2544,ethereum-metrics-exporter-2-prysm-geth--13f33f0edb4345d182f6f94bd23910d7,ethereum-metrics-exporter-3-prysm-geth--0d8c2ceef0754942a6e8138fafc98326,ethereum-metrics-exporter-4-prysm-geth--00e2cf241b1149c882b474a9d7aaeb0a,ethereum-metrics-exporter-5-prysm-geth--a4c2019fb8124f8a999874562440f62f,grafana--d652ea8a10184dc5a28851407774d8ea,helpers-grafana-1,kurtosis-api--6315bc785aa84b48824e307dcb7e4b74,kurtosis-engine--f91740d5a8a541d88661bee106dac019,kurtosis-logs-aggregator,kurtosis-logs-collector--6315bc785aa84b48824e307dcb7e4b74,kurtosis-reverse-proxy--f91740d5a8a541d88661bee106dac019,portainer,prometheus,prometheus--1b7bc418fadc4c16b1db60d937c88ca8,validator-key-generation-cl-validator-keystore--bb5e8255cc9640f79496fa26f5b29c7a,vc-1-geth-prysm--24176288ee1e42a0a3ce22426afc0d7f,vc-2-geth-prysm--9db0a1514fb04d2bbedcc729f6df68cf,vc-3-geth-prysm--a2b90fcb984f4e57aba5ca78b13b9edf,vc-4-geth-prysm--28b952348d4d4b318471cd51df362b1f,vc-5-geth-prysm--6d15c14d845f4d9eb3ebc4c289a7b93c
1716892223,3452928.0,150777856.0,338186240.0,350605312.0,365584384.0,361148416.0,313905152.0,21004288.0,50425856.0,49876992.0,49299456.0,49557504.0,49426432.0,21229568.0,8683520.0,9609216.0,10268672.0,8556544.0,9089024.0,72687616.0,60338176.0,18681856.0,15196160.0,12582912.0,4870144.0,30679040.0,10555392.0,601460736.0,103804928.0,7155712.0,26193920.0,25772032.0,26963968.0,26599424.0,25718784.0
1716892238,3452928.0,151101440.0,346726400.0,371294208.0,365985792.0,370155520.0,333721600.0,21012480.0,51167232.0,50159616.0,50524160.0,50364416.0,49586176.0,21692416.0,9396224.0,10584064.0,8527872.0,9023488.0,8716288.0,73068544.0,60338176.0,18681856.0,15278080.0,12378112.0,4878336.0,24272896.0,10555392.0,601460736.0,106610688.0,7675904.0,26206208.0,25784320.0,26984448.0,26611712.0,25718784.0
1716892253,3452928.0,149078016.0,346664960.0,371429376.0,366006272.0,370593792.0,334135296.0,19853312.0,51888128.0,50946048.0,50544640.0,50364416.0,49561600.0,22323200.0,8601600.0,9256960.0,9322496.0,8912896.0,8884224.0,74031104.0,60334080.0,18681856.0,15278080.0,12378112.0,4874240.0,24272896.0,10555392.0,601468928.0,106573824.0,7675904.0,26214400.0,25866240.0,27025408.0,26611712.0,25780224.0
1716892268,3452928.0,148508672.0,354123776.0,371544064.0,366096384.0,370593792.0,336171008.0,19853312.0,52207616.0,51384320.0,50913280.0,50393088.0,50601984.0,22159360.0,9560064.0,9338880.0,8994816.0,9826304.0,8884224.0,74514432.0,58802176.0,18681856.0,15278080.0,12374016.0,4878336.0,24272896.0,10264576.0,601468928.0,106565632.0,7675904.0,26222592.0,25866240.0,27054080.0,26619904.0,25784320.0
1716892283,3452928.0,148684800.0,354123776.0,371609600.0,367198208.0,370364416.0,344145920.0,20033536.0,52490240.0,51974144.0,51052544.0,51318784.0,50774016.0,23506944.0,9289728.0,9711616.0,10145792.0,9134080.0,8740864.0,74543104.0,58834944.0,18853888.0,15278080.0,12333056.0,4870144.0,24272896.0,10616832.0,651579392.0,106643456.0,7675904.0,26640384.0,25227264.0,27893760.0,26808320.0,25858048.0
1716892298,3452928.0,148824064.0,364183552.0,373780480.0,377794560.0,370503680.0,346988544.0,20054016.0,52473856.0,52334592.0,51773440.0,52662272.0,51339264.0,22601728.0,9236480.0,9326592.0,8437760.0,8241152.0,8462336.0,74670080.0,58871808.0,18853888.0,15708160.0,12660736.0,4870144.0,24272896.0,10616832.0,651591680.0,110071808.0,7675904.0,26857472.0,25243648.0,27922432.0,26808320.0,26001408.0
1716892313,3452928.0,150069248.0,363995136.0,373956608.0,377806848.0,370593792.0,347004928.0,20099072.0,52535296.0,52699136.0,52215808.0,51830784.0,51482624.0,21176320.0,9891840.0,8597504.0,8552448.0,9572352.0,8241152.0,74670080.0,58875904.0,18853888.0,15253504.0,12722176.0,5074944.0,24272896.0,13303808.0,651599872.0,110071808.0,7675904.0,26882048.0,25247744.0,27148288.0,24207360.0,26009600.0
1716892328,3452928.0,149090304.0,364027904.0,373997568.0,378101760.0,372473856.0,346857472.0,20828160.0,53166080.0,53084160.0,52641792.0,51892224.0,52764672.0,21684224.0,8773632.0,8736768.0,8978432.0,10448896.0,9482240.0,74670080.0,58900480.0,18853888.0,15253504.0,12697600.0,4907008.0,24272896.0,13303808.0,582746112.0,110071808.0,7675904.0,25968640.0,24797184.0,27156480.0,24469504.0,26038272.0
1716892343,3452928.0,148430848.0,364130304.0,376164352.0,377851904.0,374644736.0,351809536.0,20897792.0,54116352.0,53858304.0,52764672.0,52801536.0,52760576.0,24686592.0,9351168.0,8970240.0,8876032.0,10592256.0,9187328.0,74670080.0,58900480.0,18853888.0,15253504.0,12783616.0,4878336.0,24272896.0,13303808.0,593133568.0,110080000.0,7675904.0,26251264.0,24813568.0,27164672.0,24477696.0,26075136.0
1716892358,3452928.0,148414464.0,364261376.0,378310656.0,379920384.0,374947840.0,351862784.0,20967424.0,53633024.0,53628928.0,53358592.0,52871168.0,52805632.0,23683072.0,8986624.0,9158656.0,8945664.0,8921088.0,8826880.0,74657792.0,58900480.0,18853888.0,15253504.0,12873728.0,4870144.0,24272896.0,13303808.0,603906048.0,110161920.0,7675904.0,26263552.0,24821760.0,27193344.0,24272896.0,26087424.0
