timestamp,beacon-metrics-gazer--1d085c0e3a0442b4a9ea5b7fded4a940,cadvisor,cl-1-prysm-geth--281cae6a1de54b17a7e93fc69e1fb584,cl-2-prysm-geth--9e5fff65ac404cf188ee4aecafd6938d,cl-3-prysm-geth--e2fa3dfa54724de2a216210c9a6aaaaf,cl-4-prysm-geth--e5f6c84f95864b62bf703d1fc1eb2317,cl-5-prysm-geth--e5d9a4f47c5943fea91694bde5f20eb1,dora--9943d72ad251431eb6fb33c0b6739f33,el-1-geth-prysm--ffecab9c8fa543d6adaa51f5d35a213c,el-2-geth-prysm--8633305d09784723aa04f4b66c467264,el-3-geth-prysm--e24e56fb1c8340c5a97a3c0655352dc2,el-4-geth-prysm--8d6843a6c1354af6b2d7632683f9756f,el-5-geth-prysm--001ce20020f74de4aa542f837decc2ae,el-forkmon--e2566cf8b7e949579d43ad368c58c1c2,ethereum-metrics-exporter-1-prysm-geth--d04ba5caaa464ff887d751f2497a2544,ethereum-metrics-exporter-2-prysm-geth--13f33f0edb4345d182f6f94bd23910d7,ethereum-metrics-exporter-3-prysm-geth--0d8c2ceef0754942a6e8138fafc98326,ethereum-metrics-exporter-4-prysm-geth--00e2cf241b1149c882b474a9d7aaeb0a,ethereum-metrics-exporter-5-prysm-geth--a4c2019fb8124f8a999874562440f62f,grafana--d652ea8a10184dc5a28851407774d8ea,helpers-grafana-1,kurtosis-api--6315bc785aa84b48824e307dcb7e4b74,kurtosis-engine--f91740d5a8a541d88661bee106dac019,kurtosis-logs-aggregator,kurtosis-logs-collector--6315bc785aa84b48824e307dcb7e4b74,kurtosis-reverse-proxy--f91740d5a8a541d88661bee106dac019,portainer,prometheus,prometheus--1b7bc418fadc4c16b1db60d937c88ca8,validator-key-generation-cl-validator-keystore--bb5e8255cc9640f79496fa26f5b29c7a,vc-1-geth-prysm--24176288ee1e42a0a3ce22426afc0d7f,vc-2-geth-prysm--9db0a1514fb04d2bbedcc729f6df68cf,vc-3-geth-prysm--a2b90fcb984f4e57aba5ca78b13b9edf,vc-4-geth-prysm--28b952348d4d4b318471cd51df362b1f,vc-5-geth-prysm--6d15c14d845f4d9eb3ebc4c289a7b93c
1716892223,43.682727241859354,637.9690949227372,62463.0802398437,65902.59230164965,69120.4014140723,64360.54361343045,63085.758145076295,404.17073820733765,12588.457160711496,10485.933958490734,9432.475212698135,9969.841953697196,8336.006307016556,17099.389751413444,5348.342658433829,4289.365646934181,5146.396090674631,5703.3405388541,4129.8414700054045,85.61869965224281,2.404595449080465,20.35269159374171,0.0,19079.66701078481,22280.891212913495,10.695187165775401,0.0,55071.947711528315,34362.449864498645,10.86763662171753,2006.505704435722,2243.1896532299857,2553.806118655558,2531.1342906168156,2356.0009585102016
1716892238,45.834093812739546,656.9017212659634,72832.90941543953,75998.00904977374,74552.21652495618,74461.41518463286,71945.21057700727,411.9128825876636,12633.731216267664,9276.305366317361,9561.55368299353,10077.66100140924,9032.430647291942,15159.874537918673,4255.453010938904,4372.901140343,4562.928157386264,5175.905419489318,3609.1640559850343,701.41823572361,0.0,15.792085908947346,0.0,22146.24865013113,25479.720092708147,10.01908396946565,0.0,55181.677618863556,35279.26972128286,15.261516994789282,2403.007252001508,2271.401631435839,2477.665578975218,2464.406556224458,2363.4177875564224
1716892253,40.4606076962868,649.2022804613957,76428.62688680323,75914.28820998843,77097.44122785679,76799.06563251236,73373.60574509419,285.93233490538773,11910.038886837134,9412.499174208891,9201.05951307484,10169.914013904134,9261.642062778303,19402.825361512794,6084.344296835149,6655.699204231935,4520.0734773371105,6433.508538428568,5333.499923947763,676.561144839549,1.551659166980693,10.856560464394914,0.0,23362.78131586701,27122.701208507522,6.999999999999999,0.0,55458.82171499075,33943.98573221481,10.952168082253015,2192.0757189003593,2174.1779349794383,2410.555296520793,2279.2069185573137,2174.3765173250936
1716892268,43.112840466926066,669.2220714608775,63899.060402684554,66191.1213702663,74034.15707077242,76799.06563251236,74884.0671178916,334.6493998736576,11403.996003996004,8768.849619609306,10227.768647859033,8848.935703313584,10242.692105723787,19554.1583309517,6056.31207586176,6598.947945205479,4564.7719173200285,5914.121796588982,5253.320097065961,707.8252148344009,6.308167299704582,12.297691986736062,0.0,23368.42222222222,26720.164980053643,9.734221001581812,0.0,55134.064636278985,34366.818191996776,12.343229958782429,2560.964503328491,2246.078143692301,2422.9036807862053,2450.9925972033875,2184.291545987366
1716892283,37.671575994389336,638.0527437400106,63899.06040268457,64422.019962186176,76689.3893960596,75085.52573884065,76055.3660982949,410.955544655995,11216.692920373616,8951.816625863898,9683.194490725313,9382.00759247815,10058.172613847635,19062.648586774678,6551.010876092614,6293.219926019448,4701.694222383721,5516.033414174077,5902.420774647888,68.87990508414993,7.787579470708582,7.6702241896956025,0.0,19724.116246687325,21871.295681063126,5.585073227885179,0.0,53854.88539206228,33559.694427932984,7.922316032504131,2465.626753450791,2370.3885663242518,2458.2370419280287,2396.906067495876,2288.836544011544
1716892298,35.73868018067643,621.6192731301459,71923.08197870568,75267.72267522168,74451.82920170361,75289.63011889036,76731.52782539139,403.1513537505548,10835.095041509778,9820.205517455666,10039.346085409254,9535.799966210509,9834.648453904472,19644.49198814379,5673.1697322892005,4470.42156035732,5301.680502125936,4707.59758108851,5016.978493907717,737.4230381730662,6.298234720127739,6.2213927031951295,0.0,24713.98255910342,25153.968323995232,2.9689632370918626,0.0,54187.41071428572,34482.701331357624,6.222360496899931,2443.599015062446,2236.867682792136,2256.962537058665,2422.815753734722,2530.2632175055496
1716892313,31.23893805309734,630.7268649092807,75349.21961466357,76413.40855996827,78239.55431754874,58875.02837636376,75711.788843296,394.74090919126576,12036.223172143556,10316.587416442697,10645.358714117698,9968.771455781709,10022.790023989499,21523.097978506208,6163.66822689057,5438.574283810793,6441.951987406533,5867.416659413352,6505.012391435397,722.1355254192584,3.093854279463437,3.104625892579944,0.0,23390.708622948634,26260.286720879216,2.7676729790402526,0.0,53133.315811951776,34484.955672964985,3.065335435277632,2161.104640745386,2098.348549946294,1996.7351052873767,2300.4989182745376,2399.007811310081
1716892328,31.165127648017382,627.6444774359759,63307.356009671115,77797.51388045946,68278.02225080675,66080.9542867307,64249.467476849255,317.54523996852873,12470.512593118126,11598.534256706786,11444.037891712309,9779.861017102116,10020.41674039993,21641.563457184715,5474.57588729587,4622.831290903501,6604.660020163549,5091.720246686787,6007.91597567717,731.9707836494038,1.5894641235240692,2.4051263550310087,0.0,23205.216016859853,26007.765697803417,2.3218787315908185,0.0,53582.27512643272,34186.20949677305,1.5517967589616262,2337.865201041365,2296.5573625596608,2294.052263859904,2351.812788398154,2310.3249033290367
1716892343,30.871865654474348,651.1371312767394,68772.43653586527,76752.66240681575,68248.7053724193,73833.52918135526,72905.58181897037,395.0233971302477,11955.836588757202,9406.983771684387,10987.395599363239,10275.439448811943,9653.586700509935,18401.462838451753,5087.471284679272,4803.7231889923105,5520.360994937266,4060.2927000262907,5750.302836376934,84.54208223194651,1.5646304119448355,3.1692133559705717,0.0,19550.25085700016,21696.537904931538,3.0973451327433628,0.0,53067.905553126366,33629.01666007297,3.1147103319391296,2402.215389982774,2306.1141488544445,2277.5518412584915,2279.502277524719,2475.8319431029945
1716892358,30.33111085998418,636.5553139619161,70401.40768104221,76273.77321252355,77036.09419873638,72165.41739169232,72822.86563061166,384.5447389136709,13110.56921285617,9669.841966637401,9909.846476080125,10589.998194619968,8317.358125295454,18007.851093860267,4439.023845173978,3444.0008120728157,4500.672472715247,2959.179596457348,4603.689466141984,730.022931733992,0.0,1.5485012719831877,0.0,22639.136417984526,25017.269281074732,2.324577425032378,0.0,54617.28922571795,34432.69144848539,1.6101948335748624,2306.8355683556833,2299.340211663641,2385.416900586109,2295.508062165011,2552.4401504402854
