timestamp,beacon-metrics-gazer--e279876f5d7b447a809644c7d8e1d31a,cadvisor,cl-1-prysm-geth--10fb289d593f43fd8a6b29394d684cbf,cl-2-prysm-geth--5b43dbb1138f405187bb1f285c9d0ffb,cl-3-prysm-geth--0aa0aaec98f644f49188614afeeed982,cl-4-prysm-geth--f8f5f6e9c5c54cdd92b101a71f6ee5f1,cl-5-prysm-geth--84bb1b5e9a6c480b8ad71034b4a29874,dora--83efb46d635b48fbab0a776f1d432787,el-1-geth-prysm--5643f7789bc645de97a0a757e4bed33a,el-2-geth-prysm--aac25400748348689c07778cc82cdb4c,el-3-geth-prysm--cba74686a05a471aa73f369be9289b6c,el-4-geth-prysm--44e3bac3c9734c17b63a5e87048a0579,el-5-geth-prysm--8810fc63c683432ebffe4d828c42c0af,el-forkmon--296a44d8d71144319de7afa6c1f7f44f,ethereum-metrics-exporter-1-prysm-geth--74ba6663bd464dc18ff3328ee650fe0b,ethereum-metrics-exporter-2-prysm-geth--45869df02b50441c9678be27708ece24,ethereum-metrics-exporter-3-prysm-geth--ad3a07c7c1194f4dbc76b4f7b31afb8f,ethereum-metrics-exporter-4-prysm-geth--6d071479aad7453daa385c7b0aa6e86f,ethereum-metrics-exporter-5-prysm-geth--15cf2cb52a214a1cba25b24323711da5,grafana--d0d53c19779146e38b8fdd465197be4a,helpers-grafana-1,kurtosis-api--a393fd3081894d068684cb7ac205bbfe,kurtosis-engine--c7df69c45c1149ada0b9cda29031c282,kurtosis-logs-aggregator,kurtosis-logs-collector--a393fd3081894d068684cb7ac205bbfe,kurtosis-reverse-proxy--c7df69c45c1149ada0b9cda29031c282,portainer,prometheus,prometheus--02b4ba062c6449aaa83af2289d4581a8,validator-key-generation-cl-validator-keystore--a6311fa7ad014983bcebb6cc6a1fd313,vc-1-geth-prysm--d2131392290f47afbf2f1bf22856ddb3,vc-2-geth-prysm--ab9a770aaf694ae68bd6a4b720544624,vc-3-geth-prysm--689af2249dd64389a53d3e93b2314937,vc-4-geth-prysm--3a4427e12a1c45f7853e297364915401,vc-5-geth-prysm--6e1c04a42d4042aba438013b75ab88d8
1716638050,255.1994020138065,52391.23039540534,190389.09457357548,71118.51835151952,64740.74810543293,65528.4859521332,72271.31024439086,231.91246865739683,19080.20667021465,16309.191706397605,19535.092619489198,17808.542582357804,16253.138949359018,9999.869814268355,891.2345008598062,898.8841776389198,773.5088662009671,888.287956548756,882.2269334393358,2462.667617053504,0.0,0.0,0.0,518.3361409874304,31118.63057324841,0.0,0.0,695.9272267184399,1337.1706784365472,0.0,6384.14851838629,6445.693222677009,5933.040889151533,6099.26988036594,6247.947814285402
1716638065,249.93945798384078,52245.324168924715,195694.45543683774,70964.13189771198,71030.10629786261,71267.99487306335,74942.82493518206,224.93983810982277,22065.298974230675,18399.608469656396,20343.615885671963,20374.65025818339,17724.415204678364,13541.573521432447,913.7411347517731,923.4294358426766,905.6649116291264,886.4607657399657,914.619651347068,6691.470486411632,0.0,0.0,0.0,540.6234927873021,32911.19966162819,0.0,0.0,743.8863336217496,1918.8837972778879,0.0,6014.414101506533,6080.073336131299,5771.769142703212,5988.381650560924,6051.300916326666
1716638080,155.62203290628858,53406.276046946456,67487.56909071203,65408.78633237187,71488.45981140547,68429.4122873262,72173.6348401419,131.0968033434994,22298.197159819934,19765.371339494486,22823.091871607583,19474.10038196073,18422.278704829263,13941.154422788604,862.6049390963547,884.597105206308,877.3708669646232,875.9808785063589,869.8915947276622,4521.446819954282,0.0,0.0,0.0,451.25800342681936,24392.810796781727,0.0,0.0,727.6833156216792,1472.1240631119313,0.0,5260.378313696612,6012.61599646487,5659.5230171935655,5998.019267128839,5275.932861074764
1716638095,159.32581761357292,53334.87074493216,58243.95936603908,61096.8058005095,60371.973770789366,67461.14311032344,61484.72367503486,157.38720656252727,22951.565190516136,20421.0585891515,20031.365147838587,18985.405720957388,19572.24250956927,14658.722028728178,874.0795617816093,867.7797137248848,937.0575897928865,842.3283660359218,887.0100092596675,7168.465831122496,0.0,0.0,0.0,462.40524946260894,21410.428176795576,0.0,0.0,727.2686960956033,1937.6263169210922,0.0,5250.308859865867,5299.005279001789,5565.278900565885,5819.345278189412,5870.0822208469635
1716638110,162.30783225689075,54239.9020527725,66689.59349952528,68297.8601871787,66154.86944021285,66653.12143767183,67272.45630963867,156.87577529682795,21027.060511215444,18978.001792114694,19315.320840431574,17858.380438784574,18696.531598761445,11373.3723515267,858.908135547936,846.3754095116643,828.2367529505548,850.754346796563,854.6965222374047,2574.020026042836,0.0,0.0,0.0,459.4594594594595,24323.681790656465,0.0,0.0,687.8265134230335,1381.8940179806361,0.0,5527.106960195686,5699.661197103566,6101.619770861683,5440.98525176717,5744.913262451036
1716638125,159.86112666592004,51915.11913104414,74948.71443263628,72315.35836177475,73678.28370099413,70238.43051771117,73670.75177935943,153.64209130098374,18723.009281875915,17540.570247752206,18746.906785258245,16847.049602508116,18855.38496791934,11349.562656194215,917.2442717760806,906.8898758683521,853.6916033248879,899.2135484159257,877.7743995135299,2564.3210923207353,0.0,0.0,0.0,452.34406126875916,24987.675082424266,0.0,0.0,718.1121584050993,1384.988324252196,0.0,5697.907931798147,5428.36740158886,6135.062747046245,5206.234338546617,5579.061196566106
1716638140,157.66452382530318,52888.284229542565,73867.70747740346,68555.17349171617,74123.59373238643,62339.24349881796,72144.67261773889,126.85434738296381,15408.792903972235,15580.630294517843,16093.181261277316,14459.677597682596,15550.845017387648,7688.20460674654,893.8081906374113,894.6666962837912,866.1609498680738,888.1383350821967,862.9422301836096,74.36476443119287,0.0,0.0,0.0,407.1629276125061,24257.19885421378,0.0,0.0,698.7846463233366,902.3210613148914,0.0,6067.095362493581,5835.200177442608,6222.552632146013,5336.87587728093,5758.156442130772
1716638155,157.7934998894539,52888.72784033895,61198.142691311725,61072.49573621375,67482.367475292,70587.89518469226,71114.97687183233,151.7408944002567,12804.65210629522,13126.597911340295,13418.323156208045,11475.252335622943,13341.09941314812,4102.673391055968,888.4366612399349,901.9560386367137,851.307878330708,874.3896831826243,853.3372299530158,83.21442322937192,0.0,0.0,0.0,453.75926579597603,20769.924349049965,0.0,0.0,749.1691241866779,934.6954864989161,0.0,5643.011868766641,5427.1927271098775,5574.268542368404,5475.999372239536,5555.306195004888
1716638170,162.48150256118385,52642.88568257491,66257.57936937913,67669.86361636604,66423.50746268655,69779.87754350429,68490.48167780595,158.25698324022343,13568.595939247154,11157.881537549587,11197.066069428893,11391.269732951185,11852.710755976164,710.4594989327043,853.7757127390835,855.3552875276686,849.6938122657892,825.359790667248,851.009357228629,75.86610803261702,0.0,0.0,0.0,458.6298028054483,23936.95854991337,0.0,0.0,723.2065830512973,914.5709648011028,0.0,5835.171906600477,5619.752535949169,5621.748039914469,5794.34768769042,5558.536694980001
1716638185,158.0660878809355,52887.156495360454,67347.14357550451,69185.42944785276,69787.6712328767,66466.8681904182,69718.82410846122,153.43232663415486,13071.41922825376,11890.101152877778,13433.259481869833,12923.24375083844,12745.277351311663,813.3961674185911,870.6685530777695,856.6387295985884,861.8563058896084,848.5446800958382,862.7611002051304,76.67021831289247,0.0,0.0,0.0,463.5808013319021,24980.344144424907,0.0,0.0,729.2558886509636,906.0223409422049,0.0,5350.346096556558,5412.371593466586,5525.186483328839,5437.4478450122915,5191.378141335492
