timestamp,beacon-metrics-gazer--e279876f5d7b447a809644c7d8e1d31a,cadvisor,cl-1-prysm-geth--10fb289d593f43fd8a6b29394d684cbf,cl-2-prysm-geth--5b43dbb1138f405187bb1f285c9d0ffb,cl-3-prysm-geth--0aa0aaec98f644f49188614afeeed982,cl-4-prysm-geth--f8f5f6e9c5c54cdd92b101a71f6ee5f1,cl-5-prysm-geth--84bb1b5e9a6c480b8ad71034b4a29874,dora--83efb46d635b48fbab0a776f1d432787,el-1-geth-prysm--5643f7789bc645de97a0a757e4bed33a,el-2-geth-prysm--aac25400748348689c07778cc82cdb4c,el-3-geth-prysm--cba74686a05a471aa73f369be9289b6c,el-4-geth-prysm--44e3bac3c9734c17b63a5e87048a0579,el-5-geth-prysm--8810fc63c683432ebffe4d828c42c0af,el-forkmon--296a44d8d71144319de7afa6c1f7f44f,ethereum-metrics-exporter-1-prysm-geth--74ba6663bd464dc18ff3328ee650fe0b,ethereum-metrics-exporter-2-prysm-geth--45869df02b50441c9678be27708ece24,ethereum-metrics-exporter-3-prysm-geth--ad3a07c7c1194f4dbc76b4f7b31afb8f,ethereum-metrics-exporter-4-prysm-geth--6d071479aad7453daa385c7b0aa6e86f,ethereum-metrics-exporter-5-prysm-geth--15cf2cb52a214a1cba25b24323711da5,grafana--d0d53c19779146e38b8fdd465197be4a,helpers-grafana-1,kurtosis-api--a393fd3081894d068684cb7ac205bbfe,kurtosis-engine--c7df69c45c1149ada0b9cda29031c282,kurtosis-logs-aggregator,kurtosis-logs-collector--a393fd3081894d068684cb7ac205bbfe,kurtosis-reverse-proxy--c7df69c45c1149ada0b9cda29031c282,portainer,prometheus,prometheus--02b4ba062c6449aaa83af2289d4581a8,validator-key-generation-cl-validator-keystore--a6311fa7ad014983bcebb6cc6a1fd313,vc-1-geth-prysm--d2131392290f47afbf2f1bf22856ddb3,vc-2-geth-prysm--ab9a770aaf694ae68bd6a4b720544624,vc-3-geth-prysm--689af2249dd64389a53d3e93b2314937,vc-4-geth-prysm--3a4427e12a1c45f7853e297364915401,vc-5-geth-prysm--6e1c04a42d4042aba438013b75ab88d8
1716638200,9797632.0,188567552.0,349765632.0,374157312.0,386793472.0,348258304.0,396267520.0,25956352.0,64782336.0,61853696.0,64360448.0,64405504.0,63176704.0,23908352.0,9338880.0,8642560.0,10592256.0,10444800.0,8667136.0,80867328.0,42975232.0,17653760.0,14528512.0,14479360.0,4837376.0,24690688.0,16433152.0,707235840.0,100167680.0,2093056.0,28491776.0,25755648.0,29294592.0,27041792.0,28487680.0
1716638215,9797632.0,188280832.0,347488256.0,374165504.0,386809856.0,349196288.0,396066816.0,25956352.0,66080768.0,61829120.0,64323584.0,64274432.0,65347584.0,23937024.0,9121792.0,9498624.0,10035200.0,10076160.0,9641984.0,80867328.0,42975232.0,17653760.0,14528512.0,14970880.0,4837376.0,24690688.0,16433152.0,707248128.0,100175872.0,2093056.0,28504064.0,25759744.0,29306880.0,27242496.0,28499968.0
1716638230,9797632.0,188063744.0,347299840.0,374214656.0,386244608.0,349474816.0,396066816.0,25960448.0,66125824.0,62988288.0,64344064.0,65638400.0,65073152.0,23842816.0,9297920.0,9547776.0,9539584.0,9052160.0,9302016.0,80871424.0,42975232.0,17653760.0,14528512.0,15601664.0,4841472.0,24690688.0,16433152.0,766304256.0,100175872.0,2093056.0,28516352.0,25755648.0,29302784.0,28979200.0,27848704.0
1716638245,9797632.0,187465728.0,347336704.0,375062528.0,386269184.0,349257728.0,396124160.0,25960448.0,66281472.0,61882368.0,64696320.0,65642496.0,65077248.0,24072192.0,9605120.0,9482240.0,9895936.0,9195520.0,9523200.0,80871424.0,43311104.0,17653760.0,14528512.0,18501632.0,6651904.0,24690688.0,16433152.0,747573248.0,100184064.0,2093056.0,28520448.0,25993216.0,29310976.0,29020160.0,27860992.0
1716638260,9797632.0,188219392.0,347348992.0,379785216.0,386297856.0,349536256.0,396464128.0,25972736.0,66572288.0,63508480.0,65699840.0,65650688.0,65400832.0,24690688.0,10223616.0,9867264.0,10293248.0,9252864.0,10043392.0,81006592.0,43311104.0,17653760.0,14528512.0,18747392.0,6684672.0,24690688.0,16433152.0,748486656.0,100184064.0,2093056.0,27332608.0,25378816.0,27316224.0,29057024.0,27881472.0
1716638275,9797632.0,187310080.0,347398144.0,379531264.0,386572288.0,349356032.0,396255232.0,25972736.0,66691072.0,63561728.0,65675264.0,66490368.0,65114112.0,25067520.0,10235904.0,9355264.0,9187328.0,9101312.0,9609216.0,81010688.0,43438080.0,17653760.0,14528512.0,18546688.0,7016448.0,24694784.0,16498688.0,748535808.0,100184064.0,2093056.0,27348992.0,27336704.0,27676672.0,29061120.0,27881472.0
1716638290,9797632.0,186200064.0,347414528.0,378826752.0,389328896.0,349597696.0,394305536.0,22642688.0,67895296.0,63578112.0,65933312.0,66330624.0,66322432.0,25538560.0,9625600.0,9658368.0,10244096.0,9687040.0,9146368.0,81027072.0,43438080.0,17653760.0,14528512.0,19075072.0,6651904.0,24694784.0,13676544.0,749060096.0,100327424.0,2093056.0,27353088.0,27521024.0,27787264.0,27172864.0,25989120.0
1716638305,9797632.0,185917440.0,349691904.0,378580992.0,391544832.0,349401088.0,394362880.0,22642688.0,67682304.0,63655936.0,65699840.0,66711552.0,66650112.0,25587712.0,9940992.0,9965568.0,10223616.0,8937472.0,9793536.0,81027072.0,43995136.0,17653760.0,14696448.0,18407424.0,6651904.0,24690688.0,13676544.0,749879296.0,70680576.0,2093056.0,27643904.0,27537408.0,27787264.0,27176960.0,26058752.0
1716638320,9797632.0,184807424.0,350490624.0,378658816.0,392896512.0,349421568.0,394366976.0,22642688.0,68124672.0,63905792.0,67170304.0,68517888.0,66760704.0,25554944.0,10186752.0,9613312.0,10260480.0,8712192.0,9404416.0,81285120.0,43995136.0,17653760.0,15319040.0,18558976.0,6729728.0,24690688.0,13676544.0,750452736.0,70672384.0,2093056.0,27656192.0,29503488.0,29929472.0,27181056.0,26062848.0
1716638335,9797632.0,184508416.0,350285824.0,345808896.0,393170944.0,365707264.0,394420224.0,22646784.0,68153344.0,65130496.0,67035136.0,68550656.0,66727936.0,25870336.0,9461760.0,9515008.0,10047488.0,9584640.0,8577024.0,81285120.0,43995136.0,17653760.0,15319040.0,18141184.0,6651904.0,24694784.0,13676544.0,762101760.0,70688768.0,2093056.0,27693056.0,29544448.0,29933568.0,27185152.0,26603520.0
1716638350,9797632.0,184012800.0,350289920.0,346116096.0,392957952.0,365502464.0,394428416.0,22667264.0,68145152.0,65306624.0,67203072.0,68571136.0,67055616.0,26193920.0,8642560.0,9805824.0,9646080.0,8925184.0,8912896.0,81297408.0,44101632.0,17653760.0,15319040.0,18788352.0,6651904.0,24694784.0,13676544.0,762347520.0,70680576.0,2093056.0,27688960.0,27709440.0,27430912.0,28676096.0,26632192.0
1716638365,10846208.0,217133056.0,349126656.0,345640960.0,393269248.0,365449216.0,394211328.0,22790144.0,69767168.0,65273856.0,67674112.0,68022272.0,67670016.0,26259456.0,9822208.0,8990720.0,10207232.0,9285632.0,8916992.0,83812352.0,45621248.0,17661952.0,15466496.0,17502208.0,6729728.0,24694784.0,12865536.0,762732544.0,71520256.0,2093056.0,27238400.0,28045312.0,27627520.0,29573120.0,27172864.0
1716638380,7966720.0,198594560.0,368922624.0,331132928.0,392413184.0,367828992.0,395309056.0,20807680.0,68096000.0,65585152.0,67776512.0,68460544.0,68005888.0,25235456.0,9404416.0,9572352.0,9027584.0,9416704.0,9285632.0,94896128.0,45699072.0,17330176.0,15679488.0,13164544.0,6782976.0,23990272.0,12865536.0,763740160.0,70066176.0,1683456.0,27533312.0,27795456.0,28659712.0,29188096.0,26996736.0
