timestamp,beacon-metrics-gazer--e279876f5d7b447a809644c7d8e1d31a,cadvisor,cl-1-prysm-geth--10fb289d593f43fd8a6b29394d684cbf,cl-2-prysm-geth--5b43dbb1138f405187bb1f285c9d0ffb,cl-3-prysm-geth--0aa0aaec98f644f49188614afeeed982,cl-4-prysm-geth--f8f5f6e9c5c54cdd92b101a71f6ee5f1,cl-5-prysm-geth--84bb1b5e9a6c480b8ad71034b4a29874,dora--83efb46d635b48fbab0a776f1d432787,el-1-geth-prysm--5643f7789bc645de97a0a757e4bed33a,el-2-geth-prysm--aac25400748348689c07778cc82cdb4c,el-3-geth-prysm--cba74686a05a471aa73f369be9289b6c,el-4-geth-prysm--44e3bac3c9734c17b63a5e87048a0579,el-5-geth-prysm--8810fc63c683432ebffe4d828c42c0af,el-forkmon--296a44d8d71144319de7afa6c1f7f44f,ethereum-metrics-exporter-1-prysm-geth--74ba6663bd464dc18ff3328ee650fe0b,ethereum-metrics-exporter-2-prysm-geth--45869df02b50441c9678be27708ece24,ethereum-metrics-exporter-3-prysm-geth--ad3a07c7c1194f4dbc76b4f7b31afb8f,ethereum-metrics-exporter-4-prysm-geth--6d071479aad7453daa385c7b0aa6e86f,ethereum-metrics-exporter-5-prysm-geth--15cf2cb52a214a1cba25b24323711da5,grafana--d0d53c19779146e38b8fdd465197be4a,helpers-grafana-1,kurtosis-api--a393fd3081894d068684cb7ac205bbfe,kurtosis-engine--c7df69c45c1149ada0b9cda29031c282,kurtosis-logs-aggregator,kurtosis-logs-collector--a393fd3081894d068684cb7ac205bbfe,kurtosis-reverse-proxy--c7df69c45c1149ada0b9cda29031c282,portainer,prometheus,prometheus--02b4ba062c6449aaa83af2289d4581a8,validator-key-generation-cl-validator-keystore--a6311fa7ad014983bcebb6cc6a1fd313,vc-1-geth-prysm--d2131392290f47afbf2f1bf22856ddb3,vc-2-geth-prysm--ab9a770aaf694ae68bd6a4b720544624,vc-3-geth-prysm--689af2249dd64389a53d3e93b2314937,vc-4-geth-prysm--3a4427e12a1c45f7853e297364915401,vc-5-geth-prysm--6e1c04a42d4042aba438013b75ab88d8
1716638200,14614528.0,253374464.0,351096832.0,374923264.0,388349952.0,349401088.0,396840960.0,30240768.0,69455872.0,62504960.0,65552384.0,65003520.0,63811584.0,26243072.0,9494528.0,8908800.0,10895360.0,10567680.0,8896512.0,94322688.0,54730752.0,25001984.0,20500480.0,18972672.0,5074944.0,33689600.0,18710528.0,708923392.0,104615936.0,2093056.0,30552064.0,26681344.0,30507008.0,28176384.0,29048832.0
1716638215,14614528.0,253636608.0,348823552.0,374935552.0,388370432.0,350343168.0,396644352.0,30240768.0,70778880.0,62484480.0,65540096.0,64876544.0,66011136.0,26275840.0,9277440.0,9764864.0,10338304.0,10199040.0,9871360.0,94322688.0,54730752.0,25001984.0,20500480.0,19795968.0,5074944.0,33689600.0,18710528.0,708988928.0,104730624.0,2093056.0,30564352.0,26697728.0,30519296.0,28397568.0,29077504.0
1716638230,14614528.0,253640704.0,348635136.0,374984704.0,387805184.0,350621696.0,396644352.0,30244864.0,70832128.0,63672320.0,65572864.0,66273280.0,65744896.0,26030080.0,9453568.0,9814016.0,9842688.0,9175040.0,9531392.0,94326784.0,54730752.0,25001984.0,20500480.0,20979712.0,5079040.0,33689600.0,18710528.0,768094208.0,104841216.0,2093056.0,30584832.0,26697728.0,30523392.0,30138368.0,28438528.0
1716638245,14614528.0,253685760.0,348680192.0,375844864.0,387837952.0,350412800.0,396709888.0,30244864.0,71012352.0,62570496.0,65953792.0,66281472.0,65777664.0,26284032.0,9760768.0,9748480.0,10199040.0,9318400.0,9752576.0,94326784.0,55066624.0,25001984.0,20500480.0,24264704.0,7065600.0,33689600.0,18710528.0,749416448.0,104972288.0,2093056.0,30601216.0,26939392.0,30531584.0,30187520.0,28459008.0
1716638260,14614528.0,254697472.0,348696576.0,380567552.0,387866624.0,350695424.0,397053952.0,30257152.0,71311360.0,64229376.0,66961408.0,66322432.0,66105344.0,26906624.0,10379264.0,10133504.0,10596352.0,9375744.0,10272768.0,94461952.0,55066624.0,25001984.0,20500480.0,24813568.0,7098368.0,33689600.0,18710528.0,750383104.0,105078784.0,2093056.0,29421568.0,26324992.0,28540928.0,30232576.0,28479488.0
1716638275,14614528.0,253911040.0,348753920.0,380325888.0,388153344.0,350523392.0,396853248.0,30257152.0,71454720.0,64286720.0,66965504.0,67166208.0,65851392.0,27291648.0,10391552.0,9621504.0,9490432.0,9224192.0,9838592.0,94466048.0,55193600.0,25001984.0,20500480.0,24965120.0,7430144.0,33693696.0,18776064.0,750481408.0,105201664.0,2093056.0,29450240.0,28295168.0,28901376.0,30253056.0,28479488.0
1716638290,14614528.0,253915136.0,348770304.0,379621376.0,390909952.0,350765056.0,394903552.0,26927104.0,72663040.0,64331776.0,67227648.0,67035136.0,67063808.0,27774976.0,9781248.0,9924608.0,10547200.0,9809920.0,9375744.0,94482432.0,55193600.0,25001984.0,20500480.0,26054656.0,7065600.0,33693696.0,15953920.0,751058944.0,105480192.0,2093056.0,29466624.0,28479488.0,29011968.0,28377088.0,26607616.0
1716638305,14614528.0,254443520.0,351059968.0,379387904.0,393138176.0,350580736.0,394973184.0,26927104.0,72474624.0,64413696.0,67018752.0,67420160.0,67420160.0,27824128.0,10096640.0,10231808.0,10526720.0,9060352.0,10022912.0,94482432.0,55799808.0,25001984.0,20668416.0,25743360.0,7065600.0,33689600.0,15953920.0,751931392.0,75939840.0,2093056.0,29769728.0,28495872.0,29016064.0,28389376.0,26685440.0
1716638320,14614528.0,254185472.0,351870976.0,379478016.0,394498048.0,350609408.0,394985472.0,26927104.0,72925184.0,64692224.0,68497408.0,69259264.0,67538944.0,27803648.0,10342400.0,9879552.0,10563584.0,8835072.0,9633792.0,94789632.0,55799808.0,25001984.0,21291008.0,26234880.0,7143424.0,33689600.0,15953920.0,752558080.0,76058624.0,2093056.0,29790208.0,30470144.0,31166464.0,28397568.0,26697728.0
1716638335,14614528.0,253939712.0,351670272.0,346632192.0,394776576.0,366899200.0,395042816.0,26931200.0,72982528.0,65921024.0,68390912.0,69296128.0,67534848.0,28123136.0,9617408.0,9781248.0,10350592.0,9707520.0,8806400.0,94789632.0,55799808.0,25001984.0,21291008.0,26165248.0,7065600.0,33693696.0,15953920.0,764256256.0,76181504.0,2093056.0,29843456.0,30515200.0,31170560.0,28409856.0,27238400.0
