timestamp,beacon-metrics-gazer--e279876f5d7b447a809644c7d8e1d31a,cadvisor,cl-1-prysm-geth--10fb289d593f43fd8a6b29394d684cbf,cl-2-prysm-geth--5b43dbb1138f405187bb1f285c9d0ffb,cl-3-prysm-geth--0aa0aaec98f644f49188614afeeed982,cl-4-prysm-geth--f8f5f6e9c5c54cdd92b101a71f6ee5f1,cl-5-prysm-geth--84bb1b5e9a6c480b8ad71034b4a29874,dora--83efb46d635b48fbab0a776f1d432787,el-1-geth-prysm--5643f7789bc645de97a0a757e4bed33a,el-2-geth-prysm--aac25400748348689c07778cc82cdb4c,el-3-geth-prysm--cba74686a05a471aa73f369be9289b6c,el-4-geth-prysm--44e3bac3c9734c17b63a5e87048a0579,el-5-geth-prysm--8810fc63c683432ebffe4d828c42c0af,el-forkmon--296a44d8d71144319de7afa6c1f7f44f,ethereum-metrics-exporter-1-prysm-geth--74ba6663bd464dc18ff3328ee650fe0b,ethereum-metrics-exporter-2-prysm-geth--45869df02b50441c9678be27708ece24,ethereum-metrics-exporter-3-prysm-geth--ad3a07c7c1194f4dbc76b4f7b31afb8f,ethereum-metrics-exporter-4-prysm-geth--6d071479aad7453daa385c7b0aa6e86f,ethereum-metrics-exporter-5-prysm-geth--15cf2cb52a214a1cba25b24323711da5,grafana--d0d53c19779146e38b8fdd465197be4a,helpers-grafana-1,kurtosis-api--a393fd3081894d068684cb7ac205bbfe,kurtosis-engine--c7df69c45c1149ada0b9cda29031c282,kurtosis-logs-aggregator,kurtosis-logs-collector--a393fd3081894d068684cb7ac205bbfe,kurtosis-reverse-proxy--c7df69c45c1149ada0b9cda29031c282,portainer,prometheus,prometheus--02b4ba062c6449aaa83af2289d4581a8,validator-key-generation-cl-validator-keystore--a6311fa7ad014983bcebb6cc6a1fd313,vc-1-geth-prysm--d2131392290f47afbf2f1bf22856ddb3,vc-2-geth-prysm--ab9a770aaf694ae68bd6a4b720544624,vc-3-geth-prysm--689af2249dd64389a53d3e93b2314937,vc-4-geth-prysm--3a4427e12a1c45f7853e297364915401,vc-5-geth-prysm--6e1c04a42d4042aba438013b75ab88d8
1716638050,61450.51224552611,654.8045062955599,77064.36348500449,76065.96627288304,74640.99334968295,76135.96947624003,76622.76430164294,64390.015956234325,8858.723611850275,6157.999778245925,7717.158626237348,7019.321989642717,5985.487169338347,26029.33518486374,4917.0060638971845,5644.29814773488,3887.3813361991756,4896.941382246669,5501.7225387571225,827.7275359736268,0.0,12.834393467767402,1.9638432596127375,29515.226124141507,32940.351179204685,12.488203147290564,4.6593655424677225,53164.241617765765,34388.11029712881,10.461008966579115,3239.825062477686,3318.21985029737,3193.990499352228,3192.0522519352567,3186.1961780093256
1716638065,61535.125377011645,650.2103848611018,79154.28923185157,77857.55944369674,78011.72705452051,80360.81941040228,77961.60523052645,61804.65981185736,10036.868560511293,6827.4566278886605,8132.453216565366,7913.127544869315,6588.339535707957,35244.167118827994,6602.79255319149,5914.1528741769,5332.379350271995,5788.342071639424,6923.534072900157,2198.0266574346547,1.5384277268631457,9.445665658258429,1.8103375348955246,30882.22914017626,34730.68275416843,9.783368273934311,0.0,55505.37365089485,35330.00478763422,9.29833958221746,2946.8588546867536,3044.222570740651,3029.7887624306913,3023.258913695435,2948.186297460593
1716638080,40.25492618846329,666.3738145119506,77400.49853690257,74183.93609940093,75447.17108217331,78253.49828972503,74218.5561625351,317.2709815881622,10097.884000608921,7605.879078053668,9110.522906475462,7593.312336661528,7138.5788484915465,36206.962695123024,5303.627496826775,5462.281270252754,5987.4369065883975,5034.206728601065,6849.800189874815,1521.7829770068574,1.5538290788013318,5.531531927036459,0.0,23695.148345206962,25886.99281944805,5.834683954619125,0.0,53954.813142047475,36118.07603142091,5.6914425096551255,2265.1417525773195,2672.492266902342,2379.744869661675,2712.973800306114,2471.4614447502595
1716638095,34.021654202477954,661.079487929444,65974.2147731567,69388.61671783483,65482.699158214775,77604.762959681,64350.135111576004,395.9769613404311,10344.849662236744,8050.642941229739,7711.78215152332,7291.458978849523,7846.40767301685,37703.08907555374,5334.815014367817,5257.515273152335,5720.396749104256,4652.296464624394,6710.32673398298,2344.433263196414,1.5884181624271028,5.543090933086973,0.0,19679.714899875555,22512.2467771639,5.59254327563249,0.0,54031.705208079286,37856.826488927116,5.610847638768286,2295.1817860924816,2276.842197111819,2412.06323542621,2575.1268579639864,2480.925647599682
1716638110,35.29518784681161,669.3136828615236,75852.54697608692,75758.73280899864,73419.35760722638,77880.32812534925,72697.00868446445,394.98050682261214,9397.278734133195,7580.757168458781,7652.992617830778,7094.600740692613,7619.76788220356,28672.337915702552,4499.7105579552035,4889.27244343792,5207.1699032350925,4643.348442820738,5365.716048838542,854.4295271878228,0.0,6.261460709334049,0.0,22730.872663708484,25549.734227465404,5.100306018361101,0.0,51941.82996780178,36609.76400414938,6.24637487172623,2391.216366466533,2454.7044885847777,2440.520609279663,2337.72580504407,2426.838276440963
1716638125,34.76313136969426,637.5919761737911,79853.38818420752,80211.60409556315,80002.6480554745,80584.69754768391,77409.27491103203,391.4004642422902,7927.365990140783,6847.853327178001,7318.810268151997,6557.42917926324,7427.016498625115,28496.29596572652,6600.83440024723,6255.415100785787,6871.716228830512,6671.946914518076,6829.561742605221,849.1588951854001,0.0,6.248186910048423,0.0,23357.386338483335,25968.070276370232,5.887176468114632,0.0,55070.522818200305,35832.336261536744,6.11300323115885,2471.994667698725,2234.825493171472,2468.4104801607014,2160.6109046919555,2334.804581466687
1716638140,31.192701084675367,653.7680933157883,79924.1821936974,75498.16907069174,80071.26592266938,72113.74795417348,76780.70445450948,307.95189454850185,5915.541843424606,6018.390905499715,6712.615000779667,5557.238573292351,6068.886083239197,20180.865643927667,6578.5966968335615,6166.8406672738165,6953.693931398416,6673.858866736622,6933.049708911778,74.71554162190604,0.0,3.084379819343468,0.0,23247.53579233754,25815.855786005042,3.098716246126605,0.0,53271.246830462536,35155.69417135625,3.0519707010812693,2694.0183535400897,2560.807363868249,2519.339754778374,2338.9256511374015,2624.152941704438
1716638155,31.21821799690471,662.4818820381314,67985.82462719886,67059.94314951677,74741.03773584905,79465.9524796544,77442.44516743024,394.13665849130126,4700.362882322447,4921.848593838021,5452.384045732103,4178.722088477593,5005.736641976394,11627.354280103546,6062.788753465042,6228.475874056635,6590.952454906485,6368.510936439471,6132.545017197582,82.08194604878712,0.0,3.0779377816862703,0.0,19147.9218143311,26139.05260380014,4.2895661410245935,0.0,57050.22702803914,35819.197161815915,3.1393653997084874,2517.983663522722,2401.8898766206144,2446.8881403694163,2451.359774006233,2519.7093591680737
1716638170,30.55207740466705,666.7924528301886,74568.85903131435,74557.45710514738,74735.63866712946,78083.50980572692,77689.07582392257,393.92178770949715,5471.174087236017,4065.7288769321963,4889.921612541993,4058.846276329557,4487.110238153696,3799.6629592180657,4827.363767592928,5144.01228712111,5178.22868110776,4954.9716528565195,4593.674241566033,73.16304005045727,0.0,1.587193614946829,0.0,22582.525806961672,25166.511173308456,1.6358962374386539,0.0,53915.96434180547,35468.90356436084,1.5591242176537408,2548.3774590917446,2469.6020510533945,2385.1568068424804,2559.9563457778186,2418.745224933711
1716638185,29.721828490432316,670.0347965738758,75115.28454929055,75109.94741454865,76363.44857577734,75388.49139899529,76709.53957671484,384.06193277494697,5309.069108349684,4313.596006890763,5288.547173536315,4772.771989446855,4997.8639610172895,3563.6083441282885,5241.977138494015,5697.48566387296,6072.177437117308,5153.141361256545,5594.4592716765555,72.36290267733672,0.0,1.5603753817346915,0.0,23042.870599575017,25878.102530997487,1.5685571515002128,0.0,54353.965917202,35226.7870546161,1.607717041800643,2248.400946289319,2281.2130935668606,2278.9835535184684,2285.5725208056115,2102.4474530303364
