timestamp,beacon-metrics-gazer--a28a530620b146399e8f62b86bc114b5,cadvisor,cl-1-prysm-geth--0858d8dd0cf54c66959de4090cc24b9f,cl-2-prysm-geth--14d43d53ec4c4d36b5430d1404825305,cl-3-prysm-geth--ee0e757c36bf47908b95c02b578c7582,cl-4-prysm-geth--c316bb32e5f94ec6b69e8da3f1ef3aa0,cl-5-prysm-geth--a93000737dcd494f99013d568a16596b,dora--fd18d40a9f0e4d1398fa10b2b21f40a3,el-1-geth-prysm--4e25496f12b0437593447e80ee8428f7,el-2-geth-prysm--6ef568984fa84c32a5745755562943f1,el-3-geth-prysm--87368289ffd545468313530845cabd45,el-4-geth-prysm--788e29b08e63441592206e45dbc5470e,el-5-geth-prysm--661e42d9870b4020b2335659a27c66ed,el-forkmon--2b1494325a4949f889e8b0ff5e460b6a,ethereum-metrics-exporter-1-prysm-geth--831e6752235c4e5a83fe1accbe1183b5,ethereum-metrics-exporter-2-prysm-geth--ace9e09e064349388c3634efb95807b3,ethereum-metrics-exporter-3-prysm-geth--c361637384a947e59abaf76cfe24ecab,ethereum-metrics-exporter-4-prysm-geth--5c498ece934348f390ae970c0ea06c4b,ethereum-metrics-exporter-5-prysm-geth--e613fa8bdf4c419f87d75e16346a3349,grafana--8b664464774b4feca1955390264aff00,helpers-grafana-1,kurtosis-api--713915c32aa84d12babe4a1570c3cf49,kurtosis-engine--a51e00debbb148c4b2306dbb3fcddbfd,kurtosis-logs-aggregator,kurtosis-logs-collector--713915c32aa84d12babe4a1570c3cf49,kurtosis-reverse-proxy--a51e00debbb148c4b2306dbb3fcddbfd,portainer,prometheus,prometheus--208b69fdd46b463c87d2f802a85c8e1a,validator-key-generation-cl-validator-keystore--135dbbd4e46743f3bfb298f411df1cff,vc-1-geth-prysm--98e4dc6f1ffb4bc696b3899e0496bbb9,vc-2-geth-prysm--18c3bcd69bfc4c1c96e6067817406d5a,vc-3-geth-prysm--dc4791e74cca4a1e972352ea01731eef,vc-4-geth-prysm--90ea2273bad14ac4a078c676a1e9d6e3,vc-5-geth-prysm--ac378738c6e440fb9c4114771a582b4f
1716978286,3694592.0,198950912.0,335302656.0,361480192.0,355323904.0,347979776.0,370491392.0,23089152.0,52940800.0,49790976.0,49790976.0,50188288.0,49893376.0,21929984.0,10809344.0,9355264.0,9228288.0,8626176.0,9310208.0,94547968.0,45559808.0,32952320.0,16424960.0,12410880.0,4882432.0,25821184.0,13991936.0,764723200.0,65294336.0,7389184.0,28360704.0,26378240.0,26247168.0,26271744.0,26337280.0
1716978301,3694592.0,198463488.0,336891904.0,361656320.0,357539840.0,350482432.0,370642944.0,23138304.0,55275520.0,50503680.0,49823744.0,50360320.0,50065408.0,22331392.0,11407360.0,8617984.0,9474048.0,8712192.0,9850880.0,96931840.0,45838336.0,33509376.0,16424960.0,13012992.0,4972544.0,25853952.0,13975552.0,812519424.0,65617920.0,7376896.0,30150656.0,26398720.0,26304512.0,26365952.0,26374144.0
1716978316,3694592.0,197226496.0,339881984.0,365899776.0,357814272.0,359256064.0,373272576.0,24444928.0,62107648.0,51150848.0,50081792.0,50843648.0,50053120.0,23363584.0,11255808.0,9396224.0,9146368.0,9248768.0,9695232.0,96944128.0,45559808.0,33517568.0,16424960.0,12681216.0,5009408.0,25853952.0,11501568.0,812523520.0,65966080.0,7364608.0,35741696.0,26767360.0,26251264.0,27934720.0,26521600.0
1716978331,15060992.0,196378624.0,343486464.0,367796224.0,367009792.0,359993344.0,373702656.0,49324032.0,62390272.0,51216384.0,51904512.0,51380224.0,51171328.0,22933504.0,11673600.0,9056256.0,8769536.0,9101312.0,9768960.0,96952320.0,45572096.0,33517568.0,16424960.0,13918208.0,5296128.0,25853952.0,11501568.0,812519424.0,65978368.0,7364608.0,35155968.0,27893760.0,26705920.0,27369472.0,27389952.0
1716978346,15060992.0,195309568.0,343617536.0,368336896.0,369950720.0,360058880.0,373764096.0,50130944.0,63516672.0,51748864.0,51490816.0,52002816.0,51412992.0,22822912.0,12304384.0,8945664.0,9519104.0,9089024.0,9707520.0,96952320.0,45572096.0,33517568.0,16297984.0,13492224.0,5140480.0,25759744.0,11567104.0,812523520.0,65941504.0,7364608.0,34897920.0,27996160.0,26722304.0,27377664.0,28102656.0
1716978361,15060992.0,195117056.0,343650304.0,379609088.0,369954816.0,360075264.0,374378496.0,50233344.0,63741952.0,52486144.0,51638272.0,52264960.0,52170752.0,22835200.0,11284480.0,8835072.0,9269248.0,9179136.0,9658368.0,97128448.0,45576192.0,33517568.0,16297984.0,13758464.0,5136384.0,25759744.0,11173888.0,812523520.0,65945600.0,7364608.0,34938880.0,28012544.0,26726400.0,27336704.0,28196864.0
1716978376,14815232.0,196239360.0,345362432.0,379756544.0,370298880.0,360153088.0,376340480.0,48386048.0,62656512.0,52703232.0,52752384.0,52723712.0,52494336.0,22888448.0,11309056.0,8712192.0,9338880.0,9093120.0,9752576.0,97128448.0,44568576.0,33525760.0,16297984.0,13598720.0,5365760.0,25759744.0,11173888.0,812699648.0,65945600.0,7364608.0,36810752.0,28020736.0,28831744.0,27406336.0,28803072.0
1716978391,14811136.0,196227072.0,345370624.0,379785216.0,370257920.0,360169472.0,377794560.0,48386048.0,64139264.0,52723712.0,52776960.0,52748288.0,53829632.0,22929408.0,12107776.0,8491008.0,9613312.0,9412608.0,9932800.0,97128448.0,44568576.0,33525760.0,16297984.0,13680640.0,5140480.0,25759744.0,11173888.0,812744704.0,65961984.0,7364608.0,36818944.0,28028928.0,28876800.0,27766784.0,29679616.0
1716978406,14811136.0,196481024.0,345387008.0,379805696.0,375738368.0,360198144.0,377839616.0,48386048.0,64167936.0,52875264.0,53571584.0,52797440.0,53428224.0,22937600.0,11816960.0,9396224.0,9678848.0,9543680.0,10285056.0,114548736.0,44564480.0,33525760.0,16355328.0,13426688.0,5140480.0,25759744.0,13901824.0,812744704.0,66109440.0,7364608.0,36052992.0,28073984.0,28938240.0,27815936.0,27717632.0
1716978421,14811136.0,195391488.0,346910720.0,383270912.0,375775232.0,360210432.0,380014592.0,48398336.0,64626688.0,54534144.0,53981184.0,53112832.0,53600256.0,22757376.0,12361728.0,9572352.0,9441280.0,9945088.0,9093120.0,114675712.0,44564480.0,33525760.0,16355328.0,13791232.0,5144576.0,25759744.0,13901824.0,543752192.0,66154496.0,7364608.0,36057088.0,28086272.0,28950528.0,28409856.0,27734016.0
