timestamp,beacon-metrics-gazer--a28a530620b146399e8f62b86bc114b5,cadvisor,cl-1-prysm-geth--0858d8dd0cf54c66959de4090cc24b9f,cl-2-prysm-geth--14d43d53ec4c4d36b5430d1404825305,cl-3-prysm-geth--ee0e757c36bf47908b95c02b578c7582,cl-4-prysm-geth--c316bb32e5f94ec6b69e8da3f1ef3aa0,cl-5-prysm-geth--a93000737dcd494f99013d568a16596b,dora--fd18d40a9f0e4d1398fa10b2b21f40a3,el-1-geth-prysm--4e25496f12b0437593447e80ee8428f7,el-2-geth-prysm--6ef568984fa84c32a5745755562943f1,el-3-geth-prysm--87368289ffd545468313530845cabd45,el-4-geth-prysm--788e29b08e63441592206e45dbc5470e,el-5-geth-prysm--661e42d9870b4020b2335659a27c66ed,el-forkmon--2b1494325a4949f889e8b0ff5e460b6a,ethereum-metrics-exporter-1-prysm-geth--831e6752235c4e5a83fe1accbe1183b5,ethereum-metrics-exporter-2-prysm-geth--ace9e09e064349388c3634efb95807b3,ethereum-metrics-exporter-3-prysm-geth--c361637384a947e59abaf76cfe24ecab,ethereum-metrics-exporter-4-prysm-geth--5c498ece934348f390ae970c0ea06c4b,ethereum-metrics-exporter-5-prysm-geth--e613fa8bdf4c419f87d75e16346a3349,grafana--8b664464774b4feca1955390264aff00,helpers-grafana-1,kurtosis-api--713915c32aa84d12babe4a1570c3cf49,kurtosis-engine--a51e00debbb148c4b2306dbb3fcddbfd,kurtosis-logs-aggregator,kurtosis-logs-collector--713915c32aa84d12babe4a1570c3cf49,kurtosis-reverse-proxy--a51e00debbb148c4b2306dbb3fcddbfd,portainer,prometheus,prometheus--208b69fdd46b463c87d2f802a85c8e1a,validator-key-generation-cl-validator-keystore--135dbbd4e46743f3bfb298f411df1cff,vc-1-geth-prysm--98e4dc6f1ffb4bc696b3899e0496bbb9,vc-2-geth-prysm--18c3bcd69bfc4c1c96e6067817406d5a,vc-3-geth-prysm--dc4791e74cca4a1e972352ea01731eef,vc-4-geth-prysm--90ea2273bad14ac4a078c676a1e9d6e3,vc-5-geth-prysm--ac378738c6e440fb9c4114771a582b4f
1716978136,38.522081329252295,658.7910875799691,76122.13539380104,77514.70555641747,78381.69612275655,77893.73869144681,77732.48825264999,405.672444973755,4949.2482031835625,5101.943825033223,5072.686088497163,5505.032391114299,4939.0484040848105,16174.83152186245,5924.5278870886195,5684.08814084819,6703.888378602984,5869.774462406755,5540.002237887435,18.025217545729,6.389205370506892,23.10457740834879,3.237954457466653,21976.57011953095,26790.224623766357,14.792055305607374,6.451758442554535,54201.73506840174,33845.3605936288,12.467162384790061,2567.772636564988,2554.6924684291816,2589.5996518711927,2431.6616634292777,2623.0036958226
1716978151,37.028581864669896,641.0960681690385,74314.72495578432,72895.26059094985,75671.79267798441,71635.9628165588,75830.91980869758,407.9969381092825,6080.539464561294,5080.067140428129,4999.620162659755,5348.809470225503,4713.372838632645,16222.977353513226,3508.3891120035696,3018.1810206811847,4854.45542413562,3571.783375093411,3887.516006559881,17.930019401886668,0.0,15.069517775431184,0.0,22788.390838718515,25145.297234456393,11.359043628087043,0.0,53478.08721223693,34543.53797854713,7.889101769412826,2455.604010250416,2597.0855454606044,2456.454997239094,2285.907918324516,2548.2362463184877
1716978166,39.91961267927286,672.6605588221887,76163.52117074911,75755.19006644156,79789.05224760338,74916.47599747228,77831.86328555677,319.16123724177805,6258.604378772861,4743.107825234936,4851.829513470045,5208.165688279138,5007.058455627778,16839.766261725355,6019.5115232761,5398.006152188069,5666.264901823282,5842.708779202055,5924.065528380249,20.08595926653852,1.5557975685106573,10.427163198247536,0.0,24070.897064902856,25818.068166864065,10.607242339832869,0.0,53978.36197732105,32722.47391078955,10.635207900440154,2119.595394382869,2445.0546946216955,2292.9085303186025,2218.301649928264,2310.1297351151156
1716978181,37.60308354248834,669.5563603440471,68228.28711329738,65734.4957400436,69154.98765214323,66066.93493414254,68522.56343555036,412.290502793296,5742.73168784512,4626.335776737614,5235.668367685068,5673.6214942684965,5554.560740724565,17115.791082580025,6337.927948086821,5688.681130776576,5997.844583096993,6437.15592257148,6421.139998654074,22.292567657942843,1.53169514890265,11.769777969389953,0.0,21537.26694546088,21904.719326558203,12.251217268382433,0.0,54212.22973574161,31642.863556772772,12.104283054003727,2409.13937885991,2425.702269302566,2394.962818696884,2211.6492519331446,2560.851654502306
1716978196,36.21765124862403,675.4468275245755,76796.55606705463,78094.844497344,79299.0811097367,78993.43834970001,79168.89802050195,396.73266255544735,5157.372959250667,4345.142882818117,4892.841892347455,5214.471868772038,5293.075541562272,14042.94287619471,6819.928101178101,6619.27123712482,5591.94697898225,7086.2417402756655,6054.407516044373,17.230796211855488,13.025145153100649,16.520872550105192,0.0,22319.89047097481,26658.927984215723,16.267963451599538,0.0,56175.500887649,33647.11382204314,9.133652786214032,2609.071558666696,2612.7485513009888,2601.223228182476,2455.201592832255,2543.976771302499
1716978211,37.31639539499801,659.4422485726834,75924.65194272224,75976.8863031615,74782.1099897746,76318.3844264532,76928.202157055,405.7333333333333,5380.9944501076,4934.501948944416,5314.493789652399,6165.136599933636,5106.794394181302,18329.285165257497,5500.23253238844,4483.106370608887,5423.632336655593,5172.35740016354,4225.049889492093,17.06767263191793,11.545805764021493,17.391304347826086,8.493134712078811,21909.782515258317,25593.555139853914,17.175917555595735,11.006688680044027,54339.33230748645,34579.438840681854,9.525105456524697,2708.8972201901975,2414.3051114712453,2566.600790513834,2253.4876033057853,2483.48180312458
1716978226,43.29788860018778,661.274661252593,78794.56642271014,80595.9916817112,76935.87779480006,77946.21689358531,81090.59569773855,311.651117379041,5047.89480559063,4762.046927176629,5376.881189256255,5742.900498590939,4810.877405192303,19308.034203460957,6865.40107538681,6102.485693067143,6437.908496732026,6728.650913432299,5791.4794732765295,20.248016092309733,11.692224670594054,15.481960150780829,7.514310341017084,23405.68677935744,26617.18855903484,16.922963725995146,11.745042236978813,54220.55321895098,34256.285393208906,7.8618118106875725,2373.680746272044,2278.2347218537184,2309.5334321253763,2093.54824445034,2162.197686645636
1716978241,40.60813043957255,637.2087863323719,68359.63832501511,68587.5110737569,66153.97079109281,65690.29752501316,67697.87856620336,419.53707515667173,5334.350213544844,4924.434308993491,5775.002717095968,6140.726577437859,5036.196856943727,18890.91184949173,6829.294416923283,6124.038242658775,6931.572467823168,6834.926859358477,6133.645508928371,19.89574085456077,0.0,7.673587511784439,7.989097232012783,20657.11401737909,21733.389033024054,7.8470058067842965,11.578197363733523,53156.08777210662,31288.821848205782,7.727634019252848,2381.405644714997,2400.583817991399,2391.3475433526014,2375.809599858043,2429.6572183365456
1716978256,36.49406664133908,650.089413042986,79496.09436200451,77729.1430564031,78426.80527610106,77624.7678839862,77754.06887475324,409.38798427849525,5764.550774969452,5373.125822007891,5826.26557116353,5785.226273422175,5591.932960893854,20444.251734390487,6212.299626111994,6057.132638919934,6514.108505997819,6397.365899315846,6786.891581603656,20.733375306658562,0.0,4.579453518546787,0.0,19902.905740609494,26543.05682298738,4.963600264725347,0.0,53745.43409211223,31481.033735544355,4.497365828586115,2276.604386677498,2618.2421227197347,2579.9625211389916,2560.0719829040604,2427.879256613817
1716978271,33.0818340104469,639.8493895374744,74048.85878886495,74453.38718314887,73789.0014661794,73578.60967203519,74917.02155116788,411.5045256606096,6519.666735713135,5457.228769152535,5468.93594679734,6377.39876910499,5627.556368340061,20117.923189450008,3956.613424264178,4645.514272260466,5158.636191663142,4851.143404303255,5589.545205479452,16.671166306695465,0.0,4.683005151305666,0.0,22198.767470012102,24990.785655746786,4.470177529907616,0.0,54257.28858103744,34588.58726736768,4.671338004671338,2401.1953597106435,2470.961020921955,2558.2503540200946,2461.196175524268,2447.8103837471785
