timestamp,beacon-metrics-gazer--a28a530620b146399e8f62b86bc114b5,cadvisor,cl-1-prysm-geth--0858d8dd0cf54c66959de4090cc24b9f,cl-2-prysm-geth--14d43d53ec4c4d36b5430d1404825305,cl-3-prysm-geth--ee0e757c36bf47908b95c02b578c7582,cl-4-prysm-geth--c316bb32e5f94ec6b69e8da3f1ef3aa0,cl-5-prysm-geth--a93000737dcd494f99013d568a16596b,dora--fd18d40a9f0e4d1398fa10b2b21f40a3,el-1-geth-prysm--4e25496f12b0437593447e80ee8428f7,el-2-geth-prysm--6ef568984fa84c32a5745755562943f1,el-3-geth-prysm--87368289ffd545468313530845cabd45,el-4-geth-prysm--788e29b08e63441592206e45dbc5470e,el-5-geth-prysm--661e42d9870b4020b2335659a27c66ed,el-forkmon--2b1494325a4949f889e8b0ff5e460b6a,ethereum-metrics-exporter-1-prysm-geth--831e6752235c4e5a83fe1accbe1183b5,ethereum-metrics-exporter-2-prysm-geth--ace9e09e064349388c3634efb95807b3,ethereum-metrics-exporter-3-prysm-geth--c361637384a947e59abaf76cfe24ecab,ethereum-metrics-exporter-4-prysm-geth--5c498ece934348f390ae970c0ea06c4b,ethereum-metrics-exporter-5-prysm-geth--e613fa8bdf4c419f87d75e16346a3349,grafana--8b664464774b4feca1955390264aff00,helpers-grafana-1,kurtosis-api--713915c32aa84d12babe4a1570c3cf49,kurtosis-engine--a51e00debbb148c4b2306dbb3fcddbfd,kurtosis-logs-aggregator,kurtosis-logs-collector--713915c32aa84d12babe4a1570c3cf49,kurtosis-reverse-proxy--a51e00debbb148c4b2306dbb3fcddbfd,portainer,prometheus,prometheus--208b69fdd46b463c87d2f802a85c8e1a,validator-key-generation-cl-validator-keystore--135dbbd4e46743f3bfb298f411df1cff,vc-1-geth-prysm--98e4dc6f1ffb4bc696b3899e0496bbb9,vc-2-geth-prysm--18c3bcd69bfc4c1c96e6067817406d5a,vc-3-geth-prysm--dc4791e74cca4a1e972352ea01731eef,vc-4-geth-prysm--90ea2273bad14ac4a078c676a1e9d6e3,vc-5-geth-prysm--ac378738c6e440fb9c4114771a582b4f
1716978136,156.0341058154788,52300.24266490183,70414.23742207394,69975.46488175713,73560.53340640271,70610.38264793262,68790.33985356793,164.39504212429975,13128.753472375327,13246.90857490371,14123.70764089798,14440.72089843312,11831.570270641572,5943.636404892106,853.2547760898719,872.7272727272727,869.1991427196781,851.3114431343381,865.5477229495357,9.900550523885633,0.0,4.144626869089326,0.0,478.4866973621538,23278.948778636182,0.0,0.0,716.9836503169837,879.6153070145941,0.0,5666.366965636719,5597.415281184702,5662.771975630984,5603.986402966625,5700.526374734011
1716978151,162.93032599762577,51284.16021454216,65299.78232279715,62340.331999212656,68936.82172288017,63289.36623083272,64882.349015682354,164.84679289461243,15114.267182572521,13241.749138945808,12583.94405219412,14550.951973713823,12617.764117985229,6298.763720909437,827.710843373494,820.3829199289426,818.3233507038294,807.4201063783024,838.54154965965,12.889989072500613,0.0,3.9818725800774373,0.0,487.7491836594889,23838.33754387534,0.0,0.0,708.802422805978,886.3259788959623,0.0,5390.010340331791,5702.778950174379,5504.848150193263,5366.3810065148,5628.52132467007
1716978166,162.989860235681,54051.11901180546,70149.31066791594,67290.88334604073,69769.87922329234,69151.14074655162,69307.96030871003,134.28654021480511,15386.90422560591,13233.643611098742,13550.864495375958,14300.683771958755,13469.476646786838,6345.950220777223,898.7466715636765,849.7204571479894,857.9943899018234,874.9915519610714,907.8449469312413,12.483531673182005,0.0,0.0,0.0,470.8557255064076,24553.29648637979,0.0,0.0,710.9319631467046,868.4833322063696,0.0,5008.8668890562785,5571.125797629899,5275.838956164262,5402.080344332855,5569.773234281259
1716978181,159.9363571172463,53680.30783159802,61490.421283029085,58017.37005481805,59330.48156641383,60986.410713107725,60860.89371927426,166.56983240223462,14347.481870800346,12895.50030910536,14132.215521240638,15252.118164106745,15830.432598868823,6422.114502816717,876.7509509957486,859.9853434300815,875.9387407827567,872.3139762031611,886.9422822405168,12.885104106290962,0.0,0.0,0.0,483.92577104025094,22947.201988921355,0.0,0.0,715.4995996085061,836.1244556189107,0.0,5291.042786688585,5401.23248543733,5277.819582152974,5120.610720466145,5153.584381856445
1716978196,154.04372882087586,52969.034852546916,72213.28063927733,71656.15287971964,69424.78794840077,74180.84986854228,70916.7550371156,161.8089364924808,13095.30791788856,12194.104960460101,13550.89335880436,13954.162195308907,13970.089355003216,5175.394532118248,872.2279972279972,894.2740059807287,872.3273866267191,912.486659551761,878.327415477582,9.68958260259558,0.0,0.0,0.0,482.36582694414017,23952.296393730136,0.0,0.0,744.6568141470501,876.4052447630283,0.0,5817.734963024731,5833.518918304739,5712.935966854462,5651.92995158152,5076.430645419419
1716978211,157.4037316395395,52053.27184892402,69661.1212849988,67093.37933522754,67809.36291290623,68904.46193031929,66523.46465816918,164.17777777777775,14235.519311360289,13618.254737174144,14614.757394334732,15966.795708439333,13942.300869256696,6848.885472713298,845.0005536485439,850.718901634579,884.4075304540421,848.0850405533824,808.4243503637106,10.259005382527489,0.0,0.0,0.0,457.6205621937591,24243.719935863177,0.0,0.0,717.3345821904061,883.0991498920848,0.0,5837.46342355523,5430.182646401822,5703.140096618357,5285.355371900828,5622.498768969067
1716978226,155.8330967925064,52309.68354151035,73808.00620980261,72300.18967526681,71615.3333777393,71642.71037955249,72196.52050009192,129.20373182903015,13496.734445073367,13520.312258121585,13749.44282333479,15102.36288749187,12452.142553143829,7192.721611804255,863.6453418193788,882.1370844436676,854.0669333508208,899.6238145653595,860.7281177381874,13.704989058113574,0.0,0.0,0.0,451.62879211910894,25297.02679499345,0.0,0.0,714.3334000934642,899.3455699270651,0.0,5439.433486915272,5200.826921376138,5372.782792222372,5057.928716724153,5500.525762355415
1716978241,157.25459953729205,52605.502551586425,62856.94142924286,60538.695681802696,60913.095837621244,60873.48604528699,59706.43523752521,167.46717899455655,14198.382030596795,13786.764380286057,16578.06760134768,15278.191429535487,14096.04532476,6972.993475952056,868.3670281608427,882.9273844753016,872.4790151091215,876.2777581952766,878.0498734120494,13.157595210453232,0.0,0.0,0.0,465.8123409110857,22123.91715403896,0.0,0.0,684.3345111896349,844.5538266116229,0.0,5190.7692307692305,5149.408382913297,5331.557080924856,5254.369621151628,5828.067820099175
1716978256,161.06107672022705,53671.141091518206,72488.32784977282,69551.80455060587,73144.82450257099,71048.98753205412,71428.16407106823,164.98596294216733,14650.073959740177,14646.73388864533,15523.146921106105,14707.186182326548,15209.139664804467,7723.961618163798,848.4034552408784,880.437212213331,828.6532170119956,899.8729748401042,908.9503717007299,12.54857688717136,0.0,0.0,0.0,468.71356393315193,22076.72104876583,0.0,0.0,692.0328215987295,851.7369585547775,0.0,5134.872280891777,5636.838032061913,5751.542575071987,5611.427286019571,5030.322331157162
1716978271,160.87771775525692,52814.45503965778,64403.27191169357,66775.1918957515,67218.54826356216,67042.83267942687,67403.98761130468,168.44121201067006,16351.883817809385,14477.59181056402,14861.56807840392,15666.749937546841,14877.18280960771,7689.548263138358,823.4475951184494,836.9845505303047,843.6561102085326,853.0584656978707,863.758904109589,11.519078473722102,0.0,0.0,0.0,458.5011554968636,23738.875229804864,0.0,0.0,698.7683467337803,883.5408508953318,0.0,5353.932336465087,5469.810747460718,5694.486277506799,5520.023731830317,5166.162528216704
