timestamp,beacon-metrics-gazer--a28a530620b146399e8f62b86bc114b5,cadvisor,cl-1-prysm-geth--0858d8dd0cf54c66959de4090cc24b9f,cl-2-prysm-geth--14d43d53ec4c4d36b5430d1404825305,cl-3-prysm-geth--ee0e757c36bf47908b95c02b578c7582,cl-4-prysm-geth--c316bb32e5f94ec6b69e8da3f1ef3aa0,cl-5-prysm-geth--a93000737dcd494f99013d568a16596b,dora--fd18d40a9f0e4d1398fa10b2b21f40a3,el-1-geth-prysm--4e25496f12b0437593447e80ee8428f7,el-2-geth-prysm--6ef568984fa84c32a5745755562943f1,el-3-geth-prysm--87368289ffd545468313530845cabd45,el-4-geth-prysm--788e29b08e63441592206e45dbc5470e,el-5-geth-prysm--661e42d9870b4020b2335659a27c66ed,el-forkmon--2b1494325a4949f889e8b0ff5e460b6a,ethereum-metrics-exporter-1-prysm-geth--831e6752235c4e5a83fe1accbe1183b5,ethereum-metrics-exporter-2-prysm-geth--ace9e09e064349388c3634efb95807b3,ethereum-metrics-exporter-3-prysm-geth--c361637384a947e59abaf76cfe24ecab,ethereum-metrics-exporter-4-prysm-geth--5c498ece934348f390ae970c0ea06c4b,ethereum-metrics-exporter-5-prysm-geth--e613fa8bdf4c419f87d75e16346a3349,grafana--8b664464774b4feca1955390264aff00,helpers-grafana-1,kurtosis-api--713915c32aa84d12babe4a1570c3cf49,kurtosis-engine--a51e00debbb148c4b2306dbb3fcddbfd,kurtosis-logs-aggregator,kurtosis-logs-collector--713915c32aa84d12babe4a1570c3cf49,kurtosis-reverse-proxy--a51e00debbb148c4b2306dbb3fcddbfd,portainer,prometheus,prometheus--208b69fdd46b463c87d2f802a85c8e1a,validator-key-generation-cl-validator-keystore--135dbbd4e46743f3bfb298f411df1cff,vc-1-geth-prysm--98e4dc6f1ffb4bc696b3899e0496bbb9,vc-2-geth-prysm--18c3bcd69bfc4c1c96e6067817406d5a,vc-3-geth-prysm--dc4791e74cca4a1e972352ea01731eef,vc-4-geth-prysm--90ea2273bad14ac4a078c676a1e9d6e3,vc-5-geth-prysm--ac378738c6e440fb9c4114771a582b4f
1716977986,0.004753307941260638,23.732624396295883,11.837045593235123,12.395488155855649,12.568788572674741,11.979603411888842,12.656649380133103,0.04209145596815781,2.261979536246482,2.3860193210545293,2.738168041007352,2.8281819608546517,2.651782342893104,1.0239121826741169,0.21516441005802714,0.2545346410216128,0.2154390392284986,0.19254092179390503,0.26808177172061326,0.36830565220245376,0.19702009853075778,0.09370606254269744,0.4316249565577164,1.1130049867094303,0.34883609802716903,0.2537221147216493,0.005716678420310263,1.66069788999735,0.6943014787022733,0.002066020843855018,2.140725143120352,2.4271612829585663,2.370657102991193,2.2742386077398664,2.233168785501758
1716978001,0.004163177149909643,22.41981829007434,11.533718306712833,11.472971815107098,11.923676158570641,11.643282715305862,12.509685691591974,0.056894767624960596,1.5827640931646485,2.350537705205865,2.569196744111811,2.787312252058063,2.6619598782094167,0.9843249602405177,0.2238584273624822,0.23454712705570877,0.1723336042626208,0.20391385200882237,0.23658069847344856,0.31787345918455284,0.17143085531574803,0.09224758961412136,0.43491647559777274,1.0735256851979447,0.3391140939597319,0.22940036732799254,0.005265086453681555,1.5773180076628441,0.7388198896011395,0.0020156850407859325,2.3252317792662907,2.4480208521393756,2.5040375420577305,2.3771241090621102,2.3183956840895013
1716978016,0.005099990868413844,22.93539932362119,11.117963483773053,12.214793896806105,12.118862584789532,11.280645959380125,13.014479326713602,0.05652633028786552,1.6699529277198515,2.7062733857027195,2.4961475095353105,2.988535813040762,2.5503244490897994,0.9242017553605147,0.27553491679072134,0.2682431535636862,0.2242815776773569,0.20303425628106792,0.26911090344033206,0.3378172028774439,0.08370803886925798,0.09504981599497378,0.33403127177026093,1.1086577801240582,0.3509874245244475,0.2465906887562732,0.0054901521933751985,1.690108443413062,0.724586425824913,0.0021447179302906422,2.678069207735776,2.5884460899809256,2.714371553955214,2.4629867961078555,2.6912175102599174
1716978031,0.004923063239348945,23.94210207243416,11.739449296025667,10.936443260570217,12.343103992069924,11.572731296054538,12.889362747287098,0.0495589168837423,2.0446977742138217,2.967446878784543,2.5625293368202273,3.1390031977064705,2.6477788216346774,0.9825766595529594,0.25139126243372323,0.2355232742600734,0.23329503778003638,0.21349963814003992,0.23151126832632535,0.1823302893607661,0.08176264884245994,0.10014819139142823,0.0006897597210641191,1.1615417405155604,0.3544428251364934,0.0055178098059721365,0.006743125301521729,1.7207859060551531,0.7212750716332376,0.0021219069043084847,2.564801456212499,2.36617156245165,2.5725665881097406,2.3087032483499437,2.493476898280802
1716978046,0.004890811888365337,23.0738143323199,12.872418171866434,12.424451082572006,13.82934827255716,12.677751595708164,13.667534650223725,0.03868426323637417,2.3461166677854606,2.7768144535579684,2.8066185476815413,3.746360399776947,2.812323326454991,1.1214466692078304,0.22910807598286584,0.25436884591501824,0.2545717448769797,0.2053866379019753,0.2507855760140459,0.26190454780477895,0.07874287687791415,0.11638139052387016,0.29585806369264134,1.2771942136599292,0.38757799835676027,0.007581571861684418,0.03437251547931629,1.7260819541552275,0.7739788863771038,0.0022816644820157542,2.3528810154323816,2.168610341243719,2.240578356182241,2.0143019271481273,2.3772455225572435
1716978061,0.004653095139177379,25.319293484406412,12.719071208830982,12.359395147889675,13.365604718470442,12.775349259415067,13.138470999055633,0.04380444130813503,3.3247984740797953,2.710744465006353,3.1595573752351425,3.6102318570731957,3.2398896936673554,1.3393710775804515,0.213620316843917,0.22319794437181623,0.21104645978241499,0.224661474466767,0.24119854420507716,0.20911337797151083,0.06680741901064675,0.1697359571282897,0.34724226611070874,1.3225871994581786,0.42573255429390344,0.004563257986881989,0.032812464869483096,1.7531778795989637,0.8759102418580288,0.002577467588400601,2.448891711932712,2.4198742166821283,2.4131422343324265,2.2702265159481283,2.516132316624065
1716978076,0.00548360673883685,25.234122331116488,12.842944892561256,13.595846357973326,13.45581999328333,12.804828765582094,13.382435099105425,0.15885134070288398,3.3504834605597957,2.932639954407963,3.0120771124963945,3.4591217765355826,3.301045582199181,1.5391069643452187,0.21274640113541662,0.22657330604330508,0.25278217647576295,0.2183049745312669,0.2560865885706649,0.4389945893205616,0.10546699110817925,0.17284358415361806,0.2804713127125638,1.3244655315521456,0.43252228868073544,0.010214481964015686,0.031052406561508598,1.8097383298697298,0.8224847611659095,0.002796140789708842,2.788323465322563,2.6511645825995056,2.687878451567079,2.593004087649936,2.899382073630806
1716978091,0.006143060032913286,25.478547346328124,12.454668151447661,13.379695568835265,13.06103943498701,12.110109187162244,12.336992365722546,0.1610271768281781,3.592988370514504,3.4763142523364507,3.0312898769979606,3.808708722082436,3.627623529411768,1.4723161099589634,0.2470458248699805,0.22870233784810676,0.2679137323943661,0.21514202639230598,0.2536310907392521,0.3784270902272235,0.259676549865229,0.16194956140350886,0.0005734836702957937,1.3586161565259298,0.437108806200856,0.007382837096338272,0.006111777990274881,1.7365892314372668,0.803480639637035,0.003006119841287714,2.7303542532254523,2.6205302560467816,2.6851244562865784,2.686113525133789,2.765717152329438
1716978106,0.005584870521461527,22.94155975692108,14.539355965505942,14.920999290796367,13.464720932865394,13.391066833655913,13.892885201041624,0.1592654204789213,2.6472686975794173,3.3362419153523204,2.8409849509076004,4.433037625510314,3.5029611518609083,1.1555462499724511,0.26784408432266504,0.2953020429728777,0.2826580926628645,0.23976395721442417,0.28519148936170197,0.4533776935618918,0.25250397456279816,0.11011636083198954,0.0006138442831307939,1.37456099865937,0.4215609974281566,0.07472282816470667,0.09221283349060641,1.6410570628815693,0.8034298900015687,0.002889878775790062,2.462875382125518,2.260607293518062,2.3777857948139807,2.3026154401154386,2.4185151420820903
1716978121,0.005835207159872651,22.168584276632046,13.997846195093611,13.611244838018688,13.284564675794261,13.20380516143449,13.397221162263467,0.04975513773502405,2.437577508612068,3.391400260054699,3.487774287687405,4.4237524362054135,3.5145932697403266,1.2026726964386658,0.25906217300313883,0.3204322200392927,0.26033704823354237,0.2695462086901932,0.28482508837754034,0.22244921250855987,0.2200262639527249,0.11244271879726417,0.0,1.4171212353185616,0.42586915720797247,0.06718736364429813,0.09488483789979284,1.5441609159695526,0.877525419252608,0.002684623617552584,2.5919170487988508,2.451184782131729,2.6135411767340835,2.3423455488179963,2.4755981078868348
1716978136,0.005570616528202874,24.564198102801676,13.443623232944077,12.862078060240712,12.999093483125538,13.164096320950701,13.19868648235166,0.043132195315601404,2.9424070726222498,3.144171903506994,3.4785283365852555,3.7889466723453844,2.985013967120026,1.2522702003585124,0.2404774990656671,0.32268187354667266,0.2470913703363516,0.24639817994881094,0.29365111334899846,0.24672793464748655,0.09805866452203803,0.11338416798333119,0.08375743497694713,1.3567556533375675,0.3967579154199973,0.07074289476571707,0.0973290622391662,1.67534645756868,0.8380007622122093,0.002569125962865887,2.719102651257649,2.7568910693195234,2.8359312445604896,2.535361116016244,2.8041214021726932
1716978151,0.006255136517213022,26.483472468532387,10.988395084123173,11.003138464230261,12.853203944702132,11.410340558620389,11.952510288065836,0.04052727559267858,3.8758023752544126,3.407034485765359,3.621934489230496,3.705896385650627,3.0445717065404834,1.6449911694350678,0.22081436858545309,0.2647564532754349,0.23560230933898418,0.20182645391006224,0.25645317098375753,0.2058852389554185,0.10289005704059914,0.11558650123196192,0.0,1.3667618112483726,0.4019271613494596,0.004501074216674597,0.007824676066637934,1.7354620668466265,0.8691985698090168,0.0025402907697516562,2.77266555770355,2.730897216607058,2.758566537824407,2.524369288618776,2.779603858000405
1716978166,0.005375902073627498,27.755075436437448,12.595589613170926,12.657727916348982,13.39441491136368,12.968154975921195,13.180562293274525,0.04120433168041625,4.017355167132173,3.2019774640359904,3.419479068936246,3.5429699008420736,3.169170631463736,1.7088398761011399,0.26188825635846136,0.24919280598154356,0.2539029628330996,0.20840748834170647,0.28503691739732334,0.344452603615471,0.09804414019958727,0.12131434830230106,0.0,1.3791144182628274,0.4099771899811379,0.005885236768803475,0.00697370648992518,1.7465472182849044,1.0936078616990106,0.0027235963089569434,2.3880383084041763,2.5400410209662727,2.414627552616291,2.305442969870874,2.483441987394685
1716978181,0.005302079598422388,27.565932548664556,13.058489969988948,12.653321004777315,13.28190597989063,13.280959605954648,13.515081237186122,0.04944357541899449,3.467041447674804,3.052695840324997,3.698321072746152,3.735143400842733,3.64125739741882,1.6201449844971394,0.2657574401432089,0.21405254158246534,0.27644696539988617,0.23795285029302102,0.2818591713587116,0.3075571804360431,0.07184087875538822,0.12043759430911787,0.09849214527559891,1.4041840913051047,0.43488027216818564,0.0027352076648658134,0.008151991590812785,1.7483761900524828,1.050927131504511,0.0026669326948653084,2.46759230461634,2.4589119042799634,2.4046078257790344,2.259361240717618,2.4645412618098805
