timestamp,beacon-metrics-gazer--a28a530620b146399e8f62b86bc114b5,cadvisor,cl-1-prysm-geth--0858d8dd0cf54c66959de4090cc24b9f,cl-2-prysm-geth--14d43d53ec4c4d36b5430d1404825305,cl-3-prysm-geth--ee0e757c36bf47908b95c02b578c7582,cl-4-prysm-geth--c316bb32e5f94ec6b69e8da3f1ef3aa0,cl-5-prysm-geth--a93000737dcd494f99013d568a16596b,dora--fd18d40a9f0e4d1398fa10b2b21f40a3,el-1-geth-prysm--4e25496f12b0437593447e80ee8428f7,el-2-geth-prysm--6ef568984fa84c32a5745755562943f1,el-3-geth-prysm--87368289ffd545468313530845cabd45,el-4-geth-prysm--788e29b08e63441592206e45dbc5470e,el-5-geth-prysm--661e42d9870b4020b2335659a27c66ed,el-forkmon--2b1494325a4949f889e8b0ff5e460b6a,ethereum-metrics-exporter-1-prysm-geth--831e6752235c4e5a83fe1accbe1183b5,ethereum-metrics-exporter-2-prysm-geth--ace9e09e064349388c3634efb95807b3,ethereum-metrics-exporter-3-prysm-geth--c361637384a947e59abaf76cfe24ecab,ethereum-metrics-exporter-4-prysm-geth--5c498ece934348f390ae970c0ea06c4b,ethereum-metrics-exporter-5-prysm-geth--e613fa8bdf4c419f87d75e16346a3349,grafana--8b664464774b4feca1955390264aff00,helpers-grafana-1,kurtosis-api--713915c32aa84d12babe4a1570c3cf49,kurtosis-engine--a51e00debbb148c4b2306dbb3fcddbfd,kurtosis-logs-aggregator,kurtosis-logs-collector--713915c32aa84d12babe4a1570c3cf49,kurtosis-reverse-proxy--a51e00debbb148c4b2306dbb3fcddbfd,portainer,prometheus,prometheus--208b69fdd46b463c87d2f802a85c8e1a,validator-key-generation-cl-validator-keystore--135dbbd4e46743f3bfb298f411df1cff,vc-1-geth-prysm--98e4dc6f1ffb4bc696b3899e0496bbb9,vc-2-geth-prysm--18c3bcd69bfc4c1c96e6067817406d5a,vc-3-geth-prysm--dc4791e74cca4a1e972352ea01731eef,vc-4-geth-prysm--90ea2273bad14ac4a078c676a1e9d6e3,vc-5-geth-prysm--ac378738c6e440fb9c4114771a582b4f
1716978136,8847360.0,249491456.0,290041856.0,290320384.0,307109888.0,315928576.0,324415488.0,34304000.0,60448768.0,46845952.0,46944256.0,46989312.0,47284224.0,35164160.0,14618624.0,8450048.0,9916416.0,9625600.0,9617408.0,182829056.0,73396224.0,74178560.0,38756352.0,49934336.0,19943424.0,102150144.0,19329024.0,614944768.0,117903360.0,21962752.0,47214592.0,26521600.0,28098560.0,25968640.0,26574848.0
1716978151,8847360.0,249446400.0,297803776.0,298868736.0,307126272.0,331649024.0,332795904.0,34308096.0,61255680.0,46985216.0,47267840.0,47038464.0,47337472.0,36892672.0,13910016.0,7897088.0,9592832.0,8495104.0,9060352.0,182833152.0,69881856.0,74178560.0,38756352.0,49790976.0,19795968.0,102150144.0,18956288.0,674267136.0,118026240.0,20885504.0,48041984.0,26554368.0,26206208.0,25980928.0,26800128.0
1716978166,8847360.0,249450496.0,300494848.0,298917888.0,332423168.0,331960320.0,334954496.0,34324480.0,61575168.0,47923200.0,47493120.0,47054848.0,47525888.0,35864576.0,14548992.0,8499200.0,8957952.0,8835072.0,9412608.0,183926784.0,69881856.0,74178560.0,38756352.0,50372608.0,19791872.0,102150144.0,18956288.0,674320384.0,110673920.0,20885504.0,48054272.0,26558464.0,26230784.0,25989120.0,27107328.0
1716978181,8847360.0,248410112.0,346566656.0,298946560.0,346300416.0,331722752.0,343584768.0,34357248.0,61702144.0,48009216.0,48082944.0,48345088.0,49258496.0,35893248.0,14159872.0,8597504.0,8945664.0,9011200.0,8998912.0,183922688.0,69545984.0,74178560.0,39178240.0,50761728.0,19791872.0,102150144.0,18886656.0,675799040.0,110751744.0,20344832.0,48091136.0,26587136.0,26251264.0,26267648.0,28139520.0
1716978196,8847360.0,248152064.0,346980352.0,341020672.0,346386432.0,333897728.0,352583680.0,26529792.0,62259200.0,48140288.0,48218112.0,47951872.0,49491968.0,36118528.0,14422016.0,9842688.0,8933376.0,9101312.0,9256960.0,183922688.0,66801664.0,74178560.0,39178240.0,50921472.0,19918848.0,102150144.0,18886656.0,675852288.0,110899200.0,19001344.0,48107520.0,28393472.0,26284032.0,26320896.0,28160000.0
1716978211,8847360.0,248766464.0,348909568.0,358993920.0,346378240.0,334487552.0,352714752.0,26537984.0,62308352.0,48349184.0,48238592.0,48152576.0,49520640.0,36261888.0,14221312.0,9113600.0,9326592.0,9162752.0,8904704.0,183930880.0,66613248.0,74178560.0,39178240.0,51499008.0,19800064.0,102150144.0,18886656.0,676044800.0,111009792.0,18231296.0,48570368.0,28430336.0,26472448.0,27508736.0,27922432.0
1716978226,8847360.0,249286656.0,352333824.0,358764544.0,348610560.0,334835712.0,352845824.0,26550272.0,62443520.0,48828416.0,48717824.0,48828416.0,49643520.0,36859904.0,14417920.0,8871936.0,9957376.0,9183232.0,9486336.0,183930880.0,66613248.0,74178560.0,39178240.0,51716096.0,19808256.0,97177600.0,16527360.0,676098048.0,111108096.0,18231296.0,48635904.0,27049984.0,26497024.0,27848704.0,27693056.0
1716978241,8847360.0,249044992.0,353206272.0,358809600.0,351125504.0,346075136.0,352890880.0,25247744.0,62709760.0,48762880.0,49238016.0,48893952.0,50548736.0,35328000.0,14389248.0,8994816.0,9691136.0,9875456.0,9285632.0,163880960.0,66613248.0,62017536.0,39178240.0,52264960.0,19808256.0,97177600.0,16527360.0,726802432.0,111218688.0,18231296.0,47394816.0,27066368.0,26521600.0,26533888.0,26304512.0
1716978256,8847360.0,250982400.0,353550336.0,358875136.0,351129600.0,348262400.0,359768064.0,25264128.0,64155648.0,48889856.0,49754112.0,48963584.0,50450432.0,37855232.0,14503936.0,8687616.0,9207808.0,9297920.0,9056256.0,163885056.0,66613248.0,62017536.0,39178240.0,52592640.0,20000768.0,97177600.0,16527360.0,726855680.0,111329280.0,18231296.0,47407104.0,27086848.0,26578944.0,26578944.0,26374144.0
1716978271,8847360.0,251518976.0,353337344.0,361627648.0,353370112.0,348291072.0,370659328.0,25268224.0,64499712.0,49905664.0,49483776.0,50159616.0,49897472.0,36581376.0,14761984.0,8052736.0,8998912.0,9736192.0,8929280.0,163897344.0,66613248.0,62017536.0,39178240.0,53014528.0,19804160.0,97177600.0,16527360.0,726986752.0,111448064.0,18231296.0,48545792.0,27119616.0,26591232.0,26583040.0,26636288.0
1716978286,8396800.0,254074880.0,353095680.0,361881600.0,355561472.0,348135424.0,370753536.0,25276416.0,63762432.0,49942528.0,49889280.0,50188288.0,49893376.0,34635776.0,14184448.0,9359360.0,9232384.0,8630272.0,9314304.0,164352000.0,66088960.0,62017536.0,38445056.0,49963008.0,18464768.0,92037120.0,16412672.0,767762432.0,108490752.0,17420288.0,48234496.0,26935296.0,26509312.0,26513408.0,26656768.0
1716978301,7872512.0,253710336.0,353095680.0,361893888.0,358047744.0,350482432.0,370917376.0,25063424.0,64540672.0,50663424.0,50003968.0,50454528.0,50188288.0,33988608.0,14118912.0,8622080.0,9478144.0,8716288.0,9854976.0,161222656.0,65224704.0,59170816.0,38445056.0,47857664.0,17506304.0,86564864.0,15835136.0,817131520.0,106139648.0,16883712.0,48173056.0,26746880.0,26308608.0,26632192.0,26710016.0
1716978316,7086080.0,249163776.0,352387072.0,366243840.0,358330368.0,359559168.0,373555200.0,25321472.0,68714496.0,51331072.0,50278400.0,50941952.0,50196480.0,34041856.0,13713408.0,9400320.0,9150464.0,9252864.0,9699328.0,152616960.0,64950272.0,53673984.0,32153600.0,45084672.0,16494592.0,86564864.0,15835136.0,817188864.0,104095744.0,16347136.0,49070080.0,27475968.0,26476544.0,28209152.0,26873856.0
1716978331,18653184.0,249569280.0,355995648.0,368148480.0,367534080.0,360304640.0,373989376.0,50200576.0,69025792.0,51421184.0,52109312.0,51507200.0,51322880.0,33624064.0,14131200.0,9060352.0,8773632.0,9105408.0,9773056.0,152625152.0,64970752.0,53673984.0,32153600.0,46878720.0,16781312.0,81321984.0,15835136.0,817238016.0,104222720.0,16347136.0,48537600.0,28610560.0,26963968.0,27648000.0,27742208.0
1716978346,18653184.0,249843712.0,356130816.0,368693248.0,370479104.0,360382464.0,374054912.0,51007488.0,70168576.0,51970048.0,51728384.0,52146176.0,51597312.0,33521664.0,14761984.0,8949760.0,9523200.0,9093120.0,9711616.0,152629248.0,64970752.0,53673984.0,32059392.0,46858240.0,16625664.0,81227776.0,15900672.0,817295360.0,104329216.0,16347136.0,48291840.0,28717056.0,26984448.0,27664384.0,28454912.0
1716978361,18653184.0,249839616.0,356167680.0,379969536.0,370491392.0,360402944.0,374669312.0,51109888.0,70430720.0,52748288.0,51896320.0,52445184.0,52375552.0,33538048.0,13742080.0,8839168.0,9273344.0,9183232.0,9662464.0,152805376.0,64974848.0,53673984.0,32059392.0,47456256.0,16621568.0,81227776.0,15507456.0,817348608.0,104452096.0,16347136.0,48332800.0,28733440.0,26992640.0,27652096.0,28549120.0
1716978376,18653184.0,249835520.0,355909632.0,380121088.0,370839552.0,360484864.0,376631296.0,51109888.0,70721536.0,52989952.0,53051392.0,52932608.0,52744192.0,32813056.0,13766656.0,8716288.0,9342976.0,9097216.0,9756672.0,148627456.0,63967232.0,50798592.0,32059392.0,44961792.0,15802368.0,76509184.0,15507456.0,817577984.0,101945344.0,15642624.0,48074752.0,28753920.0,29126656.0,27725824.0,29155328.0
1716978391,18649088.0,250105856.0,355921920.0,380157952.0,370802688.0,360509440.0,378089472.0,51109888.0,72224768.0,53014528.0,53080064.0,52981760.0,54083584.0,32862208.0,14565376.0,8495104.0,9617408.0,9416704.0,9936896.0,148627456.0,63967232.0,50798592.0,32059392.0,45379584.0,15577088.0,76509184.0,15507456.0,817672192.0,102060032.0,15642624.0,48095232.0,28766208.0,29184000.0,28090368.0,30035968.0
