timestamp,beacon-metrics-gazer--9d316b6e9aa74b72999d2169c29fc931,cadvisor,cl-1-prysm-geth--41ea38c7ab484187aea4c001cfa85877,cl-2-prysm-geth--d4c7c550a22a4d72b6264e330cb9b544,cl-3-prysm-geth--5fa5e7027a8b48fe88a976b0d51f82cb,cl-4-prysm-geth--bf9b7cede1f74f37acb6b8f89ab25109,cl-5-prysm-geth--dadda985c88241988107c85787072a24,dora--ae41b9d83a724f4b8ced839ed55c3b18,el-1-geth-prysm--5edb3644f0d74ccb9237f94347013eb1,el-2-geth-prysm--28409563920c4702898404d9d502cf24,el-3-geth-prysm--34913541bf98469ea24f3b200a50eab9,el-4-geth-prysm--4d2adf113d5c415e8650d956a1d49669,el-5-geth-prysm--c69e01da5b54418399a3651466ef90e8,el-forkmon--d48c4eced8d1413ebd8bea77b2309ebe,ethereum-metrics-exporter-1-prysm-geth--332d8a1bb09d4d78a250774250625f9a,ethereum-metrics-exporter-2-prysm-geth--d752acdfa1164b5288105ff1762acec1,ethereum-metrics-exporter-3-prysm-geth--25c16c673a574df7a29e911e6a76a203,ethereum-metrics-exporter-4-prysm-geth--320445e439ac41529158d60cb2a9123d,ethereum-metrics-exporter-5-prysm-geth--c24ef082a93e4045af11f64e6d84592f,grafana--ad5738e121764c40a3c41014f1ef2631,helpers-grafana-1,kurtosis-api--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-engine--c86de4a013f447ea8b744e42a7ef18a6,kurtosis-logs-aggregator,kurtosis-logs-collector--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-reverse-proxy--c86de4a013f447ea8b744e42a7ef18a6,portainer,prometheus,prometheus--92c8439a09ae413a94601b6ded969af2,validator-key-generation-cl-validator-keystore--9c56e625a65248fcb655039c4474c6af,vc-1-geth-prysm--db6030ba0fa3465084a9062e7ddae2a5,vc-2-geth-prysm--da5a52f2c828426095c8ce10fe8fedfa,vc-3-geth-prysm--3543e76cba0d496d846503171238c578,vc-4-geth-prysm--d03e06aa07c249018118389ef402ba55,vc-5-geth-prysm--ad729c42abfd432cbccbae2b791e019d
1716903959,10301440.0,214671360.0,281296896.0,294612992.0,302608384.0,307712000.0,296472576.0,28766208.0,50855936.0,47513600.0,47276032.0,47136768.0,47452160.0,23187456.0,11186176.0,9334784.0,9404416.0,9392128.0,8986624.0,116957184.0,51331072.0,31977472.0,24322048.0,14966784.0,5222400.0,62951424.0,14798848.0,782024704.0,102584320.0,7405568.0,32403456.0,27377664.0,26558464.0,28659712.0,26939392.0
1716903974,10301440.0,214351872.0,283762688.0,300015616.0,319811584.0,347090944.0,311320576.0,28868608.0,51531776.0,47792128.0,47824896.0,47886336.0,48078848.0,22528000.0,11001856.0,8843264.0,9084928.0,9998336.0,9867264.0,116977664.0,51331072.0,31977472.0,24322048.0,14913536.0,5226496.0,63016960.0,14798848.0,588111872.0,102563840.0,7405568.0,32419840.0,26329088.0,26763264.0,25726976.0,26939392.0
1716903989,10301440.0,214474752.0,283561984.0,309854208.0,319905792.0,356532224.0,313524224.0,28868608.0,50798592.0,47734784.0,47906816.0,47943680.0,49131520.0,22724608.0,10653696.0,8847360.0,8577024.0,8753152.0,9293824.0,116994048.0,51331072.0,31977472.0,24616960.0,15331328.0,5226496.0,63016960.0,14798848.0,647213056.0,102576128.0,7405568.0,33374208.0,26370048.0,27131904.0,27283456.0,27025408.0
1716904004,10301440.0,214396928.0,302931968.0,309878784.0,325087232.0,356560896.0,316219392.0,28868608.0,51863552.0,48463872.0,48431104.0,48427008.0,49164288.0,24260608.0,10469376.0,8691712.0,9371648.0,9424896.0,9658368.0,117055488.0,51331072.0,31977472.0,24616960.0,15114240.0,5423104.0,63016960.0,14798848.0,657199104.0,102592512.0,7405568.0,33427456.0,26480640.0,27283456.0,27463680.0,27025408.0
1716904019,10301440.0,216711168.0,336744448.0,309891072.0,334290944.0,356585472.0,321200128.0,28868608.0,51548160.0,48603136.0,48607232.0,48541696.0,48902144.0,25137152.0,10637312.0,8814592.0,8900608.0,9449472.0,9633792.0,117096448.0,51331072.0,31997952.0,24616960.0,15171584.0,5222400.0,63016960.0,17494016.0,667926528.0,105877504.0,7540736.0,34271232.0,26488832.0,27291648.0,27500544.0,27033600.0
1716904034,10301440.0,230297600.0,361553920.0,320929792.0,334327808.0,358993920.0,326651904.0,28893184.0,54714368.0,49254400.0,49381376.0,48590848.0,50774016.0,23818240.0,11784192.0,9814016.0,8855552.0,10379264.0,9527296.0,117436416.0,54956032.0,32030720.0,24616960.0,15499264.0,5222400.0,62472192.0,15048704.0,668057600.0,106110976.0,7540736.0,35344384.0,28037120.0,27303936.0,27484160.0,26005504.0
1716904049,10301440.0,229691392.0,361566208.0,348438528.0,334352384.0,387633152.0,326721536.0,28905472.0,54853632.0,49291264.0,49852416.0,48955392.0,51085312.0,25600000.0,10760192.0,8978432.0,9318400.0,10838016.0,9625600.0,117563392.0,54960128.0,32030720.0,23896064.0,15659008.0,5390336.0,62472192.0,15048704.0,678215680.0,106110976.0,7540736.0,34402304.0,28061696.0,27795456.0,27508736.0,26009600.0
1716904064,10301440.0,229335040.0,367562752.0,348758016.0,334647296.0,387760128.0,329420800.0,28921856.0,56639488.0,49999872.0,49926144.0,49471488.0,50954240.0,23883776.0,11821056.0,9302016.0,8761344.0,10850304.0,9744384.0,117739520.0,54980608.0,31309824.0,24256512.0,15482880.0,5300224.0,61800448.0,15048704.0,678682624.0,106160128.0,10244096.0,36163584.0,26517504.0,27852800.0,27516928.0,26021888.0
1716904079,10301440.0,227778560.0,371068928.0,348495872.0,360095744.0,387788800.0,337338368.0,27127808.0,58204160.0,50143232.0,50466816.0,49455104.0,51036160.0,24494080.0,11763712.0,9854976.0,8843264.0,10002432.0,9392128.0,118358016.0,54001664.0,30519296.0,24256512.0,15630336.0,5238784.0,60571648.0,15048704.0,729411584.0,107773952.0,11247616.0,37531648.0,26533888.0,27873280.0,27787264.0,26574848.0
1716904094,10301440.0,227979264.0,376963072.0,348811264.0,364224512.0,387805184.0,354557952.0,27140096.0,59101184.0,51183616.0,50503680.0,50536448.0,51924992.0,24154112.0,11358208.0,8937472.0,8953856.0,9523200.0,10153984.0,118370304.0,54005760.0,30519296.0,24088576.0,15654912.0,5230592.0,55414784.0,15048704.0,729661440.0,107839488.0,11247616.0,37646336.0,27049984.0,27881472.0,26255360.0,26595328.0
