timestamp,beacon-metrics-gazer--9d316b6e9aa74b72999d2169c29fc931,cadvisor,cl-1-prysm-geth--41ea38c7ab484187aea4c001cfa85877,cl-2-prysm-geth--d4c7c550a22a4d72b6264e330cb9b544,cl-3-prysm-geth--5fa5e7027a8b48fe88a976b0d51f82cb,cl-4-prysm-geth--bf9b7cede1f74f37acb6b8f89ab25109,cl-5-prysm-geth--dadda985c88241988107c85787072a24,dora--ae41b9d83a724f4b8ced839ed55c3b18,el-1-geth-prysm--5edb3644f0d74ccb9237f94347013eb1,el-2-geth-prysm--28409563920c4702898404d9d502cf24,el-3-geth-prysm--34913541bf98469ea24f3b200a50eab9,el-4-geth-prysm--4d2adf113d5c415e8650d956a1d49669,el-5-geth-prysm--c69e01da5b54418399a3651466ef90e8,el-forkmon--d48c4eced8d1413ebd8bea77b2309ebe,ethereum-metrics-exporter-1-prysm-geth--332d8a1bb09d4d78a250774250625f9a,ethereum-metrics-exporter-2-prysm-geth--d752acdfa1164b5288105ff1762acec1,ethereum-metrics-exporter-3-prysm-geth--25c16c673a574df7a29e911e6a76a203,ethereum-metrics-exporter-4-prysm-geth--320445e439ac41529158d60cb2a9123d,ethereum-metrics-exporter-5-prysm-geth--c24ef082a93e4045af11f64e6d84592f,grafana--ad5738e121764c40a3c41014f1ef2631,helpers-grafana-1,kurtosis-api--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-engine--c86de4a013f447ea8b744e42a7ef18a6,kurtosis-logs-aggregator,kurtosis-logs-collector--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-reverse-proxy--c86de4a013f447ea8b744e42a7ef18a6,portainer,prometheus,prometheus--92c8439a09ae413a94601b6ded969af2,validator-key-generation-cl-validator-keystore--9c56e625a65248fcb655039c4474c6af,vc-1-geth-prysm--db6030ba0fa3465084a9062e7ddae2a5,vc-2-geth-prysm--da5a52f2c828426095c8ce10fe8fedfa,vc-3-geth-prysm--3543e76cba0d496d846503171238c578,vc-4-geth-prysm--d03e06aa07c249018118389ef402ba55,vc-5-geth-prysm--ad729c42abfd432cbccbae2b791e019d
1716904109,15478784.0,265752576.0,388313088.0,349249536.0,364589056.0,388481024.0,354861056.0,34779136.0,67424256.0,51019776.0,50970624.0,50593792.0,52404224.0,32899072.0,14483456.0,9232384.0,8716288.0,9596928.0,9629696.0,171057152.0,96038912.0,57450496.0,40665088.0,37834752.0,12668928.0,84811776.0,17715200.0,738689024.0,131678208.0,11280384.0,48431104.0,27467776.0,28360704.0,26562560.0,26505216.0
1716904124,15478784.0,265764864.0,388317184.0,349282304.0,364630016.0,388497408.0,354918400.0,34779136.0,68288512.0,51924992.0,52408320.0,51204096.0,52658176.0,31604736.0,14077952.0,9043968.0,8724480.0,9461760.0,9646080.0,160751616.0,93081600.0,56098816.0,35946496.0,31744000.0,11128832.0,84549632.0,17715200.0,738795520.0,126640128.0,11280384.0,48451584.0,28311552.0,28368896.0,26697728.0,26591232.0
1716904139,15478784.0,265764864.0,388382720.0,349298688.0,371208192.0,388538368.0,355364864.0,34779136.0,69877760.0,52105216.0,52203520.0,51359744.0,53678080.0,29777920.0,14315520.0,9957376.0,8712192.0,9650176.0,9519104.0,141176832.0,71241728.0,41545728.0,31227904.0,24829952.0,7782400.0,84549632.0,15364096.0,738852864.0,111017984.0,11280384.0,47357952.0,28676096.0,28389376.0,26730496.0,26628096.0
1716904154,15478784.0,265756672.0,395730944.0,349339648.0,371269632.0,392863744.0,359653376.0,34811904.0,71094272.0,52428800.0,52719616.0,52322304.0,54677504.0,31432704.0,13590528.0,9584640.0,8876032.0,10108928.0,9576448.0,141185024.0,71254016.0,41357312.0,31227904.0,25415680.0,7782400.0,84549632.0,15364096.0,738914304.0,111132672.0,11280384.0,47374336.0,28880896.0,28389376.0,26771456.0,26644480.0
1716904169,15478784.0,266027008.0,395747328.0,349507584.0,371286016.0,399630336.0,359698432.0,34811904.0,71364608.0,52473856.0,53075968.0,52084736.0,54738944.0,29343744.0,13774848.0,9306112.0,9007104.0,9723904.0,9478144.0,141197312.0,71380992.0,41357312.0,31227904.0,26533888.0,7786496.0,84549632.0,15364096.0,739229696.0,111247360.0,11280384.0,47407104.0,28901376.0,28188672.0,26804224.0,28078080.0
1716904184,15478784.0,265760768.0,395759616.0,349544448.0,371580928.0,399388672.0,359714816.0,34988032.0,72462336.0,54644736.0,53297152.0,53575680.0,54870016.0,29220864.0,14761984.0,9408512.0,9838592.0,9707520.0,9039872.0,141193216.0,71380992.0,41357312.0,31510528.0,26361856.0,7901184.0,84549632.0,15364096.0,739299328.0,111353856.0,11280384.0,48816128.0,28917760.0,28209152.0,26820608.0,28098560.0
1716904199,15478784.0,265760768.0,395780096.0,349564928.0,374099968.0,399425536.0,359743488.0,35053568.0,73207808.0,54788096.0,54190080.0,53645312.0,55607296.0,29499392.0,14057472.0,9175040.0,8962048.0,10072064.0,9105408.0,141324288.0,71409664.0,41357312.0,31510528.0,26824704.0,7802880.0,84549632.0,15364096.0,739598336.0,111484928.0,11280384.0,48992256.0,28946432.0,28229632.0,26853376.0,28110848.0
1716904214,19492864.0,265760768.0,405213184.0,356007936.0,374661120.0,399446016.0,370454528.0,50814976.0,73437184.0,54956032.0,54808576.0,54415360.0,55603200.0,27537408.0,14336000.0,9166848.0,8658944.0,10035200.0,9826304.0,141328384.0,71426048.0,41357312.0,31510528.0,27414528.0,7782400.0,84594688.0,15364096.0,687636480.0,111620096.0,11280384.0,50696192.0,28950528.0,29319168.0,26980352.0,28123136.0
1716904229,19492864.0,266035200.0,405229568.0,356020224.0,374784000.0,399482880.0,370487296.0,50913280.0,74223616.0,55119872.0,54943744.0,54460416.0,56442880.0,30679040.0,13971456.0,9314304.0,8687616.0,9682944.0,9187328.0,141332480.0,71458816.0,41357312.0,31510528.0,27963392.0,7786496.0,84594688.0,15364096.0,688394240.0,111747072.0,11280384.0,51081216.0,28958720.0,29323264.0,27992064.0,28139520.0
1716904244,19492864.0,265760768.0,405237760.0,356057088.0,374874112.0,376393728.0,370499584.0,50921472.0,74772480.0,55607296.0,55775232.0,55164928.0,56639488.0,29642752.0,14000128.0,9838592.0,8634368.0,9449472.0,9228288.0,141332480.0,71458816.0,41357312.0,31797248.0,27901952.0,7983104.0,84594688.0,15364096.0,688459776.0,111865856.0,11280384.0,51093504.0,29155328.0,29343744.0,28463104.0,28147712.0
