timestamp,beacon-metrics-gazer--9d316b6e9aa74b72999d2169c29fc931,cadvisor,cl-1-prysm-geth--41ea38c7ab484187aea4c001cfa85877,cl-2-prysm-geth--d4c7c550a22a4d72b6264e330cb9b544,cl-3-prysm-geth--5fa5e7027a8b48fe88a976b0d51f82cb,cl-4-prysm-geth--bf9b7cede1f74f37acb6b8f89ab25109,cl-5-prysm-geth--dadda985c88241988107c85787072a24,dora--ae41b9d83a724f4b8ced839ed55c3b18,el-1-geth-prysm--5edb3644f0d74ccb9237f94347013eb1,el-2-geth-prysm--28409563920c4702898404d9d502cf24,el-3-geth-prysm--34913541bf98469ea24f3b200a50eab9,el-4-geth-prysm--4d2adf113d5c415e8650d956a1d49669,el-5-geth-prysm--c69e01da5b54418399a3651466ef90e8,el-forkmon--d48c4eced8d1413ebd8bea77b2309ebe,ethereum-metrics-exporter-1-prysm-geth--332d8a1bb09d4d78a250774250625f9a,ethereum-metrics-exporter-2-prysm-geth--d752acdfa1164b5288105ff1762acec1,ethereum-metrics-exporter-3-prysm-geth--25c16c673a574df7a29e911e6a76a203,ethereum-metrics-exporter-4-prysm-geth--320445e439ac41529158d60cb2a9123d,ethereum-metrics-exporter-5-prysm-geth--c24ef082a93e4045af11f64e6d84592f,grafana--ad5738e121764c40a3c41014f1ef2631,helpers-grafana-1,kurtosis-api--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-engine--c86de4a013f447ea8b744e42a7ef18a6,kurtosis-logs-aggregator,kurtosis-logs-collector--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-reverse-proxy--c86de4a013f447ea8b744e42a7ef18a6,portainer,prometheus,prometheus--92c8439a09ae413a94601b6ded969af2,validator-key-generation-cl-validator-keystore--9c56e625a65248fcb655039c4474c6af,vc-1-geth-prysm--db6030ba0fa3465084a9062e7ddae2a5,vc-2-geth-prysm--da5a52f2c828426095c8ce10fe8fedfa,vc-3-geth-prysm--3543e76cba0d496d846503171238c578,vc-4-geth-prysm--d03e06aa07c249018118389ef402ba55,vc-5-geth-prysm--ad729c42abfd432cbccbae2b791e019d
1716903959,171.55893536121673,53975.82607509153,69538.69829929681,72078.22296128178,71268.35200142801,68243.39264910798,70331.98782424563,125.8801839223439,20690.523263477,20965.026020993206,19899.91113808275,19768.133494819,18079.298642533937,5277.451195437596,866.7449301383422,859.6278667243618,888.9089107126767,836.1710685078428,938.769739417932,1483.9890007539805,0.0,68.81936057243124,2.2858967535923362,451.2109512109511,24863.91111111111,127.73224043715847,0.0,697.5017600750964,1233.5993685318365,0.0,5192.241946088101,5388.693131132917,5687.735869877072,5168.367346938776,5869.158878504673
1716903974,173.53464759016285,53482.488956999914,58414.43285058918,62178.48579040853,57821.30128650905,57334.203831693645,59935.81560283688,150.5516462514117,19277.87055889822,19999.800150997024,18170.137369848628,21178.506293202445,19350.791258477766,5677.790484903933,860.6015812224238,877.2418058132344,882.9626284294908,854.6423135464231,953.6066785512412,1515.3187526969637,0.0,66.59610126135662,3.033700455055069,453.7367703395883,21193.684399389967,62.116513085968,0.0,710.8388931422946,1230.3736492644186,0.0,5417.486752460258,5515.954714958802,5037.723477728724,5133.45302214243,5087.0239298955175
1716903989,178.4689103360984,51034.88622187809,68104.12443918103,69119.06991260924,68417.60085923341,65528.498100126664,68108.06910027533,154.9636803874092,18399.09307133172,18806.431442608307,21052.139629662444,19483.81310894597,21591.858608395127,6121.231362073873,828.4723908771775,838.0365659777424,876.5239352542762,839.7520828187106,912.8227764290444,1502.1731337933504,0.0,70.76750700280112,4.936974789915966,497.086846254027,24375.602678571428,6.131367816841693,0.0,735.2875162723885,1236.8278109722976,0.0,5689.650579407717,5799.070494722669,5399.035455925694,5435.608120355265,5679.193706107209
1716904004,172.59016393442624,53235.287518790254,70731.75442832372,71078.61988506244,71679.5696514625,68810.59049925403,70892.68880850596,158.52315283958234,20035.065804149006,18119.523434865685,19786.708226650342,19037.94079233783,19218.93778720396,5986.211150025331,852.9373817306039,884.1228342269687,856.7816743314227,876.3564689728485,810.9497053583665,80.94051833398889,0.0,3.0259176424154717,4.853312440149735,476.37398730019703,24785.10177370583,8.119603041629075,0.0,732.6930772308924,899.026493598862,0.0,5981.118373275235,5869.297137130157,5232.87609523166,5570.566448801743,5221.703853955375
1716904019,177.03242007084887,52070.022602093435,72887.98489684003,72434.64513193813,71249.50628366247,68792.06144285684,70152.04780389935,129.26498989943838,21450.591670508682,17786.234603328772,20066.129972642062,18096.044331522695,18310.79690366459,6110.7260440131695,839.554610613068,857.0857663018139,860.2324224884462,855.9322033898306,801.4709220502112,1527.570918169687,0.0,7.0188563004686575,4.527943163055987,432.78204238748515,24582.354117150535,6.229290921139827,0.0,756.0214708446117,1209.8893805309735,0.0,5601.640818161385,5457.020184135977,5522.084747618526,5269.012026525796,5309.8563667157905
1716904034,173.5613487492856,53688.63399846161,61193.49938568077,60102.23862347998,59363.13657407407,60811.75789168839,60010.54861730598,158.50648476416998,21299.273268540408,20605.509447289423,18842.216572547077,19122.71818787475,15970.136992384378,5822.92065925642,883.0198805823288,877.1893861746953,849.7571054887565,849.5437736592197,862.2609160339338,1535.7617770801996,46.75613688489226,3.99294065740128,1.1372046935091438,436.33972602739726,20844.347338935575,8.077865324769913,0.0,728.7562189054727,1198.7165350857847,0.0,5411.302145808343,5226.065933072734,5157.855284624543,5206.243106110744,4972.4987308804375
1716904049,181.78887993553585,51102.74075828364,68635.48496880318,66694.96898066386,65690.98158258387,69064.12898258645,68273.71170849336,156.79613820229739,21307.067974298276,20087.57465014707,18814.875506395376,18396.167741345405,18387.555834885858,6745.7650149470055,862.0258630485672,829.826389658766,866.1769769310228,854.1458314392218,962.8819527986175,1596.7443748027233,45.44752234852665,4.04668216776963,0.0,493.4857871720117,23312.070128118678,6.023693193226692,0.0,729.8220703731641,1198.5050388200484,0.0,5763.076649712369,5415.34008683068,5401.312400618128,5666.62034785428,5482.7510629904
1716904064,176.1006289308176,53215.33943144113,68528.84488448846,70710.05302695537,67409.04329997995,68513.66217968785,72513.36212714267,163.31895855914027,21750.457885811193,20286.78398435764,19951.718801812756,19014.63382038489,19186.481848773205,6743.249888243182,892.0251198595448,891.1758118701008,854.8467887710433,857.0893467004516,978.0736271423576,72.65256361050278,48.515022199232725,0.0,0.0,495.0113077025408,24580.347569692636,2.0096174549630375,0.0,715.6007120837132,876.5493757094213,0.0,5839.896053558845,5568.37029024698,5227.851237807763,5552.2056070649905,5616.5809996455155
1716904079,175.63277184936942,52139.787780926636,69659.72312916286,72263.29602296943,67535.57596065973,68378.50477598113,72875.9458737648,129.31241933013933,20107.12447120442,17499.713832878402,19895.0645807204,18643.278598545487,19549.128332520075,6991.190129302496,870.1526543631805,849.8469819634062,860.2044180679195,858.6202265299727,891.0930635068565,1705.9574274123704,4.184829991281603,0.0,0.0,452.8047464940669,24624.327516074005,0.0,0.0,713.5253600500939,1216.8371926045593,0.0,5580.239172302593,5740.751984040939,5523.755084093657,5230.708262697871,5533.575438909188
1716904094,172.9295560620862,52926.78085552433,60977.23858004619,61122.64192818146,58190.0826446281,56336.52953912774,59987.97277353129,159.02208271624042,20382.84024974077,18431.487390183138,18908.50411840132,18385.1515749326,17820.141831514702,6556.901153684953,853.7217815741305,857.8853086228631,857.93337835777,848.0104940970704,862.9319832709663,1672.9692663953776,8.416069432572819,0.0,0.0,433.9520712232859,22093.436409836773,0.0,0.0,709.5471977393527,1232.6341355707661,0.0,5407.035620315298,5216.302702702703,5252.23036834202,4869.702857891405,5062.108678762396
1716904109,179.95346420584184,53312.57581884351,69069.19972224634,67634.96986884084,68502.99387967034,67494.51701690769,68006.59569287975,158.37696335078533,19159.084921401598,19025.644489474278,17606.435029649838,20225.328722871833,16709.476534296027,7490.227048371175,851.8502114843768,825.5622238343337,856.1128666162268,859.8345999105945,856.2130570498772,1695.5023576351107,4.339669552245553,0.0,0.0,478.7049012174999,22807.417686953017,0.0,0.0,699.3310592300536,1225.4917213023668,0.0,5921.763674853748,5404.877617743218,5516.788128316343,5324.151412830993,5543.292123542003
