timestamp,beacon-metrics-gazer--9d316b6e9aa74b72999d2169c29fc931,cadvisor,cl-1-prysm-geth--41ea38c7ab484187aea4c001cfa85877,cl-2-prysm-geth--d4c7c550a22a4d72b6264e330cb9b544,cl-3-prysm-geth--5fa5e7027a8b48fe88a976b0d51f82cb,cl-4-prysm-geth--bf9b7cede1f74f37acb6b8f89ab25109,cl-5-prysm-geth--dadda985c88241988107c85787072a24,dora--ae41b9d83a724f4b8ced839ed55c3b18,el-1-geth-prysm--5edb3644f0d74ccb9237f94347013eb1,el-2-geth-prysm--28409563920c4702898404d9d502cf24,el-3-geth-prysm--34913541bf98469ea24f3b200a50eab9,el-4-geth-prysm--4d2adf113d5c415e8650d956a1d49669,el-5-geth-prysm--c69e01da5b54418399a3651466ef90e8,el-forkmon--d48c4eced8d1413ebd8bea77b2309ebe,ethereum-metrics-exporter-1-prysm-geth--332d8a1bb09d4d78a250774250625f9a,ethereum-metrics-exporter-2-prysm-geth--d752acdfa1164b5288105ff1762acec1,ethereum-metrics-exporter-3-prysm-geth--25c16c673a574df7a29e911e6a76a203,ethereum-metrics-exporter-4-prysm-geth--320445e439ac41529158d60cb2a9123d,ethereum-metrics-exporter-5-prysm-geth--c24ef082a93e4045af11f64e6d84592f,grafana--ad5738e121764c40a3c41014f1ef2631,helpers-grafana-1,kurtosis-api--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-engine--c86de4a013f447ea8b744e42a7ef18a6,kurtosis-logs-aggregator,kurtosis-logs-collector--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-reverse-proxy--c86de4a013f447ea8b744e42a7ef18a6,portainer,prometheus,prometheus--92c8439a09ae413a94601b6ded969af2,validator-key-generation-cl-validator-keystore--9c56e625a65248fcb655039c4474c6af,vc-1-geth-prysm--db6030ba0fa3465084a9062e7ddae2a5,vc-2-geth-prysm--da5a52f2c828426095c8ce10fe8fedfa,vc-3-geth-prysm--3543e76cba0d496d846503171238c578,vc-4-geth-prysm--d03e06aa07c249018118389ef402ba55,vc-5-geth-prysm--ad729c42abfd432cbccbae2b791e019d
1716903809,0.0036512488234135155,22.12046434638645,11.055679366562131,11.087743560288084,11.519609999102414,11.850102405438388,11.522128996170562,0.046156065515557745,4.56130716640485,4.379844875834563,3.7834167374111978,4.383091267706653,4.858611361587014,0.8097037860459032,0.19385955018159645,0.23890443994659996,0.2067888677769086,0.20580000000000018,0.22042466259535343,0.21096067199492938,0.26425872416092555,0.10614729711173178,0.0,1.1887454529323045,0.4179877643303632,0.003436319182039078,0.006826326370071852,1.688071386670248,0.734150985663082,0.0024020446620027004,2.591529067576853,2.4588180194310123,2.7820933599944846,2.686432663453668,2.616253629991923
1716903824,0.0034123242875950172,22.467066686596336,11.408431144933136,11.669781568810063,11.719548984787863,11.770572827207141,11.494362074049105,0.05637301043984252,4.517031246671921,3.7970675043217965,3.304962598468633,3.8172601983393872,4.2279621955345075,0.7299219185722252,0.19613390206164025,0.2267852175215596,0.1810685049547609,0.20789153670556612,0.235210584064821,0.2713529486797914,0.23582823947630632,0.09398765932916255,0.2460481666509567,1.0779222766217866,0.38707360107544986,0.005015654086986214,0.006275600396671642,1.6676862745097805,0.6555921690250043,0.0021491017589252122,2.5307963118189423,2.3909571407259014,2.2381571630234838,2.5338122665991514,2.42134717005157
1716903839,0.061205854706593246,23.459679724840253,10.201238843745838,10.8193736777151,11.055632838968783,11.542182576761771,11.347055455226181,0.3495255947422013,4.106757500385199,3.5439463216130918,3.285708288220605,3.3497664607503372,3.2472673593112606,0.531445162704065,0.17209629857840752,0.19556159006891508,0.19954905681437637,0.20580602155316052,0.20699639727794328,0.6149569718823976,0.07124575665535396,0.07377647268197231,0.20723376417413367,0.9592739897602681,0.3624444296994228,0.003354906579458653,0.036757815077985,1.8095616208086398,0.5843145089682122,0.0019693750136913907,2.434506080366584,2.3734465792461643,2.323409888146138,2.6124417831004663,2.3849654718842483
1716903854,0.06091468777484609,23.97464645999355,9.936463589291618,10.296648966218504,10.67587944063232,10.68237042953496,10.659208924949288,0.3575213331546263,4.056504526144878,3.5499911375016637,3.2629081736996377,3.047021052867082,2.8080309627479467,0.6805271226946837,0.21698535483029874,0.19309793825872765,0.22450029948754327,0.19692113507787296,0.24327009329027627,0.6610095372038844,0.07169846012411248,0.07053674974289242,0.20649283950617284,0.8394588500563696,0.3511136158701531,0.031126458680637473,0.03788324431163035,2.0138942254609966,0.617874196909186,0.0017834536368681558,2.457577149355904,2.358545688831619,2.4515914945640302,2.527544547797826,2.6913400222965427
1716903869,0.06419544094798602,23.827820802778273,9.625139378105395,9.511720605355068,10.543587596250035,10.527909174734893,10.41423956493447,0.35207406047813516,4.374856765614309,3.9871454733283205,3.779956726543309,3.709492158157109,3.2066421262212366,0.7953680538021901,0.21872329313455505,0.2121761718115825,0.2148681055155876,0.20741249621573773,0.2671268293839986,0.6656265595665302,0.0783720658647665,0.07746062299007118,0.23298833545479197,0.9759227957971681,0.38908181560819066,0.033313158213290284,0.03679981791282467,1.9565461902475791,0.6576270418450805,0.0019018319116205842,2.8605642440969037,2.57997238204833,2.744904384868267,2.790872774844648,2.99921287266648
1716903884,0.00418688784964263,23.475342099398404,11.528189561233793,11.316784673052883,11.586344569776806,12.514166555747819,11.888022796421598,0.057299082254052607,4.412713237610837,3.840227589908754,3.6409781555536003,4.39826673841876,3.5702170754260116,0.8661077496706774,0.2324170170886643,0.23427403402347352,0.20807958593802525,0.25112376712926615,0.2864355162534684,0.8675523385300665,0.06225444547913777,0.07978020540328397,0.23152180682124826,1.05771102798684,0.3768961987002585,0.031632783804561776,0.00416832779623513,1.934904021540847,0.7584657204607739,0.002150726804917035,2.541391067926547,2.3265767172167697,2.653344010105338,2.541994092902532,2.891492464754499
1716903899,0.0033146342549307786,23.496851339468073,11.342540742899407,11.932285110738473,11.678401178361007,12.585259423302903,13.08063680614478,0.03568202348690145,3.93682452094066,3.7494041023089584,3.5391750986486774,4.05953096680076,3.9350627748535985,0.8839576818151572,0.18238233506651352,0.23079476262418147,0.21367913959220264,0.26410874129738104,0.24326397225556887,1.4484308813482123,0.056059811122769726,0.0789397289028834,0.2481466747363889,1.122407466135096,0.3522315625270822,0.0035615308856868848,0.00504235072676019,1.8172476454293522,1.2388033837243775,0.002327533404414535,2.6448685439743773,2.2335588175607106,2.2308066105338615,2.3397565609260416,2.568196654885984
1716903914,0.0035662759242560864,24.667187155396384,10.83563811188811,11.67298452858464,11.767246696035235,12.253330211608363,12.543133309215875,0.04328846367782852,3.845737568819372,4.729601104086909,3.312941977972065,4.148663125675187,4.1743745940740355,0.9365110159664611,0.210148708583355,0.20326049651069675,0.25272328256966137,0.2606071096302387,0.2263047740741556,1.3897037644295738,0.20325041531870305,0.10521702929512078,0.0,1.143094872026771,0.36170491803278704,0.0074835906443552515,0.005434324150332382,1.9190878999632506,1.2626265613979208,0.0024951109312836704,2.429154763524237,2.3885109735509307,2.476177799651024,2.4361954271113273,2.766324355300859
1716903929,0.004296279942598528,24.793153586479193,10.441480647369247,10.847703716940682,12.042359267578787,11.18971722948438,12.240852273979854,0.0407907622930284,4.12021708455443,5.352553538280434,3.927839529548032,4.266966640806831,3.9877480321866283,0.951482933528253,0.2308002213613725,0.19319031511482998,0.2345501353224636,0.20928987455197118,0.22791957728819615,1.01945265122065,0.20716384527672835,0.11038775510204125,0.296157105982972,1.1625011173683728,0.3619940857130242,0.2741388291246739,0.006577941639315741,1.7508147416618283,1.1968056807935072,0.0024630652982977667,2.466293761516187,2.5106819740305713,2.5714030543895703,2.382903261716575,2.7745104681889012
1716903944,0.004497295364119988,24.977468709736367,11.689096867851493,12.289339009734142,13.497503039582117,12.19101408075334,12.440999189609489,0.04796615467047694,5.101901829378736,5.803929242675511,4.19008365594269,5.009833363036891,4.321038744008094,0.994678886837364,0.25923928470053925,0.24762476007677553,0.2222504505678241,0.24800008834507592,0.23880151168842942,0.39307449012978507,0.21407170322953156,0.11450685926937361,0.00024014962442426416,1.2027697395618029,0.3592183857000113,0.37698843416370165,0.006794535200310874,1.775798779295815,0.6724760076775433,0.002365807387568983,2.236416769697648,2.5210930074677553,2.6626231909793128,2.4606308666230072,2.662883860024995
