timestamp,beacon-metrics-gazer--2b532c65542b49af8a577a2e4cc703dc,cadvisor,cl-1-lighthouse-geth--f1b6a7e23fde416abcf8ae7b2fd8bfcf,cl-2-lighthouse-geth--d4e8bc4b810c45d8ba27af41e7f3a254,cl-3-lighthouse-geth--7bf1d58c403c42aab8058786c63bd915,cl-4-lighthouse-geth--bc5dc8b2680d45128dae60b6cf9d1170,cl-5-lighthouse-geth--55326f7a353246b0a8b010691ef29506,dora--8975b56d1fa64122a26798324a883fdb,el-1-geth-lighthouse--3a206e2f8d344038a2c57690b25e2253,el-2-geth-lighthouse--57b91914600844d2a4d3df60120f29e2,el-3-geth-lighthouse--560a46ec7aed44e3981b7cb4a4c7567d,el-4-geth-lighthouse--ef00419e71df4b5697918ace32a8fcab,el-5-geth-lighthouse--8e9fe02e04754795baa98a36c53fa90a,el-forkmon--9b3c8a98abac4b0f9d5447b68cd35a38,ethereum-metrics-exporter-1-lighthouse-geth--54f86d1694044be68d52c0a40cef2cb6,ethereum-metrics-exporter-2-lighthouse-geth--41334489f20a41f7af3c173f5da99706,ethereum-metrics-exporter-3-lighthouse-geth--1ffc74243e5c4d84aea1fa28cc1d8e3c,ethereum-metrics-exporter-4-lighthouse-geth--3e01a429001e47edadc902db280bef71,ethereum-metrics-exporter-5-lighthouse-geth--79bfddb14d0043b99dcf3b938647b58e,grafana,grafana--68034e5f1f434158b0ed30861e348183,kurtosis-api--06caa2bc713a4c3996fcf6b19c5fef43,kurtosis-engine--1cfa7bb487cd419db0f48556625aa3bb,kurtosis-logs-aggregator,kurtosis-logs-collector--06caa2bc713a4c3996fcf6b19c5fef43,kurtosis-reverse-proxy--1cfa7bb487cd419db0f48556625aa3bb,portainer,prometheus,prometheus--c2ea8c1670de45899ee65fdb189a6e04,validator-key-generation-cl-validator-keystore--753b76e9cb714564a051955f20862c0c,vc-1-lighthouse-geth--5eab6e70605248e094481e2a4f743494,vc-2-lighthouse-geth--b97784b9fd4847b0a3e0dddb896b0eff,vc-3-lighthouse-geth--13275fdcf9184bf08ad30c2fd1d44bef,vc-4-lighthouse-geth--a3101570a8094675a9a33d3c43ba229a,vc-5-lighthouse-geth--1ffcaca25cac48599e1b27e8b6b82ead
1714021729,169.17394829294656,68073.31853496116,668099.2462030555,873613.0634241939,872580.921402018,848789.9095711344,841015.2843786957,102.93342701563323,22637.111942114927,22483.37749671558,21668.104916543656,22704.92722420328,22678.18915599228,12863.189839271665,706.0411226437866,732.5700034009749,712.5738787808552,701.547285580899,692.8690758814737,12.428930318656619,0.0,0.0,1.2989422898496938,490.32057543735016,5623.81227244472,0.0,0.0,889.1816456402812,1223.296408190668,0.0,8769.161548671571,9409.125995192202,9494.779896953809,9331.00065255057,9018.313543972632
1714021744,168.3361344537815,69285.90467585273,658423.0735513282,871769.7759387243,855528.6441052865,825426.4761777002,826267.5648366455,103.6811054532403,23194.67429577465,22764.005035518385,21547.36377674829,24499.33733875243,23610.613370089595,12907.582885554393,716.94682219364,729.6032643647573,703.9676008143111,715.711736940762,727.0366320393658,9.206342146812249,0.0,0.0,0.0,528.4647530314448,5613.278453829635,0.0,0.0,908.4631008801624,1199.9678471360985,0.0,9465.695828314903,9430.981151389724,9467.71096954359,9870.719713902547,7626.8015458058635
1714021759,164.58164450189514,68232.18416370107,660274.344074661,858028.2749386297,860156.2186668993,832003.3585222502,828502.7597038368,82.67847260653015,24467.107178855415,23921.758486366165,20491.641973353842,23409.628359571576,23193.514135291774,13201.765532000269,730.3414059491175,721.0911510312709,715.7230484091612,728.34050737247,729.2543968293288,9.228505829116605,0.0,0.0,0.0,524.2846758739179,5739.388387209353,0.0,0.0,910.1752285339289,1235.4538738973622,0.0,9516.285299698626,9318.10394060537,9579.549517340007,9820.61952022787,11433.445178049573
1714021774,167.3349371825715,67942.08707977145,672631.4516857995,879260.9501005219,875523.7864637381,845499.955781561,851042.3738214087,108.34663828277453,23628.109114015977,24137.795013850417,22118.78186269005,24411.28317074835,23570.659995129186,13363.1050635735,715.8534943220072,716.824644549763,700.3066689702833,696.7959079736942,725.5644090305445,0.0,0.0,0.0,0.0,517.0670322015236,5805.559226465794,0.0,0.0,897.7659219739912,1230.3775893715583,0.0,9440.067420100699,9423.23007356415,8844.585459461818,9762.283849918434,9360.261767371936
1714021789,169.3952103910161,67744.66064447734,671570.3758126281,887736.1188445177,881819.0465705163,853944.6657715758,864492.2060883681,105.2677961620657,23483.22972880661,23546.47165721542,22116.823461861226,24798.80728185813,23580.954327632804,13137.242156352922,716.4643704931249,725.8280177988207,720.8638229519901,698.0202337345195,699.8073884909212,0.0,0.0,0.0,0.0,502.27014755959135,5509.441054214203,0.0,0.0,905.1345414607358,1235.3897492940876,0.0,8842.05757774808,9701.656619974849,9314.778103176392,9783.068547939118,11294.541952054795
1714021804,168.36254426464654,68311.80400890869,659480.1675129107,861241.2195647489,860975.6509902077,829802.8524238908,833426.3038548753,106.22521124331782,21984.999333303702,22740.649584670155,22443.657946801493,26322.94361096741,22204.113957918617,13615.956816536107,724.9175173268972,759.1694888992187,726.9149653208096,690.5621125923409,719.7007266219626,0.0,0.0,0.0,0.0,525.5484069300192,5875.728368017524,0.0,0.0,888.8302434518704,1231.1361956594772,0.0,9340.335949210828,10162.770939984752,9307.245332312335,9474.808184143223,9762.013832749484
1714021819,166.95930478074365,69577.75912143764,655749.3245010023,853650.2695122487,854961.1991024162,822450.6725958865,820469.7225517934,81.68250268913587,24181.707370162374,22375.0593824228,23797.360369816208,25288.9107181838,23671.70211805085,13559.33226933529,742.6218562207879,762.2901072223348,727.2926963207029,706.015200868621,726.6172686130092,0.0,0.0,0.0,0.0,512.4915154036478,5615.807451308616,0.0,0.0,904.1206935374915,1191.5950158627984,0.0,9360.038653422625,9945.580385415724,9502.510096164573,9745.24462532071,9682.44719592134
1714021834,166.3418954827281,67822.87521004687,664138.6102498631,858442.1425863568,863043.3669493978,832823.0818712154,822743.2476336936,81.42838119756759,24748.606551959638,24115.952716140426,24448.72893459012,25518.507053464826,22708.544932656216,14083.99777901166,715.1951166339655,749.0074889470359,722.3152676358277,708.7098591549296,737.0229779205318,0.0,0.0,0.0,0.0,524.4336895879545,5609.998246690628,0.0,0.0,882.4950486430018,1186.467060385478,0.0,9500.51412194535,9302.889864307837,8996.071119398015,9192.882781704873,9315.171984712471
1714021849,166.24986167976098,68648.5857500895,659563.171858561,860252.9135146186,853959.9591147455,838852.5810872543,823733.3718270448,102.56293738071435,24657.543108255817,22001.475124044522,23607.77097961303,22384.631326854877,22963.016068095956,10931.508711511884,731.9217379808752,766.8483590667548,747.4675711601045,736.9401728589067,748.9978484882799,0.0,0.0,0.0,0.0,542.9852023694227,5203.115209023365,0.0,0.0,877.4050211064207,1201.4549397916994,0.0,9401.127279259857,8646.108927568783,9452.502776023863,9428.542510121457,7396.225553958148
1714021864,165.47713454929948,65889.4472361809,643126.7689854495,819822.2721904244,836874.9917916164,808079.2439513905,809631.9583845971,105.52752345943972,25370.853604599735,24434.473637015784,24179.771388985107,25848.83340244887,23221.429036387697,14736.38305046645,725.610295418362,743.2629994108535,754.9532414011729,725.5802654535015,736.8317567124724,0.0,53.71018512403972,0.0,0.0,568.0811481218993,5998.877517332452,0.0,0.0,846.8086037504651,1237.9893434321195,0.0,9410.472141418662,9468.529675682603,9642.068768788537,9533.26766365183,9872.676538098023
