timestamp,beacon-metrics-gazer--d098b9a5a3df49e597061a8423a5afe4,cadvisor,cl-1-prysm-geth--d86346f0db5a4a9d92deda81ef69f018,cl-2-prysm-geth--e83556b380d54a31a3f1e14d29181eee,cl-3-prysm-geth--39a9c3e15a054bf5ab3e15d3ff7b522c,cl-4-prysm-geth--4ddda96eb8894391a3aeba43cc247c66,cl-5-prysm-geth--a75415a252294946a995b39ff491349a,dora--14f727919f1f480297705c17aa5368ac,el-1-geth-prysm--ebf4e3fdc2d3454aaa67d14875baa1d6,el-2-geth-prysm--a784861abd5b4a7da48ec4f09197c102,el-3-geth-prysm--ccac2e137e514fe3bf32ae48eb4a9c08,el-4-geth-prysm--da4e9b625eb54bedbf6a086f9995bce7,el-5-geth-prysm--b60d5b9e27464f47b56b2d488a8790d6,el-forkmon--f1d0fb82e28d4572b526a5db8243ee44,ethereum-metrics-exporter-1-prysm-geth--3eadc116bd5d44f797ad443dffe008ff,ethereum-metrics-exporter-2-prysm-geth--780db6ad5bd74eec9106fe26278e7c57,ethereum-metrics-exporter-3-prysm-geth--be8e0c7171474487a57db092fc2661cc,ethereum-metrics-exporter-4-prysm-geth--c9fe452ab41a4111a59e3a66a0110e5d,ethereum-metrics-exporter-5-prysm-geth--bfc6794ad1da4980a249d41163e2914d,grafana--4a7fb116f8d042eaba5b9cd119b844fc,helpers-grafana-1,kurtosis-api--7706dcf246e945399c9e32bc40606696,kurtosis-engine--2c9bfaa44e304f48a474e5c502558513,kurtosis-logs-aggregator,kurtosis-logs-collector--7706dcf246e945399c9e32bc40606696,kurtosis-reverse-proxy--2c9bfaa44e304f48a474e5c502558513,portainer,prometheus,prometheus--f0f8aa0f3ec3483cbe302398c3397fc4,validator-key-generation-cl-validator-keystore--eff29244b0454b30b0f8ec469fbdf592,vc-1-geth-prysm--f7fd9a0b38d74a9ea44345e6b831795c,vc-2-geth-prysm--2196dc99b7c9448aa1d0aa721cb9e4cd,vc-3-geth-prysm--0071e4888be848879cc2ee6e07013b55,vc-4-geth-prysm--1ad382aeb0d4476b93e19c95f62fee35,vc-5-geth-prysm--720b6bab17a349d8981f7621e39d1d81
1717047546,31.122572681787123,646.9134152859434,72914.81465404984,74153.19854304349,73193.56771873751,74018.95020793525,72981.22189316661,381.0525859076709,10240.584200044257,8559.717917621165,8024.717593110392,8688.446695072167,9778.373888839005,13053.903018569039,4851.546254921914,4365.088835852558,5298.470525283154,4469.827095245689,4895.8016863703415,4.761041080983041,0.0,4.946668727778636,187.30175374210293,22610.353802717487,25260.312602470218,1735.8060042056284,3.6207180307055697,53401.356947748696,33464.481480659546,4.5290831841611485,2418.20987654321,2297.158836689038,2560.118214341266,2567.052943518068,2380.109509442396
1717047561,33.28242903341718,633.2759259662968,76231.24758857038,75492.19549072797,74043.03616822013,74601.70417791262,75359.63124037327,315.80701052912167,10815.272999911793,8410.539671428258,8707.983804218957,8259.314890373491,9522.053670336627,13307.623259479813,5496.1760395676865,5699.041377936195,6526.066764058174,4686.584883260784,5879.971336438553,6.423049572179019,0.0,6.725072626209483,192.20589823917035,23170.806697781412,25910.106664315936,1628.7907386435134,1.8782702025848574,53540.18419134699,33951.85018050541,6.247211066488174,2216.776330513406,2211.566221580657,2355.7549253865923,2237.395408710577,2120.6781023854196
1717047576,33.25255788906839,656.7931731417021,65149.7919556172,66134.00278564048,66286.37983009043,72729.16438984941,63519.28377645143,395.7110204813338,10649.97163281516,8633.361222422829,8765.297321833863,8631.613324624428,9814.889075738954,13993.875105410323,5905.5506528183205,6734.759763102818,6603.878116343491,5675.318380117216,5833.578300374132,4.6929471708232775,0.0,165.6387076662733,4.153494704294252,19634.344107519715,21931.17534059043,16.44545210029002,2.7697177525718812,52945.9972922217,33925.13100934153,6.1707988980716255,2403.6906077348067,2293.3692032900394,2381.6785518376305,2439.9022289994173,2094.8985917987775
1717047591,31.27214741318214,668.4672060751254,76492.12382086272,70179.74141897488,69772.41980234344,77937.20094374986,76754.99943636569,400.0729810477341,11046.281316951598,9162.06765996303,8750.688163586316,8514.093841123973,8992.234760993422,14592.769887325854,6060.799605575725,7394.608660839394,6843.391553701774,5885.379021103823,6088.842228844937,3.1358494792249965,0.0,162.93893983448893,3.5357200544569305,23358.591965605265,26943.974724101106,12.754701755172489,0.9131427329057507,53138.781145223846,33487.74482620943,3.1693568469427027,2534.3556075186616,2569.4935857083938,2524.2612510299064,2480.629485979225,2453.775881709142
1717047606,34.5719341227712,663.7736699729485,72337.74892727472,77210.00990188136,73706.59834873471,76845.70395338973,73207.40481553569,393.7219526640698,10679.13688289131,9454.860340157202,9239.51962637607,9349.566259179554,8968.375543168151,15976.651796613178,4421.61007618796,5865.814696485623,6083.1463221126605,4562.4282013740285,5029.46980375149,1020.7286845510979,0.0,165.05327514786347,9.952891187881027,22959.816481227,26636.655948553052,14.332620084114215,0.7312232320066856,54596.07375222315,33292.33077475049,5.624121231057647,2407.5101200993,2497.5963639541997,2481.1048418842674,2496.7522915016407,2427.217138835122
1717047621,34.1532396297566,647.1725793544946,77748.0234922069,78032.95093421082,75918.55976572899,77297.27240834941,77188.64170736118,315.0047420543021,11252.299605781865,10290.149413975128,9786.922455749798,9227.746521871866,7893.880163683331,15559.760601610824,5751.140440232074,7130.195424736254,7117.631503558914,5800.7488811095845,6100.322552138565,1061.1788439610561,0.0,7.073836053446762,8.255594972189376,23815.95105873854,26504.203742111014,6.934018610690328,0.0,55002.22247420343,33316.03358832322,5.664321517678527,2224.6949841843652,2397.9292261491228,2222.756553636933,2236.2158500790247,2440.109865570988
1717047636,37.3669544561692,630.3708063566805,66095.8269618598,73685.59842126949,73752.46799920137,65661.40695442575,64240.174767411525,745.213190320007,11922.876079534042,10105.644596251532,9773.48166237055,9206.029021968641,7978.127892016343,15905.79500100337,5830.071333036111,6692.843007198313,6267.842877684705,5743.938638875046,6037.285349712358,1255.4777845404747,0.0,18.145841296966697,1.179481280935455,20093.47802258029,21752.795658764855,12.026042004628728,0.0,54355.80952380953,33885.18923649092,8.056483920231956,2267.75968358486,2358.586198389737,2436.06702918655,2311.7856264119714,2388.956030675251
1717047651,32.7710843373494,650.8821626926594,77243.86768670949,75032.95439753548,68364.40999754306,76910.03727310822,77720.10240427426,758.291577189215,11824.683348779734,10031.841480462423,10014.022902608964,8938.130226605768,7744.153933220148,18486.654042111906,6442.0319718890305,6583.897752075785,5788.3241968244265,6548.312611012433,6371.349911991696,1302.944799014668,0.0,13.76878327081602,0.9562406083511679,21413.813168613757,25761.772226370696,8.100427398241179,0.0,53642.506522796626,34054.875886524824,4.963328975648667,2527.3533439109738,2548.514402358812,2610.0613103953146,2403.7553456878118,2373.0842146136456
1717047666,38.585063554530244,641.2808591447841,72512.74576419788,72228.78950763277,73415.89648798521,74509.86265504005,73968.38587697315,807.2815642208993,11261.474860335195,8644.077295552366,9792.873992967463,9059.049607891053,7966.74844475598,17135.840539876204,4387.281455057911,4758.0132509624855,3789.580680472712,4789.3880870095545,5165.4770509577165,1313.4419829308154,0.0,19.335282017971203,0.0,22088.87671232877,25016.749530438625,9.8,0.0,54174.9179339452,34474.70773381295,11.096433289299869,2442.0559918363724,2504.2228251356555,2616.169631246005,2286.1785095320624,2283.2527006428522
1717047681,38.13755031121473,670.7775162925417,74896.29728408233,76536.9035281395,74015.82841210949,76051.41785280811,78495.67109482364,406.1899396911657,10046.105258304711,7770.314432079139,10131.163361993333,8317.574289545395,8101.081429174161,17219.6835012401,5029.793253536452,6055.815424942942,5269.391872628787,6539.893617021276,5993.363085021169,1104.6848905686911,0.0,10.038895286934226,0.0,23645.04120037228,26219.318410069856,10.502386906115024,0.0,53591.211364690804,33837.899954934655,10.122477596897527,2231.6307746900575,2291.535498073748,2323.5777777777776,2188.300065704511,2106.313772668538
