timestamp,beacon-metrics-gazer--d098b9a5a3df49e597061a8423a5afe4,cadvisor,cl-1-prysm-geth--d86346f0db5a4a9d92deda81ef69f018,cl-2-prysm-geth--e83556b380d54a31a3f1e14d29181eee,cl-3-prysm-geth--39a9c3e15a054bf5ab3e15d3ff7b522c,cl-4-prysm-geth--4ddda96eb8894391a3aeba43cc247c66,cl-5-prysm-geth--a75415a252294946a995b39ff491349a,dora--14f727919f1f480297705c17aa5368ac,el-1-geth-prysm--ebf4e3fdc2d3454aaa67d14875baa1d6,el-2-geth-prysm--a784861abd5b4a7da48ec4f09197c102,el-3-geth-prysm--ccac2e137e514fe3bf32ae48eb4a9c08,el-4-geth-prysm--da4e9b625eb54bedbf6a086f9995bce7,el-5-geth-prysm--b60d5b9e27464f47b56b2d488a8790d6,el-forkmon--f1d0fb82e28d4572b526a5db8243ee44,ethereum-metrics-exporter-1-prysm-geth--3eadc116bd5d44f797ad443dffe008ff,ethereum-metrics-exporter-2-prysm-geth--780db6ad5bd74eec9106fe26278e7c57,ethereum-metrics-exporter-3-prysm-geth--be8e0c7171474487a57db092fc2661cc,ethereum-metrics-exporter-4-prysm-geth--c9fe452ab41a4111a59e3a66a0110e5d,ethereum-metrics-exporter-5-prysm-geth--bfc6794ad1da4980a249d41163e2914d,grafana--4a7fb116f8d042eaba5b9cd119b844fc,helpers-grafana-1,kurtosis-api--7706dcf246e945399c9e32bc40606696,kurtosis-engine--2c9bfaa44e304f48a474e5c502558513,kurtosis-logs-aggregator,kurtosis-logs-collector--7706dcf246e945399c9e32bc40606696,kurtosis-reverse-proxy--2c9bfaa44e304f48a474e5c502558513,portainer,prometheus,prometheus--f0f8aa0f3ec3483cbe302398c3397fc4,validator-key-generation-cl-validator-keystore--eff29244b0454b30b0f8ec469fbdf592,vc-1-geth-prysm--f7fd9a0b38d74a9ea44345e6b831795c,vc-2-geth-prysm--2196dc99b7c9448aa1d0aa721cb9e4cd,vc-3-geth-prysm--0071e4888be848879cc2ee6e07013b55,vc-4-geth-prysm--1ad382aeb0d4476b93e19c95f62fee35,vc-5-geth-prysm--720b6bab17a349d8981f7621e39d1d81
1717047396,0.0039102491825459456,22.8464266414468,11.97859376395961,12.05820918378508,12.418094589847183,11.80445342351443,13.991040605705527,0.048480906605520784,5.693092730098429,5.798080473320137,4.609929046365298,5.742070403813539,5.380794194537096,1.069643530533928,0.23344819153902582,0.2319457231794467,0.23112841360619224,0.22307434844698332,0.253843920307335,0.5292842410146129,0.07075836362800665,0.10237390035807442,0.16461178029675574,1.386054489964134,0.39398367592314265,0.07428583387397232,0.007006552646396595,1.8263994610980896,0.9206256288301474,0.0029369108049310277,2.5098677540721375,2.4990170132325136,2.5104169450755034,2.58960072801729,2.676308546211415
1717047411,0.004009264256161179,22.729405415130188,11.758566729108603,12.36707624867163,12.827123705866741,12.359377254936255,13.455089182906432,0.041309074772575984,5.462487506940591,5.302161816013779,4.448827306224212,5.058399431224867,4.605086341508217,0.8829937547061171,0.2293728087261395,0.21541020945915765,0.2423032688990136,0.2172116468793526,0.2111968855758809,0.21779833119950717,0.08223925358213545,0.09922121184838281,0.0,1.2991730337078653,0.4159203121968044,0.006599950189054676,0.06947397487229764,1.8926307484222087,0.6847172029433537,0.002847117349205444,2.5348489346639567,2.642839187669511,2.5238032295728408,2.3988143192007447,2.6376035663803408
1717047426,0.0035669049126933914,23.4104141589762,11.529205924935962,11.759594128965853,12.251853576338071,11.41094542864773,11.678784678679078,0.04617819309275685,5.664354609298601,5.327714752410998,4.906464611072177,5.017094671449822,4.837734534848283,0.966381518954362,0.21361799598072465,0.19943262411347526,0.2097048947005583,0.22602423291492327,0.1945260258147647,0.3669907459025542,0.11744290437714834,0.11643151536297743,0.2497012582300427,1.285010289417225,0.4134903592854141,0.004916577515762501,0.05578741086171468,1.8589668112263142,0.6616325975615284,0.0027361185502587696,2.683251886048867,2.5600092832040318,2.616789555570588,2.481819610660799,2.601481762071348
1717047441,0.004082786208095999,25.424115024716755,13.122358593579388,12.28508888538404,12.959756070615786,11.8466980298613,12.89979979108636,0.04057458563535909,4.96602850216372,5.603403898368691,5.069420540589125,5.059885726606297,5.1021594503217385,0.6935420656482431,0.24384605422206868,0.1862643951220617,0.23800951523723787,0.21680021249280623,0.18173603324318974,0.3627365746004151,0.11695359930615729,0.11508586871240402,0.2497012582300427,1.275605997225952,0.4290782876976478,0.006785730474595556,0.060443722943206504,1.7004190735076463,0.6754888955453804,0.0027481808731803156,2.416878016673981,2.2768242848803277,2.4302626620857812,2.2268038071845258,2.487065807476718
1717047456,0.03753107796128573,25.86908240534299,13.236709937820454,11.902925195715333,12.988427286490337,12.433364130067377,13.301421631181853,0.09933832182427782,5.106758692834235,5.8931829241318265,5.6597716984845485,5.960508989336937,5.519759178839325,0.9640000888119183,0.25215735754680846,0.19835386436368418,0.2709382000263538,0.2324486452983887,0.20677578475336325,0.6147643120039019,0.1079392452079354,0.11868054174675889,0.0005119375662076128,1.344364177910155,0.42575404472728895,0.006746477381080546,0.007081892366137925,1.5834667663747721,0.6621241087694834,0.0029319676164061372,2.9243021601920156,2.63893473534762,2.8993877597992954,2.8395823526894617,2.8097850454965054
1717047471,0.037780477031802116,24.92093601527203,14.08421006352904,12.472568873693207,12.447596456515884,12.50817978845764,13.272104630322822,0.09571550408474727,4.316395281126665,5.116900938570352,5.1040279853280826,5.555635095032053,5.588028497236834,0.9727555098778121,0.28819251041498856,0.1926409116909403,0.27918420345661316,0.2608093597601897,0.21216288265872837,0.4693210541354376,0.08470786516853791,0.10373680115594107,0.0004220634211701534,1.31628202272221,0.4298612032002826,0.007621462315261207,0.005790126676554215,1.6956629382376638,0.726513330787718,0.0030738753978683166,3.034441699494782,2.8711960526022025,2.8561644431870103,2.850555592374135,3.0095615949216414
1717047486,0.03805041337167508,22.236797074143713,12.640925242429098,11.871336943495054,11.414524047539702,12.635790488143794,12.912693696073235,0.09779458933351029,4.348113457045883,5.104199469212067,4.983596340007952,5.980397195734994,5.455983995779108,1.0006458267928424,0.2502650473059117,0.21582994217177112,0.26623186415854283,0.29214187467586633,0.21955594094425318,0.5596093508330025,0.08330095801511417,0.10004784034991898,0.16623312225357134,1.235515381895333,0.3870530792250748,0.02457390146471297,0.007233243794293914,1.6771494680390715,0.8124480007274213,0.00289792778934053,2.955368742835306,2.826526415691237,2.8837411880921393,2.851590002479096,2.8661688596491213
1717047501,0.004865738383547706,21.795323343498858,13.233707966395636,13.117554138405026,11.977049036393176,12.178288455586506,12.829217310004001,0.043270403324149796,4.346219617003458,4.93799258332589,4.905506076525901,5.3210438129740805,5.0024194256608405,0.989612117717505,0.2635894928663496,0.20979911474293506,0.24598217277662357,0.26800342608657446,0.22913554130583277,0.3060291197882191,0.08288601759714485,0.09789938951007475,0.17473461593741654,1.18455066836268,0.34300264819718906,0.037021842526431176,0.007884619469402833,1.7728205244327881,0.8362232699483831,0.003535582905672444,2.4763419960690114,2.34298031487246,2.3765882833846095,2.328146079964259,2.3979434791336742
1717047516,0.004942723335019018,22.997957259587757,12.85091930199907,13.547471313217175,12.215747909226028,12.071892803926712,12.78428636531326,0.0481456982846056,5.306940013124254,5.580964695300201,5.024077601874358,5.8525926252257845,5.413483812831049,1.1177168747927946,0.2619846935494244,0.22496840870114615,0.22223079541586285,0.24974883387154653,0.23419578374243477,0.3596903682406275,0.06932286905531874,0.09903621366503457,0.1604700092048166,1.2062281252804443,0.3349319433695998,0.03317280393682656,0.006467636392813313,1.80721240296474,0.7777999869641737,0.0036820765942443662,2.4904933444625055,2.326584347595589,2.5942411517696473,2.4906789334307367,2.425801927743028
1717047531,0.005645507305286459,25.535806646796583,13.195947561893798,13.667953049583147,12.906420506963068,11.796165595221813,13.014347440474841,0.05305287567543922,5.979553283454377,5.591831447487879,5.222752597833298,5.419518441501585,5.536480794762621,1.5848583209053426,0.2741396437164741,0.20746634026927785,0.21971235380921958,0.24441981111160377,0.23574639121790977,0.2683145175515954,0.07779245025270703,0.1037024273622077,0.0006498821794700513,1.3860516114741377,0.40192617089739,0.014060399001627666,0.04369352025909924,1.9134409454167043,0.7412793745086051,0.0038057713403031965,2.74897517192105,2.546176275679258,2.7154699319003544,2.5827965453154063,2.632232746955346
