timestamp,beacon-metrics-gazer--f105b4c4adae460f9731fbe7cf85e3a4,cadvisor,cl-1-prysm-geth--2f369daf7f1949e3a3c487306c38ae4a,cl-2-prysm-geth--42391a0bf59e4441afed489ad53725d7,cl-3-prysm-geth--2c16e59f143141d199b6fc7e497b2076,cl-4-prysm-geth--ce53e88d97064dfaa56214362322b229,cl-5-prysm-geth--abf364eeeeac41bda1c8666d04e07f26,dora--4d7cc77d952444a697ee79af58dc0be6,el-1-geth-prysm--4f4dbf40862046afb5be0a2f6c81d4ef,el-2-geth-prysm--8cae18233a19461dbb9a2f9fcc6f4518,el-3-geth-prysm--9c8a2d7b327943f591ba90b6ceabeaa8,el-4-geth-prysm--10c4716602ac467aa673b17e3779219f,el-5-geth-prysm--e5611fafa05946cea0ebe682535f8eb4,el-forkmon--0894038d70ca4cc987ecd3bfe49abece,ethereum-metrics-exporter-1-prysm-geth--2575e3f1401e49aeaffe147615364717,ethereum-metrics-exporter-2-prysm-geth--aecff8d5e6a945849df594a87319e59e,ethereum-metrics-exporter-3-prysm-geth--6b0ea84c6dee453eb4d0a713318789fa,ethereum-metrics-exporter-4-prysm-geth--dd985dcaf6a54a67a3d2808bc6cc0fe7,ethereum-metrics-exporter-5-prysm-geth--0222d23491444fe3ad6a89953e159583,grafana--81a33a5722f54249b30578caa32ebc80,helpers-grafana-1,kurtosis-api--8981c0ee694f43b69626ddc6c0967968,kurtosis-engine--6f0478e09b654df8ba6a18eff8df0f95,kurtosis-logs-aggregator,kurtosis-logs-collector--8981c0ee694f43b69626ddc6c0967968,kurtosis-reverse-proxy--6f0478e09b654df8ba6a18eff8df0f95,portainer,prometheus,prometheus--2942dd1bdfdc41f88a2aeb846aae16e9,validator-key-generation-cl-validator-keystore--837012a7e7ee4e47b74de6cd7895f8cc,vc-1-geth-prysm--036595ad51ce4b73a4c1a5db702642f3,vc-2-geth-prysm--7b1511e0db77424fa5fa550f277db570,vc-3-geth-prysm--8fffa10211104fe486ec56cbce78551d,vc-4-geth-prysm--1665a1c3348f41a98721f8d3e150174a,vc-5-geth-prysm--c6053b18ff8b4e99a7ee7a2e71ebc9ca
1716907794,18956288.0,257019904.0,356462592.0,363962368.0,374484992.0,376426496.0,378875904.0,56557568.0,54620160.0,51560448.0,52064256.0,50290688.0,50888704.0,34852864.0,10604544.0,8679424.0,8302592.0,9531392.0,9412608.0,153550848.0,57552896.0,65744896.0,37629952.0,50364416.0,19922944.0,85368832.0,14647296.0,760332288.0,104734720.0,19865600.0,32890880.0,27295744.0,27688960.0,27312128.0,27021312.0
1716907809,18956288.0,257060864.0,356462592.0,364204032.0,375726080.0,376426496.0,379265024.0,56557568.0,55980032.0,51822592.0,52064256.0,52359168.0,50888704.0,34852864.0,9891840.0,8691712.0,8536064.0,8716288.0,9551872.0,153554944.0,57552896.0,65744896.0,37761024.0,50720768.0,19922944.0,85368832.0,14647296.0,760401920.0,104734720.0,19865600.0,32915456.0,27295744.0,27467776.0,27381760.0,27025408.0
1716907824,18956288.0,257064960.0,356474880.0,364228608.0,375775232.0,382873600.0,379265024.0,56758272.0,55980032.0,52457472.0,52199424.0,52383744.0,51159040.0,35160064.0,9891840.0,9555968.0,9670656.0,9031680.0,9732096.0,153731072.0,57552896.0,65744896.0,37761024.0,51433472.0,19873792.0,85368832.0,14647296.0,760455168.0,104845312.0,19865600.0,32927744.0,27316224.0,27467776.0,27381760.0,27025408.0
1716907839,18956288.0,257327104.0,363016192.0,366407680.0,378122240.0,385179648.0,381632512.0,56758272.0,56516608.0,52457472.0,52776960.0,52383744.0,52178944.0,34603008.0,10522624.0,9555968.0,9064448.0,9031680.0,8916992.0,154038272.0,57552896.0,65744896.0,37761024.0,52490240.0,20074496.0,85368832.0,14647296.0,756432896.0,105132032.0,19865600.0,33095680.0,27316224.0,27508736.0,27512832.0,27578368.0
1716907854,18956288.0,257069056.0,363126784.0,366837760.0,378171392.0,385720320.0,381669376.0,56762368.0,56516608.0,53309440.0,53596160.0,53555200.0,52219904.0,34603008.0,10059776.0,9736192.0,9064448.0,9207808.0,8916992.0,170401792.0,57495552.0,62513152.0,37761024.0,52936704.0,20074496.0,85368832.0,14680064.0,756498432.0,105132032.0,19058688.0,33095680.0,27353088.0,27385856.0,28803072.0,27578368.0
1716907869,18956288.0,256901120.0,362651648.0,366620672.0,378179584.0,385720320.0,381669376.0,57475072.0,58236928.0,53309440.0,53714944.0,53555200.0,52252672.0,35356672.0,10797056.0,8851456.0,8523776.0,9207808.0,9388032.0,170401792.0,57475072.0,62513152.0,37761024.0,53104640.0,20078592.0,85368832.0,14680064.0,756498432.0,105357312.0,19058688.0,33771520.0,27439104.0,27385856.0,29011968.0,27709440.0
1716907884,18956288.0,257011712.0,361730048.0,366718976.0,382496768.0,385232896.0,384036864.0,56881152.0,58236928.0,53661696.0,53714944.0,53841920.0,54476800.0,35356672.0,10797056.0,8851456.0,8523776.0,9003008.0,9502720.0,170401792.0,55701504.0,61370368.0,35557376.0,53104640.0,19873792.0,80707584.0,14680064.0,755601408.0,102645760.0,15364096.0,33366016.0,26243072.0,27402240.0,28995584.0,27709440.0
1716907899,19107840.0,257015808.0,362057728.0,366850048.0,382726144.0,388579328.0,384036864.0,54673408.0,58335232.0,53866496.0,54243328.0,53841920.0,54476800.0,34557952.0,9756672.0,9433088.0,8531968.0,8613888.0,9461760.0,165482496.0,55701504.0,57597952.0,35557376.0,50540544.0,18505728.0,80707584.0,14663680.0,755896320.0,102645760.0,15364096.0,33460224.0,26308608.0,27467776.0,29118464.0,28250112.0
1716907914,19107840.0,257269760.0,362057728.0,366895104.0,382726144.0,388665344.0,388431872.0,54730752.0,59666432.0,53866496.0,54333440.0,53993472.0,54231040.0,35553280.0,9990144.0,9011200.0,9236480.0,9093120.0,9728000.0,165502976.0,55701504.0,57597952.0,35557376.0,50950144.0,18599936.0,81047552.0,14663680.0,755974144.0,102883328.0,15364096.0,33505280.0,26320896.0,28430336.0,29118464.0,28315648.0
1716907929,19107840.0,257269760.0,361865216.0,366903296.0,382820352.0,388665344.0,390606848.0,54730752.0,59641856.0,53989376.0,54366208.0,53993472.0,54722560.0,33423360.0,10637312.0,9244672.0,9236480.0,9613312.0,9728000.0,165502976.0,55713792.0,57769984.0,36519936.0,51941376.0,18599936.0,81047552.0,17858560.0,756252672.0,102883328.0,15364096.0,33505280.0,26345472.0,28442624.0,29130752.0,28319744.0
1716907944,19107840.0,257024000.0,361865216.0,366964736.0,385290240.0,389013504.0,398266368.0,54878208.0,59650048.0,55234560.0,55476224.0,54296576.0,54722560.0,33423360.0,11005952.0,9244672.0,9302016.0,9613312.0,9244672.0,165502976.0,55713792.0,57769984.0,36519936.0,51941376.0,18595840.0,81047552.0,17858560.0,756350976.0,103112704.0,15364096.0,34586624.0,26345472.0,28442624.0,27484160.0,28319744.0
1716907959,19107840.0,257019904.0,362045440.0,369319936.0,385290240.0,389013504.0,398266368.0,54878208.0,59785216.0,56049664.0,55476224.0,55545856.0,55128064.0,34279424.0,10543104.0,8974336.0,9302016.0,9834496.0,8978432.0,165568512.0,55713792.0,57769984.0,36519936.0,51494912.0,18595840.0,81047552.0,17858560.0,756400128.0,103112704.0,15364096.0,34611200.0,26091520.0,28798976.0,27594752.0,28872704.0
1716907974,19107840.0,257540096.0,362057728.0,369319936.0,388493312.0,388788224.0,398311424.0,54878208.0,59785216.0,55812096.0,55701504.0,55545856.0,55128064.0,34279424.0,10989568.0,8966144.0,8982528.0,8937472.0,9023488.0,165699584.0,55713792.0,57769984.0,36519936.0,52801536.0,18595840.0,81047552.0,17858560.0,756502528.0,103428096.0,15364096.0,33742848.0,26136576.0,27598848.0,27611136.0,28553216.0
